,Actual,Gru_predicted,cNN_biLSTM_1fea-Copy1_predicted,cNN_1Fea_predicted,cNN_LSTM_1fea_predicted,vANILLA_LSTM_predicted,biLSTM_predicted,gRU_biLSTM_1fea_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
572,48.75,64.1901964470776,39.33464833038327,49.48031998312499,53.21893348129534,51.7442120564579,45.06772242449811,34.35264772508415,58.26391821124939,33.028576079679375
573,54.25,65.4357112723204,40.97759888845071,50.578222529966894,54.39091730330072,51.04364619349395,43.33543705347726,35.275215293891065,53.63062859396352,33.37592973027505
574,48.0,67.51054458578281,41.83932472463476,51.852887093371976,55.88525775654136,54.25593926832176,47.44531535166961,36.5388340655007,59.90439988260866,33.77586736612343
575,56.25,69.83567091904582,42.73133752762824,53.03503260361162,57.97106716068858,56.58799902785293,49.7141525353779,37.54695424488935,62.26072296559883,34.19006438181535
576,57.75,67.23178416500821,40.3446614451975,48.63473178829205,56.30137338701542,49.49097691609271,39.45916019332887,37.154324220218825,45.521935214651904,34.58891247925016
577,38.5,60.98376927098141,35.06994552307932,41.26554518191072,51.46273696084816,41.60719434687308,29.751714097049625,35.785027559452296,34.65765978521053,34.983875656887115
578,28.75,55.66670442143493,31.389220631528747,36.838104955198695,47.51867760484973,38.38570806240084,27.98043645734934,34.903517613287235,34.91254574135385,35.40614699597384
579,30.75,52.18773856580793,29.51582536203307,34.75210112163761,44.97767592652036,36.16052945330484,27.693704430606125,34.16099168172272,34.45737547804874,35.75679860964627
580,29.5,50.19463897576052,28.17456689013821,33.46351467850363,43.11429377183892,34.657960600530096,27.76174188578189,33.230441501508665,34.03832506396911,35.97298577547071
581,28.75,49.746138008199054,27.83145583609233,34.01484679512459,42.22029998991168,34.930792758421454,28.966474224345863,32.11141951814522,36.08342168254813,36.04298770142245
582,31.250002,50.12568623494777,28.49963636196887,35.718606069499344,42.0513995249319,35.48129213019434,29.74525023615837,31.232297752139186,37.311749681300846,36.02504149967442
583,32.25,50.4710662435687,29.17006933426268,36.759672863339965,41.95475710080065,35.53177774516907,30.04406990287701,30.939079853627668,37.10485110558801,35.96872300228363
584,31.75,49.80177049992204,29.135930463970947,36.28810816511826,41.23223171950806,34.03076432770528,28.602223557141155,30.809289048671552,34.23800774049176,35.8524285334336
585,28.25,49.01236140025863,29.35856681676862,36.20518585434302,40.48696543375185,33.56109623338867,28.36161899171841,30.61238157689592,34.3515655236296,35.658868549208066
586,29.0,48.55214330915194,30.26962819960197,36.59656125902217,40.13478773260453,33.523798802241444,28.710296963416088,30.67820877316874,34.83817098782982,35.43522336454598
587,29.5,49.04493016132139,31.73284710694535,37.8975178150536,40.451762704403095,34.79263415170997,31.18140126745967,31.361978502710087,37.33009941579464,35.21396269156342
588,32.5,51.26248200152242,34.050497078973194,40.87336271174005,42.05464979777507,38.24411942735035,35.8889702578024,32.283860065849204,43.13360097948403,34.95063189559507
589,39.0,54.41053633170392,36.69481047717747,43.9935952933408,44.43723185707604,41.65515237946752,39.87877188477306,33.413927841008096,47.344215724937406,34.67432201913112
590,42.75,55.96840751304603,37.89702990727918,44.6537968762897,45.67505021231325,41.50145409356457,38.921860010822016,34.23597540284491,43.91919852893972,34.39057246622706
591,38.25,58.11800443886021,39.128230325485845,46.47930564854132,47.29720782853527,44.77251621009382,42.24413776974789,34.99834414006255,49.87667351449508,34.12621082751726
592,46.0,60.99167117583939,42.12203242935884,50.2878623769913,49.8389248603685,48.21194686207434,45.4448861395673,36.0593050982694,54.38482762731917,33.947332098278565
593,50.0,63.36170703522657,44.90443473316397,53.28872997239469,51.9501458220604,49.90977420508635,46.26816997899795,37.18052450085751,54.72810926566211,33.85814402450544
594,49.75,62.6949315370012,44.24469171015343,51.63770875941194,51.716529710098406,46.70900382438989,42.40410915560773,38.35531104120619,46.2063340884287,33.89154919889579
595,40.25,61.590785238038464,42.59186927373277,50.00910562469621,50.99131533332722,46.25299714775719,42.30640654089896,38.61222933499638,47.10840953070976,33.89742610306593
596,43.0,61.532992011885874,41.772477691059,49.49083384539193,51.29878527472326,47.32678311032035,43.350415455304166,38.24320230747361,50.07109192292525,33.91280436915909
597,46.0,59.97554637416657,38.40930372258958,45.45178654951989,50.35466905729248,44.00137613837504,39.55130139310509,37.8169836844374,42.75305492630942,34.01930766620505
598,37.0,58.86952915065528,34.841263516054184,42.33668250226987,49.33389629208434,43.68437181874043,38.78870154167851,36.34359758614048,44.34899758797472,34.06586067114833
599,40.25,61.42511670350432,36.01804204077515,45.51028412373781,51.258028467400976,49.35125553711126,43.76145024166109,34.87568485926796,56.53573786879683,34.137880260828894
600,53.75,67.19600181589736,40.75626484587801,52.57944413364271,55.72433623448921,56.675727046782285,50.962393040894376,35.429372139732386,67.6329397360529,34.41315929455139
601,64.0,71.46751332116621,44.424436200555775,56.58941139246311,59.03822418078267,58.4816167906307,51.28512752551886,36.83342764382733,64.9831309555472,34.8106353806506
602,59.25,72.55468189697075,45.05048423929492,56.433211203536416,59.86074497647588,57.278671001586616,48.22558626888121,37.844541302493646,59.67480075570678,35.240324385300404
603,54.25,72.48967644010749,44.685499876188814,55.33752074983721,60.09429505580675,57.43015719434688,47.92260654640168,38.81425983840348,60.186931500316405,35.7281808010125
604,56.0,72.63634958775461,44.76684474077607,54.619016022084246,60.73181809844365,58.28526876197988,48.93200335665875,39.81252648183644,61.88129213019434,36.2679828865431
605,57.75,71.84982758146317,44.13123664444179,52.56790309711382,60.534343846584186,56.581135302695415,46.554285701184,40.344415657070535,57.773629593624186,36.82165182461
606,52.75,69.41428001504076,42.136009336280345,48.94117088694663,58.782384419967535,52.896774947953446,42.08076203490558,40.331154103652885,51.33288379174042,37.37521437677119
607,46.25,65.28950769005017,39.12197923640599,44.35465438337445,55.64609490356485,47.74812999257133,36.432708621843965,39.80106615185671,43.81384713445895,37.902892137531296
608,38.75,62.12742509423407,37.20557287893101,42.26034511220962,53.11657556609224,45.940028155580215,35.97936526133331,39.45879701385768,44.57799508423746,38.39902097453158
609,40.75,61.19967396388382,37.74751735649367,43.59030099874354,52.31545667984262,46.61250813943891,38.35629786219357,39.36074589359576,48.30540504599356,38.81201472894522
610,44.5,65.21786962223833,41.91392325540871,50.309616460467545,55.05651155112485,54.17338380549722,48.76153278245,40.28619321881563,63.689544374845234,39.16502517494062
611,61.25,71.92231673652063,47.98309610499189,58.77254188945037,60.002157524510025,61.52832937443253,57.32942074708585,42.02141337344205,73.30710905472455,39.47834267267074
612,69.25,76.57088190247347,52.52052835276099,63.89437759659565,63.41770270642076,63.42988205838385,57.77948448691728,43.57689270614562,70.48079505122115,39.75234874400433
613,64.75,78.73840301915864,54.49001027174262,65.41101506827958,65.06006630776709,64.21812091308455,57.10306455606813,44.878153745976135,69.08112338013702,40.04212927721783
614,64.25,77.8107179214395,53.53675587186001,62.64385162834634,64.83318552417987,61.61842356264388,53.775915056357015,46.25197364197474,62.50124315599292,40.43803158560856
615,57.25,76.79760127296238,51.65299164503792,59.4736250080248,64.48802562432935,61.69729587204343,54.08684437392812,46.89809193209644,64.24624347698487,40.79309638012785
616,60.5,76.65811100818988,51.344032300962056,58.10094600915286,64.8662678723736,62.40381567724717,54.56406586754954,47.095485477406754,66.01785494832029,41.147031282959
617,62.000004,78.9475356988912,53.38926832176234,60.2512619569504,66.77246851986023,66.46192439263736,58.62453708374222,47.51850151783339,73.8339173858415,41.57780615754285
618,70.5,80.70942569953318,55.04951209222558,61.46247649880316,68.28124077148124,66.84417995726221,58.53073406274934,48.70588194832946,71.5514628062034,42.19542403037501
619,66.5,79.94099663417005,54.95215798306997,60.62158762621862,67.6383250639691,63.91381320102351,54.498029567944826,49.37344250116933,64.5435297192696,42.81908755743464
620,59.25,78.20673028421545,55.11404064675294,60.42806799526766,66.30745939451745,62.18809440832011,52.322489155057454,49.584284692352135,62.90470253216798,43.42720406834378
621,58.75,76.26640544035511,55.33218311215459,60.25377119693315,65.02834863394995,60.43368810587232,51.828887900437465,50.510454708034885,61.0467827434724,44.14984317250108
622,56.75,76.23410080981685,55.40398993002376,61.11353072810147,65.02216357750122,62.12161422269505,56.238466300430126,51.627858891935766,66.16850472775296,44.79759393600337
623,62.750004,78.13887075029577,56.30529132312885,63.4738377798362,66.48284206278602,65.05034483707365,60.52937305685226,52.08079871970065,71.31406816034924,45.217348698148335
624,67.5,81.71185973568605,58.71675165310858,67.60634325962747,69.08872446967543,69.38069875363409,64.5242775388171,52.01999000339335,77.79825242807487,45.50530966552638
625,74.0,83.90833982959913,60.278063868228216,69.13857176921596,70.77849950016967,69.79026247970872,63.32788365417244,52.232336271174006,74.91798242798316,45.91707447930519
626,69.75,83.47303071434467,58.80424488934949,66.45171868264902,70.44982574722341,67.52111714372185,59.85278437594578,52.50315810229555,69.09231957959224,46.43364775259774
627,64.0,81.61105725579391,55.81460284123738,62.18278978695305,69.18846309051057,65.3812857103552,57.042098095142016,52.26364674376588,66.09603024661354,46.92812210534039
628,61.749996,82.67135055073048,55.7128318827554,62.42678035896072,70.18900419123784,69.58520914918789,61.77713299155332,52.09852481267826,76.53325797665013,47.40286003833561
629,74.0,85.30680823940497,58.7556301989233,65.71535946513569,72.53840118491888,72.6369218705577,64.10728147326137,52.51643432963122,80.15514779386814,47.982112952484016
630,76.0,86.23689985968066,61.294826985335256,67.4095513449563,73.25828892944597,71.40958802975138,61.29676761099444,53.32989398094225,74.79874217008906,48.68290259269789
631,69.5,83.35624100076122,61.16816906187808,65.33810036959932,71.0038028375689,65.69298907710227,54.85020360061264,54.35399038858369,63.33550675458789,49.48183139668186
632,57.75,78.87543540266148,58.98860065849208,61.62820739748893,67.57676064088336,61.11267230389685,51.5776227335675,55.04263369315003,58.20920283940314,50.17612782816842
633,54.0,75.03761888166402,56.12919696983592,58.12819547493053,64.77750534222328,58.41176160385924,51.73396232471546,55.532837935746585,57.06981345781707,50.69786632060677
634,53.25,72.18969753386465,53.62134367233141,55.57226675348735,62.55935920834212,56.13430349330961,50.84904069260893,54.6578578831039,55.455510056219445,50.78369406715152
635,51.25,70.69875409264745,52.04171107055403,54.59407769839596,61.07952392307198,55.36749589588855,50.52198840760476,53.11463494043306,56.28039702119464,50.61880325027284
636,52.25,70.41107926667095,52.04822629015839,55.737711510771575,60.46524436659116,55.59760494144189,51.31720104184818,52.06746746517237,57.8908155029944,50.42855590304209
637,53.75,71.1348555994754,53.38280446087108,58.21644441794987,60.646533286865925,56.77842246210002,52.66278831956125,51.30874152810514,60.41271907701056,50.15405091849556
638,56.25,71.84636453680861,54.78571906783936,60.065424122087,60.93884507093922,57.15818346066014,53.58441308913488,51.39196832267946,60.365351669616736,49.91798426222292
639,55.75,71.73491612938727,54.60398259306474,59.4693035391656,60.68117473885012,56.37018672560691,52.8903184240212,51.337733521648616,58.29213982409641,49.54973495235562
640,53.5,72.70310124086319,54.33913304658052,59.50319295285087,61.30264818364408,58.65905380742317,56.281651641186016,51.53302135972193,63.41959564184634,49.10797665012794
641,59.75,75.07259416528335,55.97260425360199,61.65829993488449,63.21978823702046,62.0070989664059,59.222220438933576,51.33301952548218,68.69891183726625,48.52159954877702
642,64.75,77.00065895063143,57.97709814099801,63.43889184405294,64.78997083558792,63.09542678173464,58.938709337197466,51.48407650614012,68.10995946330145,48.05921705476123
643,63.25,77.37625989343067,59.09689417353742,63.62478837458844,65.10091115859754,62.25896943239451,57.25320074836982,52.14270797986005,64.9317649054908,47.7705810871539
644,60.0,76.10133119950109,59.05955638911562,62.24831616790631,64.2457298898539,60.102648183644085,54.63389537496446,52.66499674422444,60.79152627089887,47.5289456789897
645,56.0,73.2783995341031,57.49111264983446,59.241931179324446,62.26742160917853,56.50368636334456,51.48649770261471,53.10571319827215,55.08572365343874,47.33104588350744
646,50.25,68.98040894375303,53.85867228555445,54.27512541614315,59.078412373781376,51.39511220961692,46.82115291139705,52.64591698230876,47.68573649311701,46.99537267166191
647,42.75,66.2414561112283,50.80307831286628,51.75082999348845,56.85447371075873,50.47031420526977,47.575465667617415,51.76222795931656,50.24010244229023,46.52878610013115
648,46.75,66.43261324137679,51.01860882085897,53.73469968909636,56.88980483689023,52.681090363821454,50.64912323339784,50.54443950218733,56.49138962003723,45.92484431890093
649,53.0,68.16153094821024,53.48432596274659,57.87618927520016,57.97208699799151,54.677403541916966,52.734437392811614,49.87979172207599,59.38555215202179,45.40281968506103
650,55.0,68.8607798270312,54.39099067289085,59.298898997587976,58.18380228729697,53.86139796582811,51.6335707145281,49.69535524638425,55.98809257408036,44.98239725964581
651,50.75,68.13588827645661,52.30970817245522,57.46647147298624,57.36497565046727,52.240836138191625,50.63869374615956,49.66325971917789,52.861696946907934,44.57816016581528
652,48.0,67.77953951410989,49.80652118088355,55.63571677503967,57.04205774186744,52.80151920907582,51.19108238487853,48.590754055962655,55.23532791621193,43.95906756422132
653,51.25,68.01388198501427,48.71616102790796,54.92686381686951,57.34942129735778,53.52143996991847,50.80223456257968,47.161268651925496,56.60474930528169,43.35136925997597
654,52.25,68.25512119739172,48.48834111356695,54.55443610884379,57.554419600686,53.56750506708732,49.35005961279199,46.005220704898335,56.15177646120125,42.89971340003852
655,51.5,67.47302337738566,47.737542760714256,52.999374982804,56.92297522859213,51.85944266625091,46.75258536093253,45.532298669259056,52.50510606491375,42.65060163063914
656,47.5,65.82258178416501,46.46546080688207,50.91595375881582,55.59796078395407,49.782712748883405,44.39992342049029,45.1536785678256,49.47440639415978,42.44768335519136
657,44.75,61.40002430367673,43.49470775975128,46.11904628704018,52.25517622458432,43.18986078120271,36.87783091977953,44.22646303548337,38.10765932665058,42.21290066674615
658,32.0,57.54534011390629,40.718318093858045,42.677594302851325,49.068048919174224,40.73435668626246,35.745855535277016,43.33608637434999,38.33655777396663,41.94422489613618
659,34.25,57.254686482570136,40.89745361666223,43.98557966561809,48.75237992608014,43.44380026963324,40.69069077469116,42.835401285802064,46.58043462310959,41.594277630529085
660,43.5,60.01029421205646,43.721408787842655,48.69064308445757,50.685778680631344,47.64092601593954,46.26232975962288,42.8570379779341,53.89499023267332,41.17967341361189
661,50.0,62.479467061639625,46.59298449150288,52.59140337683539,52.26469226042536,48.723505323880886,46.84598484917964,42.945584067793504,52.79355860854572,40.71332162476958
662,47.5,64.05508634683639,48.25991956858681,54.933852270330256,53.14073617212506,49.60221988866165,47.41125351944753,43.25784137494612,53.00841044782963,40.27121481698873
663,48.25,64.17837660610618,48.11524941075048,54.71951768665682,53.27696882709539,48.86956950392986,46.75128305070756,43.775496849693226,50.5138333776608,39.88291726661592
664,45.5,63.37642497500848,46.48499179177711,52.64068206205233,52.81078578831039,47.84503654722709,45.64062520061997,43.66147683813751,48.72413997083559,39.42746086190926
665,44.0,62.23422920659959,44.379680750570905,49.92137393728734,52.12001109715051,46.77736594000202,43.99521309280336,42.86312398543614,47.38181763988371,38.94314819740088
666,42.75,60.31741197941983,41.72980593743408,46.47730265873052,50.776148004805705,44.28013289067014,40.55040078138614,41.72664003961958,43.31286489907096,38.52209112503096
667,38.25,57.93228399534103,38.93465199886277,43.08825490429854,48.90585076625366,41.68632711831764,37.28159844823317,40.41326568045709,40.163878775094695,38.16982538037547
668,35.25,55.17950833203408,37.07481359538505,40.6983065381476,46.714789016572354,38.7142314076873,33.77114970147748,39.016605831048174,36.77101947045498,37.87064620266515
669,31.5,52.34332611865697,35.97559039592065,39.09620449939012,44.380986729275385,35.863144162073425,30.9651480690041,37.81811724460504,34.00179434503884,37.6202798132744
670,28.5,51.424129882516944,35.752304722250244,39.52996184781313,43.40082403220925,36.6324389886002,33.719724955748966,37.5183437732146,37.88589240349606,37.41306207984446
671,33.75,52.06221787099792,36.12632821886149,41.12689499894531,43.695087447380246,37.98944624301843,36.42558810312096,37.27827480579987,40.561138420903,37.11907746911599
672,36.0,52.689564551482526,36.28293560901346,42.36688876253015,43.89839825013527,38.03291772517586,36.40021689885085,36.65973981309097,39.74850417748104,36.72858249951851
673,34.5,51.43141548281776,35.457373643808985,41.41879224483432,42.70678439428818,35.09256536771922,32.30503086108385,35.59439869035282,34.04146528242707,36.30576088850574
674,27.67,48.768077349890405,33.755162467786164,38.793048689894256,40.52157753789998,31.85953804671809,28.81828599466236,34.56914671166668,30.27662582426149,35.91932325724295
675,23.75,46.839264194722894,32.238092115520416,36.7803630877592,39.01314645487312,31.13841035611765,29.15344561937691,33.77470445811972,31.35485431550758,35.54211552041967
676,26.0,45.16227748378991,30.69515348001137,34.43899272723938,37.76841301576529,29.457118684483248,27.67183845850491,32.60388721259756,29.64206691306621,35.10946238432825
677,23.0,41.93676687729853,28.40391472619386,29.92312563625192,35.19822491447857,24.686937920155543,22.40210983427644,30.87689545750525,24.65865394315691,34.64116630134725
678,14.0,36.12503691407504,25.55320166548969,23.121021763254674,31.208008749323625,17.18429569779066,15.511889083522108,28.43027641993085,21.91240267065308,34.141856892614435
679,2.0,30.81180379137357,24.29599723029797,19.03833973788714,27.896837312105067,13.252273540174436,12.186600420040904,26.035344424369708,21.09657501582032,33.6287173161404
680,2.0,27.385528306904995,24.984983537698213,18.51572264460688,25.808516833735336,11.355918174564597,10.350783220374735,23.965630474059264,20.896246686904444,33.09096224217468
681,2.5,25.94841429973312,26.015681374212424,19.58740289993305,24.56663930592368,10.91412135330209,11.298645872501996,23.41053082898466,21.04289232095527,32.618344690334474
682,4.0,25.88020075754102,26.20960453790915,20.794794886139567,23.915214560195164,11.221972816566854,13.23057448389079,23.26893852545466,21.327791942184763,32.085556737621175
683,5.5,27.66028825077726,26.192612140832928,23.36188862496217,24.16442171006172,13.945127342094883,17.06742894613755,22.960567972339664,22.85215890018985,31.45247255518769
684,12.0,30.955628364683548,26.450381521868724,27.133984335592505,25.543434338802424,17.86026807413997,21.033871529847666,22.505128075790783,25.665178333960032,30.78349780349789
685,18.0,33.634212698441814,26.50258215101296,29.43218036079496,26.871190971871933,19.6219709823271,22.076081055054708,22.335321496372792,25.73936599502921,30.18486247787448
686,17.0,34.63454469583719,25.95899419463118,29.14463943432046,27.29425103405266,19.55854480589158,20.752662399002173,21.943028971816908,24.4863876482295,29.636965892311785
687,14.499999,34.96524344947128,25.06531957042105,27.864162165136605,27.49555884699689,20.058191714739035,20.59415290222585,21.610371250126104,24.757396571805906,29.17210167190953
688,15.75,34.898249676715245,24.1918839476508,26.44178444014417,27.62664462521896,20.026186065280594,19.824720507717565,21.17453020534314,24.49324953914726,28.77804644295056
689,15.0,35.67168988508488,23.797716830066857,26.371938424571475,28.26375679815109,21.68718921100177,20.9928615974394,20.75615112301329,26.37710364371727,28.45183423975348
690,19.0,36.490505516476055,23.79328714106221,26.7797009272082,28.97449168630832,22.281774535249504,20.81787695919733,20.54813549529059,26.353249355723285,28.210672065445674
691,18.25,36.84462384328256,24.03221887982978,27.25516338490604,29.25093362803452,22.185675046085272,19.997669139833267,20.3872158074782,25.77902959545842,28.03428973651146
692,17.25,37.980583196529615,24.51710199290149,28.86894402817392,30.06839925896714,24.14218705577006,22.1338504360905,20.55443977732329,28.35291002136889,27.920968570301824
693,22.0,39.70989709914983,24.78822280510285,30.77200812568211,31.459464677127947,26.146552546383337,24.581384759301887,21.04937635848382,30.342685968983005,27.86166209635261
694,24.25,40.86117602281794,24.3352224474261,31.27055632491723,32.4143772297477,26.59632464209397,24.40897355943396,21.028326623072903,29.613566495776663,27.811284701523338
695,22.75,41.932988343406365,23.91286123059145,31.560450580995443,33.264646404431524,27.801933747260104,24.85376569421389,20.695973385181176,30.94799792730908,27.78995616166989
696,25.0,42.57069114153911,23.82866595742729,31.65485523262745,33.9350647028073,28.13073589698909,23.87880673532837,20.266377926758807,30.62297614571201,27.813430762034905
697,24.25,42.430375468877536,23.34508515458056,30.274932820969028,33.99567898970074,27.451469226042537,22.25941331841485,20.009347744343664,29.196909764575327,27.891747296789163
698,22.25,41.815883140585306,22.45801012500344,27.63267193704889,33.66289653970671,26.67396250813944,21.06061107697387,19.7139122499702,28.322874345405687,28.00025908636518
699,21.25,39.87469253556132,21.29529288223264,23.661900547520567,32.38392884983996,23.68761658886433,16.79200684171428,18.761760228179423,25.00664040646753,28.102648183644085
700,15.25,37.35942890945275,20.251236277593843,20.247461412181185,30.55633638122839,21.05734246173317,13.065453469923051,17.528549483202948,23.59472335078918,28.20199794565148
701,12.75,35.24862982290415,19.659182204205912,18.36919256766052,29.023297137668862,19.467795794088246,11.097509560974714,16.605028109724223,23.239539330685915,28.306335005548576
702,12.25,33.91384621733907,19.412440272568027,17.952249695057642,27.97827939139925,18.62845135137614,10.895402936617844,16.18585663582087,23.212458614965563,28.41703504315049
703,12.25,32.883304291203906,19.31832909929657,18.09123737813769,27.12976191568,17.53977136201473,10.338971633482211,15.867142804736009,22.83974293129855,28.492005924594405
704,10.75,32.678283976998635,19.510291460696827,19.349346093527885,26.70678806276769,17.904700697928227,11.474520117024497,15.824894760494145,23.403784495171365,28.53264717481222
705,13.0,33.05337133266689,19.93000586956721,21.09107413079964,26.730321358804808,18.5020997459578,12.827171052028213,16.044693544393187,23.906346010987097,28.54090859066189
706,14.0,34.286226235131195,20.41267505525647,22.94311151260581,27.371986114805065,20.26390537157112,15.732329851334867,16.581729596375542,25.530565312692023,28.52554866696626
707,17.5,36.00769692856553,20.93209873712593,24.62740766895641,28.484496547043666,22.14630492401662,18.13954575052505,17.05877133450113,27.092846006401498,28.478975485385696
708,19.75,38.20335161458954,21.67525564716564,26.740052000697013,30.02541935306364,24.62238368627164,20.40579482194117,17.413107935838294,29.50728514174088,28.41530168658345
709,23.25,39.70055715032512,22.28297596228803,27.853035666792007,31.21925263901245,25.448648165301687,20.44262268771151,17.85646019241175,29.06934389244018,28.371810027788733
710,22.0,37.18818061758852,21.541620275686235,24.31803378669625,29.68009987435458,19.71480002201088,13.76226831259114,17.91987536340875,23.1186867760485,28.345591404752515
711,7.5,34.18187266707631,20.56238753817512,20.685598925135505,27.748559204673644,17.659758155488504,12.111364490952612,17.739609948916424,22.5222745490063,28.31292359474307
712,9.75,32.349514843585204,20.215967515613965,19.25568614323578,26.796324642093968,17.112415510331356,12.50795922485028,17.64716426534112,22.738377339802085,28.27695415317736
713,11.0,31.190323009620588,20.21235406329961,19.02164632189073,26.08107752414318,16.07941020020727,11.796414519841887,17.323331071104302,22.39937131432449,28.214595504278364
714,9.25,31.232510523950587,20.42729394609169,20.018583141502425,25.82038069646084,16.810734429597293,13.156008052312515,17.21642790979209,23.109223933160305,28.147636582077645
715,12.33,31.51283738547465,20.572402487229105,21.10022515292973,25.739622788594698,16.842936342709354,13.836785219696068,17.319042618560673,23.040542659831065,28.07861597439401
716,11.499999,32.10240239551712,20.701780588240688,22.36894677953355,25.824551757660245,17.573165530966552,14.885743830076027,17.247193613177178,23.5643831910269,27.987412071131818
717,13.25,33.13423562643873,20.90848473453965,23.7607715729523,26.34646633711493,18.891793152783,16.222370846593357,17.13450342544274,24.543608591579005,27.891374946119207
718,15.500001,34.90071122646441,21.218335519135707,25.50903500646569,27.49388602034172,21.16119528233536,18.711768023698376,17.285798857268635,26.62076955528857,27.81257233783028
719,19.25,36.0314099800985,21.323921696304925,25.90752542714858,28.3387515247118,21.56826627658501,18.311940442235205,17.237294221227657,25.898350559901683,27.73851123930409
720,17.25,37.04685978154205,21.24802268954575,25.66493071159332,29.063965901482984,22.74270431138054,18.89682263818704,17.19988123297596,26.931577813035943,27.685756669754305
721,19.5,39.15429854086228,21.736251455927803,26.969526399295653,30.71878032227593,25.88076753762484,21.83513532103781,17.40126608398984,30.960514779386813,27.664288727679597
722,25.5,42.6265877637866,23.16062850225153,30.079934792776765,33.45425543622807,30.184945018663388,25.5401235360474,17.855080844117136,36.56985105973202,27.68054559461467
723,31.75,46.90843704430606,25.38338408063317,33.79830011830846,36.80896989095445,34.72132991553326,29.51804112365528,18.976461659803554,41.680479561983546,27.76332300044939
724,37.0,50.27104606693141,27.330904647046417,36.2337046140301,39.61420114273137,37.09551849372232,30.684608435668626,20.355551326613902,42.13196300338417,27.90559947540743
725,36.75,52.31192760255693,28.454448031402183,37.53489228427048,41.47748057998661,38.39000385190348,30.89029457890441,21.730220475618367,41.939635628272974,28.103922980272756
726,36.75,53.177039445325896,28.9565014628062,37.93272054440236,42.58889780533214,38.76715656153416,30.41400854755725,22.959355539862614,41.11596659849409,28.35384548364317
727,36.0,51.18815860671148,27.721705934682724,35.40896071975568,41.59024230307144,34.67154864862386,25.2622343791557,23.71669846015573,32.8434902831149,28.64365169621321
728,26.0,48.188347533406095,25.742663958105965,32.1109903060429,39.55759650393903,31.692123315938627,22.50137888973468,23.919139833267607,30.20528490328971,28.937210763318877
729,24.0,46.19558544347332,24.59889991470785,30.330477269183856,38.28582270238543,30.90521978777846,22.881726845015912,23.91510083733045,31.149602887093373,29.22284041197025
730,25.75,44.93759778790686,23.824658143565944,29.01339774571934,37.42633830718013,29.8494992525473,22.46139246310885,23.56138971174922,30.438002237772498,29.476785403120044
731,24.25,46.19020745251612,23.92457651989692,29.889586562359565,38.11892889569596,32.961138420903,26.71513752212552,23.33924493520548,36.85795142933133,29.70406971945303
732,32.75,49.47687161238846,25.815877637866045,33.70166869961572,40.45459477058246,37.12799921127691,30.733641332758605,23.237457468565715,43.022878931005074,29.907659326650588
733,38.75,53.25010088318644,28.46106963691224,38.04731650724066,43.17071498665591,40.60689169731376,32.69809743481571,23.4195699624898,46.57229793556316,30.121564698221704
734,41.75,56.74089391674386,30.9136517879252,41.33778488036171,45.792236121683466,43.73158514999496,35.51729458807561,24.70163384906041,49.53270587048433,30.41301255537111
735,44.75,59.3694181791502,32.88516787879344,43.49218017737098,48.01296119665802,45.807951887891264,36.861399800067865,26.0221012133496,50.668745930280544,30.723230187917864
736,45.75,59.94976430019168,33.380287883929306,42.974759485312326,48.832426148921925,44.96774902097453,34.712356814659245,27.09438676779442,46.70256564285518,31.05872731274705
737,41.25,58.97378733824298,32.51350688298467,40.74360125461999,48.42180956922879,43.3614539101406,32.68027962985042,28.03306813283564,43.525482634335134,31.426697818171814
738,38.5,57.614336876473125,31.51595559305557,38.702363876482295,47.718664765171454,42.21941955483001,31.508020671882026,28.61976622614342,42.4049382319763,31.791513431220597
739,37.75,57.299214486825576,31.4994144189587,38.43069462659464,47.70419628199602,42.93438053137925,33.06770041362106,29.3376161303044,44.937832570595305,32.16448774269285
740,40.75,57.69282766400397,32.172492364977025,38.977976741839925,48.12811843686088,43.5275773361336,34.25227812577382,30.09193622348377,45.88403615286554,32.52752047470125
741,41.25,57.02644836156534,32.10440171684841,38.68993506791273,47.596108201803055,41.569265937250655,32.19228381191706,30.6176219998716,41.4612328842503,32.86843594376221
742,36.0,49.19008822693214,28.24470454983171,30.979691756009423,41.74603162229335,27.71716435705311,18.131227473243023,29.61441758302228,25.923752946247603,33.134565789594355
743,6.0,40.53881205462366,24.85270550363638,23.6563794858626,35.357723066482016,20.66623118757853,12.905384869356274,28.28000082540789,22.422886267964085,33.32060539083064
744,6.5,34.899948182726966,23.60259957629062,20.9021547731504,31.555677889156893,18.010536331703918,12.83272604712162,26.924376587763785,22.15251565982189,33.37922402487229
745,9.0,32.694539009693955,23.238180159028587,21.26987215348918,29.53712088557096,17.65898043783303,14.71196703871163,25.55692700642901,22.76490228087713,33.28024844777461
746,11.499999,32.49691801865422,23.01199822078744,22.40784917046507,28.45305217494979,17.860570723699293,16.24107092088007,24.20431459046012,23.215387895851865,33.02879618844979
747,12.499999,34.494610545044345,23.077915294808182,25.244801764538643,28.855324798004347,20.97146702495484,20.13619826297496,23.07514926125993,26.54402129552354,32.66394389060594
748,19.75,36.265558021589,22.867027247631537,26.76771600465897,29.53835899740455,21.872685877271017,20.61248246008236,22.26581114667498,26.33069187523501,32.2594389977714
