,Actual,Gru_predicted,cNN_1Fea_predicted,gRU_biLSTM_1fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,vANILLA_LSTM_predicted,cNN_LSTM_1fea_predicted,biLSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
307,84.57,92.56829082412642,148.20800741722277,80.84642892882326,109.45485903045194,88.94609141603397,124.31863310397974,91.68442523461056,96.6402906034096,92.12455504310265
308,87.86,88.68629748590922,137.11532067549297,80.3334197333372,107.25634824029856,81.52915724470625,121.33840111152044,82.82098945383125,85.69231958576192,93.93528967968182
309,71.47,84.13492687060408,126.4095458459868,79.0654659167,104.03952272776353,76.98006643848107,116.99594594200327,77.4769977647039,81.08253072537194,95.49459713645258
310,69.2,82.98202145858365,123.94754574889936,78.4092385187824,104.02065842518032,80.28093197200285,116.00588297135756,81.76833603847724,88.02172568874471,97.00360723669132
311,80.78,83.35656577906632,123.1681490578122,78.08075230200008,106.87225256282076,79.48130011274193,115.75075296438334,80.399407540596,86.35665297151938,98.48676459997756
312,75.19,86.62640802824512,128.60036786826268,79.77936652405539,111.2446432646362,85.9840531940755,117.8401309329575,90.5118583318646,96.17319050449449,100.23163063500144
313,90.12,88.88786688021736,130.12362305007292,81.67021484376137,115.20739846699313,85.10517934339485,119.32445055185316,91.53851745349318,92.91172245598848,101.60212370774148
314,81.37,90.38299696635164,132.4115232171588,83.40692273845012,118.04291473537032,87.22119233635088,120.39749559286678,96.13310013632696,95.77384394732168,102.361635397409
315,87.14,92.56566829864882,136.73529289264803,85.36799066789011,121.4038450427569,91.49844943639508,123.09950147329344,103.04700113948256,101.66950473166028,102.72126410423782
316,94.4,93.8989840926013,138.55866333380112,86.88258853548169,123.55504606932288,91.30084363172922,124.90752418011738,103.74929409145696,99.9160633363389,102.7382658177034
317,89.71,94.82743261523636,139.37152702615356,88.37626580210421,123.66276332317273,92.60881331296922,126.17138775105228,106.99253856803624,101.63182082863273,102.62062468903493
318,93.07,93.97155056462351,136.68750630624655,88.24183902030781,121.87850725348952,89.53382768691867,125.84184358365114,102.59482410457774,96.47920644616192,101.93717368857428
319,85.18,96.9579663529533,143.92929749766682,88.84539984833577,120.74115073542292,99.43030009446528,129.4473988953886,114.03652279516596,112.76713851008644,101.38825377490063
320,110.13,100.54727988758518,147.27982710742063,89.10789080750281,121.8996215637268,100.72001640235266,133.45810459198938,112.80720652718456,112.09413290939736,100.94554614306978
321,102.69,102.11927530142512,147.49728811208024,88.54990381000462,123.90767144106948,99.57670704946618,134.67312362590397,107.15325020746042,109.13100693539424,100.66547979298892
322,99.3,102.07586952462826,147.19656192350683,90.21553530396524,124.66981310657108,99.35480563235016,135.1039628398774,108.20811637868614,108.8826120506693,101.969396480309
323,100.33,102.15934331852324,149.02662278477038,91.97985421973348,125.36464825171856,100.85704335855723,136.19077613964842,111.98947030170044,111.43258595695988,103.15912900436288
324,103.99,100.57998695249049,146.6879856901207,91.77796446009712,125.76564133767134,96.4378867691768,135.24228615810785,105.4333279658996,104.14674825808628,103.6560603305857
325,92.88,102.1991431227884,152.58460012008752,93.28931397226756,127.18615610375402,103.7556641462392,137.22217368799224,116.06906944458348,116.91619732634354,104.7710955806668
326,113.53,115.76724805360892,179.71912620116626,97.52350056155606,134.8160214630073,131.7779151014855,151.25998634249254,150.82756765294738,159.6176472239186,105.79750884053188
327,167.41,132.05551538357463,198.58436752927147,102.47630383384576,144.6267104661531,143.9222643611587,166.85697979770362,162.66682481515548,169.35113563331754,106.85523594864225
328,164.77,145.44315032961134,211.3154621624188,107.37385526255056,152.0519592353018,154.60202254587003,179.51458411462642,171.8354569983905,179.38503731631815,107.98976878160654
329,176.95,151.51282163967386,212.63936070579263,112.12821083989324,155.90139451574314,155.6909666475916,187.7737810849389,170.69789187034272,176.4938072822549,109.89615854490988
330,169.84,168.2224960323214,243.7451204948917,120.45554877048455,166.11151202998292,194.8336792734896,208.3903032049891,217.5535711315653,230.055388494691,112.36347819651724
331,255.48,230.148935170534,355.2675992098635,140.424947828224,204.2027409464927,305.0672165176469,270.37337995309014,355.20260230001526,380.2685518077853,115.58226315280402
332,473.6,302.16574969379326,435.8754495806293,165.57951187585363,252.5576703409777,364.3651698930833,339.73765896288654,410.3113394378188,421.5763678254231,120.4322664065144
333,474.64,344.8959281659184,460.8200774836345,189.2690676285591,281.7085906986461,375.8910501614312,384.3579034672882,411.9251760535968,409.9089307841367,126.60140742581396
334,444.74,356.3793116009588,460.0596344994082,209.48829203946585,293.58761786369354,381.9399349769412,411.1829119391584,413.2406109920202,408.10406702845614,133.7653870942568
335,452.25,357.1086716979904,464.5501729541321,227.85258629921063,302.2057134059008,394.7331506823392,433.8212968974475,427.4857819678062,422.1953434409885,142.2755418719201
336,477.89,344.5718674608795,447.6226650390015,239.18740962623016,303.2649156845923,367.7415522397896,438.79551249423326,392.6635906619764,383.0750712887796,151.37797018755865
337,410.86,327.44045818986547,434.62858772316,246.04772766565023,295.3442331108713,348.4804436709833,431.3107055754597,372.5907508550012,364.1073577577797,161.34390971883576
338,398.95,293.0341755836423,387.7460573772178,243.9218727517968,276.05165423633383,286.8495750746665,402.6877472787136,301.59895637494697,289.10423175118126,171.2598424574832
339,286.83,242.2610839895419,322.9571018787791,232.87491629808247,244.00200878599293,218.6344092454471,353.2686983702665,226.4147867061165,216.6966311303337,180.5213954866177
340,201.26,194.6221785540063,273.963706736202,217.6045613712492,212.4446977919326,176.33054017056136,304.55680749656904,185.25615662644307,180.9421320172172,188.87875835378492
341,175.32,162.25707010999346,246.9872921201392,200.8026813669233,189.4880187045128,151.3542035504179,266.2976475452152,162.93491844238832,161.9280176661194,195.8119855816249
342,158.91,144.04979956321995,233.7461907851633,184.92416874211963,173.2473889538192,134.3163409552469,236.43611218739497,149.2272161823809,147.09121388301463,201.2941962839921
343,142.12,132.1944645317486,214.0683688782516,168.73661533092155,160.89605389068382,118.60615423418018,210.9797341991472,132.62753885266315,129.47265560382343,204.62328376782395
344,120.95,123.9114264207306,187.0120417386868,154.96761153787523,152.42383632816805,111.60214861987096,191.23752631161776,126.4425062230121,123.91243966921056,206.54246579318703
345,118.2,117.66183645226306,155.38371394675008,143.8464644344283,147.93045183727244,107.17588439041764,176.9329461933364,122.8507266203885,119.57763601578858,207.0705619605258
346,112.78,109.75910923763588,116.17749448229802,134.4644540418795,145.71684662490995,96.77055263593904,163.0806176135245,111.74570953870013,104.49152840446948,206.2540475935029
347,92.5,100.92676379440776,77.9491194038801,126.8796782399854,145.53195857873916,88.78331602786747,149.87946508994327,104.39331780547596,95.00207642126028,204.24824772381425
348,84.21,94.49903580273168,54.576531616853664,122.7336740698812,146.72236163487537,86.44024597111788,140.4197325786947,107.36684447711188,94.13337230716178,201.4301056867261
349,85.87,93.86568099917837,42.473714369325,121.39238639450534,151.10129374967187,91.87578764055418,136.9486114991101,120.42934586677796,103.57604350209304,197.56359418925453
350,98.87,95.90406127771227,35.169627022277034,120.18919852666582,159.6274071908949,93.43221925972736,135.7522779592234,123.9761849191718,104.34708089322032,192.5382244449426
351,95.74,99.26982686644816,33.91267738214671,122.1651969704726,174.4704543727219,97.85352155177132,136.1375805944494,133.80146172028674,110.06990830815734,187.3923079329388
352,103.46,104.52916015500176,38.93691467227512,127.2725504373854,196.394469351198,106.22821394808882,139.88886487874893,151.05660651156208,121.4663088314052,182.12557644041
353,117.03,108.5661432588738,46.466863300903135,136.56223601255235,211.1156734033071,108.31540151186068,143.30327384488044,169.4336259801584,121.63522331330331,177.06532412710342
354,113.06,110.98263657863974,56.636663211103055,145.343881779999,213.0128768770824,110.59836209260664,145.6957770168115,190.48615786157248,123.72725360878096,171.3600497520108
355,116.34,110.1130607728342,65.59978103627881,143.75282835430764,210.10042822779127,106.84451488568126,145.6098148038554,184.0244189926088,116.73564538763856,163.87162195999264
356,106.18,106.8402681824931,75.28238351098456,140.7710466877025,205.2465358880033,102.59635887801066,143.29376719002414,176.073175056646,110.98986342441609,157.043727871932
357,101.12,104.868255679398,91.4003505927486,138.48883859296,196.7564672713844,103.57926205608828,142.31754698170053,177.15974994500996,114.1946640616078,151.16928570282124
358,107.68,101.3096376134244,100.32115411835042,133.8190743629829,183.95894525994643,95.68815739755496,138.96280047018442,164.90351123186346,102.0204314221316,145.70744427504422
359,89.27,96.83964724184602,107.54664392981331,125.2429392284172,167.12383666576235,90.5256787431173,133.9287138088021,149.34145994849882,96.43794637202856,140.21177822889138
360,86.08,90.66541762907714,109.16875044127356,116.69328266074756,149.10568596763483,81.7359195374743,127.39500449633378,131.09042600781788,85.31144246227937,135.5916184722945
361,71.8,88.04462063417841,116.95636964843224,106.54489880022194,137.54028900856767,84.65810580267231,124.27466110009112,121.20631374165576,92.80707474900449,130.60035645990433
362,86.78,87.51466187772208,122.05531911324636,99.65467502992948,132.10596919759254,83.49687089211791,122.86509835802,110.45808678098092,90.98025479280558,125.60195700601548
363,80.51,87.65555556893483,125.62377164976095,95.9075629452534,128.10979169610917,83.05472203702233,121.30602186229984,106.33119277522344,90.46606099064071,122.18409107448169
364,80.44,91.83204659771614,135.53951067914016,94.0749689627899,126.86082883811515,93.10719745870378,124.45823788352313,115.87036098716,105.95322874112084,119.30339584446764
365,102.61,92.42166780878787,132.06986477013672,91.81836029287992,125.43013688509384,85.9523072251549,124.26615279300184,103.361711647151,91.92882672826734,116.81371022273598
366,76.42,91.1787024877526,128.65828693946398,89.95234401128997,122.62390051764552,85.88985088686307,122.4673387267754,101.22696845802824,93.01581883659368,114.82880115259051
367,84.04,90.94288380474978,127.84369476441042,89.18209635794854,120.86870083819711,88.53401219965313,123.10419519786984,103.62463472699334,97.43633139085176,113.46508045388212
368,89.77,92.32771136333898,129.2483253704981,88.62107706536686,120.75345872431213,91.12996225572287,124.8811648189249,105.09218359347398,100.7670058006118,112.17296513121126
369,92.63,95.9069296649534,133.49030503265467,88.64516406783585,122.8616711940436,96.6890382857958,128.25563987437476,109.51612331170848,108.4646470526768,111.09534557132476
370,102.16,101.72643290545102,140.9424793900876,90.39272713190203,127.39025116890564,104.58282507265844,133.89967231928026,118.08035277663436,118.94560737568702,110.72095770832796
371,113.81,108.81654973984575,149.957202109356,93.45869782662334,132.8778708300704,112.76610291053706,141.03534063313538,127.77118789523996,128.9725578761007,110.74051489406293
372,123.87,120.62631094078736,168.96969228274324,98.5424560145942,141.05341519793268,131.8141536353578,153.35522029125246,151.08093937579457,155.77679475413126,110.94493032454275
373,157.5,132.58101882686162,184.37506256953424,103.81340440888522,150.35335246360296,141.91832708058772,166.2684165372507,161.2629392447149,165.01660764308497,111.14690203810032
374,160.64,134.30158924943538,179.76221906299136,107.604220284617,152.9303413624554,131.04274372640697,169.0825949846965,147.21123912575362,143.26862968729282,111.82548795578576
375,127.95,122.12585163795214,158.94121445925313,107.96222481373526,145.97804122205113,108.09140654457649,159.4164428970775,120.65619432059036,109.49528466466062,112.53640842055296
376,90.45,104.22995383914832,138.25675998890537,105.199349520945,134.87325510141332,90.74810168518624,145.42342178567756,101.72150821982405,90.47994845510163,112.99254159474356
377,76.56,89.97799558861774,127.4328225057778,101.35541260357888,125.53450147853198,81.60234209631552,133.86030463569037,93.1725072835238,83.91753291915269,113.5464085451136
378,73.57,80.65128174179264,121.78086288158777,96.2813920315149,118.52350742985344,72.25494605992846,123.75113945162524,82.58625107251665,74.45357605578536,113.8532887281316
379,61.24,75.6607424139801,119.5767494233686,91.40917181480964,112.41814891229744,67.4686880561793,115.4373015669584,77.77546649526676,71.03328875839868,114.17435438986936
380,59.16,75.20156949434954,122.77751196735336,87.48088196148504,108.83390162006546,69.65705891117638,111.40697163141444,81.1245805372912,76.37914303664364,114.28105094488272
381,67.7,75.45423343333205,122.18744373489338,83.38551041395402,107.07138569056306,67.89049743811053,108.51338728470652,77.05676785834439,73.41931012020044,113.84697827620111
382,60.6,77.61904626116957,124.72659972358886,81.22815539294344,107.59614409820304,73.46603130562666,108.38001100317246,83.35873383279922,81.92841439760143,113.58781762637638
383,74.13,79.2209548562384,123.5488175713136,79.68076105616893,109.06818552963536,73.75425579604266,108.80448761272012,82.39839778447062,80.63010782870361,113.12725894044232
384,68.59,77.14194033351463,114.3481637559686,78.7063140326853,108.29336335742109,67.71047447471494,105.93487851313412,75.88310575319728,70.9395781747133,112.76186365770536
385,55.08,75.30257397701949,107.55102473941795,77.56751214546344,107.81232364154972,69.47274454245382,104.30360806321522,78.24496560896536,75.03769145342544,111.7044122127844
386,65.22,86.04788039795788,125.86294299317548,80.25761235625032,114.18383869365624,96.850368304807,115.67800768380584,113.51665927172708,118.70190621553846,110.76155470073547
387,125.65001,101.4260121814929,139.70317219407934,84.63514380403036,124.50507082429638,110.0308088374004,130.11040611769434,127.18004681144824,130.03262439614278,109.83627257960036
388,123.59,113.79383488349738,147.9227034665432,88.43116002857852,132.94563927252565,117.78487163901616,140.8263432334262,132.04410143746188,135.4482140109512,108.5085743544266
389,128.01,126.99883924137386,165.02283614109427,95.41714323058574,142.45449943434042,138.0543934064549,155.19575635371348,156.1599665874067,163.24580691718742,108.34322859327784
390,165.49,133.16712346967932,167.81117675230055,101.36122388162585,150.17250251063916,135.5069973235031,164.62772883675314,151.35046347146974,152.2682430836391,108.4151245332177
391,140.23,129.50664413004168,160.9961419795079,105.29742601352204,151.46570558535473,124.65027827190552,164.080068033323,138.5613156607046,134.221244605258,108.79784189474846
392,120.86,120.39734658573737,153.46177528949292,107.5688161906694,149.02844067174917,114.61198087858736,159.0405724131431,129.16282507964314,121.77371053937613,109.50712328109218
393,111.07,111.31912447827132,150.07119256335392,108.32215153482292,146.2018946325624,107.04805862445409,153.23686392836285,123.46752673186448,114.1609288475096,110.25586920565988
394,104.98,106.08130036884792,153.0447490364157,108.13349360827809,142.83193449313362,104.28381246607324,148.9671540394232,123.41068796235136,113.4343700845109,110.90840122676812
395,106.32,103.2705788868044,155.87135467845425,106.9978953743385,136.9397306741973,99.99792785323623,145.02768865139294,120.9584999847355,108.5012134022338,111.35963951675764
396,99.21,103.69970451878964,162.6909788708327,104.12622997636666,130.8860627298333,102.64977048354734,143.50060398635688,122.72929326027658,114.35664971198842,110.888635431052
397,108.91,107.28928626625444,172.19656087580046,100.96343444895534,128.4961969840928,108.51180035877832,145.54744041948476,124.86517635393932,123.16738912145222,110.38420904621992
398,118.45,103.46692558122676,161.88574434350602,96.84995853520113,124.47275117792756,92.33629417399295,140.18830960600943,100.24279871935066,95.97123369164989,110.79679488684071
399,76.92,89.80755378364316,137.51471938516107,91.87815685391178,114.62054878852838,70.85407788385837,125.8830589556457,74.02858537164124,69.07890379871267,112.08826947885512
400,46.99,77.62966301913997,123.26761131669276,87.29675385167423,106.21921391747252,66.9343037879795,115.12353725456168,71.14306231063435,69.66670712280562,113.39088980414934
401,59.79,68.82840791346307,110.12922059601864,82.34822708399858,101.59444984057691,58.716731959267385,106.790998975154,61.4723357041425,60.57453422284866,114.31418268010684
402,44.49,63.706384694659945,100.1551601761887,78.18325430632059,97.98390279000424,54.33044634263456,99.34021783438102,57.5501886697278,57.18829132935372,115.06497745270391
403,42.3,62.752448502539465,95.23242654261377,75.17144770313949,96.61816304469237,55.89141150372,95.50335130530536,61.045668689792535,60.86989987994158,115.3205991832052
404,49.24,60.91443438574372,85.2373263161113,71.86820550590365,95.39827147764608,49.695870146267374,90.85975272725246,53.44463621007991,53.21670372940108,114.82912151791876
405,33.22,62.824009176438175,87.11106116700464,70.8005619733311,96.09145264365714,58.61955695982326,90.7782160260398,66.04769646728252,66.04991667351071,114.06966198074652
406,58.76,63.9817573201644,83.88106342422982,69.54422326243136,99.35503659340075,56.24787753422712,90.8419165738622,62.15945973034308,60.42702834026837,112.54008889664937
407,43.7,64.46408594770513,82.13230085277188,69.3697135628239,104.1533492739191,57.29803880534174,90.1244099939751,63.94604776160151,61.80680083199237,110.9204857049632
408,48.53,64.84738443704059,82.54432046630093,71.01630939600251,108.24133006783144,58.58441362835213,90.41237372191463,69.05930191083891,63.3089379783871,109.44836976996616
409,50.18,67.83409078927272,88.38329893861233,74.15837803171303,111.75086518537768,65.68121343250088,93.48143631457116,83.18497661919528,73.16099136065685,107.51802711061032
410,64.38,78.5705238356548,107.62073027455553,77.0457189796987,119.53182377385176,85.39539307898845,103.93827238333004,107.60945788521572,101.71411746620537,103.98441989130804
411,101.7,87.7796040041679,117.0576944964304,80.30200158010129,125.27433503058371,87.72684057964413,112.38945013917323,108.87707643581174,98.17431900067612,100.75602397517436
412,85.37,93.93824747120058,124.95380579451184,83.76880145293302,126.11561438251444,93.22103145521584,118.2161057218825,115.92676763599782,103.98209538008923,97.66541495160529
413,96.06,97.27235649529352,130.92002145462564,84.87362226429313,126.4925875192065,96.39683530502458,123.49310380562753,115.36300661223504,106.73436881562208,93.89390294948844
414,98.1,98.62130313712102,135.92634808779908,86.2764126323326,127.07975011264298,97.5123473779198,127.2405735074142,113.73514097522316,107.1126085129141,91.36547547411044
415,97.99,100.2331579580779,143.03653618252525,88.14724184420245,128.0733147508298,100.83845471916348,130.9291853930843,116.3072349898745,111.82235135571167,89.87408546692431
416,104.7,101.77455475789368,150.2183371036454,89.89142989678753,128.95670351753157,101.64780184326185,133.92127835304458,116.26467855371529,112.11214042098646,89.11069214153571
417,103.46,101.07006395076048,152.21178428230598,90.88918163531076,128.22382685224594,97.55317533137789,133.95504336856868,110.90494426136584,105.27655756504832,88.89987685484773
418,94.11,100.54836763962987,156.08671468258922,91.38845982382178,126.64914931007662,98.8644380701778,134.1867196533739,112.32309726444736,108.57309444146074,89.00534410104348
419,101.5,101.06685284712172,161.412944721891,91.89657413510676,123.86858687102549,100.2367117781143,135.52645765460392,114.14336090695228,110.78205808174216,89.59255884697527
420,103.14,102.84155010945332,166.8276551946359,91.57683463682072,120.92244770977496,102.7785126433568,137.5042441839636,115.53669677263072,114.40318463850288,90.11037352238478
421,107.33,105.40863748455652,172.26003791292874,90.14061451929834,120.54292655117004,105.67051006413652,140.05968665190352,113.84735079402463,118.10213761895396,90.54626407804516
422,111.12,107.27523489395116,173.8973133501628,90.01884589314524,121.00741157496404,106.34829134332314,141.97189514361028,111.80914932404605,118.06630885468756,92.35155250404443
423,109.8,103.79134390337622,163.5942749900235,89.92713200499395,118.59701264679094,96.10101145100872,138.66520343132862,99.54106454411152,101.48683689171769,94.99686117173096
424,86.99,100.3435275388312,158.74583631117193,89.051737470785,116.26467855371529,96.78689126767874,135.95978528763848,100.02662662636044,105.55990207197615,97.26293924471489
425,99.25,100.98930953697725,160.11398997198026,89.43940186901214,117.02124735257696,102.25357542716154,137.68150306510867,107.0369277918872,114.87147679445329,99.8976013530051
426,110.11,106.0907921229913,166.34093830713408,90.87639682360744,120.92824408710898,110.06502087431272,142.50367178704542,116.49256260707703,125.72047727674745,102.52546128583782
427,121.31,112.40440300460943,170.83850989836608,92.54308626818688,125.30529871207492,115.334516449092,147.81804085884625,121.41473746391672,131.1984412759265,104.96766578578328
428,124.88,133.23787205472274,205.3620015125824,99.81551332541363,137.56879407242363,156.69670516825116,168.11273738079865,174.13947973687843,193.89705025945,107.9532396838319
429,212.6,146.39357740383423,208.01054363497715,104.78563122614068,149.2105124831741,150.1320768764305,181.60853660207343,159.95580400339958,170.86138249273037,110.47046927343484
430,153.96,141.4441118912433,187.10669106728744,107.77925895953383,148.95755798028927,129.80684879366214,176.8432290007192,134.8843561325543,137.03569126553677,113.575301027506
431,118.59,123.54172483195372,158.1645296979212,107.89165503724712,142.0281453349622,108.25667035180408,163.67639281904084,111.80906737012486,109.144432477754,116.5823990053978
432,93.6,105.30930933209244,139.07343826377067,106.69275857473458,133.97252190484835,95.64471436897576,150.66817472661847,102.17879619926758,97.9413761552709,119.39538539580832
433,87.94,92.33224118007304,128.10803341198212,104.16699832697296,126.97367193721666,85.0122957492777,139.30089764681364,94.63001306948226,87.89854894521869,121.52594893495116
434,76.53,90.67638455380164,134.99159656359,100.93731349916992,124.89636354612465,91.94927050642228,135.35636601638345,104.21421868628272,103.10226043342392,122.40620110157886
435,101.31,95.76181907197837,144.3248667241091,99.62107392224772,126.7506231652042,96.83349324740142,136.3374438571258,111.239904837921,109.71405693205904,123.51665438243064
436,103.5,104.38600900577843,156.49307202520072,99.4426229840674,130.58317593788348,106.9464059607712,140.6770827918971,123.231365332464,123.55653614061698,124.163613536899
437,120.03,108.94349636374584,157.67495187353475,99.36662934806878,133.07019433199872,105.46563271155549,142.9042625537488,120.23518212680146,117.31642302557988,124.63535520789522
438,106.3,110.21645681993115,156.8681676720622,99.77833604662608,133.60231369183148,107.5547722687226,143.93470645646437,122.81465199435856,119.90338795174624,125.0200096621083
439,112.8,108.7714601824866,152.8732567311788,99.71205767546492,133.7980643577362,105.5021692596866,144.00950803542773,119.61171394628444,115.87791564862106,125.17348700539964
440,106.36,105.9364207369235,146.29226745654898,99.36047535362418,133.40915574997848,102.50176915226176,142.48431576093515,115.60566472247773,111.61319004816016,125.32519116385104
441,102.14,102.2050214540436,135.8377335479395,99.07898598545748,131.9756326614984,97.73623058985694,139.49347446086193,110.98918544197728,105.22464348116218,125.600809651119
442,94.87,98.9864153063121,127.7541265789226,98.29716047816096,130.18800903069058,95.01086039153893,136.39451358768946,108.65892254800038,102.74394298933387,125.54812073015997
443,93.72,97.99924307397691,124.51432416703268,97.735835720964,129.12076036701097,95.9966021554318,135.1014148179645,110.79697369539602,105.58975565035324,125.3803685038712
444,98.39,98.05038232079012,124.34760008993686,97.07886328739936,128.3016979780751,95.363239901522,134.35497850390266,110.1422140177031,104.62054622746837,124.965115435634
445,95.68,97.46566344427592,123.80217439344786,96.10636080695453,128.10885295119388,93.17463063511786,132.76017009855016,106.92129825946576,101.32546217056765,124.35771767402372
446,91.41,99.65383313964831,131.0459622804022,96.05284489642725,131.04798877736215,100.17117099224372,134.49918760374476,114.7011094930434,112.93527070455518,123.76446068899442
447,108.82,99.33579977299404,130.9009932442001,96.90093387417198,133.77949806941183,94.22785772792008,133.88724512468752,108.89357152503732,101.64900880101004,123.74548463106416
448,88.45,100.14531080493477,136.14301935467282,98.21936385589648,136.32665574095657,99.18084725912152,134.34535264334284,117.3631367606496,110.59382482551614,123.38172097639423
449,105.61,101.12259641423366,138.7548014182423,99.49793443050406,140.30374542916266,99.507910457818,135.74786734819287,119.57270387980516,109.98235916927302,122.7734142712946
450,101.07,105.02576366553988,147.83687536000355,101.47211498733206,141.47078416740754,107.75608090055428,139.67411580384456,131.84930441718538,122.56410395661366,121.923902275464
451,118.86,111.7802121395148,158.2863281255002,104.57691693997737,140.23599188742034,116.78650897126236,146.5873164734919,146.12163939266264,134.25259570528567,120.9439270874793
452,130.14,124.18425102432217,177.4057011128126,104.53324295034756,143.20218740828932,136.30347023162054,159.04247970439954,161.2431659986423,161.49337877034603,117.66014522134428
453,163.76,133.93133633427968,184.6481926377411,106.313654636092,147.97746358660103,139.57861713460628,169.1346431749991,158.34540945231092,159.83339464659002,116.50922160414498
454,151.53,136.676300970115,182.58501012251705,108.44026948630548,149.8603921773789,136.74357768904318,172.77195190601364,151.1774363927999,152.62326747016917,116.77113143550731
455,143.33,128.51541890378655,165.84107899081835,109.1650550644642,147.3618406314474,119.33433717488944,167.3066684135473,129.4248094145702,125.49714539118912,117.98276055722788
456,109.32,117.35616322699327,153.6408371569038,108.87979581592346,142.91540828702858,111.01269131664156,159.4163683935128,121.40523825941688,118.00413562994162,119.485110038782
457,109.57,109.79951997113162,150.28603104253594,108.94854770543282,139.9441465237597,107.70295985891994,154.26940883160307,121.60142104599689,117.10864748433184,121.28876683671426
458,110.42,112.71915076406025,163.99692205511272,109.37695810319688,141.1417466242464,120.26332957354684,156.96082030512878,138.5828024887654,139.21217880196346,122.391538800045
459,140.49,116.54455119452788,168.27952106074625,109.43822983480987,142.55326135971276,116.50594344729798,158.41638154804846,133.9229621336069,129.90069348376397,123.40611344347852
460,118.8,111.09877273530115,155.09858880462582,106.59301320230814,137.70462897159297,98.46164944831564,150.0611941849706,110.66805272703128,101.64821161286773,123.92302662575509
461,83.55,93.61863462897458,126.68967924927588,101.47272591656264,125.7062917980277,71.33920039507552,132.27251446613306,80.12529402533505,68.7791014543416,124.59203138501952
462,43.12,78.49848633894197,113.474564757669,95.7680624707006,115.22031738511288,66.80364688655715,118.85962281166152,76.97111856036005,69.50373057501444,124.77169673130452
463,60.1,77.24187196485283,122.6894189524467,92.3279348740331,113.99440593003848,80.04541875361531,118.139828972338,94.10612635354931,92.38867017998024,124.7883184765901
464,91.94,87.9349588372898,140.38161655499184,91.38214192153482,119.9415784790138,95.65252979291328,125.4566005512769,111.64188882128434,113.11042858517555,124.63371612947172
465,111.0,99.07353232452112,146.79057709871884,91.76865151450905,125.6213875356904,100.02830295656628,131.5509176405437,114.92227332486884,113.9013509777225,124.4908406434378
466,104.23,107.6165506245756,149.2600126515638,93.4632946965656,129.81695147703607,108.29746105347982,137.3966312351044,124.0152396877899,123.75178763263816,124.25821816336082
467,118.35,110.2725282027278,142.9344961003059,94.9044022479326,132.90911762510748,107.21470074762873,140.83056013518848,121.14692695022975,118.66559317810147,123.8732954963148
468,108.033745,108.771609189616,136.10709373577228,96.26263203392227,133.57725069266488,105.47676354412236,141.4461532889162,118.8198304577528,115.42664755720564,123.60619276649255
469,106.09,109.29648680295948,138.25981463505826,98.58647272062164,135.54596268784357,111.74035273239788,144.51739883601857,127.70663800677994,125.9198488158968,123.4608884642493
470,121.94,113.49770556486624,145.62704002801507,100.67397319936524,140.3704261195732,118.74250320794596,150.25219152344715,134.81859928634606,135.40352677284142,122.9806384861638
471,130.91,132.37084427083013,179.7262785433779,107.921441562416,153.3223344177919,155.53379392749093,169.1711350209914,181.4049481611618,190.1993489388859,123.28828605589828
472,205.44,169.61911005484686,237.1731461515911,120.07246634148676,178.42474597012838,208.0911415912745,204.69747441755675,243.86767885883063,253.5572995693316,123.688787418324
473,285.02,188.1934894663455,241.1454676116561,130.01869222954303,194.43301400322147,191.74607274357805,223.0013164849003,218.17153349865072,212.99207548181687,124.7968938368876
474,194.38,175.397129710517,210.69782761101817,134.17743650921173,187.52026035496235,156.735834440434,213.1016106226455,175.98833039716047,162.38651260331113,125.94386876515756
475,138.62,152.6845392017822,189.37091400151024,135.38621214440408,173.418151124122,144.14392736686767,200.3567328300278,165.96187907063032,153.56254881111226,127.0919537965416
476,148.49,138.27729317133793,186.86640217040235,133.65468969781878,164.71212647485044,142.1646954683527,194.56417007852733,164.1741511348319,157.85624884788675,127.59145549574671
477,156.38,127.12749199690566,178.5679418214905,129.48617055046086,156.9293649001105,122.73505238582824,184.1817854219777,139.59725792649536,130.04984962030247,128.55906309199048
478,115.13,115.34349412863892,166.35157741617388,123.1337582123446,146.97987575592015,104.52857902719704,168.41265893087328,116.94946316798412,107.76834418730463,129.73477404516697
479,94.69,115.29335322959274,177.82773400543795,120.33065099461386,144.0803311240359,120.3275143945398,165.2383004502198,139.2604124097532,139.8677207670858,131.66607035015105
480,146.44,129.00463911106246,204.05990271224115,120.61360063264875,149.8296520065818,144.10277159772488,176.2588379398897,168.01273869625223,173.95396586076413,133.45379828594946
481,180.22,139.69843376736412,210.11017329405465,120.93769113911353,152.2350591959197,142.0279665264069,182.5799289794042,163.29408522711597,162.3916384485628,135.04242289543146
482,151.01,147.35179755092523,216.2241444236905,120.51041319553298,152.21544985768946,152.09554382065397,187.8908708872286,170.6091134226408,175.9098483421007,135.86030812804498
483,175.9,147.81433058132396,208.50757181583407,119.89394089974172,153.9435153388725,147.1258878420281,190.13377090123296,159.0018901623485,164.89986055719297,137.1653423688356
484,155.27,141.34385989457687,189.142009249312,119.44143604915222,154.82067560756494,137.06999270672674,186.0832355989412,144.75475229245433,149.86854286735758,139.2119701919823
