,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Actual,Gru_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,sEQ2SEQ_predicted,cNN_biLSTM_1fea-Copy1_predicted,vANILLA_LSTM_predicted,sTACKED_LSTM_predicted,biLSTM_predicted,CNN_1D_predicted,GRU_predicted,vLSTM_predicted,transformer_predicted
1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,100.26,100.7337602,98.34815024,88.95656335,86.92303815182957,83.23841298391784,104.1548712,88.45865372,107.96037394866384,101.97194552809748,94.17514291921368,105.99865125011536,105.38847517967224
1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,111.28,95.03456053,98.34663806,88.85456938,86.92107157227547,83.24065518257612,92.47027488,89.30543754,72.55768850141074,96.767713052229,91.88717659130168,94.18015620724368,110.40426838397978
1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,78.14,91.66736663,98.34683174,88.79321806,86.92227088783687,83.24020823267746,94.42948721,89.94354791,63.24793068889529,103.22616143539356,90.15949175802272,96.14879173089146,117.46609807014464
1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,102.63,95.64314986,98.34613897,88.7893445,86.92175689545341,83.24361995023725,98.51406549,90.66085781,69.9629879072118,117.31178004256964,89.53741943989961,100.29784253850316,118.5936947017908
1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,111.51,99.26947042,98.34622836,88.761209,86.92288171936505,83.24146714155869,96.45030413,90.70667762,93.51553425876791,122.33151904943531,89.08932981899576,98.22652772480272,120.42049500346182
1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,99.09,105.2892226,98.34746492,88.82532396,86.92349255089322,83.24191409145736,106.4014499,90.97165932,103.23402775361002,133.05793670991565,90.17549256439484,108.29698681567636,125.92008453607558
1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,131.11,112.8101528,98.34735318,88.93878964,86.92209955704239,83.23828634811322,114.4531779,91.10524519,104.0236690379066,139.39161902886866,92.3874327145444,116.4510364785609,125.63805392384528
1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,138.35,117.3971549,98.34814279,89.03115929,86.92547402877729,83.23797348318415,118.5543976,90.69313504,95.75435099615704,137.30558466517226,94.83378318821237,120.58864536876683,115.46334894001482
1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,137.06,112.2736937,98.34829178,89.05008762,86.92480360392929,83.23633466688905,111.9602701,91.42003946,93.31964356734925,121.04589746259326,95.815508640624,113.90114261170284,112.8428607881069
1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,111.25,98.42353579,98.34818749,88.96425089,86.92332866926371,83.23713917670665,99.98296633,92.53601376,88.64598531618272,97.22982945078589,94.6048331026226,101.76374136697066,124.59102582931516
1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,87.1,81.37601745,98.34612407,88.76880715,86.9235000000582,83.23539607210186,83.74249053,93.63841568,86.01657161318768,75.5997189016858,91.01927437974936,85.3152029338769,136.47919157147408
1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,59.47,68.01888993,98.3427049,88.54300806,86.92387990747206,83.23526198713226,69.36508068,94.88446731,98.16577978440952,58.71407091686534,85.90250254988409,70.75602601073821,142.1094207763672
1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,44.27,65.98774102,98.34009769,88.37991604,86.9241704249062,83.23877054383676,66.26914067,95.91970756,108.01283096843684,58.62336988409681,81.37548111130367,67.68254523592728,148.61013677716255
1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,58.92,67.67341256,98.33808642,88.20889811,86.92758959163096,83.23513535132764,58.34386232,95.86486681,120.4456586470198,63.082611370545095,77.15028493928989,59.73636452174557,159.57776680588722
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,41.47,69.39422181,98.33724466,88.09091824,86.93068099509671,83.23731795666612,56.65871966,95.58434615,137.78663684110245,69.73951295788068,73.99420782320617,58.0977903245124,157.41639119386673
1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,49.77,69.8301395,98.3364923,88.02018097,86.92960086617494,83.23596220864017,55.42653094,94.98613351,162.86235865063964,74.64505626563816,71.84040840570759,56.91700456098405,92.26190607249735
1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,49.3,76.80524707,98.33796723,88.05041713,86.93071079175661,83.24096804750519,66.99177672,93.30652559,177.3421647209409,87.53822744151329,72.12078007713843,68.68381729724042,61.15275645256042
1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,85.09,90.98909036,98.34088731,88.17235996,86.93040537599254,83.24322514449344,81.75153731,90.93842114,181.34558435323848,103.33200662056176,74.89743397508278,83.67447965254766,57.67143876850604
1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,109.32,109.417818,98.34396381,88.36771431,86.9349940616188,83.2404987501116,101.9021543,87.71598687,168.95568621242202,125.2703412689443,80.25412851054993,104.17339725395844,63.14364877343177
1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,143.9,124.5262442,98.34602723,88.62965675,86.93703513282269,83.23897167129117,118.479161,85.56490639,147.75548187251522,140.2577781358162,86.98047121380768,120.8746188122609,71.30967251956463
1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,158.48,129.0243927,98.34775544,88.89994225,86.93270716797063,83.23791388986433,125.622657,84.71378715,119.54803426720645,137.59230302516409,93.16141585405782,128.00619609030576,75.13734085857868
1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,151.83,120.4276391,98.34874617,89.05317902,86.9275076508162,83.23858431471233,120.9807545,84.14810501,95.74005604856482,120.46394634704006,96.90147770773363,123.21317986870147,82.29882402718067
1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,126.37,108.2772167,98.34939425,89.11913393,86.92486319724911,83.23849492473259,116.5244703,84.03951108,83.04232116504474,105.74955862242592,98.39926641147068,118.6082327152893,90.39654336869717
1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,120.46,100.0882305,98.34876852,89.11909668,86.92151852217413,83.23742969414077,110.4678299,84.75393815,80.40544339874205,99.33498582098004,98.0436358262701,112.41592809844816,97.30413085222244
1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,109.93,97.95228672,98.34835882,89.07647256,86.92210700620737,83.23610374277474,106.539334,85.54252165,71.52365501252565,100.61367223522788,96.73308188424764,108.395665904136,92.22182546555996
1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,108.25,95.52560204,98.34736808,88.98776045,86.91926887435086,83.23445747731468,97.88119933,87.04264194,81.37675491851486,100.21532813804514,94.33877127711396,99.62272471657384,85.56378641724585
1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,89.66,94.12346061,98.34709246,88.90467247,86.91955194262002,83.23814481397864,96.30917225,88.03719486,93.29080040055555,107.38850900249048,92.11799641730084,98.02026779573504,78.17159536480904
1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,99.14,91.31607891,98.34579631,88.79072259,86.92040859659245,83.23734775332602,89.86416216,88.78946368,111.27876836961174,109.2817887732238,89.66708705466651,91.51869619651455,75.60712526738644
1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,83.3,94.26933016,98.34645183,88.76718323,86.92055013072702,83.23696039674718,96.32494958,89.65020725,111.05787828052787,120.2433244278954,88.72034288099016,98.06764448499324,78.62004344165325
1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,112.48,96.45962304,98.34559518,88.71535194,86.92090024148098,83.23500871552302,93.00406714,89.76806794,107.10618564983548,119.77384825434056,87.9433949738156,94.73855306313736,79.48621261119843
1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,92.72,99.54953667,98.34685409,88.7130427,86.92302325349962,83.2371540750366,98.60335118,89.68129261,100.96043831410498,121.11647085159204,88.22923433234007,100.41328224816264,89.98303622007369
1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,114.24,101.2915984,98.34645183,88.70982466,86.92594332617088,83.23878544216672,99.43208569,89.61573251,96.00336168303174,117.21477701623,88.8051292767664,101.2677387169302,102.008381024003
