,Actual,Gru_predicted,cNN_1Fea_predicted,gRU_biLSTM_1fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,biLSTM_predicted,cNN_LSTM_1fea_predicted,sEQ2SEQ_predicted,vANILLA_LSTM_predicted,sTACKED_LSTM_predicted
50,54.699997,39.2829881681683,45.771687177145616,60.86599374423078,28.36715075170994,32.93060618802813,41.69235896208669,31.507639194113885,39.350051365769296,44.23568180039143
51,31.28,39.01331245013997,44.56080670201152,60.86645493025924,27.574999069312447,30.065063357660573,41.2510545508353,28.713861409149604,35.527038534463195,44.36644491211761
52,27.45,38.798433506199736,43.53684436178769,60.86880585416038,27.08008459436325,32.60194927633646,40.65427420579645,29.475931951630216,36.800451898101706,44.50615053341991
53,36.05,38.39481136800492,43.03209593841471,60.86822655951488,26.61549028867495,31.209369942321427,40.36777644616927,28.4382971329287,35.2728631663668,44.37298025559399
54,30.45,38.796566265206486,43.51539639935467,60.87012754582729,26.66741589852493,35.663330254310964,40.68835697814314,31.56394044701432,39.61009841939869,44.32460634058509
55,43.57,40.51809215823593,46.28668574121198,60.86832217125249,28.702520169803545,40.846338501877874,42.6240278544212,38.53906135895344,47.17623485102101,44.109294331715695
56,56.5,41.90647863634594,48.630019757653685,60.87000943721024,30.08466657597978,40.076028477303545,44.671333870684336,38.186161247558736,46.58318617585872,44.28225596504539
57,43.8,42.39948087654302,48.67807309213061,60.869182676890944,29.81305050210003,36.87765275199888,45.34991849357512,35.98161048036242,44.0635806727002,44.441050188549774
58,38.38,42.04970501928009,47.68335107095472,60.8679059789829,29.093459692215887,33.743972427734484,45.020074871493165,33.310586918044834,41.06519658136849,44.787856457727045
59,34.5,40.80112258631991,45.80992343585832,60.86770913128783,27.619452903079488,29.94444352645044,43.84892107333447,29.328619572968364,36.11789657599033,45.26280495217612
60,26.47,39.37160900048957,43.399135338535416,60.86882835103981,25.97775718673139,29.167131348151425,42.3124516984419,27.835462315211423,33.96565948981427,45.67071274590364
61,28.13,38.845339499825386,42.50622294525059,60.86689924362811,25.84261843195476,31.37042510220921,41.67863024141041,29.71216324626587,37.11206742362002,45.78390017056984
62,39.1,38.34532666957383,42.05641752568204,60.865796896535706,26.14133762133596,29.36958076620285,41.43159763253518,28.36793533038029,35.13148715176632,45.96881327110032
63,29.649998,37.787246581386064,40.966328420463775,60.86580814497543,25.86847015853753,28.62353081399114,40.71215867658724,27.56116348845884,33.78420809660714,46.16573408103016
64,29.12,37.05282751584316,39.89556975890156,60.86617934348613,25.51069103641498,27.541565894359486,39.71361781012696,26.568598355598947,31.804429276083376,46.25541789090481
65,26.120003,35.97154875103433,38.51320119604088,60.86626933100388,24.221338633695527,25.381671432845145,38.346060630265455,25.23782357361656,28.62358705618973,46.16649335071115
66,21.03,35.35274396102688,37.64045725517112,60.86845152830925,23.15333162169942,27.500928093766905,37.25916889403715,25.661735084953403,29.950534556557947,45.93800379471167
67,28.9,36.48381394424913,39.833124045804965,60.8645708166064,24.58948319301857,33.015396926625286,38.07780221564164,30.559823166563643,38.6231209489689,45.29640404161492
68,49.3,37.40799137573119,42.23156135631709,60.86488014869866,26.289876079927108,31.293339544819144,39.4292403813867,29.649720345279206,37.24605602543544,45.11367313838982
69,32.77,37.37770213967952,42.01588377315685,60.8644752048688,26.19347695154058,27.69962053295239,39.25579506514912,27.33111602355836,33.36957373592803,44.95820282882221
70,25.099998,36.459255788233975,40.42868674724431,60.86506012373415,25.372993261602414,25.00813043456721,37.95301764962578,25.49710292123517,29.257461943309885,44.85589264536368
71,20.38,34.92672055513291,38.25478516617065,60.86629182788332,23.67716724121954,22.81995739560086,36.17274396805716,24.195939656811422,25.11820204143143,44.62249876964698
72,15.930001,33.76334224092954,36.73079593514563,60.86794534852192,22.36733002371795,24.036678623058723,34.69902401413358,24.22849826557628,25.438161097110857,44.12301742817212
73,22.65,34.472390450687634,38.56350984268134,60.863445972634565,23.753468219939247,29.455046411183112,35.08387250643841,27.396486330981737,33.94544323153041,43.25751748248099
74,44.17,35.48531525943779,41.21576819543874,60.86391840710274,25.697015816130104,30.02213931169523,36.46560272034507,27.84924446597637,34.75375892180322,42.9205535980573
75,33.23,35.7832667428082,41.398749376447576,60.8660331137698,26.03090887651068,28.29614497598766,36.70670458937878,26.474417981946868,31.816847553532465,42.65272262414279
76,24.800001,35.36479103996527,40.05627059293821,60.86560567306049,25.58218611926501,26.06693481681872,35.91429981708763,25.32901467441347,29.00562343856497,42.22117061012723
77,21.98,34.47455015111356,38.26388515390282,60.86794534852192,24.22319462624906,25.43824827251868,34.76135443072306,24.508272270361783,26.40991099227188,41.87138350442459
78,19.52,33.63059940381292,36.585871037814,60.86899145341573,22.75128567112014,25.32519301701916,33.70854265473152,24.2947571997374,25.7511854897039,41.21862529912721
79,21.58,34.06291912383926,37.053839875417815,60.86606685908895,22.86017056759407,28.97536794783246,33.865998313909415,26.31930199823039,31.75139007070128,40.3529566268403
80,37.95,34.49537663725214,37.95065547728492,60.864992633095845,23.32431493569364,27.167307808049507,34.5744756653518,25.99330815464205,30.944654786208904,39.829302388410646
81,26.9,34.40351625429198,37.28411793333252,60.86397464930133,22.914246035485224,24.276126971453834,34.40142685661429,25.10736979398263,28.50921292113324,39.45278336571727
82,22.0,34.16788956329119,36.59872238019226,60.86249547947836,22.65035201547214,23.475170572866777,33.87857125740464,24.996648589724675,28.210153466450564,39.18757890247699
83,24.72,33.779925253184366,36.39924255022648,60.86295104128696,22.22489243761905,23.00409154168083,33.401353390242384,24.663306702890303,27.10357414860516,39.053823705785724
84,22.4,33.78458210722777,36.75191488071689,60.86446958064894,22.001540606460942,25.2469207492388,33.2501799846472,25.210610785827864,28.97419811010175,38.87179020582316
85,28.7,35.214545630646846,39.18941239815109,60.86319850696077,23.46952104401822,31.225862967058504,34.600594542377884,29.13724143170976,36.89253162563637,38.55642332565876
86,46.35,36.23059188141886,41.08170647876514,60.86376655316654,24.74004918286896,29.24729054169454,36.17079236376602,28.172175921851377,35.20509975339334,38.48175618280815
87,30.18,36.48289719641208,40.67821088551716,60.86351346327288,24.66751361934498,26.900908198089155,36.42997891175696,27.01598536062805,32.929183260403754,38.48006329263053
88,26.92,36.02995065005216,39.38983709705321,60.86300165926569,24.30218116995153,24.64697396841921,35.880565746372206,25.79439355877213,30.18192902211469,38.566265710412345
89,23.32,35.347766526451494,38.16741291065812,60.86473954320218,23.25198887435941,24.943626257002155,35.13794938038453,25.301076362262943,28.954327741339227,38.72462124476772
90,24.17,35.012773931088454,37.581762896720605,60.867304187457975,22.32251483382496,26.974554545035325,34.781941887517625,25.70323339118444,30.14787155875737,38.72899126359831
91,28.93,36.07381394073399,39.293182066663086,60.863969025081474,23.31311148973413,31.22477749262568,35.87626040606999,29.556678876148617,37.35853198628947,38.46608710628044
92,45.7,37.05709629871629,41.22671292728472,60.86300165926569,24.691185960732312,29.742910856236065,37.43127564594824,29.436312134832143,37.052104803591256,38.56674376910038
93,34.1,37.83190288706804,42.00866789907751,60.86272607249259,25.33648082627655,29.776864271526,38.31090081981573,29.910976606178327,37.63954613155393,38.84749920025131
94,36.0,38.02221523866333,42.108202530035534,60.86274294515217,25.75509713461597,28.35078989613956,38.62209734095453,28.71368424622404,35.81401716488833,39.233596269364895
95,30.63,37.47694149909494,41.04830986124127,60.86464393146458,24.85507010320927,26.821907593837032,38.15199129980422,26.89759272048216,32.47697067473546,39.68142477565294
96,24.920002,37.20351723853046,40.1573603206873,60.86775974926657,23.842378699583264,29.69500937569534,37.75961760132779,27.65375502000069,34.130058248408346,40.00292767968372
97,33.8,38.51913474799233,42.17496201976412,60.86561692150021,25.249440399735715,35.711771659958174,39.192657573009846,34.254173532260964,42.72645052227692,40.0255876614964
98,53.449997,40.17441857952023,45.28966341411368,60.86492514245754,27.560612314912635,36.5718751666944,41.6168200651579,36.62504091702333,45.17816606751516,40.333794909780046
99,46.65,41.93657383681247,47.7449025330937,60.86558880040092,29.23818774185244,38.85263130087283,43.77863519775416,39.71384840314118,48.334810081464624,40.88434416757635
100,51.03,43.65946922737763,50.33103130874673,60.86660115997557,31.04459154888686,41.21497236832867,45.91608058570054,42.62492210537881,51.184832877130745,41.59804079504807
101,53.599995,45.120768091742185,52.71014942404254,60.86862025490503,32.17359744342079,43.09681664844434,47.93731271869647,44.39255254070397,52.77797751554438,42.476183986982655
102,53.499996,46.41310414309694,54.46988907890525,60.872028532139694,32.846563470672244,45.60244034103292,49.79989685790435,46.48230454424442,54.73473359207454,43.45026512127532
103,56.08,47.69994251953933,56.086565453209744,60.87053248965714,34.03129413557103,46.38064395817962,51.75332902049773,49.11348894518943,57.25733118019816,44.31075951129176
104,59.55,47.50717800808543,55.30389901760478,60.869930698132215,33.681495781428666,40.050823536004586,52.43865145877983,42.79138214055128,50.53229964062773,45.48620458920303
105,39.3,45.9762991077329,51.6275489675668,60.86975634731658,31.51489162562231,34.8243653779155,51.12874253247504,36.516996841418354,43.9260319397139,46.7625031776293
106,32.4,44.47459303578999,48.58998093647611,60.86873836352206,30.140385722124783,34.765685080014634,49.58425864428312,35.56097507709355,43.1557528483488,47.94303817451313
107,39.82,42.98950372142105,46.50753198242282,60.8694920089832,28.874953126466472,33.7517366632501,48.37457331586911,33.06672355706026,40.53402557309702,49.047989280709295
108,34.42,41.15065379001896,43.65305480462823,60.87083057330968,26.829337188271023,30.469785030837865,46.59744357320177,29.085630778171893,35.61646925444419,49.85371501773695
109,25.95,38.80849523552783,39.86866911531505,60.86602186533008,24.70883476265045,23.76429484316819,43.972417693002576,25.864558513625465,29.67452877907809,50.13130401310716
110,18.18,36.80841579342232,36.939904429510335,60.86387341334387,23.391026619553426,22.5051641858621,41.42821185217995,25.17398586610481,28.219329381150832,50.50587143150939
111,23.0,37.256233051270655,38.44770996789054,60.86319850696077,24.928696765385933,32.05879867976492,41.223186541433016,30.84005554526768,38.70606131923239,50.74988383432024
112,52.18,39.06504683651474,43.10041614915422,60.86489702135824,28.515351757109546,37.70793664504169,43.27729223950591,36.14581801548128,44.67831915174945,50.93606238431902
113,51.379997,40.62568629625218,46.46982440037687,60.86769788284811,30.068238229771087,38.42724624393287,44.93935606807406,36.31741015127525,44.70681426166604,51.02296220536338
114,42.68,41.34934341709452,47.551890555966,60.87108928742321,29.72286051243805,37.66196145980273,45.34900174573807,34.713748221724934,42.83589221651691,50.96533644868611
115,38.0,59.75640828087064,76.18288162435334,60.87707345735338,51.41931222728026,129.27274997894213,61.89643518573239,135.64329256500764,146.93149551779337,51.15036765783363
116,314.6,69.00553345104723,95.72716936787768,60.88618469352527,67.61364589607487,87.14703390151209,79.73934017965296,99.7899370675612,104.27477997079755,52.27489667335964
117,44.9,70.55104657147338,91.9414619868976,60.88787758370289,59.482036339259885,70.18310448406527,81.02610544123718,82.57508870531645,86.5761530889248,53.965075977003885
118,61.47,70.87467543061092,88.72943627999467,60.88770885710712,56.79936782972384,76.77238985311428,80.56086435026508,88.5281791965534,93.71140397658488,56.31147800537877
119,104.2,69.12783773610519,87.92864860800339,60.8894748621429,56.09300518494852,70.06564265230607,81.54842673956021,79.07005239218942,83.97696487475874,59.14427943983605
120,70.2,64.6271907750645,80.77014157122557,60.89047034905798,50.53258647584055,57.01096785348617,78.84584286750278,61.655611715581706,66.64618446855648,61.92369577938989
121,41.12,61.73723601839814,72.83434485302816,60.88687647256796,47.23232238356678,61.99992645536136,76.07491909993632,66.06109125238503,71.95520054995863,64.30513669748754
122,78.75,58.26471332027709,67.92334356262121,60.88558290200034,45.16831805854172,53.382125588598775,73.91304210092161,55.085572426890856,61.09510196441477,66.7742423305304
123,44.45,54.50712703859296,60.19747647488795,60.883479443773005,40.88632951718665,47.60316656842224,70.10943282812973,47.26805305233222,53.64168895932029,68.9042974935818
124,41.35,50.589666683191474,52.83349418977445,60.88075732136116,36.6347961263691,41.60742480588313,65.58299881903466,39.63150138807284,46.287560307400085,70.62074190396847
125,33.7,46.59989854517031,46.71786936882676,60.878265791963535,32.1147624794738,35.59848018722457,60.74313828562662,32.54223974620137,39.01924600209142,71.85199611554248
126,26.120003,43.176073154700056,41.6469686957131,60.87531307653746,28.566453418750147,32.13012222390925,56.14662087286618,29.305835858318783,35.41623859112721,72.4797490393459
127,27.5,42.10686677781897,40.57295079874248,60.86988008015348,28.37990367024065,36.72433089441749,53.78408858193513,34.94845816488868,42.737071861481,72.607160116036
128,51.27,42.55300801814927,43.34451572737289,60.868895841678125,30.29364008906787,39.98442118423705,53.65109827914471,38.80548909001309,47.0534890647041,72.83295004650307
129,51.27,43.59837332704724,46.701412901518765,60.87066747093377,31.70997612776813,42.31757536273362,54.0108008844591,41.16977332543028,49.53458553448675,72.84125139501523
130,51.27,41.40856926432173,45.293158866756166,60.8686371275646,29.441042103733725,25.198957402279618,51.26984296030241,26.727055125911782,31.039830646776057,72.3261515949914
131,1.7,37.33496650507946,42.35096073181778,60.86477328852133,27.009562501548857,15.647469954308049,45.99926842163783,23.10636235560036,19.98497095172829,71.51198390395511
132,0.4,34.6135668054831,42.75169764522482,60.86223114114498,27.14021875309772,19.75349493498358,41.94772104057338,23.81611078073092,23.44384507430605,70.4804682364604
133,25.18,33.85798942482993,45.32479510346411,60.86440209001063,29.43861244075456,27.103506657966847,40.33579150783006,25.21453086706972,28.67826853377072,69.281542040637
134,33.48,34.56264793098792,48.40754811690354,60.871477358593495,32.5861227216527,35.10363320291368,40.31096057715173,27.18090154744917,33.49858209105814,67.73101774031632
135,37.93,34.64655566706719,49.84861385032466,60.87389014891309,35.8608106741168,32.43656909137697,39.690940955654696,25.37037799936789,29.13001149708077,65.32932400650573
136,19.9,34.99683770411744,51.19608131684912,60.87761900667973,41.35551881049991,37.44518434166002,38.73630837363512,26.3703277329029,31.742377258376923,62.95329358791262
137,32.7,36.32778402480553,51.86410365484435,60.89022850760404,38.910186754801856,49.85369252085751,39.026428130851606,30.01922315369824,37.99173477913644,60.83144978585563
138,44.88,39.92287815842786,54.593599418928015,60.92615602406454,35.96501903177781,76.82947568468505,42.0788103570514,43.59838457548696,52.47205370052356,58.92571100766818
139,72.92,41.81854677095743,56.957183438972734,60.87547055469352,38.17928563878088,44.75421237452937,44.80016787499881,37.76426320693148,45.95874591755236,49.780808255702254
140,34.73,41.05891995200563,53.07137619293877,60.88002617277946,34.64486840110943,38.05810338558483,43.743646926010136,28.999023416560217,35.4503016787044,48.88203542532416
141,17.88,40.7321190328675,49.21013553924976,60.88539167852513,31.11337856987469,44.4725036381123,42.51034549840738,32.55067326388022,40.36144357460783,47.68968394251617
142,45.15,41.73839038952424,50.27806240611287,60.87766962465846,32.43809887917866,46.1425819799798,43.89888101834366,38.95168224892296,47.39072853590089,45.73427767875221
143,55.829998,43.35535359904154,53.06958769102355,60.87407012394858,33.92291541888442,47.13995300870937,46.33018626971289,42.64503431559528,51.17262269581644,44.99014277340255
144,54.9,46.985919687315786,58.18389328090052,60.881381609765526,36.4652258976145,60.89349055512236,50.33148687055533,56.77746711759215,65.1015712233078,45.156074131908255
145,85.12,50.69024460693338,64.26808996127505,60.87685411277888,40.25120324114783,60.29148530983432,55.3169753287774,61.67541459370592,69.6943597783016,44.86531321362782
146,75.65,52.10276180034925,65.0553063907461,60.87724218394917,40.30927893541383,52.49208154744214,57.83635586314155,54.85954065496984,62.303819927013,45.70462679165456
147,50.85,50.88175491735868,60.35440908161894,60.87523433745943,37.25562563552586,42.382987851805936,56.93853915013952,44.7262037596306,51.86412052750393,46.80970163068763
148,35.4,47.75862562955013,53.65387664375515,60.87238285799082,33.601392830084144,33.54005790040974,53.901212960502775,34.860245088507206,41.65102094612164,48.117405862807615
149,24.82,48.09443092468282,53.47372163322555,60.87297340107604,34.42360034340916,50.526028635484735,53.92131954649938,51.44818697203735,59.03516395034789,49.5769302858066
150,84.03,51.39743963624787,59.82714409403968,60.87878322019058,39.77759331102525,64.43649035229893,58.71805356202715,65.5771777514804,73.19823750213764,51.082691420267984
151,93.72,54.97571454038128,65.3200271710785,60.88024551735397,42.82306899523795,65.79119618978218,63.865435188896015,69.6345068305601,77.02769006518251,52.33963706815878
152,82.25,57.17566188362285,67.37993143982621,60.87968309536805,43.6317586961314,61.01841572663471,66.83545633947783,67.77001608081996,74.76299107870209,53.859036935778704
153,71.25,57.7020326202445,67.8554142351619,60.872028532139694,43.27706164649168,52.87964091371911,67.82231570129056,63.737000504191535,70.47731304911939,55.62152683415257
154,63.83,56.44272480001285,66.46074269135924,60.87260220256533,41.66829854952908,47.684082219536414,67.06651053973309,56.240871549266494,62.854312942610726,58.09871447113308
155,51.0,54.63790702297872,63.54977584929894,60.87609484309789,39.56872103389463,48.06766526237293,65.4821790538388,52.861671531269,59.66462663698851,60.542089298320136
156,53.85,52.40278018451791,59.69115608206431,60.87631418767239,37.45410435435669,44.75427142883789,63.61068615037397,47.584989089837336,54.52734048476689,62.38180535958054
157,45.65,51.04630834199888,57.22266911320597,60.87556616643112,36.90840879829887,46.78521658953064,62.24871944505252,49.050846384397765,56.37223082829775,63.8735959319117
158,57.5,49.81785499191474,56.10707698303621,60.87219725873547,37.437164204140814,43.7753984592252,61.26850228689348,46.14786031031765,53.53223039242072,65.11176230969265
159,47.88,49.21434245570443,56.11869099704544,60.87506561086366,37.80112996810848,47.36610570135736,60.409970749607886,47.28661860208741,54.88988894533004,66.49676581955737
160,55.280003,48.40313872853393,56.10540096551817,60.87768087309818,36.611078791222894,46.37294440119239,59.42428684974571,44.160615337930814,51.73233943198324,67.34919507829574
161,45.55,46.64341594633079,54.10678382057605,60.88021177203481,33.774756595133766,41.19515261754488,57.233608220832096,37.41765940966914,44.742255283108726,67.64925283200341
162,32.7,45.765081530921,53.38692867235852,60.87185980554391,33.83072320695257,40.81753968408889,55.46691703022341,40.36207629934199,48.22544150208281,67.1490065966277
163,51.27,48.630795899994254,59.22864836194377,60.87157859455096,39.81852638316044,58.27119804577473,57.92385747571084,59.81220616609367,67.6710860534968,67.52629051322192
164,96.40001,49.04347865638223,61.50012453335452,60.87887320770832,42.414390683389726,48.59376603644135,59.65557726723507,45.99774988227585,53.27227895052892,68.12535429152362
165,31.28,48.39663150615685,59.0369412038234,60.88110602299243,40.294729078638106,48.0485541632914,57.956770410326826,43.35783106788952,50.78610381021343,67.96437224649401
166,45.45,46.84846937817702,56.81545309852113,60.88096541749594,38.02054203325522,44.69565018524555,55.75842034552527,38.46953475305413,45.84720357719497,67.4284178392323
167,36.75,44.99236715235686,54.570230785413074,60.88442431270935,34.59643824390194,43.72916737198265,53.457507007371504,35.08160313372523,42.46111670197988,66.78195313595734
168,35.35,46.2979566778098,57.22095935036877,60.88136473710595,35.80900317288386,55.53713541516541,54.109410331250295,50.31087972899125,58.2737795626901,65.36551023707976
169,80.83,47.32741106872612,60.8350380381258,60.87706220891367,39.19207827836435,49.53545728856493,56.11400039768287,47.29703465726664,55.087434043664246,64.35124405189319
170,49.049995,46.78810743853826,60.27478700107238,60.87509935618281,39.92882858303888,42.40322379485931,55.47814859728222,40.15634233689279,47.68871657670039,63.98577099700326
171,35.25,45.66340126008669,57.52151203542406,60.87572364458718,39.54224783101741,42.58709922682576,53.53981746501076,37.79741235878155,45.36734232669889,63.92635673841077
172,39.95,44.95896772272306,55.8379636869938,60.8871183140219,38.237153236912086,50.10459459299586,52.37260624497336,38.94011322867261,46.8241136940768,63.97602984820714
173,46.88,44.6112222088293,54.95785764232836,60.88712956246162,36.91270570227129,50.30735334313954,51.93668983634706,39.21839681519543,47.21145090366933,62.47656221576818
174,45.8,45.910495735380366,56.39421027950747,60.88416559859583,37.45103353031358,55.856405503912086,52.979785772531855,47.70507180805091,55.94128060580713,60.84059476734667
175,67.38,48.39355505789387,60.39337930102327,60.88269205299272,39.95653911428512,60.16405173626477,55.807193580144165,55.18375443297275,63.354362330291366,59.715036519586434
176,73.12,50.4690046703324,63.33779900280605,60.88212400678694,41.678495260133786,58.6836614575882,58.43264690105266,55.9641486837546,63.815177160234285,59.09622610535913
177,63.55,51.30683345431631,63.57991604352434,60.88048735880791,41.43661443664958,54.30099938075362,59.47790816188324,53.01053338250205,60.56202715772096,58.886335844434
178,54.83,50.44178344621392,61.49105829094151,60.88053235256679,39.51663513377866,48.01978065449178,58.69370631425671,46.054031450406775,53.37925161225073,59.1087849883047
179,41.62,49.18970837272118,59.39849417747147,60.87850763341748,37.47964674884721,46.38740427045037,57.25628507530435,44.30078776948142,51.76759204206064,59.315480692349816
180,47.749996,47.19970190838348,56.33821554658937,60.87913192182185,35.409348921799705,41.88882702231787,55.458767535647446,38.23986411088422,45.5629301965221,59.67602130642323
181,34.67,44.89112275856164,52.04085038813928,60.87597673448085,32.868970362591256,37.3318534993874,52.95356565954831,33.77549618004525,40.95465535214603,59.66583022003837
182,32.02,42.21098796007217,47.22343611618926,60.87523996167929,30.37888076525376,32.65863016407739,49.93209976991449,28.82184080622621,34.94305610171393,59.71989022132492
183,23.65,43.13768785416108,48.87610187337271,60.873063388593785,32.742357925121155,47.137467103531606,49.99113158155655,43.7839500855211,51.86974474736312,59.524757913310296
184,75.98,45.89126371557187,55.895285735798666,60.873327726927165,38.85782526791279,54.09208773408398,53.48842334393748,51.9836801932706,60.19685781070344,59.56060106647292
185,71.15,48.57464931313995,60.67455654866365,60.87999242746031,40.47915287204083,58.134248292203445,56.58363962858487,54.38287677346372,62.40287931139293,59.8805179405034
186,64.5,51.78098893376523,64.5136040307883,60.88765823912839,41.73442250241358,66.27660573316935,59.62057212283147,62.69819584775931,70.58500561098317,59.83640155992791
187,81.85,54.439355189289714,68.47839782052473,60.87764150355916,44.47815316696085,61.62882918061224,62.91009957939404,65.01906391797348,72.54766149414563,58.96378135189504
188,74.93,56.02594198734753,70.5296407906893,60.88146597306341,45.70626906385344,61.7555709751391,65.14069892086819,64.3792189214728,71.56458160807826,59.96296900363913
189,69.7,55.96034671112979,69.7697861908332,60.88052110412707,45.67602200945071,56.32585351133886,65.66866693592985,58.90113879110338,65.7991038429042,60.78716467868436
190,56.8,54.39256168006124,66.5605838422996,60.88108915033285,42.79033603565747,51.4736759364392,64.41432530183387,51.87725308087514,58.70383553422312,61.86630061572685
191,47.35,52.318113178757656,62.532995637835306,60.88668524909274,38.97443221825339,51.02895762373328,62.411546234195946,47.78223048029915,54.784074872899225,62.90333364290343
192,47.649998,51.91608831900285,62.11963235084437,60.87924440621904,39.17150488211943,53.89666859085655,62.06121357916696,54.436745551275045,61.8681397356208,62.83129863494692
193,70.9,52.00145835224551,63.65741216896413,60.87710720267254,41.23788262792508,53.080954239358974,62.923383986701445,54.49023188213595,61.90449469279061,63.66107353609247
194,60.85,51.89166795637424,63.66526357988756,60.87863699047424,41.86054563275593,52.61783910349365,63.06152045066303,52.7476685947232,60.10423253384243,64.76219454856452
195,56.35,51.31372874786368,62.31914030190944,60.88021739625467,41.78523732884137,51.44112857611406,62.36434778113762,49.971278085453605,57.30796603159045,65.65808215415485
196,51.97,50.60688804440032,60.6055304983318,60.880622340084535,41.23370945678956,51.47435646704216,61.41438330160116,48.71879244391115,56.137886459424855,66.2770950402971
197,53.02,50.08242391831093,58.95595806207091,60.884255586113575,40.07770730693152,53.62131241077044,60.7020308626758,48.65596990808399,56.18420190996529,66.80565359844397
198,54.799995,50.40672768383158,58.63552938403324,60.88445243380865,39.63095865085643,56.7591321608512,60.87028502398334,52.48622673456872,60.182279832828414,66.70863018165308
199,64.67,51.04896297377242,59.81784163439258,60.88216337632596,39.85293536025896,56.08304469157789,61.66674767090291,53.949193180121526,61.58825605854804,66.48859945232182
200,62.499996,50.58386248829679,59.56319945604786,60.87973933756664,38.79463715779478,49.12197026873709,61.3380963834311,48.12844058217134,55.527349272610415,66.51264299221985
201,45.5,49.44664523276845,57.95868264507895,60.87668538618311,36.75299473092985,44.94393699514937,59.75667824342388,44.63091260255633,52.04756008243129,66.7095356810504
202,45.42,48.14232678100369,56.87388874285812,60.876522283807184,35.52258415233472,43.41072404355528,58.09886070084941,42.41028781500245,49.942094008604265,67.09937285637034
203,45.12,46.45064581065704,55.81337459776942,60.87317024877111,34.95845802779832,38.730602602587965,56.22158609936933,38.02272985478045,45.46687976976685,67.18398361993201
204,37.02,45.940059447070205,56.445649394339625,60.87283279557956,36.72352381886769,43.719170321182936,55.177899620099325,42.12503582007409,50.08634962377265,67.405262926072
205,54.9,45.45032769072125,57.0408830789172,60.87373829497689,38.47430409149472,43.5221257784162,54.700245875897984,39.909731544507,47.7806107049797,67.51463150545382
206,42.58,44.88267236822321,55.8036334489733,60.88349631643258,37.73036603384014,47.48092977400259,53.66590685003396,38.49799611765156,46.33767773056533,67.61513631433756
207,42.27,44.38770727529528,54.498516357988535,60.88206776458835,37.3155292012461,46.62960567446655,52.601956306611285,38.005980928039776,45.90442157793244,66.26771946579183
208,43.25,44.079564705540015,54.06564827652593,60.88108915033285,36.8720763380085,46.70707367880704,51.84926696285581,38.10468036234871,46.087698030483885,65.06324778918727
209,44.33,43.802698422421706,53.67199788014146,60.8835075648723,35.77335124319645,47.19494663049253,51.210113745397805,37.51963776415599,45.49240529159778,63.98658650888284
210,42.6,46.33067557684064,57.43239627175519,60.88244458731892,37.87957658670447,59.94814918431017,53.16184176937386,53.3322050131286,61.49716056948873,62.53601584389969
211,84.58,49.77329992219023,63.886840969680094,60.88286077958849,42.23933121605256,63.83844455779176,57.43341987976956,60.19818512659021,68.23366551757191,61.46320152997894
212,77.2,52.21017315122007,67.56656555163359,60.88198902551032,44.387580730348446,60.73932506456209,60.51256214405938,59.50745218880357,67.13443424297253,60.80288999741066
213,64.85,53.02236674108579,67.91634140889651,60.8814266035244,44.53428850537544,56.37714639645469,61.471896573881246,55.706311948529866,63.026059744450826,60.718554820622096
214,56.22,53.12905819181464,67.34199607687597,60.88256832015581,43.724653935545646,56.73657903921584,61.61935237014951,55.16389531264994,62.45437466842368,61.01554175028666
215,60.58,52.65756859257896,66.26191527089713,60.88613407554654,42.445402631693305,56.3549419764506,61.57272196329696,52.8735498836116,60.12532898253425,61.392701934043984
216,55.619995,53.89565060706203,67.54485043875725,60.88422746501428,43.62708496942841,64.01516316998739,63.03339935136707,62.87560623899762,70.29472275139076,61.34627962332623
217,84.5,55.65695379504561,70.53321779451974,60.884278082993006,46.492630611905895,65.91780300303242,65.89906872668146,66.26095915352107,73.54054439542756,61.79392253035893
218,77.75,56.95293152875919,71.83048909880094,60.884576166645545,47.769255405084,64.96237740601269,67.98742029947697,66.0692519954007,73.09304209389134,62.560638678443226
219,72.05,57.29843297892912,71.08867699625313,60.88536918164569,47.519365692520296,62.62350620802926,68.75577309554029,63.41435025930949,70.23576405460688,63.58143458288632
220,65.6,57.04508437115202,69.62488379038102,60.88581911923443,46.28223979541329,61.47696962019424,68.76405757139288,61.70813068062683,68.4919071966265,64.65329840365088
221,65.3,56.0537706272108,67.32177700648218,60.886657127993445,44.034194123935926,58.28413375145088,68.13017424794295,57.58926701206773,64.3463622290554,65.68801987646533
222,57.5,55.90189981835308,66.19354163006896,60.8849136198371,43.23336145818577,61.02067103879824,68.04839246697045,61.62711941777505,68.64265878573225,66.4915521677479
223,74.0,55.64812376986668,65.83736541060628,60.88143785196412,43.48732873014738,57.50188913233534,68.4050411209013,59.70525037703144,66.64862537997537,67.38173119018114
224,63.000004,54.54005684586852,63.612131574877786,60.88077981824059,42.01018362632956,52.565696961179086,67.5255649888601,54.14665953937771,61.01824137581907,68.62031938445155
225,51.880005,52.3221176232974,59.69500867266785,60.879300648417626,39.44908262904992,45.967432525124885,65.07977174713358,46.4782551059458,53.366709601964736,69.68449489666858
226,40.88,49.26956104628197,55.290715846254834,60.87653915646676,36.10691247460533,39.53323220658313,61.51119862225727,38.85081748996824,45.77388624711056,70.50434304976265
