,Actual,Gru_predicted,cNN_1Fea_predicted,biLSTM_predicted,cNN_LSTM_1fea_predicted,vANILLA_LSTM_predicted,cNN_biLSTM_1fea-Copy1_predicted,gRU_biLSTM_1fea_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
231,58.33,46.85494106975025,30.19554294933475,53.05641984509387,51.21715651817761,51.38020687704569,56.63170461492777,60.97291855729422,55.13306202536906,50.53901051198621
232,62.05,47.059420791940326,31.65246562617934,54.44549923887933,51.21728316791264,52.9567502286214,56.63203613923415,60.97447187904438,56.745734076356754,51.5117549768224
233,61.28,47.15142809944379,32.30417908767258,53.00557742646574,51.217502942452825,52.37559929449812,56.6323415885951,60.974106829808136,55.98263217290901,52.46607563020466
234,55.83,47.13126844162157,32.11026344338047,50.56409460950557,51.21758116728917,50.88392244036579,56.63253528818984,60.97275465763713,54.224454476346416,53.49848702020645
235,51.97,47.09671913890519,31.75917547792232,49.99199168145217,51.217443342577525,50.69662983221704,56.63205476419519,60.97207298406332,53.91347350197693,54.658240993783686
236,54.42,47.08168879535149,31.528389860769103,49.91111837565429,51.21735766775677,50.77879943530282,56.63167481499011,60.97193143435947,53.9311895649116,55.84551520978341
237,55.08,47.07586290754034,31.18975454425768,50.365835624300544,51.217339042795736,50.75212849110344,56.63174558984204,60.972717407715066,53.85493152445772,57.0835983194814
238,54.82,47.04200645337439,30.594865838876395,50.01179374002255,51.21740609265546,49.88019349035495,56.63188341455368,60.973183031740895,52.87188000618581,58.21226350810221
239,52.0,46.97606664133284,29.9651335563944,49.32981099185833,51.217450792561934,48.82065298211236,56.63209946410167,60.973183031740895,51.69636559058238,59.18459077381126
240,50.35,46.909880979805656,29.747966510748583,49.2556091471025,51.21742844260869,48.24482133686013,56.63196163939002,60.97331713146033,51.06490863670873,60.04403587569096
241,50.72,46.87918331903092,30.18236020191553,49.98741366603024,51.21735766775677,48.48071019333641,56.6318387146472,60.97383118038484,51.3363078438907,60.77023800633994
242,52.77,46.95201436665471,31.666259272320445,53.17027050689694,51.217163968162026,50.74611262868975,56.63162266509922,60.975887376082895,53.83394864335784,61.43906780702259
243,59.8,47.13314583769371,34.226021766817354,57.25036249557948,51.21707456834907,53.92243955821825,56.63151836531743,60.97883756991054,57.32437064074057,62.00055823227934
244,65.52,47.34110470260477,36.88527880315302,60.16474797313862,51.21723846800616,56.15909250372092,56.63189458953031,60.98169091394081,59.76028831934405,62.47214969562157
245,66.12,47.494917080800434,38.50867138171136,61.335863172946034,51.21746196753856,56.90802081182248,56.63259488806515,60.98375828461548,60.53250155372917,62.88028964171628
246,63.72,47.61638162667383,39.277554473063766,62.595052088486725,51.21749921746062,57.96644009741088,56.63294131234037,60.98525573148254,61.61474961446331,63.23599659751064
247,65.47,47.67678237530414,39.543030942637216,61.98407141677285,51.21758861727358,57.72209550862557,56.63303443714553,60.98535258127991,61.2632928747767,63.5309787303527
248,62.3,47.62062811778937,38.83130413170315,59.1030581443928,51.21773761696185,55.552268923309626,56.63306796207539,60.98392218427257,58.80815796137928,63.83557879307226
249,55.55,47.524169444599,37.67473502646258,57.46894503826382,51.21761096722682,54.3411845571252,56.63258743808073,60.98268921185218,57.41487305139256,64.2212793861143
250,56.08,47.47505914734696,37.04089035258448,58.11892637838098,51.21739119268663,54.60242198556752,56.63233413861069,60.98318463581566,57.662368983584656,64.72845942499856
251,59.53,47.43013946632736,36.53183291762808,58.637229243994206,51.21742099262429,53.930545141259856,56.63259488806515,60.98463365778404,56.91919578844233,65.28573315907742
252,56.82,47.41254260314329,36.104460836770606,59.73438099854702,51.2173725677256,54.21173735295302,56.63270663783135,60.985605880749965,57.22979681360675,65.62116125729895
253,59.2,47.46407414532964,36.41163486910494,61.41116761539502,51.21726826794381,55.69174753149423,56.6326246880028,60.9862987293004,58.85977145339418,65.76865604871219
254,63.529995,47.55754909976251,37.34989335609226,62.93161258433906,51.21731296785029,57.0897818065444,56.63272526279238,60.98713685254688,60.39876688352717,65.91071235150376
255,65.03,47.72152698169003,39.06569554131237,65.34934857598205,51.21729434288926,59.84306509615951,56.6326209630106,60.9879898757622,63.40290604830477,66.00603490207112
256,71.12,47.8818133963408,41.02340244542246,66.01685227943914,51.217473142515175,61.16914369675444,56.6325688131197,60.98842569985037,64.82615852059374,66.16579236782854
257,69.6,47.97136965897231,42.14643172083465,65.58344943619915,51.21767801708654,61.12951350466823,56.63310521199745,60.98879074908662,64.72770697657282,66.48274450470525
258,66.53,48.04490473012315,42.67344361822695,66.47009443117157,51.21763704217226,61.95221900841406,56.63320951177924,60.98969964718504,65.55555669455599,66.91464245109377
259,69.2,48.09009633557384,42.68109102722713,66.31893424742702,51.217670567102125,61.97303798985685,56.63320951177924,60.98997529660832,65.50879314239411,67.32801973623097
260,67.45,48.028078940325855,41.63500891582705,63.73257530857486,51.21784564173584,59.74253873147951,56.63339576138957,60.98897699869695,63.00772162510468,67.74372886648953
261,59.98,47.88844015747637,39.91940788018609,61.165634754095805,51.21780839181377,57.47503540052164,56.633347336490885,60.98744975189224,60.47830291712288,68.15447630712886
262,57.17,47.71905358686484,38.15608596938616,59.20823329934666,51.217670567102125,55.42728798479318,56.63300836220008,60.98620187950302,58.22057024072296,68.58157646355527
263,55.25,47.49132991330546,36.138455115648206,56.36271547770348,51.217681742078746,52.16943587583064,56.63291896238712,60.98488323226188,54.67746195356983,68.9643492127229
264,48.93,47.23257332967275,33.98195655244754,54.13998655306915,51.21767429209433,49.19134930654614,56.63312756195069,60.9837694595921,51.47374515634607,69.22919615861343
265,46.12,47.040598406320285,32.483123988286295,54.33081045382977,51.21750666744504,48.29561533058957,56.63297483727023,60.98355713503632,50.58299149496975,69.32879500023398
266,49.65,46.9981111452116,32.41882317281566,56.72318297353789,51.217245917990574,49.90492743860689,56.63255018815867,60.98405628399201,52.45788809733451,69.17963886229658
267,57.07,47.09982950739772,33.87681864741575,59.69376740851826,51.21710436828672,52.66155949621576,56.63221121386787,60.984909307207325,55.58974979489262,68.85161604858182
268,62.930004,47.23277820424411,35.822557151565974,60.92133486521698,51.21724964298278,54.05507163072709,56.63257253811191,60.985542555882446,57.20245537081017,68.48741611055637
269,61.75,47.32252816647037,37.254187131327626,61.0295905887257,51.21742471761649,54.34451097516571,56.63303071215332,60.98582938028236,57.56103802058803,68.16910807651647
270,59.7,47.37768412607376,38.22639892227827,60.74507940897644,51.21744706756973,54.62418339003858,56.63292268737933,60.98545315606949,57.87237659420936,67.82850223912774
271,59.93,47.408433936739385,38.88381162184764,60.34225875175278,51.21744706756973,54.70731404111367,56.632818387597545,60.98519240661503,57.949446682964286,67.5782349127339
272,59.55,47.42306570612698,39.09545450405105,60.50314489014882,51.21744706756973,54.693892894193226,56.632971112278014,60.98575488043823,57.91186896158392,67.48497600784903
273,59.28,47.42032783685512,38.954366699233184,60.48435230446643,51.21745824254635,54.40722494395633,56.63288543745726,60.98619815451082,57.574671492064255,67.39426499763347
274,58.33,47.41615584558371,38.67002686912542,60.5102261003336,51.21742844260869,54.38103079875939,56.63284446254299,60.98642537903542,57.52506949584093,67.25095709746046
275,58.83,47.41117553100346,38.26507924135179,60.900523333758606,51.21741726763208,54.27454444654881,56.63288171246506,60.98724860231308,57.39374117060441,67.17885614830917
276,58.53,47.38610260846072,37.78779971491005,60.82260394678057,51.21744706756973,53.69087541769385,56.63294131234037,60.98779990115966,56.74661317451751,67.06877517861919
277,56.83,47.37567263028218,37.61724722173784,61.36780125612557,51.21738001771001,53.906816940903695,56.63303443714553,60.98827670016211,56.9777750158836,66.88392616535799
278,58.78,47.43150281347497,38.10535157553202,63.30300175732328,51.21726826794381,55.4546555025352,56.6328481875352,60.98925637311245,58.67046734945386,66.6945177616359
279,63.449997,47.55437168141027,39.2069882207016,65.10857252973068,51.2172608179594,57.53555907389477,56.63267683789369,60.98985982184992,60.9452120652614,66.42857566803661
280,67.05,47.75632958387647,40.932523810557605,67.94964643567137,51.21727199293602,60.6878151037841,56.63277368769106,60.99118219408327,64.37425736605569,66.2694440009699
281,73.0,47.98133401312501,42.8139614992372,70.10775047051308,51.21742844260869,63.10919786279736,56.63307913705201,60.99265729099709,66.9786080172658,66.26283586479535
282,74.22,48.07045445166834,43.38995704414651,67.87305314591889,51.217815841798185,61.87935816085261,56.63361553592976,60.99186386765708,65.56050348420638,66.28867241074046
283,64.88,48.01574176613754,42.2647188483558,64.4768287514571,51.21793131655659,59.68553145074944,56.633894910345255,60.98981512194344,63.06921379645153,66.42037323519764
284,60.07,47.91926074299393,40.56567912806546,62.693131133286975,51.21774506694626,58.50220945148093,56.63355966104666,60.988291600130935,61.696047569372745,66.7399477665878
285,60.73,47.7662566881071,38.69585969007832,59.731788403971215,51.21771526700861,56.044727792993335,56.63308658703642,60.98623540443288,58.9663919053242,67.1105993911151
286,55.15,47.53406302389978,36.41039072170793,55.79443811664627,51.21775624192288,52.553408072488814,56.63294131234037,60.98358693497398,55.14007618569412,67.47345833194616
287,48.88,47.25920329895786,33.83762800440992,52.76124401265706,51.21772644198523,49.228077729703394,56.63286308750403,60.98166483899536,51.53379948070116,67.87243479721259
288,45.4,47.011718541742376,31.54204568219857,51.69084515213218,51.21762586719564,47.17204220631521,56.63282583758196,60.98094591549948,49.36348492140616,68.19714981784789
289,45.83,46.88435733320591,30.53187994565469,53.28716448733282,51.21739119268663,47.585695140875714,56.632650762948245,60.981385464579866,49.92323205031021,68.31544067036124
290,51.77,46.95317656422317,31.70100227463157,57.42462880598168,51.21707829334128,50.917592644921406,56.63215906397697,60.98282703656383,53.69149376640015,68.18529689264642
291,62.1,47.17410212700547,34.737228522276965,61.50334627253999,51.21700379349714,54.88820338765924,56.63198026435106,60.984600132854176,58.144490999895005,67.89705699569834
292,68.28,47.40562156762339,38.03310907667687,63.49664920217651,51.217275717928224,57.02129782482572,56.63250548825219,60.98622422945626,60.53495259860112,67.64202167928003
293,66.88,47.50719465511345,39.8360500045864,62.39796275083457,51.217629592187855,56.15305429135399,56.63322813674027,60.986723378411945,59.58156319327052,67.45419267225354
294,59.35,47.50503415963361,40.06866459291306,61.12530053848255,51.21766311711771,55.13585576952402,56.63346281124929,60.98649987887955,58.42505741289746,67.28977896623783
295,57.67,47.54277578067106,40.25847902078569,62.45293618581984,51.21740236766325,56.52592973622865,56.63299718722346,60.98698785285862,59.89367284027862,67.1698714671068
296,64.33,47.60091918402416,40.59957283215349,62.99283655624704,51.21740981764766,57.16164808118667,56.63282583758196,60.98749817679092,60.54820612087227,67.09687651982593
297,63.47,47.64116399982446,40.39383406259756,63.06167441222533,51.21751039243724,57.24027149169176,56.63306423708318,60.98792655089469,60.59189282947148,67.08500869465564
298,62.33,47.6812076660456,40.01839209809255,63.51294231808826,51.21749921746062,57.67651650398539,56.632993462231255,60.98841079988154,61.02619712082548,67.10285140732533
299,63.55,47.70092404979523,39.86148797636539,63.459607879673904,51.21753274239048,57.533379953453895,56.632986012246846,60.9888913238762,60.83184192745298,67.16291318166485
300,62.12,47.698372430133695,39.89525503071838,63.65184727747304,51.21755136735151,57.26464039070745,56.63311638697407,60.98974434709152,60.50360306419023,67.28355822925278
301,61.5,47.75016099678231,40.490013361372434,65.80325377632725,51.21740981764766,58.75663759416955,56.63298228725464,60.9913125688105,62.10534598804371,67.39113600417991
302,66.97,47.9210971641518,42.11191594304813,69.71585149043922,51.217275717928224,62.17876558443614,56.63283328756637,60.99359598903316,65.82257158591078,67.45128717833238
303,75.1,48.15334670324221,44.13216174131512,72.77539618929805,51.21740609265546,65.11046482577164,56.63313501193511,60.99568943465328,68.99285285308794,67.51461204584487
304,77.48,48.3623373909945,45.6406941851824,73.70572789286969,51.217651942141096,66.78769471669223,56.63347771121812,60.996255633468685,70.76178460215104,67.5575090560963
305,76.67,48.51052130596597,46.46564213423661,73.0722259182746,51.21781956679039,67.53994199284988,56.633667685820654,60.99560375983253,71.48976727907478,67.68815198276678
306,75.42,48.545126483565454,46.23560896550913,70.94621641628511,51.21798719143969,66.36392470329855,56.63402901006469,60.99471348669514,70.09530154655856,68.09971892169159
307,69.78,48.49788613240112,45.01223957502728,69.01581370504952,51.21797601646307,65.05400884388814,56.634021560080285,60.99351776419682,68.55898811081433,68.65907120142174
308,67.82,48.47180373697039,43.9688022080939,68.52433823330837,51.2177711418917,65.35127812194507,56.63338831140516,60.99229224176084,68.80180545279492,69.23262315144352
309,71.52,48.4316259710298,43.30218132778977,67.1385144827115,51.21779721683715,64.49320381719741,56.63309403702083,60.99125296893519,67.8149730674333,69.92386250524117
310,68.08,48.363428813711046,42.72316481420088,66.13410013413464,51.21781956679039,63.41823066624279,56.63309031202863,60.99087301973012,66.60937188977701,70.71434310140756
311,66.35,48.33608737091447,42.64451532875035,67.30757697900106,51.21766684210992,63.8442133250072,56.632952487316985,60.99196444244666,67.06124324437741,71.52425325692366
312,70.05,48.26388212198139,42.30872963127699,66.64971355537469,51.21778604186053,62.14910347149485,56.63334361149868,60.99294039040479,65.2171039026627,72.25402393010657
313,63.62,48.11794437731052,41.1589660867979,65.21279781167185,51.217849366728046,59.745425600439646,56.63383903546216,60.9929999902801,62.605206417241966,72.77762373463761
314,59.3,48.13237872211116,41.23186418428142,68.7543416020982,51.2173762927178,62.73569289423979,56.63327283664675,60.9938418385188,65.89809952789216,73.02898620874018
315,74.3,48.46119495916594,44.55982437156472,76.3983832093299,51.216996343512726,70.38655868719401,56.63227081374317,60.99659833275169,74.29989394976289,73.15886923700053
316,93.33,48.90090048921952,49.575712627386,81.06734804098004,51.21735021777236,75.53486296597616,56.63288171246506,60.99966400133773,79.93673840642738,73.38528171330319
317,94.08,49.33743232591307,54.23644522625952,85.44739502710048,51.217618417211234,79.92629352828003,56.63415193480751,61.00364601800661,84.66353001709305,73.87174334553424
318,97.4,49.7259937129698,57.93872988038584,89.01998290257679,51.217763691907294,83.3305117560172,56.63467715870865,61.00750138494046,88.24026008390312,74.52300608297048
319,99.0,49.90928567948863,59.521799418307545,87.29026787146495,51.21808776622927,82.2927438272223,56.63516513268772,61.00849968285184,86.91709070222156,75.17451466989236
320,88.05,49.881206688235146,58.73036522413627,83.98993222638593,51.21826656585519,79.57049717267272,56.63568663159664,61.00798935891953,83.73070256874298,75.95846907971274
321,80.95,49.662281446267805,55.908791652397234,79.02544141303156,51.2184453654811,74.90705277947278,56.63554135690058,61.00610823785519,78.45667235300307,76.82108787495248
322,71.18,49.32183950853617,51.6551709017694,74.0748671705611,51.218378315621386,70.04741304675028,56.63506828289034,61.00339644352877,73.03011115638658,77.6460395489989
323,65.0,49.03850542632419,47.833161273130166,72.88855400255069,51.21797974145528,68.25749469159508,56.63427113455813,61.00205917132659,71.0368380266877,78.4355739971448
324,69.5,48.97507998402211,46.23053552612372,76.56969560091225,51.217536467382686,70.65715702105156,56.63347398622591,61.00335919360671,73.6952010648938,79.15218799785394
325,81.42,49.14044728804271,47.444968660301896,82.07864617515472,51.21741354263987,75.06869509128676,56.633306361576615,61.006074712925326,78.59381911606633,79.69097832060356
326,91.1,49.452873559388365,50.960158130866425,87.15642890148118,51.21752901739828,79.89033990350175,56.63393588525953,61.00879768222836,83.92443941340917,80.04915867122311
327,97.72,49.84347251718211,55.647278574531626,91.84692418808557,51.21762586719564,84.84239669287044,56.63453188401259,61.011643576274224,89.34041418217447,80.4053945759108
328,103.73,50.23140810554812,60.33176917369895,95.1668532921714,51.21768919206316,88.74746247274062,56.63466598373203,61.01419147094354,93.54416473714012,80.87168910033523
329,105.9,50.4499012484195,63.44728560545441,93.9165075081292,51.21791269159556,88.507438874915,56.63488948326442,61.014899219462805,93.15855354391104,81.468209352303
330,96.57,50.42595327352315,63.5789864299116,89.95067220540027,51.2181585410812,85.21551426223851,56.63555625686941,61.01418774595134,89.39728736318511,82.25550880512493
331,85.93,50.1807929114446,60.43255628783341,84.39464517965055,51.218389490598,80.00539746277975,56.63599208095759,61.01187452579103,83.5538548387416,83.09831064182546
332,75.55,49.77826280361305,54.96617119953596,77.86520319046747,51.21847516541875,74.00547801573623,56.63567545662002,61.00784408422347,76.90285890387216,83.8151406920826
333,66.78,49.30808683730933,48.93073022681012,72.32778622578202,51.21830381577725,68.40915402429533,56.63528060744612,61.00389186749225,70.77534357378313,84.48583298886857
334,61.17,48.84747665099221,43.77410431543839,68.29575036155705,51.21804306632279,63.79579587630558,56.634561683950245,61.00046487466216,65.81162755880773,85.0087101449115
335,58.08,48.46191760765402,40.54158960346527,65.7603940159979,51.217763691907294,60.77880176342296,56.63365278585183,60.9976189806163,62.67120582915882,85.24586549873804
336,58.25,48.16398528098431,39.36054729942721,65.12139395290585,51.21758489228137,58.683996521148295,56.63335851146751,60.99719060651255,60.59282407752314,85.38190966410814
337,58.1,47.92193901239049,39.11325996679868,65.82167758778118,51.21752529240607,56.7292696108035,56.633585735992106,60.99878117818477,58.691275155920025,85.36349330263862
338,56.42,47.78371945157173,39.6780544601427,67.98431866313057,51.21735766775677,56.81540633058933,56.63345163627267,61.00008120046488,59.01914151996212,84.82259463430006
339,61.12,47.75491781183016,41.17064393736565,69.44668355358903,51.217275717928224,57.867359029707046,56.633243036709096,60.99997317569089,60.38831455539541,83.74524493831763
340,64.65,47.77399722191245,42.532899662271255,70.19978012796977,51.2173725677256,58.50288367507033,56.63364906085962,60.99969380127539,61.266906117217125,82.54306330350701
341,64.67,47.80277651170079,43.18329820151556,69.98250133255776,51.217473142515175,58.87100230489713,56.63386883539981,60.99839005400308,61.80631851366525,81.22367851390737
342,64.6,47.79379183049842,43.13675442389387,67.85758697827701,51.21758861727358,58.1828770445842,56.63396196020498,60.99576393449741,61.14991901197608,79.86474920704228
343,61.57,47.75340174000206,42.75981128752959,66.20129899354203,51.2175997922502,57.46479912193785,56.63385766042319,60.99388653842527,60.42738599865062,78.74111275790042
344,60.65,47.72652219623911,42.75825424078722,65.6578375305653,51.21751039243724,57.48517855430026,56.63345163627267,60.99296646535024,60.49487168245792,77.7725775342577
345,62.25,47.6931946909665,43.03335236523037,65.42469771833751,51.21752529240607,56.92156860847794,56.63335851146751,60.99347306429034,59.9175835652529,77.01116677727177
346,60.38,47.61825529775376,42.98070332538202,65.36014360339682,51.21758861727358,55.499310709108144,56.63364161087521,60.99526478554172,58.39542882488602,76.36660157582303
347,56.9,47.4741800491862,42.06055202551107,64.52830069376816,51.21763704217226,53.03215524585996,56.63372356070376,60.996669107603616,55.73177629774654,75.60726191450398
348,51.8,47.32531818563312,40.62664607551118,64.37909985592428,51.21752156741386,51.67295028957158,56.63348143621032,60.99728745630991,54.28924326579613,74.58969834343776
349,52.6,47.1977595525097,39.17952757815441,63.95924853433197,51.21745451755415,50.59795106367152,56.63321323677145,60.99704905680869,53.17786204101402,73.3790460763493
350,52.05,47.12892169653141,37.94808240456861,64.2421616924246,51.21734649278015,50.735664025550186,56.6333547864753,60.996266808445306,53.40432294221536,72.05951228706141
351,54.9,47.15666543848629,37.41666011640368,65.09645140509033,51.2172049430763,52.28465360977354,56.63336968644413,60.994814061484725,55.17599628554254,70.66945694531782
352,59.83,47.25420435941658,37.62243241088946,65.17418454245804,51.21719004310747,54.04470870240828,56.6331312869429,60.99256789118413,57.16798056793792,69.3198028690472
353,62.43,47.45475048983648,38.92019362072968,67.09631032101052,51.21714161820879,57.59178783125366,56.63293013736374,60.99155096831172,61.08358435076063,68.27390700725745
354,70.4,47.79473425352669,41.88169279971811,71.09617715253913,51.21710436828672,62.97875608570602,56.63260606304177,60.99236301661277,66.97217123073277,67.58285390307012
355,80.6,48.20748201498099,45.84523723224,74.94084590877121,51.217309242858086,67.97767327703396,56.632788587659896,60.99431491252904,72.38153786332352,67.26467251876522
356,85.52,48.65027183858165,49.99131745786277,79.10585654478803,51.21752156741386,72.9548067139376,56.63336968644413,60.997239031411226,77.70007428594809,67.30937987522906
357,91.07,49.01773114478789,53.27156794496371,81.02985226942822,51.2178232917826,75.53554091455776,56.634207809690615,60.99985397594028,80.34469210291175,67.66276243588648
358,88.72,49.196523320721134,54.39081262829397,79.75913077801584,51.218169716057815,74.82356825413805,56.63498260806959,61.00109067335287,79.3483758873921,68.25715199231207
359,80.55,49.12713416589625,52.88274208346032,75.2558684996849,51.2184453654811,70.90087581114615,56.63514650772668,61.00018177525446,74.83604697803023,68.9810148278553
360,68.82,48.85553753412733,49.12089852894238,69.79608782256977,51.21843046551228,65.75485867757888,56.63503103296828,60.997924429977246,69.02453018681301,69.773700619408
361,59.98,48.58587417331364,44.97776104716282,68.09991262128632,51.21798719143969,63.58970695748224,56.63429720950357,60.99657225780624,66.5426647293409,70.602466685474
362,63.73,48.44149720037734,42.2582969617916,68.7064456523055,51.21761096722682,63.78356300189905,56.63340321137398,60.99588685924023,66.72646329479984,71.30067922468245
363,69.12,48.38014657873435,40.94118069244578,68.85135529912735,51.21758489228137,63.86037234119951,56.63322441174807,60.99520146067421,66.84254895192689,71.87830631617827
364,69.15,48.314378116334304,40.22634723801141,67.69252512361736,51.21771899200081,62.80342815252493,56.6334143863506,60.99412866291871,65.74189570469984,72.39335353860291
365,65.62,48.15237075528408,39.19621554324006,64.22016933843673,51.217879166665696,59.67156272997462,56.63365278585183,60.99194954247783,62.37857044140692,72.82452883650335
366,57.6,47.917528621617855,37.74523050397282,61.02031908312343,51.21781956679039,56.54992986101588,56.63371238572714,60.98961397236428,59.03133714444658,73.20322644419694
367,54.0,47.57829730635337,35.61381231329931,55.98564941659637,51.21786426669687,51.58023895854107,56.633656510844034,60.98625775438612,53.68766074941954,73.44722088371482
368,44.35,47.17526804956614,32.69494939510783,50.98979789385449,51.21789034164232,46.807547993905445,56.63360436095314,60.98212301303678,48.5976153487489,73.47139608313577
369,39.3,46.72234997215568,29.247610657586844,45.43362186841652,51.21795739150203,41.37837930274432,56.63317598684938,60.97753009764602,42.98223802217115,73.31493151048899
370,31.77,46.24433289725703,25.449385104186867,40.41094295180256,51.2179946414241,36.14071991090983,56.63310148700525,60.97319793170972,37.87807490103744,72.9788403636547
371,26.3,45.8011109745604,22.07768978340567,37.21442283952198,51.21792386657218,32.06663260966435,56.63280348762872,60.97006521326395,34.004243180819735,72.47176462455222
372,24.3,45.40393368052977,19.745483337818843,34.64018130031795,51.217879166665696,28.446862120402923,56.63264703795604,60.96759181843876,30.72298508332691,71.66659265912294
373,21.38,45.0783842616402,18.610493112431207,33.64180143911582,51.21780839181377,26.01098541671372,56.63267683789369,60.96639982093264,28.7104965813302,70.605171029816
374,21.4,44.80254858874014,18.354489298039187,32.81860051140651,51.217793491844944,23.618212460343383,56.63258743808073,60.96578519721855,26.75175226689057,69.24445372669173
375,19.02,44.53095568196343,18.28495859351046,31.437000901971945,51.21788661665011,20.733440670826862,56.632818387597545,60.965196648449904,24.55013473558725,67.57619361700468
376,14.82,44.26377316595934,18.003596894671887,30.54069513971165,51.21795366650983,18.06818639703853,56.63316108688056,60.96516684851225,22.71133703269681,65.68120813166962
377,12.35,44.01805778004201,17.457161025418184,29.82438100087514,51.21795739150203,15.85033721219488,56.63328773661558,60.964812974252624,21.3162566764665,63.48633842374859
378,10.92,43.80800919450303,16.48133226703491,28.87041235925641,51.21793131655659,14.138768480617586,56.6334106613584,60.963568826855614,20.39113623699192,60.99206874222845
379,10.25,43.67010998301404,15.20886934176594,28.64771742517597,51.217834466759214,13.64659829782989,56.63342928631943,60.96202668008207,20.26254764352337,58.35769465383298
380,12.65,43.6140823752343,14.183224400107466,28.30946392036572,51.21771526700861,14.007935579344544,56.63327656163896,60.95977678478928,20.59581524626505,55.617150837564495
381,15.12,43.55556647266054,13.506037579409268,26.1440384133419,51.21779721683715,13.052492772060043,56.63304933711436,60.95694206572004,20.152487161290534,52.96982122627442
382,11.22,43.92300342891353,15.945104738923444,36.00405739683343,51.21681754388681,23.05240290662306,56.63169343995115,60.95937821062317,28.45729396107756,50.61022491299233
383,49.01,44.23936329202938,19.42980514827681,35.62116544791518,51.21715651817761,23.774798095236875,56.63130976575386,60.9609203573967,28.85960615686501,48.64443477579388
384,27.3,44.45966305612097,21.14491075995429,37.564542307006406,51.217450792561934,25.79589505422308,56.63286681249623,60.96327455247129,30.553626450156926,47.02774345821525
385,32.35,44.42383608107772,20.45323185707624,32.84306253522737,51.21790524161114,21.47827334999724,56.63312383695849,60.96223527964564,26.372263098353063,45.49543811408534
386,13.47,44.41579009791142,18.70500175220141,33.886473827215305,51.217681742078746,23.32926667737214,56.63305306210656,60.96146048126666,27.956571196183464,44.02592868857459
387,28.8,44.50164371828955,18.066163726270343,34.411049579704475,51.21735021777236,25.053878469160907,56.63198026435106,60.960603733059145,29.495358026752893,42.73961437978531
388,30.62,44.66499580152636,18.04174267736376,35.731469917137545,51.21724219299836,27.780382789802648,56.631928114460166,60.9601828089398,32.03128988360796,41.71454122443055
389,36.0,44.90908336584941,18.630626695307978,37.87077391631247,51.21714161820879,31.12563066591685,56.6315556152395,60.96057020812928,35.340770384554226,41.04024313518858
390,41.23,45.09209968294496,18.946163335146164,36.903117790830514,51.21734649278015,31.83568681784625,56.6317791147719,60.95981030971913,35.94069527939886,40.61422322650211
391,36.2,45.1683912483287,18.56901718670662,35.11066271598261,51.21754764235931,31.35082320727184,56.63210318909388,60.95863693717405,35.323017071697485,40.52808650671628
392,32.88,45.203670649517576,18.25339300955158,34.050783233449216,51.21752156741386,31.511232546665426,56.6319467394212,60.95739278977704,35.36792930273268,40.66011513048764
393,34.3,45.20099238012102,18.186983848491995,32.68454176688254,51.2175401923749,30.99326306785469,56.63179773973293,60.95631626702932,34.74969979618472,41.02158837421784
394,32.17,45.18363764143039,17.840041799359813,31.931534592314737,51.217536467382686,30.73009795594545,56.63171578990438,60.95556381860359,34.41116505446288,41.53446765117823
395,32.35,45.09716939733817,16.650025989096015,29.422102330017548,51.21767801708654,28.692095119829503,56.631853614616034,60.954058921752114,32.31514918972107,42.09633802564005
396,26.15,44.977712622264136,14.746262559626066,27.71622911152417,51.2177115420164,27.2366773398364,56.63196536438223,60.95254657491623,30.89399575054053,42.69006453345288
397,25.67,44.81700900848623,12.969416133371949,25.02416234383261,51.2177711418917,24.9158600579213,56.631771664787486,60.950315304584464,28.73340155840869,43.23348129652312
398,21.15,44.66787149550987,11.76615518206947,23.575971048720337,51.21774134195405,23.745692868630467,56.63164501505246,60.94842673353571,27.671473330161657,43.7502420153628
399,22.3,44.53642397052274,10.866129083842823,22.348696003909843,51.2177115420164,22.50014673704652,56.63141406553565,60.94703731144264,26.582572433346503,44.2449507803393
400,20.8,44.44234184236019,10.610191388062471,22.18608146912994,51.21766311711771,22.07737502156421,56.63127624082401,60.946396612783104,26.27317271816872,44.67342173389773
401,22.18,44.44416336354923,11.47377216253957,24.04252446010312,51.21746941752297,23.430917989698536,56.63103784132278,60.94710436130236,27.577275727240703,45.02310910228619
402,27.7,44.4997067223421,13.149124657388022,25.810722385701524,51.21739491767884,24.471995574069027,56.630870216673486,60.94855710826294,28.61336740954264,45.2965533301896
403,28.35,44.5667975569755,14.757479442408243,27.33628735643356,51.21742471761649,25.245277881217447,56.63030401785808,60.95031902957667,29.37568892712309,45.46440892900421
404,28.7,44.66330093007235,15.995548583385464,29.69472519713939,51.21736511774118,26.722008204120726,56.63218513892242,60.95308669878619,30.77618169702962,45.548213803668695
405,31.919998,44.80395291080203,17.118551783852205,33.71572018446394,51.21727944292043,28.793252870688526,56.631417790527856,60.95678189105515,32.786729478086684,45.68742421241442
406,35.6,44.99241144151145,18.58914518209508,34.516221009666125,51.21721239306071,31.37623137911318,56.63174186484984,60.95605551757486,35.369296374872505,45.15844551913703
407,39.7,45.24943962876029,20.949043219745903,38.0882277863582,51.217111818271135,34.9615512779517,56.63067651707874,60.958145238202775,38.95484722322784,45.152194982214326
