,Actual,Gru_predicted,cNN_1Fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,gRU_biLSTM_1fea_predicted,cNN_LSTM_1fea_predicted,vANILLA_LSTM_predicted,biLSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
627,49.0,62.47369287489568,28.17449168630832,84.42638049469446,50.92157020094096,58.35233957280556,51.68829709181287,42.40357722607922,65.26283784403459,28.264387776626283
628,48.25,60.79571567449581,24.764669332428443,84.7234099434137,52.03132927354935,58.11280253491934,49.11299513009345,38.48801461889084,57.79371085044527,28.562136247328887
629,39.5,55.18243577868064,17.538788209506865,81.54630125553712,51.92922081495272,53.76693095004448,40.05738281500775,27.31249071416125,40.75334473619047,28.823207259920945
630,18.25,50.21670487999487,16.136937461595604,76.41973320982785,50.94989086273467,48.26589185322413,33.77977429679834,21.055293615928537,34.19006438181535,29.030325944404197
631,13.499999,48.00049937177288,16.363222117262946,72.71648385410457,49.81096737804599,44.64991562497134,31.02338151269753,19.451467391802783,33.70337821106597,29.23232709997524
632,14.75,47.29964369892789,16.625349651953005,71.01053816594367,48.65468831680989,42.512321964103926,29.53097434815705,18.82237818355237,33.76761328723278,29.405618734924843
633,14.75,47.34007768005356,17.045093408659447,70.35899419463118,48.15332089107367,41.44924062474206,29.50034621275347,20.490544035510883,35.31738813430304,29.64146161394756
634,17.0,48.43385318745013,19.10103221842127,71.15544310646844,47.694430789548505,41.85742500252208,31.57460357493328,23.88620972697341,39.74504846978549,29.742326457991325
635,23.0,49.65324477012391,20.4736525216211,73.03010950411328,47.61901051936498,42.976799159918194,33.38102891678972,26.26656868769317,42.346561717582105,29.820670506341884
636,25.25,50.90305905334886,21.907578620101432,74.60401194090079,48.00417151975935,44.230241569375536,35.183760099782646,28.806332254188945,44.79642369104066,29.8970922714308
637,27.75,49.3872946797876,18.010510652347367,74.14826205783358,48.01854829094711,43.44185597549456,31.988287003494225,24.36001770041362,36.839542999165424,29.858133019066923
638,16.5,49.02667213881527,18.79895861037996,72.46965387895852,47.66387969221457,42.70312325174024,32.409718260773865,25.1808601667324,39.14435329291892,29.66392738244816
639,22.0,49.66839925896714,18.363920962609026,71.59194814604217,47.26145849573998,43.07561699239707,33.24017030916111,25.88350422333703,40.92230022836285,29.437358419619027
640,23.75,49.50001238111834,16.86067344112549,71.53243073452131,46.79918238762989,42.881444372093874,32.28565395232811,23.64493566404065,38.48915184753799,29.234161339728715
641,20.0,49.37739345359832,17.179878848464284,71.83177132532994,46.75877041738126,42.6176733585847,32.35469473664903,23.53584792318204,39.12678861303961,29.14622054898796
642,21.5,49.95746443867678,18.216345369003182,72.98428285811238,47.26551216559516,43.115155864523054,33.559140933811456,25.537067692618105,41.72013215697424,29.14459174408687
643,24.75,50.27478057906949,18.199749167713712,74.88580986270715,47.72563487623467,43.585194475269866,33.80909278501793,25.669420930509823,41.39217008905234,29.103475425772903
644,23.75,52.196190742591966,22.00983565211809,78.07738703375918,48.80447600355843,45.15816878674212,37.11025477590176,30.656298779313445,48.45807982611407,29.13378073497987
645,32.5,53.940904922182376,24.00829122224566,82.36163549987619,49.999769344351,47.165736859964966,39.17942028852591,33.264286893439845,50.48434247090437,29.114051652191456
646,33.5,54.41131038087988,24.12579262085347,85.08951686124894,51.500771756376274,48.20814264882563,39.55316131221512,34.536977814870184,49.09870640241386,29.118806001632475
647,31.5,53.839981382466505,23.11049139282996,84.90232168896796,52.470629694507366,48.283970120234414,38.87344708676872,34.803159019415425,46.74688821225823,28.954304043581537
648,29.0,52.18302823812101,20.855075341397875,82.28230829901777,52.02520291277273,47.2071539935985,36.45113172592789,31.590829259792542,41.6242381026624,28.527791942184763
649,23.25,48.987984353934905,17.586793932334896,77.19169135247668,50.557429588121465,44.37660289626457,31.472773920779183,25.04365536469272,34.29208846538331,28.09915212267396
650,13.0,45.8865453928483,15.84594999862432,70.42649421755918,48.48785687427203,40.989558131643385,27.21366921320286,19.94573264121353,30.432983757806984,27.74576015480984
651,8.25,44.95943991489128,15.634803323642434,65.51606564744078,46.0531383842182,38.96690527068793,26.38870521015802,18.02857424543962,31.532819593349046,27.43784999587296
652,12.0,44.8932165228317,15.537368507937671,64.00939176609775,43.92060722507039,37.99947219751094,25.89251951172538,15.766468721626604,31.80494740317507,27.25124911727212
653,12.0,44.8634211322762,15.68760558342581,64.13680539633336,43.33749507048066,37.373655272980734,25.665528673752945,15.65898594055229,32.024124379797684,27.28528527013766
654,12.25,44.75260370333006,15.831569558957051,64.84283362528316,43.28659858580115,37.022354338435576,25.672900483322174,16.30992277850638,32.37707979860048,27.3517544503242
655,12.75,44.518749140200114,16.11007685464567,65.87377908416408,43.325447783779815,36.72495804176564,25.454127039445325,16.50188147142713,32.128632023991855,27.38974522409824
656,12.25,44.56800948301952,16.627796527784145,66.68387473976723,43.578492163210655,36.56864046149472,25.584260847235345,17.439986885185764,32.55043012922219,27.418462081678697
657,13.0,44.7387038344782,16.59060364830287,66.87015279217147,43.8552716050515,36.51545117712336,25.629304272861507,18.286532553170023,32.62434632280785,27.416268330933537
658,13.0,47.96848088263617,20.2994107504792,67.60861771692178,44.19311655676513,38.75672340581637,30.86776461201244,25.80577647954364,43.10207039812174,27.33367251483441
659,28.0,50.51924805341306,19.3980029714684,69.68870429303814,44.54877197648505,41.58617762777773,33.6433288700166,27.9440543118391,45.04232920935095,27.219340682520613
660,27.75,51.40666792006383,19.05435081669525,71.80826370864936,44.661045791795445,43.22278905325715,34.77781349450186,27.15960132798958,44.418419894164366,27.086692132028578
661,26.75,51.23855617817805,18.563548611939066,72.72539092234746,45.58870154167851,43.97935425589479,34.965837743151404,27.096646551170704,43.204065133853646,27.098225831598448
662,25.5,50.97751451342205,18.499515302145145,73.15654731880004,46.07266203215422,44.29031658978145,34.93261599273641,26.6342053614828,42.56021763254675,27.054479213477997
663,25.0,51.495709254656674,19.557585498500508,74.08047589350404,46.41874638884048,44.83445481808927,35.77103964709227,27.33108623678201,44.29252501444464,27.005629740363364
664,27.25,52.02045590029073,19.74460091528564,75.17088740519273,47.055979621596336,45.39189495308932,36.136530260370336,27.90120463695809,44.39433265772169,27.01400854755725
665,27.0,53.89058072030595,23.044933829800893,76.9239583811,47.84205774186744,47.00668259398186,39.24721745829397,32.3875863239084,50.96307537808267,27.02016792464943
666,35.0,56.15352632592606,25.46862120197731,79.1206145620294,48.61132688903766,49.53423195795922,42.49356135990536,36.18793666370132,55.79113190935187,27.017126755138165
667,39.5,56.42586690756349,23.44390298705944,79.70691829379018,49.39009739813091,50.78990113447729,42.392663499546025,35.56888808386144,52.40986499995415,27.04618844979227
668,34.5,56.28860707833121,23.70144125388629,78.59993992864807,49.35620064748663,51.2663192310867,42.76900180672616,35.252522079661034,52.57286654988673,27.01380311270486
669,35.5,57.136521089171566,25.076457074204168,77.17373047681062,49.08647202325816,52.34554188027917,44.46193172959637,36.50391014059448,55.89843493493034,27.00998422553812
670,39.5,56.7847909425241,21.892697432981464,75.2465974852573,48.53341205278942,52.50659546759357,43.15273576859232,33.20021323037134,51.51063996624999,27.0581220136284
671,33.5,58.43304612195861,25.154735089923605,74.28683520272935,48.09576244760953,53.71512468244724,46.373609416986895,36.35717829727524,59.38619780441501,27.16486376184231
672,44.0,57.51218072764291,20.613632528407788,74.33074690242762,47.58978374313306,53.71827223786421,43.80520786522006,30.786740739382044,51.24867384465824,27.34905444940708
673,32.5,54.33972367178114,17.66985014261214,73.09488751524712,47.35065023799261,51.16843686088209,39.23820767262489,24.583743591624863,42.44290332639379,27.64428634316792
674,23.5,50.71390491301118,16.169917092363143,70.56935214651907,47.146477342553446,47.6752886634812,34.54852985683759,20.04066188541504,36.4441726203032,27.994160239184865
675,17.0,47.48341251134936,15.566892431009656,67.80082403220925,46.423907939506776,43.95937571649991,29.93441538193457,15.933898126324092,32.073094912736046,28.295654227464077
676,11.0,47.03466942414043,16.787309353705623,66.2133995799591,45.86095407980777,41.9887492319121,29.749905536652697,17.559881966671863,34.92821014884856,28.57211818006732
677,17.0,46.8871011674936,16.19618707411246,66.08877399414878,45.4332827388868,40.92697387125471,28.73191347891083,17.27570320166549,34.064657409870044,28.822763373900603
678,14.75,45.184229665159535,15.20177783688106,66.17759521997121,45.01644808642938,39.04057567614663,25.75689032163394,14.43659537588158,30.436013921879727,29.046955162009223
679,8.25,44.11971395031045,15.990220292194392,66.89539193117932,44.90336720562745,37.54637462512725,25.10931197666847,14.970073002742188,30.86013050615846,29.27279776589598
680,10.75,44.82768647339894,17.570689307299357,68.24559782459166,45.20513632986968,37.55129038766657,26.61226968827096,18.39319542907453,34.24983491842219,29.463265221897156
681,16.0,45.7000178838376,17.329286847583848,69.06801957133817,45.94100030264956,37.94852802259784,27.23131093115181,20.78982409640764,34.701747571925125,29.618287828902115
682,15.75,46.206561534158126,17.119719453029706,69.47856644992066,45.77470078964021,38.16100635564074,27.6107380980768,21.056337298348268,34.904152260241936,29.410053926648757
683,16.0,46.94029045186496,17.50889010152517,70.23210148848555,45.79493979108009,38.7575304713079,28.87801067527537,22.48070700771298,36.907795060392345,29.19256078211983
684,19.0,48.24410842191183,18.42886038684117,71.85263029980649,46.111782697616405,40.03557003585939,30.96906233663802,24.879982483010355,40.05489558590203,28.98627851096417
685,23.0,49.171731155479335,18.32562937351541,73.85360978383484,46.67151930078781,41.22818905509139,32.05510102075442,25.82940148756844,40.59188761613031,28.80726404798371
686,23.0,52.52369058209599,23.931132092775847,77.05168016361418,47.7759590781111,44.14338664856884,37.538124214716106,33.363963150123354,52.03018470794318,28.65371983822005
687,37.0,54.86010115832241,24.16226831259113,80.67544824233975,48.96089263277603,47.18678292689638,40.104108238487854,35.45471032768693,52.97314535432926,28.48305483459743
688,35.75,55.27532901675578,23.10428615974394,82.26558003246605,50.21404523235232,48.60205664132359,40.50746856571622,35.44288681823601,50.72213698102479,28.34251538468593
689,33.0,55.75548162550327,24.13947604941442,82.74673780459844,50.8913712776397,49.77001247283032,41.97060860075021,36.85933811458496,52.94589588855159,28.08840347771857
690,36.25,56.160742225116245,24.316729642231536,83.35364371727029,51.05902812806662,50.80004081183451,42.59676669387456,36.456451021212985,52.9054509019874,27.82490760017242
691,35.75,56.40581866705797,24.118897713620147,83.26667140511937,51.41731384759302,51.36566165613508,42.78627667672441,36.35247897502683,52.45918036996616,27.699269514018177
692,35.25,57.99052844447298,26.933529444133644,83.27620211487843,51.73130267707292,52.82857057696012,45.47729715601126,39.863386281720885,58.14414235534727,27.61289516402689
693,42.25,57.45549171382192,23.960219466786505,82.03353402973303,51.331684198941645,53.12447013399122,43.7625104322386,36.09955932389923,52.08831543421041,27.531025706870142
694,33.75,55.67615442464484,21.0243444885681,78.38407192054073,50.94796124251401,51.8627626402047,41.47321046984051,33.196933609692124,47.71622889477884,27.557057237451502
695,29.75,52.3151815438796,17.238222346542916,73.88120408668617,49.00678531140805,49.08912066546218,36.56360363913167,25.24652961838642,38.9756435888735,27.492205856727534
696,19.5,49.93258847914011,16.902290506892157,69.96516090868238,47.36605418344232,46.213583003934446,33.71559791630364,21.472150279263,36.924141805075344,27.556965525463838
697,18.5,48.68160761943194,16.745945413024938,67.70746856571623,46.09905307372727,44.13996028870934,31.76800214606051,19.3637760576685,35.87354063299614,27.692970734704733
698,17.25,46.69515898273063,15.708260957289728,65.82265515375515,45.04448627530105,41.62970780560727,28.141115859754027,15.447540284490586,31.680552931573686,27.867652723387472
699,10.25,46.218718875244186,16.290743967644012,64.04920944266625,44.61950392985867,40.13644588534167,28.178948888909268,17.236782468336436,33.9606413419298,28.0756555114319
700,15.500001,48.079877931344406,18.29355035446683,64.5672574447206,44.14946898759137,41.04998165760247,31.3756435888735,21.74857938131093,40.59011207204894,28.18528068453828
701,24.5,51.80497308253162,22.25849436429836,67.8584925300586,44.39068985757128,44.07268771151077,36.653741849097095,28.17463659124884,50.50167603657474,28.305617817804965
702,35.0,52.25345937617506,18.727403083357025,70.69952447334391,45.24094068985757,45.44744306978365,35.91846483303833,26.09583031448041,44.118191531315055,28.50820959857663
703,25.25,51.08993873639224,17.90390463787522,71.57136063904913,45.9953414895861,44.9533355649917,34.75719297119326,24.609617377587423,41.07058017003403,28.7058452635344
704,23.0,49.98891064501041,17.641810119500718,72.0502366169282,46.39789108284344,44.2434627695186,33.733639498518855,23.4185959811807,39.65436732485304,28.824278455936977
705,21.75,48.88102249695058,16.837178664123186,72.62009088657979,46.80234461696488,43.10839118831223,31.84442024266992,21.53224547630621,36.84225033704156,28.951160156644075
706,18.0,48.488807010464335,16.95928400451223,73.25341718866073,47.33132468794996,42.16257646486972,31.16173454882288,21.9155997505434,36.91893256417546,29.06462622779424
707,18.75,49.09377963443602,18.343707640525693,74.79858809394976,47.9303140218458,42.198732998890286,32.06933838972092,24.366433871071287,39.41884360354742,29.11631877252676
708,22.25,50.30291781688785,20.209223016040426,76.62859442207692,48.57117538083403,43.142984950062825,33.866471472986234,27.498656877940515,42.83090006144703,29.089861698322583
709,26.0,51.05702880673533,20.35306226326843,77.5859501820483,49.50375423021544,44.12292386987903,34.869951025798585,29.85974348157048,43.62585223364546,29.05794959509157
710,26.25,51.84597200950136,21.584930344745363,78.42944367508277,49.52926483670681,45.14411117327146,36.30107257169585,31.12483698194191,45.761021029558776,28.735097719122862
711,28.75,53.37840595394224,23.885228408705306,79.697857149408,49.76855975494557,46.78465520878234,38.77400561277364,33.75529453304841,49.993265130185165,28.478579289598944
712,33.5,54.175650925832514,23.08759274374753,80.6198414299733,50.20066995606996,48.01593633353816,39.43544714179591,34.03967873290718,49.23908810770656,28.3025252895806
713,31.75,54.96908067903556,24.058061483716536,81.07556930216349,50.3694970514596,49.02623558975394,40.72559268872034,35.102565642855176,51.099333712409546,28.108323321441347
714,34.25,57.33048093766336,27.625305630198923,81.33043324742977,50.721806817869165,51.36229399194769,44.68171767381715,39.85082907636857,58.814061740510105,27.967604116034007
715,43.25,59.533157093463686,27.37539413226703,81.2979085081211,51.12886130396104,54.07458431541587,47.48314104386584,42.36258196758898,61.7514352926071,27.878511422728064
716,45.25,63.08558058273797,31.372044810477178,81.90380192044903,51.09119702486312,57.82718205746673,53.12872190173977,47.29213065289764,71.80932756770638,27.76319276942689
717,56.75,63.982765941836256,27.99430330988564,82.70618643212855,51.28528893861717,60.2283266230729,53.48646101781964,44.49236543558609,67.31519071507837,27.83702091950439
718,49.5,61.7915721268927,24.04427717196915,82.0869911131084,51.11573548428515,59.50350110512945,50.1726354356778,37.618430899602885,58.269791446940026,28.029883892623605
719,39.75,59.77153489182571,23.13842136155617,80.50278024890633,51.32699955061126,57.98629135064244,48.2124531122463,35.02620991039739,55.94090125370287,28.412531984555702
720,38.75,56.39112640663261,18.653998642662582,78.92556150664453,51.06818465291598,55.012775938442914,42.64385896530536,27.91368847272027,45.38084182433486,28.85913634821208
721,26.25,52.477651164283685,17.105940644001578,77.24247044581197,50.45419857479571,50.64088015994571,36.7954405385328,21.67879206141035,37.508728688426864,29.353031081192626
722,18.0,50.11801911277823,17.73803066848868,75.55116199088383,50.37808863046489,47.1659643056944,33.89300191678054,21.19584590551831,36.49478296358117,29.97647083100232
723,18.25,48.77754936397736,17.656619771270304,73.2464910993516,50.08854654841935,44.81379394150609,31.87639837853206,21.54139649843631,35.64267954914387,30.499320872731275
724,17.0,46.94281069728624,16.37649651035887,70.29033493217898,49.13856443225694,42.33956592716234,28.826002641305244,19.46389253189284,32.32023304016068,30.77418169978998
725,11.75,46.07392765758412,16.910196080229646,68.19583123160028,47.40439713124903,40.598373487898606,28.120034942267303,18.6270059704504,33.264895861038,30.72595953667104
726,14.25,45.56650357218192,16.762972660656473,67.17423305850308,46.44711107238828,39.51759540339518,27.30278024890633,18.02024496271908,32.85246705246843,30.807297064299277
727,13.25,44.284094848537656,15.912171556444145,66.52966653521281,45.66331107789099,37.97272531342572,24.980838155855352,15.46616332070765,30.154619532819133,30.84848675220338
728,8.25,43.61892614433633,16.14126443317406,66.52261571760044,45.127166466428825,36.70169988169154,24.29500123811184,15.142023808432,30.272863798527105,30.85224694369801
729,9.75,43.616541632656805,16.28328594880637,67.30248310206628,45.14260709667361,36.11016489815384,24.242765758412283,16.037686748534902,30.88118757852839,30.89655117070352
730,10.75,42.9637760576685,15.558775920100516,67.93741619817126,45.30268853691866,35.279720186725605,22.80901024422902,15.197801205095518,29.262590221667875,30.864884855599477
731,7.0,47.50689078019388,22.149267221218487,70.52114832579767,46.1156272641397,38.08042453479094,30.53148610104827,27.32754248557829,45.470675550501205,30.71028779221732
732,32.0,51.08482854443904,21.471673376927097,75.05965910654182,47.10977053660684,41.93161633207077,34.31908847455451,30.6777098599558,47.549500169667176,30.45062914423544
733,30.25,51.784337885304986,19.87242908370553,78.21722947256436,48.23569659840238,43.611912011519024,34.944336784761134,30.078362849308032,44.42623375551418,30.189624164274512
734,26.25,52.27512908462265,21.306001173913444,80.36730330071444,49.3831859827398,44.9191086511918,36.774985096802006,32.13593963516971,47.06940258811229,29.865550684629987
735,30.25,52.8118459788879,22.15004493887396,82.86675578014803,50.2604404926768,46.17818951365133,37.76935214651907,32.74455139081229,47.51097746636463,29.457755165677707
736,30.25,52.80686785219696,21.94038399809239,84.60577647954364,51.25064014967396,46.5741651916322,37.33332034080175,32.30530599704687,45.291844511496095,29.14137448755927
737,27.5,52.53219411759311,22.184800113722865,84.98894916404524,52.04402954960243,46.43139897465998,36.790190944358336,32.57598842594716,44.07310591817456,28.810429945798216
738,26.5,53.06184552032797,23.964419875821967,84.02716188082944,52.18381329273549,46.87927996918477,37.91176252097912,34.58943707181966,46.96183543200932,28.36217476636371
739,30.25,54.56500499830333,25.058397149591425,82.20695039298587,52.20503544668323,48.35175995304346,40.31389757605216,38.07830782211543,51.5855833340976,27.961877619523648
740,35.25,54.41846758439796,22.253077854306337,80.03337628511423,50.882148720159215,48.86996569971661,39.46290937938498,34.56080092078836,47.62495345616625,27.48709933325385
741,29.5,53.54627924466007,21.14231361831305,77.0264263506883,49.54107000376019,48.40304162807121,38.51812183020443,31.54026293826866,45.65742316828233,27.21801269293909
742,28.0,53.07857011840018,20.41749543732861,73.99440602731183,48.5201651732898,48.07118363491292,38.24391399249796,30.30077909333529,45.75025771068536,27.108163742582796
743,28.5,54.59143272467144,22.929079578491702,72.95289534745086,47.39871832497226,49.12683997175271,40.8434352559223,32.12834221411081,51.95659134055413,27.0426703779451
744,36.0,60.48347304126122,32.014054403551086,75.30491163549988,47.67600034850555,53.937353834019646,49.76103937195631,43.14923603914268,71.00215202179076,27.130552473013747
745,57.75,66.9533905921843,36.30713656832084,79.90305721910912,49.07551794345039,60.71436347294955,58.17345717508736,51.90426048038739,83.02988572686336,27.345558388436952
746,68.0,70.02183891706485,34.8246086190926,84.07594532131294,50.49815429624806,65.74640947568257,62.005367444078615,52.90296734136119,82.92156286398195,27.64842071957225
747,65.75,69.8227872190174,32.20148802700001,86.13243623724057,51.70647073929033,67.95254500765795,62.287069985417794,49.93943386190009,78.42234883571632,28.0878898905876
748,60.75,66.06538376881242,26.015624512780064,85.08602446875831,52.60676330053101,66.44287764703725,56.84548593596669,41.26788200335666,64.33882122582243,28.712030319983125
749,45.25,66.20847648046076,30.804226546951952,84.1117276704238,53.296730926199366,66.10820959857664,58.90888459880591,44.50945321312949,72.80261975292791,29.449141575795373
750,58.0,63.22835780514871,22.47167887964636,83.40539862615442,53.37961288370003,63.8245297467832,52.03854884121903,34.68020626026028,56.42098782981923,30.335952474847986
751,36.5,58.45460944450049,18.394604125205205,81.07508506286857,53.32476911507103,58.715907902821975,45.01998083219458,27.304020194979685,45.63353036125352,31.3973169658006
752,26.75,55.32963351889725,19.21077478287187,79.90808303603364,53.125335895154855,54.76395031044508,41.81288966130763,26.05170400873098,44.79023863459193,32.507857424543964
753,27.75,52.79904298540863,19.17896906554656,79.25889422856461,52.91034832212919,51.53080926657923,38.07419912506764,23.93645505654044,40.40482817759109,33.66607711143924
754,22.25,51.12145464383649,18.8797678769592,77.2492938176949,53.32489384337427,48.718369452571146,35.6291978869558,25.13968882122582,38.92868705118446,34.9255468327265
755,21.0,53.28428010675275,25.00691003971129,76.99853856947642,52.51436897566881,49.1160252941662,39.68976081513615,31.83685950640608,50.55383814668415,35.38422049396077
756,35.75,56.4789791538652,27.65958757119143,79.18171675669727,52.31849051239488,51.5967098324422,43.64803186074452,36.73682190449114,57.22273769454405,35.822908278841126
757,41.25,56.60842512174767,23.90673303557508,80.58485147243596,52.52099424965837,52.32998019021066,42.70207773508075,34.7142314076873,51.64873254033035,36.32342828581124
758,33.25,56.2815342498418,23.926671221695383,80.95877958858003,52.5692641030109,52.33814622559315,43.15781294422994,34.94445050762585,52.64598301493988,36.61866017957208
759,35.75,56.855629281803424,25.00587552849033,82.04993947008813,52.78588414941717,53.06314783055293,44.493249539147264,36.29269009602245,55.29926584553867,36.86926868861029
760,38.75,56.26180516705339,22.43326623072901,82.99692810697286,53.15446362244009,52.7461912011519,42.68632895255739,33.56217843484322,50.17310500105469,37.20088456212112
761,32.0,56.2766845199336,23.028964938507112,83.06497106486789,53.7631450791933,52.359320689307296,42.89940157928043,34.663507341544616,51.74634344305144,37.54035831873584
762,35.0,58.14206966442584,25.965494740317503,84.15630703339234,54.48670130322734,53.73873501655402,46.01939204123371,39.29301108797931,58.85938213633904,37.69106312536112
763,43.25,59.28230646477801,25.17906444601374,86.89233241927052,54.98091886240451,55.18933252015371,47.06159606372149,39.467927859350496,58.837914194264336,37.61598402377175
764,41.75,60.43479598668342,27.32114465731816,90.89562671386776,56.18729101130809,56.58230554765814,49.08238533708741,41.94050872639563,62.05569164595504,37.81265854709869
765,45.75,63.3058214184176,33.63824068894045,96.75402707337877,58.1221168043875,59.54284187936205,53.95892449352055,48.89391353393802,71.39219209992939,38.10942019681393
766,56.25,68.54528325247394,42.730288342489246,103.41726982583891,60.95483597311004,64.80157790474793,61.79590460119042,60.24500719939103,85.43733274026248,38.4444881095408
767,71.0,72.82296514027348,45.00632308299018,107.944665113677,63.87311508937333,70.1267574309638,67.12795885800233,67.39301383933893,90.45626759723764,38.558504452617
768,74.25,78.82884571292314,52.25393627851096,110.91498894870548,65.77749617102451,76.80473279712392,76.7380178288104,78.56935948347808,106.88363078588002,37.90201170244963
769,93.0,81.45354008272422,48.71206333629869,112.41055467410143,66.56142089382503,81.95328970899786,79.52914377688307,77.36635499876189,104.06733906838964,37.083364821115765
770,86.5,81.14067747645295,45.305814081458585,111.98913442226034,66.75762585177509,83.81931316892431,79.27292983115824,72.93916056017682,99.14701294056148,36.708486568779406
771,81.5,87.20803442868018,58.65901345414859,112.55118950448012,67.54259242275558,89.71580701963553,90.9240207452516,85.98364270843842,123.16315425039208,36.98409209717802
772,113.25,84.19746003650137,40.53936966350872,110.85190577510386,68.16811220044572,90.18516696167356,81.97486036849877,70.02510386382605,94.73204921265258,38.13037088327816
773,72.5,74.99751506369398,28.771246916184413,104.43685767216633,66.08324192705228,82.6062790612361,68.88720021644029,49.895569852435415,69.3681011950072,39.09436659115713
774,48.75,63.8093422416244,19.96112924970423,95.50984023771748,63.99427763052908,71.97954501682915,53.93704568174106,33.01990012564542,47.928094591744085,40.98470473325568
775,26.0,56.64447160138302,18.90907352550052,87.57093509542632,61.97263726991755,62.6148266184873,44.94458990984712,26.04970468739969,40.29741509762741,43.23411364949513
776,22.25,53.30585810321267,19.25837697295413,83.35379045645057,59.75810825683025,56.114229573447545,39.474039546209085,23.06739959830149,38.06844694920073,45.37127442978072
777,20.25,52.243136274842485,21.27836284930803,81.63876894998945,58.32774608619093,52.081015159991566,37.226541907792765,24.361353026954152,39.3790149215404,47.57253088401185
778,22.25,51.87919742839586,21.99427396204958,80.30781523702963,57.66133376743674,49.950861175564256,36.69859634802865,27.76534800113723,41.48676550161872,49.60970358685584
779,24.5,49.9466130762952,20.03757669414969,78.99836615093959,56.23407513046031,47.6263511468584,33.85526793657199,25.54688637801847,37.1545223181122,50.651052853618495
780,18.0,47.29317983803663,19.38639039958913,77.701815438796,54.5030773957464,44.58121600924457,30.44250713060704,21.736515586452303,33.29397589808964,51.10448425763732
781,13.0,46.45625659179911,20.18405541238296,76.65106019057751,53.7405178975944,42.5516480644185,29.707941799572623,22.59063483037868,34.5320803947284,51.60165861129708
782,16.0,48.095681741060375,21.37839494850372,77.47961563505966,53.39752240065299,42.56508203637298,31.774928235369647,26.459431660812385,39.57708346707998,51.62959775122207
783,23.0,49.65263213404624,20.817774241771144,80.3087983895375,53.2950104093106,43.23920916753029,32.915832698992084,27.678757210855032,40.91149288773536,51.226182396801086
784,23.5,50.34947449031063,20.43136595834441,83.30960728926878,54.19571750873557,43.7380416739272,33.72425919641957,29.42531480139769,41.69422168621661,50.90524913561452
785,24.25,50.1707901904858,19.553757440135,86.18069875363409,55.36042306739914,43.909953960582186,33.75476260351991,30.351139980006785,40.9842938635509,50.23023423241652
786,23.25,51.705766391225,23.26119436521548,90.50312141750048,56.54357374102369,45.23847180314939,36.84249979364803,34.96685758045434,47.768288287462056,49.02185909370214
787,31.75,56.44430835404496,30.78543659491732,97.27343241285068,58.8136875556004,49.29153269073801,43.8255862688812,45.46063125361116,61.64813824665022,47.819474582022615
788,47.25,59.78684345680824,32.89515348001137,103.94175234094848,61.4492626356191,53.240900336583,47.29449682217962,50.01968551959427,63.156998541779394,46.40600209103332
789,46.25,57.70604886414704,27.135343507249832,107.00640012105984,63.20110833937104,53.03952282252813,43.12015967057054,44.51735878646698,49.6504970789732,44.51728541687684
790,29.75,53.18194787090621,23.908427873107293,105.26702724763152,63.44029320322459,49.80459156066289,37.60691921091006,38.433702779790345,39.72379329952218,42.021490411511685
791,20.25,48.70932298210699,21.204707117767363,100.3378013885195,62.94801260122711,45.60795372213102,31.81082430734521,34.173890055669176,33.30023799260801,39.50735667709126
792,12.0,47.78462402670653,24.93881388886341,96.04430835404496,60.70174390344562,43.19737382723296,31.07191182809505,34.096187991232334,35.72619248511973,36.39910901803975
793,18.0,48.53118161724919,25.859420655373864,90.02678402744023,58.60334060915102,42.54094710969671,31.2615208598916,35.02957390610527,37.45679769252639,33.8394531214175
794,19.75,49.86610462503554,23.052212093142696,81.73491979786678,56.65922622596,42.96199684510763,32.92614479488614,38.09397222961013,41.052021332208334,31.691525353778992
795,24.25,50.247061547914925,20.193721855883783,75.43742445225016,51.42611452993021,43.53409622421746,33.54553087484065,32.25825774737016,41.32681979511542,29.11805029485404
796,23.75,50.5531264616598,19.71646367746728,72.43556636737988,48.40942845089282,44.15638407146198,34.658914405201905,29.56623027045865,43.145846364078245,28.23842961563506
797,26.0,49.33307455267478,17.46421168960995,71.18418197492595,46.451615965222814,43.55606307950512,32.47534369067381,23.526183313920964,37.76128882856278,27.891963737080072
798,18.5,49.06269660757358,18.32857149407999,70.47382494015793,46.003126003099865,42.90962930014582,32.48415170997001,23.412691563414253,38.96638434659794,27.863841173179747
799,21.5,48.58462402670653,17.402487687665655,69.9041100727276,45.72508093582912,42.25239551711804,31.186859964966025,21.70878188137972,36.79376404339811,27.875063051991525
800,18.0,48.702004365490616,17.523393435255922,69.00572878931006,45.65781569558957,41.88755422471272,31.43745746856572,22.58740289993305,38.14803461210415,27.900078413749466
801,20.5,48.3527797903464,16.239900675917347,68.16883122242908,45.41709740730211,41.540688481891465,30.720383447820463,21.617284499756963,36.86511230132891,27.89047800287976
802,18.25,47.26442996414061,15.452263451855792,67.98316947458203,44.86627887781212,40.580445628548105,29.151912194943,18.98218815631391,34.50279125434486,27.84028953474509
803,15.0,45.844988856993496,15.388725386795308,68.31562909837945,44.70995029210268,39.19099434137036,27.24289598943478,16.782995221805443,32.255480708383395,27.87182745306639
