,Actual,Gru_predicted,cNN_1Fea_predicted,biLSTM_predicted,cNN_biLSTM_1fea-Copy1_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,sEQ2SEQ_predicted,vANILLA_LSTM_predicted,sTACKED_LSTM_predicted
95,22.43,36.032859016984936,27.152222701995665,26.33195862277797,32.89428773147773,29.09576117738479,23.00168965770024,28.59466211176759,26.606831241426985,35.524798359487775
96,23.51,36.045487397256586,27.842781864905213,27.167090687675948,33.07207841233194,29.28490364319641,22.969534022320943,29.271162541177027,27.321502073044872,35.26238215502212
97,25.51,35.504736997941215,26.52134791050455,24.76498137186832,32.97219241573282,28.62567265531193,22.7892346597082,27.387528958425428,25.090907687434186,35.0185140105261
98,18.59,34.44394091634027,24.52576238114741,22.8768584626472,31.84530066231601,27.212823551508144,22.52952742691568,26.120333108270607,23.07018880849123,34.77809328031762
99,16.66,33.56196933525371,23.742072454212764,22.892116912504413,30.7773062825724,26.41919398467049,22.10088677838098,26.1628370559039,22.918850558276525,34.37752963617413
100,19.34,33.05473006871942,23.63037946830488,23.05000605911764,30.448842961421683,26.250717796410107,21.686246192563328,26.332480590434184,23.03950601207986,33.941144444275146
101,19.92,32.5588203327076,22.726740160094103,22.187108551917827,30.14491414324345,25.84866310512464,21.42800775247783,25.77691076056934,22.1002778161154,33.58864026398185
102,17.29,32.080335819265414,22.32073631816938,21.56239216951785,29.498647375285387,25.29642941737257,21.04930403285134,25.472233384124443,21.50720521709075,33.13942033250528
103,17.17,32.0908601438686,23.41508804142132,22.77048428669352,29.1215439518452,25.43648264593472,20.82776315600637,26.2479137376058,22.621219745190512,32.6887720709307
104,21.02,31.903890520160747,22.88110905972357,21.36784592227309,28.93270495560114,25.292245583601066,20.490153262089216,25.539093799250583,21.5196292611869,32.2270046844005
105,16.45,31.415650471686543,21.87416061819153,19.96029944337992,28.406749709269832,24.568098408953315,20.098151506011984,24.88271137904032,20.377843221393945,31.813064101718695
106,15.12,31.013998383360715,21.71028098231455,20.056521550733283,27.986395803060137,24.169986798915755,19.921172100468404,24.954216901680667,20.383597004395,31.50303959149329
107,16.88,30.65805690443212,21.53278163224521,19.77102345095856,27.876371899773865,23.949265289903213,19.804030824257485,24.77548748829745,20.015152579282688,31.193642251707523
108,15.92,29.978240564214413,20.364575531899963,18.193406557010046,27.48269499168367,23.23091843025688,19.63812603479961,23.85684464466621,18.402673101412194,30.869122011804716
109,12.25,29.21712068058488,19.430743024846823,17.460452695511535,26.73209336326597,22.4459195379208,19.38977463322541,23.4591234988056,17.574197135696163,30.472661276214712
110,12.53,28.73902865445008,19.23263404487885,17.796474432025093,26.28016243698581,22.154216497054573,19.19639775538102,23.63680088435457,17.73906810549386,30.04718278057405
111,14.25,28.746613370508776,20.050264008250075,18.74960558044497,26.432686241644472,22.396502553538355,19.067481859948543,24.19208949908681,18.60468874627997,29.587489102755555
112,16.31,29.60849324309202,22.524959198358584,21.57518240022553,27.23544214994406,23.47363743665705,19.300327989750567,25.719461948298648,21.098453964014325,29.20769086955538
113,21.669998,31.685647345949995,27.02879151321433,26.309714303475385,29.04526586447226,25.770590501042165,19.87065655625137,28.881521778335458,25.4809834233226,28.845214679271862
114,29.65,33.888514728737405,29.356902809666668,27.869207994848857,31.203088247780627,27.908114816541268,20.49700560492485,30.19139354221186,27.371882067521724,28.55092405455953
115,27.6,36.56104982246398,33.05027108920665,31.944073937167385,33.2846183818029,30.287014779821448,21.476516351288023,33.96766363821951,31.48090249810458,28.41685929213068
116,35.61,38.38917477504686,33.46233016056954,31.41067357077846,34.849339842260314,31.85195878462841,22.375585407811258,33.38059973663267,31.46656052634141,28.468018191830957
117,29.09,38.96354555618764,31.88993901257452,29.42642768759604,34.97199819520958,31.75732078841773,22.83967332496811,31.62835229159354,30.08818961167401,28.601395089906653
118,25.43,38.09352662980228,28.52056698215068,25.810735478570244,33.61129123250498,30.36097233656773,22.84124732045856,28.63251488249532,26.965433136897904,28.847678852160502
119,19.29,36.14041672425213,24.623220621206,22.03828707598347,31.370712698121373,28.178368628371928,22.315330513605804,26.18965567315493,23.5120445451282,29.10358259970619
120,14.94,33.67862506015652,21.09862390697216,18.68881657980061,29.065584163586028,25.89971882517194,21.39088330871225,24.473723419701194,20.40692369848857,29.31202168375411
121,12.03,31.293590965350603,18.760856208879872,16.626746937581114,27.13844922988908,23.979909646836028,20.498874977461064,23.388892548349023,18.16316480303687,29.55645630477626
122,10.88,29.34981173743788,17.3995888390405,15.526422933239475,25.657825255995547,22.57072645540844,19.714442561651108,22.81730559470805,16.714095594778858,29.72596631269681
123,10.53,28.37477615563108,17.679644717903543,16.46850981253041,24.93344744447645,22.06308256278406,19.127870280763723,23.28980568827783,17.28037992350923,29.752050533594332
124,14.29,27.944209486907564,18.001609744047446,16.36604027834608,24.86856969719174,21.906696602095508,18.68503130272784,23.26255209797996,17.071607022936988,29.67819413337057
125,12.93,27.63613932069728,17.989323272821924,15.792788288344392,24.667741629898376,21.51630525785683,18.39275976220504,22.959509410939017,16.405835254306233,29.556638386516795
126,11.52,27.933952215523835,19.01679030338232,17.688222791013406,24.63953312202789,21.77823388788393,18.324163501152427,23.938506282167776,17.99294063006731,29.37155027412785
127,16.79,29.401907346536703,22.46560864346448,21.763465035595715,25.870035455203087,23.46484895798034,18.54455928616245,26.32889358014556,21.825969650862056,29.11180055559588
128,24.73,31.26521858391364,25.020535117846084,23.81733493009958,27.822692179532343,25.368469046451835,19.02837879460244,27.57427401465328,23.961745981651976,28.936287919628867
129,24.28,32.48515006048528,25.06270524895505,23.1215439518452,28.88897094465398,26.101093137686924,19.45145988065933,27.08026804439532,23.60575999385348,28.812363087017623
130,19.98,33.46758220721888,26.244682798276443,24.23741773682892,29.332376399215985,26.67045464783242,19.86108310295989,27.870994419036595,24.864066208809064,28.71185396623977
131,23.79,34.046100405783065,26.82973570819555,24.118801598519624,29.91269113762016,27.19171016212735,20.205901410671963,27.805226494353697,24.974355142184343,28.682735049666583
132,22.14,33.92645247094406,25.90925181585441,22.643336607274723,30.124268096996712,26.86736998083463,20.42882206248413,26.764358247689582,23.63866014123853,28.751428420980822
133,18.44,33.97622552628577,26.492805586109743,24.0455683224746,30.33853177361145,26.94398997725369,20.73928559201728,27.5318226684117,24.73682748852,28.852896505592184
134,23.33,34.54570033173649,28.05604004568608,26.19245366256789,31.352777646678224,27.919169201322468,21.22487129334052,28.978150534909368,26.51015797598317,28.972155999384714
135,26.330002,34.7416607471661,27.12104019236304,25.16618027897325,32.07608522218904,28.11210908298957,21.605420107937803,27.89069970962388,25.400802717310764,29.09543747651272
136,20.71,34.6243798749541,25.90094686535536,24.732243074919303,31.84792466251023,27.676288344486263,21.80126115867084,27.4177464348332,24.81351222511348,29.16436553095921
137,20.82,34.13565629830224,24.696789736905792,23.46207119987189,31.06967493335682,27.07574432470814,21.613490375304607,26.66168842359066,23.68273606123181,29.138261078757186
138,18.74,33.244200281664014,22.872029250262,21.75266758838172,29.79047989650044,26.105558186591047,21.29988087792102,25.651090254726032,22.03030784948693,29.15714700151204
139,16.12,32.667227754763964,22.736040490774776,21.93715483102688,28.651936934819545,25.68070079199867,20.72181990683864,26.002862061796268,22.419724044848504,29.069537360486187
140,19.66,32.30010645696625,22.657275976078253,21.4506283740442,28.063258575133247,25.59117120017536,20.29555036719185,25.903315951112823,22.19065105333655,29.081858224929366
141,18.49,31.80645858079801,21.553682592928705,19.957181799355784,27.486257724406894,25.073982178085807,19.88080862485168,25.23686036438982,21.068232441345653,29.1293856054711
142,15.9,31.2871169479092,20.74442232023095,19.20316917299864,26.833173006830847,24.4778870221682,19.541234271267147,24.938175500339128,20.46239388917873,29.22149064235783
143,16.02,30.489857885043453,19.72724493114149,17.511419397819015,26.17864782037409,23.660758795148684,19.181962719617133,24.0683224706507,18.89614496523124,29.31348036080888
144,12.84,29.777438797616902,19.452317687970314,17.21033307792365,25.63364480085189,22.986556641930942,18.903543553288497,23.91618306077762,18.471615317771835,29.377983828960254
145,14.12,29.94317162098649,21.49074502774597,19.746254264853825,25.89966217751933,23.493925388814063,18.91509158189961,25.27680302887285,20.59964710519748,29.407487140319017
146,20.45,30.69406458018905,23.378691924617907,21.45536856868958,26.99913039768043,24.54948965507017,19.13955992850636,26.159881262315807,22.05847387161796,29.41284641288223
147,21.04,35.28220478717553,35.14414636523751,36.11300735290956,31.08509118738917,29.697106356821287,20.667531224331533,38.94763565832538,34.41751883265752,29.42800168308648
148,54.882847,41.53087382023045,44.62090615997069,44.200026239843886,38.0922480113576,36.53606416140105,23.02852445999487,46.80108413475642,42.62612381340238,29.619911791354305
149,54.882847,47.44462574599774,50.12036952461872,48.65032247672009,43.87326234827154,41.6102209964967,25.697098264299488,50.83539642719588,47.7976498708168,30.05757762482841
150,54.882847,50.965034580199166,49.72346774659052,46.825491180510525,46.31497848890743,43.89985842117302,27.78656311594839,48.67491565047564,47.20863567147573,30.653929718313226
151,45.32,52.48287606185898,48.62670040558076,45.615501366972346,46.50210996305132,44.45379963102526,29.126967964582825,47.56388119352937,46.94238765793694,31.36404648328717
152,45.39,52.47871650565288,46.33377337079202,43.54850944836693,45.91098361551999,44.306811111279,29.89144422162964,45.61363199443614,45.61234123720876,32.297211357291665
153,42.25,50.67122343740358,40.785625394984606,38.126475332318144,44.18395044528469,42.34924627247698,29.94447047073567,40.11168827185588,40.84736729007113,33.42956151666377
154,31.77,47.98218364546232,35.61039700884589,34.24948975622669,41.49430371420829,39.58033329035235,29.33209923034428,36.48219629002764,37.22085335626594,34.544708997815775
155,29.45,45.37586965763954,32.59354129749804,32.27267483118873,39.17132509970872,37.43794739238084,28.498005031367374,34.62374461199266,35.067591108992865,35.66320475986327
156,29.32,43.4242002209701,31.37684278338621,31.797314031162024,37.59815100022937,36.11520042631784,27.752424812727664,33.9864827976695,34.07227162128996,36.754068606218645
157,30.02,41.97745558959964,30.62140182693105,30.710516677012027,36.45142447587644,35.05656504803797,26.90351927572309,32.95386083072139,32.77580309664772,37.64770960374335
158,28.19,40.735298001899466,29.60640537246717,29.024994097358853,35.353710309815874,33.84106827341369,25.95760463361993,31.589020612506538,31.16123170189148,38.36145384161493
159,25.97,39.2912603190717,27.67108485296773,26.55441597771699,33.98653944532212,32.20721239920385,25.04590315056415,29.511785584430545,28.692427867654647,39.00912263897515
160,21.99,38.36332726041204,27.47115910185526,27.052324566613848,32.98600432731798,31.320178945730284,24.320932561823074,30.005334327206704,28.901742967187605,39.48977797139066
161,26.31,38.15543846784664,28.024032098829668,28.30016512774931,32.97387768339804,31.510041645982263,23.91783191209473,31.095846148863707,29.862899874104382,39.85587556518046
162,28.57,37.853534803249296,26.954670082901565,27.079309080561814,32.998250335934486,31.21573281309588,23.596267465780013,29.9501230972142,28.60910726318373,40.121439760627
163,23.86,37.969545149538426,27.792980485737186,28.37237267665596,32.95175677505293,31.23129877878156,23.42470600358271,31.13050035034929,29.738175904965217,40.21153380584599
164,28.73,37.641543102130406,27.841867409941614,26.411534412785123,32.90299933119733,30.82380388971486,23.182616190752626,29.48546870353122,27.99763024645143,40.222612468192594
165,22.48,36.955366039776514,27.69445807906166,25.18351446067262,32.4932931605483,29.808758880120163,22.945254433785216,28.46033029611928,26.727608083057344,40.17769897219283
166,21.78,36.58951122164077,28.70059119902217,26.170721195269262,32.61280149938623,29.56386298535532,22.89601750801286,29.17632020879085,27.390401803665053,40.049675277289
167,25.46,36.369863994897415,28.87424255497477,26.418089355444547,33.49751846849404,29.589146046594465,23.096708002435594,29.06231073851722,27.216428769970825,39.90454399129624
168,24.02,36.55128214864926,29.291929975250792,28.11515591744793,34.93196448985628,29.88090775824375,23.64142373743384,29.98479753000429,28.189760875938354,39.68319733497452
169,26.85,36.47423324857471,28.844164674568088,27.543797577547856,35.93364874595627,29.75435690230784,24.152241921734944,28.998317099239355,27.14415243462886,39.30475864543703
170,22.64,36.81492437016788,29.800253639706515,30.345673424101506,36.13036985843524,30.05697473195418,25.11770607338072,30.47776361121072,28.710124189704644,38.89793948194078
171,28.330002,37.473805356484434,30.802391077027405,31.465164566330607,36.33976386005577,30.950221219041048,25.147017187346684,31.56410373787892,29.90904545654847,37.838701210786674
172,29.11,38.2109207973195,31.43638755880356,31.952809814452383,36.60819280822013,31.684091558633607,25.14119866417122,32.20265428629901,30.67511189412933,36.89682473706259
173,29.29,38.87585903620468,32.17620185565951,32.036889092842216,36.70175045277027,32.23123909643327,25.00619921547427,32.64815975026857,31.23585284542549,36.09726335174424
174,29.58,39.387326645380384,32.53731040975852,32.104526390061324,36.54712663870405,32.630014293258576,25.05425260993312,32.88733827838048,31.583102955939,35.59588307099443
175,29.62,39.387921445732815,31.35096896805553,30.559050969578948,36.054737149676,32.440519802748575,24.820002427598485,31.75996097365556,30.57604526536264,35.17038636717972
176,26.44,39.83074019246419,32.49094228296489,32.38975136722524,36.001205117957355,32.9589753045001,24.7244216525979,33.85002467191779,32.589592146858784,34.90628691817929
177,33.23,40.64770859217812,33.914348081459075,33.836971434251545,36.80737404732684,34.13478230594765,25.0178484006079,35.29225165299241,34.08888556854897,34.92245577673921
178,34.11,41.28331143953192,34.33597049046119,33.604932533499245,37.454800069033006,34.712232291634,25.30240574472317,35.08085879848685,34.07140167519627,35.03794415537212
179,31.77,42.00258691605501,35.32722348595872,34.75186946341902,37.75525921848873,35.29593375041221,25.621578850845463,36.23200788600444,35.26212319432446,35.20976457826708
180,34.890003,43.16361292643164,37.55536988372437,37.09313717719057,38.55265585422511,36.63110678370181,26.060618389895424,38.61133877607057,37.63081241822128,35.44209278667379
181,39.28,43.81956846611686,37.00886165514704,35.908578113414414,39.34838543047032,37.20611687406493,26.36072551465277,37.54535134173379,36.88828712656173,35.77345727689044
182,33.73,44.24558309132689,36.89180332728459,36.18184638961623,39.59698770022037,37.32618562003764,26.65081409741955,37.867308275355896,37.29549068484357,36.1977805650439
183,35.87,44.454054545462014,36.880315992587,36.24231775877988,39.62658205244941,37.51602808898512,26.99816536445557,37.78862063961648,37.31109711313826,36.72234187449485
184,35.28,44.96707187256276,37.89618239314457,37.86568167847374,39.951800272357616,38.16955182586891,27.312009544971406,39.38083239663448,38.83786060008452,37.19164744508339
185,39.24,45.8448070184861,39.47214841264552,39.416957413957526,40.74664371746553,39.30542223222478,27.644662769284984,41.037934039719865,40.47594481693578,37.66095706193283
186,41.21,46.52169791207248,39.60210217399908,39.27001744934208,41.398221202856,39.9337903650878,28.04357958524182,40.826953903826194,40.48285987681538,38.25348341573586
187,38.73,46.413978354369256,37.90238126484472,36.960213460335765,41.26471482443147,39.40629956274461,28.004086055718783,38.75810070520637,38.70652301750286,38.77679443056844
188,34.05,46.238419186401885,37.89557545400944,37.42866931613512,40.85448466299578,39.05957546614823,28.1140877045701,39.183225153018206,39.05422226297636,39.4177383423114
189,37.61,46.109735950971206,38.10999895792976,37.65295355787089,40.83119438525031,39.147840601440016,28.252902777296583,39.275528456689074,39.13369082706964,40.05301748879312
190,37.3,45.31895495180777,35.900720274744906,34.83231317638941,40.37599408016224,38.2159664846629,28.02108439776337,36.569397258702494,36.606703784208605,40.57918516382173
191,30.58,44.21933499686288,33.858161702589456,33.43802629446841,39.30984074912854,36.86389626585122,27.700021687800373,35.16933433934549,35.12091678140556,41.073217434775536
192,30.5,43.89857171020654,35.073389400863825,35.520695450934284,39.032951069420434,36.90812594375874,27.5322758496326,37.18828904853566,36.81672495626877,41.45782262592597
193,37.21,44.14367801053823,36.23007781955472,36.78744621239,39.70353384226234,37.64345293727562,27.700543655456585,38.1681234957709,37.72446717303304,41.87122100964704
194,37.05,45.02806925564352,38.22018673478252,38.93878243947426,40.698343501091735,38.6841755185473,27.966933288126903,40.221698013229,39.667558536592615,42.14177019852347
195,40.77,46.61848447282152,41.40240099036661,42.03962234208076,42.18050910038849,40.43599608306139,28.52853609299496,43.32515584663837,42.59876299719063,42.40575635221867
196,45.5,48.15204972434216,43.04116497904922,42.95940218502514,43.72950679098509,41.88959912665885,29.161187193021565,44.21052628688167,43.68530139064297,42.69947443101353
197,43.88,49.40729291979577,43.94570255717999,43.71220497937292,44.86353614863105,42.80586681514126,29.793633956872675,44.96109959147306,44.60650956368536,43.03546784370078
198,44.6,50.66693035458775,45.59310531288597,45.530194048399096,45.96246823922279,43.96161650130315,30.51365596853197,46.80154136223822,46.4422576718055,43.43463957409437
199,47.97,51.68915747728151,46.162171445985706,46.306372091971255,46.98076644258179,44.9736996479184,31.33893741126676,47.36941384837219,47.19871423974678,43.95315172349851
200,47.14,52.34308988651629,45.92112354533759,46.282434412481656,47.60486172393348,45.46974695680085,31.862618658971773,47.3395524429237,47.37889019140205,44.390058883053705
201,46.430004,52.58764184910456,45.631605485357845,45.79286516730151,47.85182121175777,45.56156066290272,32.21005894374762,46.85967803886206,47.09339006849687,44.86856160466994
202,45.38,52.09371478093417,43.97665645307172,43.71708072375848,47.38039135419628,44.84658231545636,32.36349922650033,44.63434783868342,45.19717868373489,45.420406851375525
203,40.84,50.996287899397565,41.5945983831584,41.58292896672026,46.202565268559184,43.52086134763122,32.16289774981741,42.432057048074384,43.15503485332178,45.89910379351501
204,38.35,49.49363608115965,39.30561645274802,39.23984852806512,44.81444691138157,41.97625385011208,31.56359795526631,40.20671066285214,40.96994471780239,46.26155165997221
205,35.73,48.913365851625386,40.29420296231186,41.598867188408825,44.313362007677526,41.82283582179432,31.391291981063247,42.47188844038264,42.72995896064076,46.69820795135156
206,43.65,49.480659722450525,42.79221068460079,44.49685184701063,45.26017491970069,43.13019485765128,31.51612722237719,45.33067292337672,45.213553901600754,47.05617256073058
207,47.53,51.00598274051607,45.848035934685,47.72370040659232,46.91623667373456,45.00738476991823,32.04399837324506,48.48097431923557,48.125854231269855,47.4195834372822
208,51.4,52.67622663900752,47.46427438893242,48.9943922261655,48.38145248611753,46.5742467023922,32.57443080726319,49.772925193581976,49.55126697517088,47.72119172483377
209,50.7,53.78148303538733,47.50826533744678,48.41057342582116,49.14546746942165,47.19044772872628,32.91105139039008,49.33715907960082,49.43870808943021,48.02114913793779
210,48.219997,54.61431682409361,48.37133278760443,49.13892466554493,49.50085056434592,47.69260893782996,33.280653046120044,50.21854799911766,50.372908806225325,48.41635553264853
211,50.78,55.38997694627046,49.55417219049771,50.28018469142077,49.957794807882266,48.51429123149342,33.81919418698353,51.341599850939545,51.52012088188636,48.9461243798789
212,52.34,56.01995144471113,49.95664971604732,50.57198888880951,50.539995103866254,49.18642372226035,34.183207956409376,51.74263286134754,52.04593653221658,49.44201793084712
213,51.96,56.19489153476067,49.19957002392731,49.50532168264139,50.9445159911708,49.21551633813768,34.364274085462846,50.7991500220458,51.354596440953166,49.988829628992015
214,49.34,56.07024242144816,48.54515206338442,49.123654076905005,51.010381026115326,48.935316817012655,34.6671569451982,50.27010545551667,50.92720204077594,50.689051262932864
215,49.24,55.593811385413176,47.42487594654055,48.17875504628796,50.80568877966162,48.40762774788532,34.89549958661755,49.0422028449703,49.839490231662346,51.366071636868064
216,47.04,55.08391777172792,47.00872205914597,47.94871702155115,50.55414083197573,47.91934925993256,34.90158516301247,48.69700014247264,49.45863187810614,51.87381263975406
217,47.68,54.07946587317172,45.21602212075029,45.64838128305289,49.91718653348104,46.863857826372666,34.74181855134123,46.15216908903873,47.14396023723607,52.337441306298665
218,42.23,52.50067556356196,42.480543392449626,42.86046301347683,48.4884437168586,45.02312067856175,34.25244757294524,43.18258989005677,44.32246609470451,52.64307966970752
219,38.36,50.46835200835528,39.23450746367596,39.87042591938002,46.61461220113938,42.85105141062139,33.38399859578941,40.19083718133799,41.33588855367795,52.74853332130625
220,34.84,49.802564054680914,40.73396273580217,43.39411627117206,45.86481577864095,42.72030053587036,32.99342921607109,43.67400827646861,44.04827122475639,52.80531854678919
221,46.48,50.62993539117101,43.795303039494286,47.14377006297373,47.01155039551568,44.50706865578535,33.08572442722016,47.3837254731786,47.25826710768592,52.785370480547854
222,50.84,51.674247005861766,44.99687258409774,47.26166596684266,48.35667318436055,45.63310664815207,33.174386096080234,47.52095036537104,47.56796791703926,52.65950748896509
223,46.81,51.68779388735791,43.42547479315388,44.07247191120455,48.11008595253913,44.87760499778341,32.99344135485379,44.371874986565146,44.93100350289232,52.524499947746335
224,39.44,51.005946324167965,42.193036324137616,42.39126264567172,46.792655773299884,43.57069105062556,32.6292131336002,42.81511656756067,43.457687076185785,52.37277325648515
225,39.54,50.28756102504307,41.804413195912616,42.18447848233225,45.923701013531456,42.92843210408981,32.25408023921874,42.75396542656568,43.24681214307553,52.219112452513336
226,41.22,49.54911841063251,40.85150256871183,41.371418770648575,45.74502217840951,42.42329284696308,31.983300413470964,41.92504437215055,42.3994603702569,52.12573284344283
227,39.349995,48.096122306170194,37.83150291264401,37.85020068426697,45.08019723482956,40.79303409869412,31.543261447978487,38.32586293073079,39.00088849804186,52.01516471806539
228,31.77,45.86030419773647,34.06745252455701,34.1906611689888,43.23316005879597,38.1534112911353,30.96605423794619,34.511748156517214,35.10255080317646,51.84285065134053
229,26.72,44.03022490113847,33.11968064870034,34.24513597949734,41.4515468752687,36.47762401520964,30.28209654969643,34.37748917356512,34.534172534429885,51.37905204183809
230,31.15,42.645189794767326,32.50324898549491,33.63180982153334,40.507849584139215,35.59045703512635,29.590471197039506,33.67110710740268,33.54873806210783,50.72885028515392
231,29.5,41.82675260234637,32.49314951828632,33.72011541943414,40.05826144292066,35.01732036356034,28.9369069975467,33.76031097522348,33.38272402360563,49.91676572234735
232,30.6,41.92233337734696,34.35545323669893,35.71722638915091,40.30641053144981,35.41568688803465,28.63408078546396,35.66376314386759,35.024182822048225,49.07728797324182
233,35.2,42.98845029203256,37.45502261338255,38.75915677930151,41.42833347648035,36.826075865210704,28.831692075341124,38.49225327149677,37.68138258696047,48.284520259976055
234,39.71,45.07634924071282,41.28518890458993,42.95349059784896,43.31146329974979,39.13736483196764,29.41618660125591,42.66612110240757,41.63401301059387,47.47630392259073
235,46.05,47.51889486483339,44.09562461607938,45.64172518387095,45.493482323245416,41.554386642325454,30.18943110567493,45.44686939766728,44.47403093552966,46.73722199895784
236,47.47,49.61376956730677,45.47140187750932,46.637748720970606,47.15086315833297,43.281092065427785,30.95857472467092,46.57403629682536,45.895057532614125,46.14169331956635
237,46.83,51.05238930678826,46.19192360238987,46.81518130773509,47.98511313835456,44.27758496879195,31.661434520719133,46.85507744021776,46.49969839155439,45.74575859789346
238,46.2,51.86075130956602,46.69005473563628,46.60583990750627,48.202478273949815,44.806075197577655,32.153684413746106,46.809998047521056,46.71713635984587,45.49120023209732
239,45.8,52.4627014050072,47.25971162282754,47.28801117156829,48.31526375030094,45.3986460602506,32.59322568914778,47.64476594893796,47.62253579154852,45.415996426993566
240,47.79,52.72279505571575,46.510263178766586,46.62271686172384,48.51630626942205,45.71689661888749,32.78217798069706,47.20280500951756,47.39641454736376,45.45530989790652
241,45.81,52.38164266037988,44.57343947334248,44.78300746418174,48.458193870363615,45.207597805554656,32.84344241699728,45.41806002005302,45.9082726207164,45.70659079237295
242,42.24,52.27231673709901,45.03334557985827,45.96101563155937,48.42886657135404,45.15207905973369,33.06468791679649,46.527569036639655,46.83644440876921,46.09485380337777
243,46.880005,52.00086927830258,44.548720865499,45.29877220243418,48.2796485618514,45.06455439018676,33.35485742478127,45.49444533333983,45.957697697620645,46.567092913119446
244,43.2,51.65064111976604,43.7815700299967,44.73946969688827,47.59872759240775,44.6351975534726,33.19666480860048,44.95453655629184,45.44262891624316,46.79339219278385
245,43.17,51.40048508583004,43.19280669883149,44.51876639604978,46.98595374905671,44.435037119227886,32.809534750647906,45.00415180745842,45.42737451264684,46.95190041731491
246,43.91,51.524948071141104,43.74175886899295,45.330895467726265,46.95622182395705,44.734820543113166,32.5662088051126,46.077398233851376,46.33569129845903,47.22559759717222
247,46.31,51.11760289372774,42.07097277154077,42.95468424481472,46.60605031307311,44.21605347927227,32.32201898287496,43.70057602554379,44.27640346060889,47.63312081006523
248,39.58,50.312008533406186,40.403067611850034,41.367178289224455,45.35515684808794,43.05601475655545,31.89983818986852,42.18576114703783,42.81648420374517,47.9779593490818
249,38.86,49.34067123406279,39.10072998577107,40.04078968835066,44.01751154938791,42.05712646673796,31.27708626713592,41.0684509394343,41.6539367992698,48.21706909075839
250,38.04,47.770920271305584,36.433200116778885,36.51479701410602,42.69077092381573,40.38833517590993,30.386075339196783,37.88270025182284,38.549398614199895,48.42219024086759
251,31.71,45.99184813962408,34.546999181485674,34.45383807050382,41.15682937003132,38.48101680497503,29.58595759300457,35.963081247749265,36.424990253411,48.677282713102656
252,30.86,44.3739385796246,33.50017888503637,33.484849625613386,39.93536031431734,37.0445051674229,28.98641906906032,34.84664503250033,35.03663316684023,48.88855417978119
253,30.48,42.84865197790716,32.03221768463215,31.91742323974374,39.12911450599074,35.68558058264513,28.278309249493205,33.28212993134886,33.24082974633358,48.85709854753775
254,27.93,41.53612182061889,30.9476842134562,31.11760087059729,38.51832333048114,34.44538543148188,27.74721727494824,32.31245969149663,32.00835081470831,48.71038921979365
255,27.46,41.21257470646274,32.52033027588798,33.54854384158459,38.6703939539189,34.47357168491741,27.639963037248613,34.307869208504584,33.65890358452563,48.41202603348458
256,33.7,43.83880034417874,40.85138927340661,43.70724830976934,41.371273105256144,38.063321292177214,28.583178823330893,44.1747897106051,42.413994539412855,47.97721483707604
257,54.882847,47.80729211054359,47.4430557967682,49.22169093227242,45.89965813125843,42.61637637089216,30.061759435469472,49.46519491328736,47.72645591026582,47.50197340174592
258,54.882847,51.6656689327519,51.13763188518709,51.9475840684989,49.52795241986001,45.89224133502712,31.557686368090124,52.13544386960494,50.85351558351002,47.025590920841736
259,54.882847,54.67072979357368,53.02467444274768,53.22264584984503,51.6725354375007,48.1320085941001,32.94030181044254,53.4621318937854,52.70125680894037,46.70556405366935
260,54.882847,56.68422205054766,53.77428473724467,53.79247672625503,52.94856427520214,49.64021997481582,34.139589263897896,54.111273530113536,53.80486637713352,46.60265145391637
261,54.882847,57.88840547969309,53.87044817381498,54.03471422760799,53.651140832987295,50.63780536862322,35.112472234905425,54.42298533113461,54.47283931169435,46.71300108120517
262,54.882847,58.5517049829134,53.60444293593024,54.13165454627127,53.97362782678741,51.29596612049942,35.86155246922439,54.56909985852628,54.882830743736896,47.00772263270345
263,54.882847,58.90360424720201,53.25706334506791,54.05899988553507,54.183499287194245,51.73288946509822,36.31818919693227,54.635401889648094,55.13788275336295,47.417495566657344
264,54.882847,59.09709644348208,53.02587618223525,53.99579729026333,54.30364895838497,52.02433354526679,36.65106294246496,54.66409797195713,55.298608328867694,48.00665543139084
265,54.882847,59.21679293345191,52.692035380347264,54.06180394433938,54.30228941472227,52.21959800382144,36.98169505945854,54.67561363048104,55.40108393244338,48.76791895728236
266,54.882847,59.3018655688929,52.56007062732597,53.934188921786536,54.28785235582793,52.35099223405571,37.042304001492816,54.67962752129471,55.46702180008411,49.500721083997085
267,54.882847,59.367920778099766,52.433908212436535,53.91479923954952,54.24739783934093,52.43956488517597,37.137075524313225,54.68055816130192,55.50988788806803,50.355979250616045
268,54.882847,59.41989904563247,52.40376761498588,53.88509563827616,54.03902349546743,52.49935648250827,37.1705745183116,54.68039631086588,55.53793656863293,51.22982593981364
269,54.882847,59.45977899307154,52.03305323750818,53.795131073406,53.74404298327149,52.5399728494313,37.11358293352272,54.67994312964498,55.556391564601846,52.08819163480447
270,54.882847,58.84252998516413,49.51967377005681,50.99850929663214,52.99628587626711,51.71133907954013,36.64112127943149,52.11620794528216,53.30903756633971,52.87274543844145
271,49.0,57.9391010825202,47.60462299454033,49.72038854204495,51.70747894664069,50.57229235837708,36.2065488124161,50.93222749681483,52.12287213698591,53.73314235640452
