,Actual,Gru_predicted,cNN_1Fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,biLSTM_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,vANILLA_LSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted
255,62.42,60.82909912888654,44.976246987354685,77.91382734977027,68.73972332526239,70.55122235800488,54.2467407703344,68.76477848244114,56.26289911297112,75.85236496438343
256,69.32,61.711048107390944,45.79365194505549,79.28804129307693,72.10823098444337,71.66070790358977,53.766545466687205,71.56632479143583,59.714915275967385,75.18299391677165
257,73.73,62.90270563354785,46.78551599942109,80.91918042319203,73.68276705218909,72.64365187525101,53.76868241471404,72.7724793134403,60.88545647946189,74.51981033888217
258,72.19,63.94417368705904,47.43306337223615,81.90857246799348,74.90947201514851,73.18099378553921,54.17382393400405,73.42256570812697,61.35143400520928,73.88305194756845
259,71.88,65.62517741973764,48.79919860958769,83.15241769003923,79.65541020839431,74.58684498377977,54.73012660439796,77.45683319612874,66.21571965633855,73.1416128861875
260,83.05,67.51168556196568,50.901240670048615,85.12869254101828,82.11380138250114,76.44572171789773,55.45545665164629,79.73662167922605,68.53957245449794,72.44831844481187
261,82.48,69.19595056027408,53.00464903700057,87.0342768534371,83.49658545535095,77.72521748751313,56.36796324235327,81.07834209922568,69.63616185380242,71.89912280191487
262,82.25,70.3602894024224,54.83066368012047,88.3679706881652,83.8548332510416,78.45917350789419,57.39161346789157,81.33939971166093,69.39533451240868,71.51637083912904
263,80.45,70.65183016894082,55.89300979031197,88.79533051028476,82.44435820358618,78.36747088803872,58.25144838493359,79.8899681761344,67.09075892136245,71.24058541067609
264,75.42,70.0544154479191,56.05880940769031,88.19991126686301,80.06423740459472,77.50129213922365,58.6243048636509,77.64825757529927,64.1533116528353,70.95579054977549
265,71.18,68.95462434948035,55.65548094360775,87.036778646249,78.13069406834046,76.41643733953694,58.53297453439244,75.82824797950913,62.08737433447239,70.64627559323343
266,69.77,67.8558905563371,54.96651996478131,85.7874384149914,77.3054523935726,75.60865609376883,58.141555646508216,74.95237478354792,61.3538836773376,70.32557702715721
267,70.52,67.53207219505794,54.48129129226255,85.00267217393045,79.43129126899439,75.73982151690734,57.73718849165999,76.58864407808981,63.746003402270695,70.01422295506592
268,77.26,68.93321764015228,55.12091259826727,85.63211877791889,85.61154599952812,77.69987194366871,57.52846004554045,82.11698819001154,71.01874488972985,69.69568367445235
269,91.28,71.84303350056938,56.773886571897,87.67780348780445,91.77332767063824,80.94209863234396,57.75446277536125,87.95559183966934,78.31770308103044,69.52239729316814
270,98.91,74.5628099028368,57.962375905073344,89.3882479608946,92.2762103632672,83.22016713288308,58.08168387269709,89.22978619118332,78.89141778264651,69.56626057130784
271,91.8,76.19263112423849,58.00001448443104,89.59179412190376,90.05344935381986,83.83125236462699,58.18267886585392,88.51757938747959,77.01254904346912,69.8037224057046
272,87.06,76.22542248002311,56.97287589599876,88.4893523144143,85.151387375812,83.098286637234,58.07330733426437,85.4161232193457,72.3217173043927,70.30902498721414
273,78.73,74.56818577905763,55.025870531756624,86.4191559916216,78.40259278296062,81.01954996814588,57.62673731733911,80.47703321855924,65.88946651455494,70.99052526247651
274,69.27,71.30601920600654,52.28056988615819,83.50225916404939,70.22704659775258,77.72266357401766,56.80702788084281,73.8530900003211,58.26383821600207,71.7537954444661
275,58.13,67.30999340812961,49.18545382689139,80.30549660308098,64.39355077508576,74.11003007875343,55.80443813437736,68.55363014744104,52.92374284445838,72.47515315104434
276,54.3,63.77947232694188,46.78073578815548,77.94178637360571,62.474523049208905,71.48121916095937,54.787381175312106,66.15272808732448,51.29671007962831,72.99436450925818
277,57.0,61.35528721288833,45.46727222446889,76.88433216185892,62.927317764916175,70.10102623066474,53.90493332740771,65.61491709088405,51.681457520014106,73.24618931488757
278,60.03,60.79072341414676,45.56880331608542,77.24488815925102,67.75833552829664,70.36947008854466,53.51172744465784,68.76148743356357,56.18835908963781,73.24112616276824
279,70.89,62.11644278428692,47.23267051258365,79.2377076043612,74.0902614480522,72.251458622925,53.54989467666329,73.58837649422321,62.19383455359333,72.98024724981956
280,79.97,64.01831908235953,49.29217464943023,81.85440418612855,76.62926842803553,74.03614528687085,53.79241966317939,75.58819500255717,64.2019551422406,72.58043693187874
281,77.08,67.11747449460388,51.70655362915854,84.72829400393418,84.59327909602258,76.59593352797927,54.88050594524815,82.09847790152821,72.21349987365387,72.2429182766296
282,93.34,71.07832627687532,54.72018272255183,88.2155400261255,92.20562406607414,80.32118492883897,56.68517716844149,88.15778286290538,79.32527779858985,71.999708275415
283,99.7,76.79944990574067,59.0515343840615,92.8922396141394,104.56537405432373,85.56337904208699,58.89736512493374,99.06292647633,93.0820110230592,71.73634246127828
284,121.91,82.23800497147556,63.46885539023268,97.6323030617644,108.70416585034197,90.44350565811904,61.35404376229432,103.24345204827306,96.5574330958895,71.7739289199524
285,114.02,86.3009984019426,66.46261533446355,100.5113155981849,109.51182051730709,93.07707444974288,63.637733850848285,104.84915628480044,96.81951078456056,72.13146936350873
286,110.84,88.30506846889442,68.26470286091363,101.44063483225284,106.39790005998532,93.92890511894916,65.43798970756109,103.20762280121684,93.11925497438408,72.81958896558592
287,102.55,88.27884431924105,68.94063366884473,100.9888080720978,101.60407785015212,93.183259173822,66.76832548110416,99.79528164714392,87.72348354405757,73.83509347286164
288,94.96,87.23318427360753,69.2153469003783,100.12734252224088,99.11410898760693,92.08213527504596,67.82072398654356,97.75947752970298,84.97810844033974,75.08018959131334
289,95.02,86.71837339025036,70.09949239340506,100.3061909250444,101.66765763830944,92.2016926773697,68.94478098609541,99.46178373034247,87.70549446241004,76.4438081442291
290,104.1,87.1306703348149,71.34703818398508,101.5118689150847,105.39573100189448,93.41984984822176,70.21964546068402,101.76565196925438,90.94111671589434,77.8594282477352
291,108.06,87.23439049514184,71.04451484485487,101.6911938498524,104.16972594525744,93.67635806956156,70.97945334012144,99.9859391076846,88.14805118669955,79.16907955570841
292,98.27,86.41238030275602,68.78567887655728,99.81270484708396,100.21429471407848,92.41627353167424,70.58839929702228,96.72917819410208,83.64407209826238,80.18748048382886
293,91.53,85.54162982540967,66.19698599349701,97.42367141120008,98.95109782680018,91.47209245697368,69.5112211294459,96.44223893936272,83.69520993466766,81.04246073148587
294,96.75,85.01497265525565,64.15517310582034,95.85827880051691,98.47738037954096,91.37761999507646,68.5760197039452,96.73704097151092,84.42431873147564,82.01597085941889
295,98.26,85.30932049287553,62.95455082208744,95.41610181263638,100.04651823363004,92.02906152753624,67.89101989707096,98.9112403954843,87.6168893003217,83.04318762887654
296,104.44,86.28029159893693,62.81852328375198,96.17470347053948,101.60195579374914,93.23504479586607,67.69653528919301,101.05597674161032,90.43261243525052,84.20291751343387
297,106.99,87.0685052509262,63.04521847408322,97.38869098670504,100.55894645716634,93.84776066042492,67.91078108196024,100.832900215882,89.71753899394982,85.49757295615953
298,102.26,87.07470761227238,62.98233859224826,98.08315442055527,98.28979059351964,93.37480268598358,68.5742029258318,98.93846228393768,86.84044003119796,86.92511380458187
299,96.79,85.50333601460123,62.03312042577014,97.60951143141546,92.49861676592089,91.35899801941405,69.10575199443053,93.595623130694,79.50713430941722,88.27454063993962
300,83.86,82.55940344387417,60.32889320565007,95.8920976783493,86.70461352978488,88.15703083589942,69.20600240639335,87.91762564458627,72.45584616068341,89.37486039102612
301,76.39,80.3750553782263,59.58028010446474,94.74106450213812,89.22309985206103,86.51876606375755,69.54603030026632,88.6689899732835,74.66818303341448,90.1980097926388
302,89.44,80.89521235455653,61.75667604296047,96.83161767477532,98.98017372242664,88.3799361079531,70.39208301940704,95.77199673175392,85.14879623325682,90.64726030186252
303,110.07,84.18174907008789,66.2711313887975,102.0683986827428,110.0677992948816,92.63456984613696,71.96938148338258,104.43682955698814,96.7613589933076,90.87840064192206
304,123.53,88.96006909946162,71.39382766621728,108.09076497108464,119.954512196938,97.25480039639642,74.72416064758087,111.47764889413403,105.18261697254218,91.21212937889364
305,128.88,94.17064084939962,75.79270911911857,112.97151703531968,127.79318006672378,101.5026956747744,77.41789159968151,117.57200873812567,111.83199508436805,91.3526020669574
306,134.25,98.67787375765464,78.84176910862928,116.02416590618556,132.15364113001365,104.8420380885856,80.08028312932585,120.86066006424804,114.48623344993786,91.5565056269397
307,132.73,103.94100549407848,82.52002999033441,119.1077744630988,141.67720689212274,109.25791088433444,82.14935513451557,130.1447461769246,125.61337394635945,91.59788200389136
308,154.87,109.05660591271926,86.8115726183058,122.98521826001613,146.39996627279874,114.085805129606,84.64561570815023,135.27228967791746,130.49097643214375,92.20089597549212
309,153.09,112.72692955889616,89.78227288295788,125.82115677436258,145.6723466383788,116.71266524467173,86.85682826327833,136.00973778409843,129.6034058656245,93.2416417852451
310,145.5,114.3333709308056,90.98481618617136,126.70174316928193,142.00261865715711,117.2245722613722,88.76628439790605,133.87423424477828,125.48980325139992,94.76889694717056
311,137.32,113.9958746129923,90.45885892233972,125.78751659601676,137.46767243686068,116.28221541059698,90.30226605142543,130.2793366735556,120.15279416890546,96.67188267122226
312,130.12,112.93974575577086,89.22965961238033,123.95387371856413,136.14688964003687,115.30833299206697,91.4001361303836,128.91794441840997,118.49030817052213,98.68450797609336
313,132.61,112.30488604650188,88.7157794555157,122.8197425354572,137.06787701054373,115.37499534636754,91.85833650555946,129.84618400974657,120.0727665821722,100.56146314160212
314,138.05,111.62407823174996,88.51200247433638,122.52810497338356,134.42961735739758,115.26455906367052,91.70936814607194,128.29441723491396,118.03806444489844,102.3870570963474
315,131.6,110.1883246527576,87.18031900883213,121.65542603074468,129.63680777798822,113.79537378906666,91.5251289754237,124.41987730465333,112.97437622710471,104.39432886243353
316,122.6,108.64029567551896,85.17324827966841,120.2628879442532,128.50075557540072,112.2627650883562,91.52582888174608,122.90705212626794,111.53849606930936,106.43015531731024
317,125.22,107.4528524789202,83.20151537397288,119.28464972573818,128.4947542509769,111.53767702999592,91.29028062101794,122.48120380397224,111.54011925631232,108.19925789686526
318,126.829994,103.29027875956496,78.25637192807905,115.85750629752812,112.72786028538866,107.23717709026046,89.81937536385588,108.987910851759,93.06040327680876,109.67804082306006
319,86.22031,99.4709569706528,72.82391498232317,110.88903512282565,112.16590252082617,103.04945141817124,88.00409385864778,108.22240692618732,93.98336378747976,110.72649304817116
320,109.12,94.72362641057416,68.04079985005997,106.66128821155786,101.6385668510591,99.52528161456848,85.38942253772817,99.57104357475292,83.20686891275788,111.37689216695932
321,84.22,91.2704524238212,64.48767328382179,103.80866363265342,101.84745910504132,96.58561549408314,83.21814931784729,99.70078684781086,85.28804780816237,111.78530239769104
322,100.95,87.37090201125342,62.35677125628066,102.34375225410322,93.15316320195974,93.65777332295885,81.00106201709838,92.4118358277579,76.30214412625492,111.944054554068
323,78.52,83.19453864818492,60.11469581066045,100.9269408206867,87.93793037374718,89.43473216483724,79.45113435781501,87.01163413932696,70.50683042721742,111.97864779634214
324,75.65,79.40747211659769,58.46825925991421,99.63087811950436,86.85652298498877,86.17063712649365,78.75033453800366,83.77106042090244,67.77441103627552,111.73135749018432
325,75.98,78.69991149954464,59.28165092497925,100.65507933512622,98.11089751584446,86.5324440202917,78.90596689917766,90.86559384538492,78.80465173610739,110.83766646625024
326,104.11,81.6065182150155,63.52087183244689,105.23584708210264,111.94736794038138,90.76638584709372,79.73519208333353,101.07077901574743,93.02643548273758,109.2896374890116
327,122.5,87.34671056825971,69.74758098367552,112.03799836331746,125.78843987669735,96.60286744034858,81.45547991980861,112.11781002150444,107.15395525020487,107.46349254418276
328,137.35,94.07045000393232,76.54315761294716,119.15836875523244,135.7515319176363,102.38420535037432,83.9634006349416,120.27402687891572,116.08898914493692,105.70824662064844
329,141.48,100.08921996510706,81.84043584292874,124.5540210525679,141.15757856844027,106.78333996088156,86.68038485773147,124.9397885691895,120.05023555524116,104.1413201727056
330,140.27,104.15067211250248,84.81856702789713,126.8439581773397,142.22758641911824,109.15581391101044,89.40526908698989,125.54890066076928,118.82889902269063,102.95431627901132
331,133.11,106.29805172186728,86.37611175279532,126.8169149883729,140.364510247066,110.06004075883992,90.5681262125621,125.15007319000456,116.97277723899056,101.63610973311884
332,130.49,106.59095507197075,86.90007353902699,125.6200900687295,135.65568942634206,109.81752321813576,90.98758602821312,122.49275225829147,112.60938252579624,100.73842030817283
333,122.92,106.05867631380188,86.90162226791055,124.22077629337244,133.26911310839844,109.2358638351795,91.13373987078724,121.436131977482,111.08060841823496,100.31768725868008
334,124.56,104.80231468188468,86.5597105836167,122.82697241885111,129.35824506168157,108.35835256059146,91.00093636902189,118.66623781504512,107.35794071411851,100.31199121254582
335,118.03,102.59228601085506,84.77384748138431,120.35976540340712,123.8519926737864,106.3358615548996,90.49611031947651,113.9867237101178,101.2310203345124,100.59090388201366
336,108.84,99.81062001974072,81.93133431509466,116.7856267558737,118.99934854962564,103.78501573393136,89.24889959043381,109.88705221003332,96.350067233355,100.83823886304312
337,105.04,97.31523060610306,79.11566330084943,113.59098625130824,116.2611214253704,101.87136016136937,87.31741874408698,108.074786258661,94.8798023160198,100.9426887129402
338,107.25,95.77520587670014,76.90349023598105,111.52468408816029,116.1432021016735,101.10816443749916,85.5515253094782,108.37107000738531,96.18459150879606,101.14584769172848
339,111.69,95.63991547374675,74.96708026212981,110.2743684555385,119.08250337737375,101.6240624093996,84.40708912264601,110.94452875921594,100.2982462437042,101.47929348784632
340,119.16,98.55308194953696,75.90320496831109,111.97213271089448,130.33762248942347,105.17021969566174,84.0093189571768,121.26057462355604,114.59879923484976,101.73630057858612
341,146.12,104.01745909108044,79.38646003530246,117.04599935361044,140.33721390049325,111.09666903458998,84.29836537669526,131.73186566684925,127.52606900918116,102.094146300432
342,159.0,110.3497796388688,83.39856134115826,122.7830495742159,149.63683942268898,116.71597118517316,87.3153860374273,139.26132385838253,135.55202883251064,103.46970793569984
343,162.36,117.38048756339992,88.16813254150226,128.31401461194056,159.0767589334619,122.4965123933213,89.88343912978934,148.98425868100233,146.3320902511519,104.5863414607473
344,177.84,121.71658593002148,91.57026548740518,131.97719027865486,155.56625219476942,125.40720685954732,93.25359975922106,146.4545291826965,140.42925902769795,106.48140484089464
345,151.64,121.15353363110376,91.45980686727236,131.39665521330156,140.26446831783753,122.5730702316904,94.35444071714338,135.45054241576577,124.36206057493769,108.1688864299612
346,122.23,116.41348507510264,88.88393567237311,127.59726586295332,126.09334587564842,116.6078207667418,95.18421689138282,123.43924898050548,108.55023858010227,110.35624260363292
347,105.73,109.37731192460744,85.07391370257425,122.85261579517316,115.13868016700955,110.0870616103709,95.22193737467188,112.8041649661518,95.63975166588408,112.41894843961376
348,95.6,101.61848549625638,80.42723562830321,117.79755727341812,107.6115971894852,103.81539464664736,94.7874072356539,103.47274582697143,85.19728336061138,114.1350219465307
349,87.06,95.37214173894144,76.29863714883108,113.49327486121705,106.7871968914666,99.4254630596982,93.14914246351204,100.37386590976884,83.68447307384989,114.82550931680488
350,95.32,89.7433015032629,72.0315689047071,109.6082512277446,100.48994611791652,95.46301042785964,90.42433269237304,93.41582910977408,76.12594643250209,114.6870916728366
351,80.06,83.61967217253435,66.18725431729118,104.27254516233964,90.01735205753378,89.78639786277276,86.45219305920025,83.86215248417881,65.38734329474386,113.78110761338924
352,63.9,76.24069384031246,58.790126818465055,97.15566685622464,76.2922337505625,82.586565765832,81.48414629577836,71.97257573670493,52.91709001148982,112.3014237439497
353,45.4,68.6950856826809,50.94069602751972,89.80911503500229,66.74980774680888,75.60333978404353,76.13143399590201,63.63218672095284,45.77806413775869,110.33264682559442
354,42.26,62.02541773331801,44.156448201115104,83.92165196739293,60.85949293322643,70.22086657384222,71.0867177069319,58.07927142962847,42.3147080031775,107.98684377383532
355,41.14,56.99928619095064,38.96659814580668,79.92478479276677,58.39891641331516,66.52250199989855,66.49912215040634,55.55004824653456,41.54981091127896,105.20059860837776
356,44.1,53.367636091991145,35.193980212289404,77.25261691204496,56.4766646508682,63.87497231088685,62.72849597158306,53.306610217329286,40.640725671158506,102.1412857358254
357,42.21,50.38408435593029,32.552932102571646,75.26390755512577,52.816121078674776,61.25697271202996,59.18288222959254,50.14455258581415,38.76457837624525,98.6661614954727
358,36.86,47.391284921439706,30.984598396172107,73.57866715545319,48.04130430381891,58.26997356504079,56.14714279764284,45.9939442862468,36.67745400000651,95.03215851994013
359,30.13,44.51359029373263,30.52571300629776,72.35959414973249,45.27146970787753,55.45008822123741,53.911642003965824,43.00269358063977,35.55251839464572,91.3483430625276
360,28.82,41.708540730220086,30.98054415157067,71.79270725766558,42.89079419589652,52.936128952620905,52.27857068565225,39.84410569748876,34.35971793635599,87.53311647018255
361,24.83,38.92894839773108,31.96157454956328,71.68133280266412,40.80193866838169,50.45649487704871,51.01623378965302,36.60302566385231,33.29319100276007,83.50452269087921
362,20.88,36.30712165153693,32.672467167459565,71.35456589985662,39.86924648150484,48.18517972793934,50.13816407916946,33.94281948001242,32.559912551265576,79.28387163839042
363,18.87,34.39900576305844,32.68419432126538,70.48377074763863,42.036029876785776,46.68747327069854,49.64378450377619,33.51049702423472,32.643335428243546,74.86371750077599
364,22.65,33.52821805665239,32.68583984570416,69.49484778898942,44.46216951647363,46.21876685487508,48.344836550467015,34.64298268290288,33.261360156715725,69.93823844421621
365,27.09,33.246408966339814,32.02421244251019,67.67138333645903,44.838376610564026,46.07679755861134,46.521115217424686,34.93958660154063,33.44378627215652,64.95802522408404
366,25.94,33.10047477521792,30.57679499911348,64.55552696803281,43.81736220245256,45.73996019515473,44.337444720663385,34.63507150771642,33.34841286701454,60.17779534394765
367,24.46,33.33723298038633,29.725470645119103,61.79405774180624,42.05315152134226,45.78404684765264,40.88336606775968,35.9325749735092,33.908672986454675,55.444604380743456
368,29.07,33.72428117666166,29.673677577263096,60.21977855457245,39.83039795770686,46.097266095634936,38.087042995841045,36.5113528272446,34.143808004620126,51.65794736881293
369,28.41,33.972174593586644,29.573006476925663,59.09664483570118,37.88576408456767,46.13269699175237,36.237711792630414,36.35350905992436,34.01149964934879,48.79594478976983
370,26.81,33.665883673614694,29.0032752846976,57.71904304796173,34.74978540937307,45.60863840996547,34.750358736892466,34.67976499388745,33.29407333147498,46.52417544613211
371,21.92,32.88434146912385,27.558824997359064,55.55267661814945,31.96609415741098,44.721317278146216,33.37571293649327,33.04743081095595,32.699804465998,44.67323967044836
372,20.01,31.651901369517496,25.4175062789136,52.56091959733049,28.874187243090404,43.64204683741465,32.07002280047225,30.83481658173012,32.00629037317013,43.17623311952995
373,16.25,30.69428060426487,23.72782072951273,49.88534525764604,26.96131161932914,42.96810778417756,29.98284071919097,30.874796868943008,32.12667053771327,41.76332329157008
374,20.59,30.922965687837127,23.580475557028173,49.048726382233546,28.931680079986634,43.61680181203141,28.45291437223196,34.05022904015573,33.40096540768845,40.72501226232154
375,30.46,31.987772638874866,24.667746522689484,49.87530458024468,30.328858768769845,44.92504586154792,27.72512906849635,36.38338165742843,34.37610244553039,40.00930964991189
376,31.710001,33.36453677277104,25.86322747327768,51.00827421668895,31.97524506028548,46.03680982558651,27.72283575841877,38.06062153217126,35.04142297144671,39.60999075555911
377,32.44,34.33627479746228,26.36240215156043,51.44680647962477,31.549011417221884,46.54534388947809,27.753797305919093,37.88147157398415,34.76357133018034,39.3125231227363
378,28.64,34.76097274181321,26.077759929804607,50.9775527966237,30.78038211208832,46.51643552462028,27.728961800192568,37.3793334625492,34.410855772761266,39.07900756866784
379,27.37,35.16376138453012,25.73906111336295,50.378790383640805,31.3852593981271,46.77187154904068,27.55781050548221,38.39847897186368,34.88250700720708,38.871455560834846
380,31.45,35.21249794658468,25.372012367958995,49.92254081119329,29.61292533619004,46.85993688976336,27.276721797474845,37.52652227298301,34.38162351508405,38.73810106898591
381,26.82,34.86808446947892,24.71421583500825,49.19312673609576,27.6240987077328,46.41714934530372,26.97877577123488,36.38430493810902,33.83473979679449,38.695563145371565
382,24.91,34.3996088738256,24.08197705154224,48.392344553551446,26.697515809552883,46.00394401168248,26.79050283196804,35.861162191190765,33.66247721465206,38.7390243496665
383,25.44,33.77603701545797,23.586283290341527,47.789654474770096,25.05914493459087,45.546316964026026,26.53919551026848,34.784549905321846,33.28128514946769,38.797094236988094
384,23.12,32.97323701787786,23.1777576495247,47.3018272138842,23.311050713425125,44.874432954884426,26.324635131946767,33.45037209281763,32.8199649790889,38.87798926081236
385,21.04,32.674369572410285,23.22295000509573,47.276827900295,24.804961668029406,44.76424610688742,26.31283910438051,34.60850112780783,33.3668822035322,38.97579000064685
386,27.17,32.39727368105585,23.307437633181145,47.42213292030794,24.35140747950424,44.71755342021045,26.388927856597384,33.8050310071531,33.06122417757517,39.066751762214274
387,22.53,31.892283823647805,22.85689899849176,47.06780162169784,23.20946750112501,44.14790413191373,26.357067227305283,32.541755938849406,32.60513469008436,39.08977421273336
388,20.14,31.516588629128297,22.390712990010048,46.676304552788245,23.34032764597398,43.80227326455575,26.226261064592883,32.67667405120578,32.71686282115299,39.044075541950406
389,22.95,36.51766687576988,26.300270573825458,50.51951250640456,47.385648441800974,49.31546887208514,27.27497575457487,52.11274128502615,47.30448164584089,39.07063103023511
390,86.22031,39.382569598563705,29.470399465483776,54.85345158756345,38.2676448873565,52.6899443495362,27.86690663510263,44.86438483167113,38.23945876625688,39.17731462371426
391,23.6,39.347358353898514,28.0448913237211,53.67680854118395,31.04795667142423,50.01406473156219,27.83389748931875,39.433618085225696,34.8257177995392,39.28351796232326
392,20.22,41.60600073108566,29.14411281754643,53.49619548095059,44.64522852592934,52.107000564020254,28.59285654619498,51.28130469472404,43.70310249532426,39.4808803765161
393,68.12,45.346560721294416,33.19068078687341,57.6322918930465,51.40437279737758,57.038335751671006,29.8216277219678,57.73033834467501,49.55041402204612,39.81406184631007
394,64.84,49.90534098561143,37.57748513280769,62.44632203648541,58.22412597801903,61.13056143981527,31.659343458551724,64.02250362866991,55.64715280295264,40.35046186138784
395,72.01,51.52731432122815,39.42463471311984,64.439089360912,49.705212452282815,61.64505587616498,32.822749712754536,57.310186068513566,46.19282564607543,41.03504470279344
396,39.21,52.41937471234734,39.70587792172497,64.19275211868252,52.55249838402613,61.18765220286673,34.122285885206985,59.47597917080646,48.37203610148456,41.87101206966116
397,58.3,55.73596272486934,42.66275503651007,66.4877226123259,66.35394370919637,65.22943251511616,36.2557418262436,70.72844757380545,61.83616008542208,42.81020817326777
398,89.34,61.42346106701277,47.99524078825088,72.13832695630565,78.73510785258595,71.69667117526092,38.95967726360827,81.50403405947063,74.53014512585516,43.88450481162329
399,101.26,67.54336749177122,53.23077462271839,77.91706627796425,85.30901521458597,77.28345746510125,41.95700002885252,87.68534609529988,80.5854219029727,45.23145219160494
400,99.67,74.39868931605098,58.66518981701452,83.26849045237496,95.98200585752718,82.9505096076569,45.47104725112257,97.57170159838314,92.14008602937652,46.90968235933582
401,118.35,81.17943388793773,63.93867123203523,88.69748509557863,103.78306493120304,88.92883391837249,49.36573554849341,104.94194599319918,99.78456712376196,49.00892107160126
402,122.14,86.71930411674289,67.39509159279413,92.93274483109408,107.04446458562428,93.35385017118386,53.1354384466361,108.42838786770096,102.11308100019592,51.50224799533147
403,118.76,90.50383907227044,69.64538721479632,95.30982773881396,107.06547666691952,95.9824749436794,56.28967797561403,109.5521842638349,101.70148396195376,54.301028185190376
404,115.39,92.3167230260338,70.72294511878164,96.03402974555334,104.46506407586536,97.00048124376704,58.863017594453616,108.16765042517912,98.4292655427834,57.44163815541178
405,108.8,92.16118746041504,69.64768797068584,95.23767037530148,99.53883299229965,96.41571695723172,60.6304299746982,104.555627486494,92.7651470501322,60.78819556099307
406,100.13,91.28583547128964,68.09110375552794,94.06197666994436,97.72809343237503,95.63478530931997,61.83775348917728,103.3761066337996,91.24895636474984,64.21822424132993
407,103.2,89.8555173350136,66.75590586678791,93.0780275136712,94.4674011300881,94.77944021687787,62.59433733204459,100.66812439764544,87.7136550722965,67.67603696892165
408,97.11,88.10622061521951,65.2253298727371,92.00322456010376,91.8034757631841,93.40936614500998,63.07098842920824,98.0352927414037,84.55465022367684,71.06883286665156
409,94.11,86.27651657228324,63.6328270607797,91.30050372081185,89.22476026812369,91.9979156961904,63.12882005054776,95.74943592157511,82.02992431099482,74.22066739837281
410,92.07,84.15066280523757,62.11646884462871,91.09677141450416,85.94356219975344,90.23133724688311,63.20461097028702,92.31227043049358,77.94683463410117,77.20907380381868
411,85.85,81.62619749597344,59.05363038012266,89.29841423983612,83.00009126936668,87.9105372316192,63.43923595033457,88.37057672234428,73.39069763302292,79.93447179410096
412,80.23,79.60007293405477,55.958384019146905,86.96866435862009,84.8877460666335,86.27545182117579,64.013777137076,87.59207240912502,73.33584433645949,82.27822724757651
413,85.32,78.62636176919938,55.44825655150012,87.68860736092968,83.18318378497612,86.00370202279443,61.65413232092008,88.72466230916035,75.59914034610927,83.29303184852985
414,90.4,77.6927760848897,54.818530729563925,89.2163911755029,82.32291701084156,85.373629970603,62.42705227518418,86.58122898012387,72.93891554773953,85.142050327639
415,81.76,76.65268550658745,53.30827435629792,88.98385846861055,83.94470420115978,84.11643440774849,63.989079378870365,85.01116039954226,71.2242120702196,86.72843268218156
416,80.96,75.15277881191832,51.65582903531595,87.70401274583395,80.51106802493788,82.56945528999343,63.27084146749508,82.12099403683536,67.80032246182742,87.1513622461967
417,75.05,72.94008454021413,50.51583055240013,86.69022822111641,75.89269892766347,80.29124531902745,62.593041760766994,78.00721272312423,63.0971157833064,87.38709665222335
418,67.84,69.78770646422124,50.001403128357886,86.25682984551337,68.68674637330788,77.15804765459251,61.27032305283874,72.39316731577084,56.97873574999569,87.26710739280706
419,58.32,65.64931674204776,48.55638695931189,84.96510060688021,63.85611951505427,73.15858189159921,61.60192228759541,65.65073889212833,49.91002440132182,87.46711679314464
420,48.16,60.921523992500205,45.91447513540907,82.18898919147324,59.63215135334613,68.81500792978972,61.14665556232401,59.31434548520866,44.24751048114371,86.91626073418497
421,41.41,56.840340443463255,43.74073735177599,79.68908761579982,58.32113746178786,65.53514266175678,59.4828218719795,56.68665143920564,42.91793045751257,85.39332414318483
422,45.39,54.43023535978861,42.85081018577766,78.7270589298786,60.62954020017135,64.24503661012659,57.78458853047129,57.601607702040944,44.80707814007341,83.40227680131642
423,53.37,54.148523065031256,43.158415291557056,79.09553727117508,66.79577074391572,64.859048045963,57.01189195056539,61.321609805482815,49.50249277639901,81.29137422464666
424,63.310005,56.83320735562455,45.60220522844914,81.3701955898456,77.84550457940702,68.03791832083911,56.48133317495471,70.45622868927184,60.62470414531619,78.75587422208716
425,84.77,61.73815086285326,49.82124798555885,85.54032680832013,87.9433807080874,72.96433554970335,56.723582666429024,79.50866814667691,71.30108263269018,76.28007473966417
426,95.48,67.22211793561141,54.12050819760626,89.88915751335942,94.2201703904258,77.56142451645269,57.641688507715024,85.67386744546756,77.78733045071826,74.13422152174712
427,97.2,72.50197296565294,58.19630842461046,93.576576743751,99.366596470499,81.52826273152404,58.99812185210849,91.16670992605845,83.40893335719096,72.40232566445728
428,102.31,77.58790182371203,62.24927606930003,96.97985634469268,105.222727561464,85.57687829913456,60.88808485107678,97.22139848403268,89.95197038288691,71.21355711333317
429,110.43,81.35611555946667,65.31457537465232,99.4290593868653,105.94732419623624,88.48678350929494,62.94953979065169,98.55702822986524,89.88236693286996,70.59858516775647
430,102.98,82.74609228665074,66.33374322140261,99.55698588180984,100.6001366888195,88.76432614936579,64.04411882073231,95.21323322051376,83.87182459388913,70.27959913842649
431,89.95,81.39291276207513,65.07331617616605,96.98322185168966,91.70475918848096,86.56335158565545,64.29296530158564,88.56480072680432,74.3224516475953,70.36264972480744
432,75.58,78.33789612301226,62.572305174513545,92.99352499396193,84.4128819643355,83.39868791996125,63.69962343969521,82.95226681927478,67.41754816160577,70.66121189198547
