,Actual,Gru_predicted,cNN_1Fea_predicted,gRU_biLSTM_1fea_predicted,biLSTM_predicted,cNN_LSTM_1fea_predicted,vANILLA_LSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted,cNN_biLSTM_1fea-Copy1_predicted
297,101.65,77.00516874484843,108.4299955537126,70.6482641251696,100.39639505522176,99.90096653909583,106.27767915407034,99.36197290425032,104.54645066561427,75.05182604821314
298,110.77,77.46107826651246,110.68056210420762,70.64863825309754,100.18892726259168,100.20784150783732,105.95804226600929,98.89191580427436,104.945700591081,75.05115400360185
299,104.5,75.93480259961535,102.89533405180111,70.64795235189632,89.30144428833529,97.17137767494432,97.84142693728658,85.33163519966804,105.11917124033369,75.04879838331485
300,76.99,72.40028442680592,87.55645620608516,70.64717638286061,79.18598122166841,91.23326770081934,88.51397428298101,71.9962539778156,105.11564473819814,75.04691388708525
301,63.350002,68.59234802162537,75.72960728773273,70.6472318092203,75.94780008096362,85.92843159937956,83.24314918150856,67.23883631789485,104.51701234032174,75.05096001134292
302,66.97,65.79786874686197,70.31580989142928,70.64739808829938,74.61284235114071,82.75020099497894,81.17780366852136,67.65048789134312,102.92419040031687,75.05373825762258
303,72.56,64.17263624302596,69.43714966778826,70.64800777825602,75.16240163580292,80.9599157202688,80.08982579749546,68.59191846733775,101.683637617643,75.05505463366532
304,74.05,63.20043710910614,71.43166029308637,70.64843733254365,74.32299020312028,79.48712649047651,78.58152212772919,67.90513737266281,100.2281206271904,75.05571282168668
305,71.68,62.6341044223415,76.87484058832266,70.64877681899678,74.70006265641437,78.22064802805569,77.67441432497515,67.86291634316581,98.82248736046252,75.05558811237738
306,72.28,61.88412342102534,81.40426884593658,70.64904009420533,74.06354634168706,76.65362013019349,75.24767509019233,64.8438356023319,97.53338108669656,75.05409160066563
307,66.12,61.838521383587,86.78891890533589,70.6496982822267,80.19997183079761,76.1273607014877,76.94347227821392,69.08262881459471,96.06355023885295,75.05417474020518
308,77.86,74.08947202143398,133.88626253209478,70.65507463911702,152.51237384684484,93.77354783343556,124.97727889347983,149.75248754882554,94.39841768433216,75.06259954687869
309,254.44,95.7469063742154,194.65038851361223,70.66016693591392,209.10160628053185,125.6028623587575,173.0280251899273,207.6650936031594,93.16654605524536,75.0574864651969
310,303.7,115.33475509749302,220.0528988513861,70.66040249794263,215.3251273656068,150.10337797545913,193.8378519370864,215.07925603400363,92.38177808492615,75.03376398324781
311,253.41,125.2587339480066,207.87353828537903,70.65705613147608,192.3956719144352,158.8109422229456,190.1409137454882,192.0879031956436,93.04754566098208,75.01661645321745
312,190.18,125.4539317302594,178.48434846070606,70.65256659634086,165.54385926678938,156.35605332573314,177.42545557192966,165.1866363785607,94.81649178720998,75.01458646279364
313,153.1,119.54972190338232,149.74414588169157,70.64848583060838,143.00284560094406,149.40927367300958,163.43422116411162,143.63217034550107,97.14631110377265,75.02214523259694
314,133.18,111.554628868289,128.44107995961454,70.6458738634078,128.24783595654097,141.80566394473084,151.90807410368973,129.87879816031034,100.24224742061745,75.03155385715502
315,125.520004,103.65723864874649,117.35900889306198,70.6444951327104,117.04737418568178,134.57166489607232,141.4728840811273,119.370930323599,103.82084340597362,75.0388216385699
316,116.46,96.95914321538056,116.98210964714194,70.64414178966736,110.4098805483464,127.99413565163104,133.1669808057542,112.53084641328664,107.74966470164703,75.04223728798605
317,112.47,91.74189461884744,122.24826507781016,70.64458520054491,107.17496956286357,122.4109275869225,126.65425883238528,107.9147174725212,111.63079854309863,75.04442662919398
318,109.87,88.00081626004793,127.30245625241814,70.64534038469574,105.78792491151808,117.97607055553668,122.16078842562293,105.6785271340718,114.83153917783008,75.04621412929411
319,110.12,85.73022693711339,128.78153637403568,70.64624106304078,106.3849430166684,114.99321094076286,120.07609218480752,106.38384141776947,117.3538265284306,75.04677532118602
320,113.99,84.63072731156608,124.29516054131416,70.64718331115557,107.37580004892024,113.25894785911356,119.21238322169395,107.84431213911974,119.25404998759402,75.04752357704189
321,116.399994,84.45433292183952,116.41979537145512,70.64786228406183,107.92481892657544,112.5157981566297,119.62415950445154,110.25555277807308,120.31237475618356,75.0489161643292
322,120.26,84.7047977130023,109.41975098706553,70.64810477438549,106.89468539018532,112.24939828705485,119.81535273221644,111.41388055614073,121.1575436019794,75.04939421668156
323,120.24999,84.93272476065447,103.58840603830134,70.6483403364142,106.23899155500384,111.85994497066407,119.40192751525797,111.21772666918322,122.37373649956774,75.0488260964947
324,118.509995,83.82336617137658,93.91384580641132,70.64795235189632,99.66177408383584,109.57128665446926,113.86792420136786,102.83085933888694,123.55623017046204,75.0478838483799
325,100.29,80.50886293337297,80.58720116450566,70.64700317548656,88.01797071837325,104.092404855295,103.71930924330894,87.73453417148743,124.2341638324708,75.04771756930081
326,77.86337,76.4335081992582,71.01166705250414,70.64646969677452,82.70098238757055,98.076739547368,96.8865416124762,80.22767115405475,124.37800909246695,75.05073137760918
327,77.86337,71.6590469337315,67.28832512880675,70.6460539990768,74.53279283115248,91.8313250502139,87.5259162818937,68.65040713340497,124.04223620543996,75.05422323826991
328,61.61,67.96447821901033,77.06492528889366,70.64646969677452,76.79727139793073,86.95188625942654,84.38174517552511,68.5232659925616,123.32381358767464,75.05982822889398
329,72.96,66.08034918904308,100.38663308762064,70.64729416387496,83.84981840154059,84.89703711330642,84.3535331584408,72.31790007141556,122.27952554467764,75.06880729916442
330,80.84,65.27078485105574,113.62251706552716,70.64833340811923,91.82107117367048,83.67681887634531,83.45644367020147,72.9354051447678,121.00674233384164,75.06650017694216
331,78.27,65.4360662556636,112.4666557604659,70.6508760923702,106.15913602727451,83.15292892451644,84.72662184213188,76.56518044500655,119.13428748088494,75.0570153411395
332,85.1,72.0705668695755,128.01961792050042,70.65422245883673,142.0795394445694,92.27998757534792,110.28989633619854,120.04732590412624,113.34366704990605,75.05475671698197
333,175.38,86.07913587138789,162.19497090089052,70.65746490087884,178.52638935453405,112.40800081531958,145.3357133672899,166.12686143123202,106.56510639885414,75.05190225945772
334,239.39,105.09011397126405,199.74680071771724,70.65965424208675,211.98201719770603,137.6203640978678,182.77685674380743,208.28197512996508,102.39058697895162,75.04303404190665
335,285.85,120.89141393590808,214.3027465912789,70.65880899010142,211.71828472169148,157.0697785595144,198.30302718722484,211.9327708771178,101.1380621025838,75.02883103723504
336,245.23,127.45428290821027,197.7631467306242,70.65510928059183,185.9082105044968,162.44904533372838,190.76570738514025,186.8851693770553,101.91484174881208,75.01620075551973
337,181.5,124.01153000216942,164.2694132651625,70.65019711946394,151.26435236220215,155.7519891446067,170.32416108496884,151.50779879056867,103.97388251338404,75.01491209265686
338,126.6,114.03528409446427,129.67870900181455,70.64581150875314,121.9642742673274,143.136949678224,148.16547844829358,121.46279042140488,106.65309574486857,75.02303205435204
339,96.31,102.84638564789626,108.6963469252227,70.64359445436538,108.11570038106704,131.19425966811085,133.5355938109,106.73360946061923,109.62703864402658,75.03413118288078
340,97.08,92.93225190452333,100.99016379003498,70.64293626634401,98.8069056250935,121.5155701724236,121.44246280398706,95.56611251718812,112.4427531428478,75.04227192946087
341,89.98,84.52768278059973,99.41366491296004,70.64301247758858,89.65742701176576,112.39141447718112,109.44200467048272,83.79791854398201,114.8307562804994,75.04559751104252
342,77.39,77.29079463294218,99.73014249851852,70.64343510358125,81.1749145695223,103.32693218644432,97.9906831956479,72.72967635417314,116.53874033935872,75.04762057317134
343,66.45,71.59142677490468,100.60533164638372,70.64432192533636,77.40024783674815,95.60838897304482,90.30652511014364,67.78336566041482,117.38826015439057,75.04955356746568
344,67.37,67.83875737863413,99.30453041072232,70.64565215796902,77.76146142287476,90.36269279739868,86.56699868941558,68.25226573513216,117.45046238655728,75.05156277300459
345,73.26,66.38944121217231,95.25813594954772,70.64713481309084,82.06402266196568,88.03388501190042,87.24610323327288,74.3320662695202,116.76109703786162,75.05308699789617
346,85.24,67.34665444408985,91.42625535697933,70.64859668332777,89.44213717412386,88.78561887184192,91.98917932262276,84.93675010002725,115.44302356286052,75.05520705615449
347,100.88,70.9984825071919,93.51190770249944,70.65010012333448,101.32456487465956,93.0770047711595,102.05967775498776,101.89933622468764,113.7826438186835,75.05667585468638
348,125.43001,73.77043096673964,89.16407005583339,70.65008626674455,96.4700263759648,95.69847759243264,101.356559740793,97.8052543092912,112.47032775679564,75.05246345134962
349,99.5,73.73982175959856,78.09995712982175,70.64915787521967,86.12537531196271,93.42650261050576,94.71612850639384,85.12110510066488,111.57133991573676,75.05001776322811
350,77.66,71.7944812436441,68.78405394321743,70.64820869880991,79.61923521880746,89.46588044095783,89.27447243604914,77.06931089960446,110.55525003323416,75.05140342222047
351,73.96,71.09155029341329,72.69688473411911,70.64853432867312,88.94077803751065,88.80072255485857,93.23436713462608,86.10006625046739,109.8487232979182,75.05587217247081
352,100.58,71.65310245665431,85.99824109941432,70.64912323374487,95.2846505343664,90.58333127875107,96.15650717235498,91.15323203742102,108.84375332882922,75.05892062225399
353,101.84,73.33682362655755,107.39070973967796,70.64969135393173,103.51837483282782,92.95296057816404,100.50136565218747,97.65743913628194,107.78857400615232,75.06124852936114
354,110.21,75.08894092432331,126.66426329031006,70.65003084038486,110.03802510115852,95.02373094610633,102.45554667251314,99.167052253796,106.92673568267844,75.0604240622607
355,106.83,76.6818321472778,137.1029451735332,70.65106315633416,120.04567696992537,96.59066184783906,104.6903444236752,101.32787659965128,106.0177641685797,75.05723704657828
356,109.87,77.93911676228436,135.60640574861202,70.6516174199311,124.597081779158,97.96557505470646,106.2115277937754,102.35642355649516,103.29926057636702,75.05123714314139
357,109.83,82.91248244786837,141.28685936140388,70.6536127688801,147.93404568339076,105.10087361333966,124.40202256280443,129.02351400387033,99.56328144265936,75.04724644524342
358,170.56,92.95998586925528,160.8846917577214,70.65560118953412,172.5276637277886,120.23358618587837,150.39045880549483,162.48613942495368,95.60090641448612,75.04493239472619
359,220.12,102.87494407972864,171.70945980598393,70.65536562750542,172.1548106061262,133.79766349612373,162.5810154961601,169.6788042658703,93.48327998771744,75.03785860557022
360,198.09,110.47224213129724,173.9636775679238,70.65407003634756,169.4330715001664,142.2681969163783,170.48223706281647,172.27450382988567,93.71153959352776,75.03178249088874
361,195.95,115.57400990740769,173.4550160084209,70.65262895099552,168.10868634845514,148.455330596314,176.11923640960816,173.57329586000816,96.09695154886364,75.03004348885335
362,196.07,118.34861883222072,169.7727935153216,70.65134028813263,165.5919832035938,152.6052684256922,178.43888498916695,171.6948965299743,99.7943677928141,75.02923287834282
363,190.11,120.42231294063686,168.50855982046838,70.65046039467249,167.98863285335767,156.47447174321962,183.48746424485591,175.5165578874741,103.94927320967987,75.03040376019136
364,201.43,119.87167977025555,161.66377852617197,70.64885995853632,155.42400366111673,156.99755801283294,177.31963279468366,163.31359954882726,108.64984420943932,75.02926751981764
365,167.91,114.83588321877107,145.20630667399405,70.64638655723498,131.73529022167511,150.29412779234644,160.42785384453254,138.51688546592027,113.76282889509284,75.0284222678323
366,123.10999,105.84166076724156,125.99760889249906,70.64392701252355,108.22777248036856,138.29046878656976,139.84093805947336,112.7091252992428,118.89616198304904,75.03293951614737
367,90.63,94.17185551078748,106.01472264709147,70.64195244845943,85.65123051795933,123.43373791553802,117.21066024134066,84.23859967332007,123.3526352947156,75.03934126069204
368,60.139996,82.25563158742827,89.4401903232396,70.64124576237334,71.34854153843006,108.60335535024588,98.75529675592333,64.56607332901974,126.69217046241606,75.04454441020832
369,49.34,72.22235888389282,76.45069037076337,70.6420148031141,65.18641207501135,96.4888713382608,86.16713907399225,55.20819853153706,128.55730903589313,75.0480986255237
370,49.8,69.8377506107725,86.83515834591071,70.64548587888994,91.70541714587374,94.90992677306434,98.9365201672382,87.41547233190819,128.90293395835576,75.05763888768605
371,125.41001,69.16080076664831,92.36741572947044,70.64667754562336,83.98457373854693,95.00082600296273,93.48242087914215,80.13037017961172,127.77108612363196,75.05700841284454
372,77.86337,68.53291710744335,90.16901924003749,70.6472525941052,80.37092058068421,91.3843807422304,89.74770962341253,76.55121300236362,126.76429401296804,75.05220710443604
373,77.86337,67.7136947262793,86.21785419311236,70.64777221622732,80.03795365311673,88.38104801584458,87.13463389563303,74.79780011344,125.8169189598962,75.05172905208367
374,77.86337,68.33905648611818,85.97163644676114,70.64895002637083,90.26495534037306,88.30871661644375,91.60698685935192,84.69542372991904,124.49258923454464,75.0535719785435
375,99.94,64.56884464700445,66.76245368461882,70.64794542360137,64.19740489751428,82.11410037794931,72.07628271291895,51.5658310552053,122.02611622815613,75.04996926516338
376,21.48,62.04374440864946,58.11440002670641,70.64849968719831,73.9460978854952,76.79370332602542,74.99096790526899,62.23958652233368,119.1793629679062,75.05151427493986
377,77.34,59.34098883088487,58.89174432897406,70.64867982286731,67.86575694410014,74.07275404569124,68.4700289740754,53.51774998722596,115.8324560943664,75.05629479846348
378,48.5,55.87817158263475,60.65815469924596,70.64877681899678,61.37010628951699,68.6345274813526,60.37584053614394,44.03307353535303,112.33470638291908,75.05718854851355
379,35.69,55.22135536366945,75.0068198441415,70.64999619891005,76.90388400080238,67.54567664516152,66.8503391062088,58.3256333476482,108.68840017090156,75.06003607774284
380,77.74,59.05570242924425,97.07287117717792,70.65242110214666,103.15402272908354,73.74535746727301,81.37887664490172,84.09674976227288,105.03418877433266,75.05923932382223
381,115.29,62.327174027240325,106.36773313198336,70.65305157698819,101.00773394605802,77.85105120502536,80.80075892840712,78.53553210577299,99.98617763883058,75.05323942038534
382,77.86337,75.84386872824217,150.30827537065838,70.65721548226021,164.8945948893324,94.99252590559853,127.25546855598743,153.1074451011109,94.3575268874678,75.05912154280787
383,252.81,94.16311200254572,196.53304181675267,70.65995908706506,197.6277124207116,121.58109798617198,161.07103517901308,188.1657954177881,90.48928660294008,75.05308006960122
384,253.12999,112.303549840476,221.35588942825544,70.66058263361163,216.93736931638944,143.93395301744567,188.0354187631976,209.71082511310985,88.32907194704141,75.03473394454247
385,263.44,121.91709257863778,210.9872803202756,70.6574718291738,194.316112138297,154.27429468198153,184.89468409113,187.74573289425624,87.72782065366947,75.01851480603698
386,186.08,120.80170637274314,169.97155244118474,70.65259430952071,157.93393093350548,149.8983835841304,166.04649320967553,151.8747905746934,88.33693556182301,75.01133016416162
387,126.43001,112.8030799072193,131.84342704943836,70.64779992940717,127.28072911941804,139.4094438492546,147.36107569005276,124.9953894565099,89.40611696861764,75.02118219959725
388,104.29,102.58518199954273,104.60592314956608,70.64466141178949,106.662622150441,128.82079209328907,132.4430155520195,108.06543560111945,91.65688443966656,75.0338401944924
389,95.87,91.9971468618288,88.45896362098459,70.64281848532966,87.57019501499434,118.07700195653968,116.2408929389524,88.89473258919476,94.7930949351241,75.04274998181323
390,74.84,82.78240370996122,85.46530279436539,70.64242357251683,77.06326249810284,108.0116235341514,104.38211843741615,77.95821807149395,98.29935952107944,75.04805012745898
391,72.13,75.23532886857046,91.21682685687506,70.6428115570347,70.38295199790376,99.36900512363653,94.00362265252588,69.00305734695884,101.87452600042955,75.0531008544861
392,64.66,69.45629254676761,91.20675311600066,70.64385772957392,68.34306796890105,92.0382247226571,86.35060032457979,63.9403790110227,104.84149903485604,75.05093922645803
393,63.210003,65.50948539737344,90.94565339207156,70.64572144091863,70.79689683698436,86.5998457358293,81.7849786540856,62.90026180159269,106.82071891317352,75.05455579642808
394,66.12,62.99856737880518,87.13186257764832,70.6464904816594,67.4323020264072,82.7116450335167,78.56222682626067,62.55264845847602,106.2643491145639,75.05564353873707
395,66.42,62.22047135653417,81.26498240402525,70.64779992940717,71.77826903343357,80.90364410858933,79.49582150065353,67.96314798637768,106.31612426281318,75.05574053486653
396,77.86337,60.976655346933285,66.27997415177643,70.64833340811923,65.22482254227938,78.23123446275727,73.78914429143137,60.10864391264849,105.83253620277692,75.05193690093253
397,56.28,60.78341827215469,59.91235145979175,70.64925487134914,70.17906613376893,76.65592725241575,76.07742847969826,66.7665690918261,104.79833575724425,75.05553268601768
398,77.86337,58.61042091205157,47.38745950330404,70.648735249227,53.531713965721394,73.01068799782234,65.8461381778606,50.39891565553253,102.79955037395472,75.05273365485313
399,37.13,54.56381167373317,34.13783671648832,70.64849968719831,45.807818644463936,65.95327040285437,55.77461435784124,38.98003592185619,102.0791531921253,75.05314935255083
400,25.81,49.98458976022904,29.331855173033084,70.64849275890334,38.88620602318901,59.37357260209005,48.25027471636752,34.435060570348064,99.67985000539107,75.05834557377216
401,23.44,46.0458021122531,33.577971593070494,70.64901930932044,38.63857490466558,54.303508703724674,43.40873369902101,33.17533719551497,97.56480783264314,75.06097139756267
402,24.68,43.482229051975416,43.77769658306235,70.65008626674455,45.06515045847992,51.04059355000638,41.51614522090544,33.542824352729454,95.26047078494985,75.06239862632479
403,30.01,45.23635209113262,74.99266533753462,70.65227560795248,68.7656108220292,53.6773294050803,53.34440751143006,50.50732615094676,91.76475799222126,75.07272178581782
404,77.86337,45.84715057496188,86.18137672013867,70.652178611823,61.585396127158894,54.29116941039777,46.853357244701535,39.15081492851623,87.45313454332036,75.06650710523712
405,26.2,44.82350192265598,77.7538610833017,70.65371669330452,65.42770380364476,50.47817534989513,41.750841212735246,34.46145044585743,83.88731433387366,75.05724397487324
406,23.4,43.133115732999535,64.27430897158987,70.6535573425204,60.48661704428761,47.31398147108703,38.719272220232746,33.248939937041285,76.36778639325088,75.05321863550046
407,24.99,45.02230934658384,64.5960728462042,70.65472822436894,75.71629110481622,50.24849544361764,51.14763917131314,50.13890367391244,69.46364346772205,75.05326713356519
408,77.86337,45.06220939726865,56.80051817015719,70.65342570491612,53.8347610514965,50.82020448727261,42.99042403411449,36.33720316721591,62.791252008664266,75.05511006002502
409,18.21,43.75124088875085,45.02128742307698,70.6523241060172,43.70901639510637,47.26767967585756,39.0751129136165,33.67654737378649,58.29018819062381,75.05393224988151
410,23.39,41.88735287251439,38.692165266194834,70.6518529819598,38.33963976195028,44.60512899375609,35.93541402164573,32.30427038315203,55.300968401075096,75.05760424621126
411,21.73,39.750105514414,35.04523550763076,70.6516728462908,33.13708261488358,41.99059485988714,32.158533698631295,31.01268031564229,52.74673468240588,75.05975894594437
412,16.06,37.56752632237876,32.90146862397134,70.6515619935714,28.271708262868604,39.276355633223424,28.519259705999968,30.23482678369495,50.46490766504336,75.06032706613122
413,12.38,36.13226073809941,32.27989317732906,70.6518529819598,28.81643506179498,37.52177186245126,27.89722352774273,30.45148149544432,48.68267306907878,75.06170579682862
414,19.02,35.173977084610286,34.268906200575,70.6521093288734,27.71461792158296,36.397039386653205,26.562833918106687,30.31312344505786,46.98495674335279,75.06232934337517
415,16.08,34.34424101584176,34.91334848473859,70.65226867965751,26.30667060433785,35.086507360717995,24.792924758879096,30.00710412074416,45.46921208479757,75.06193443056236
416,13.19,33.40442819672071,34.300831783758824,70.6523241060172,24.484844266814267,33.62439116931432,22.594687620230275,29.593626941573472,44.00272067512554,75.06215613600114
417,9.8,32.88968705838886,33.20760572929939,70.6525596680459,25.67930829932876,32.72139530962009,22.75289177153471,29.8572035309514,42.57080838560768,75.0615464460445
418,15.7,33.19920863580573,33.860767272672355,70.65300307892346,28.87816790197805,33.06134249436156,24.78183948694027,30.59502191046218,41.20901044110289,75.06277275425273
419,22.76,34.558242190620774,33.562123118345454,70.65355041422544,32.62095928170685,34.75975164958373,28.717897386701267,32.2878052901754,39.85057964794952,75.05950259903078
420,32.17,38.3858792025251,41.67156073348776,70.65465894141931,47.204507482396174,39.80803298858932,39.67913206082567,43.06115499737916,38.97198177896314,75.0601330738723
421,63.699997,44.90665531878709,58.12223939245565,70.65552497828953,62.13710318325925,48.7389516090532,54.645825365343065,64.01140096267576,38.070090982315314,75.06017464364207
422,90.48,50.932896668973214,68.83341804482001,70.6551854918364,64.68364649452091,56.41128309505772,61.5328103683991,67.7339184192727,38.11071157567614,75.05666892639141
423,75.81,53.18640428067952,64.54329309518546,70.65357119911032,53.06079082887523,57.93214429944221,56.808852908996194,53.17731782183717,38.59539430631637,75.05236645522015
424,42.2,54.095659854871705,63.18780682739085,70.65251116998117,55.5275478953572,58.2461380912569,59.33993573005068,55.48972286901344,39.38580190873444,75.05333641651481
425,61.660004,53.95009637772501,58.1622052619426,70.6516728462908,53.73623376884523,58.98478440201561,58.35101862038811,52.07796369048405,40.378986848093454,75.0525396625942
426,52.17,53.14294308638436,53.99109456316126,70.65111858269385,52.17429470363244,58.545454290195096,56.72989805961192,48.91859190496934,41.44108060914219,75.05345419752915
427,48.65,51.36459526389334,50.986050547919874,70.65042575319768,42.72987164548737,56.7035532180198,52.14874315181345,42.36332673638768,42.05333403491341,75.0541885967951
428,36.36,49.08287217095525,49.57526262974044,70.65013476480928,38.62716746701104,54.00750769392568,48.11955857532388,38.162781176461294,43.25497058478707,75.05530405228394
429,32.94,47.1454299112572,47.151052222618674,70.65029411559341,38.59495089543882,51.97389030771589,46.305938803182514,37.39153030961251,44.38266837082876,75.0538976084067
430,36.17,45.52052996557936,45.21127512751852,70.65061974545661,37.97719640346796,50.33965102042959,43.98716318878889,35.970658258116224,45.3318517088856,75.05643336436272
431,32.52,44.70113437704128,45.837156509479534,70.65093844702486,35.90782901525546,49.47954130654869,44.24999152231095,37.220578095578425,45.580258796444745,75.05677285081583
432,39.09,45.08603580364216,48.472624486575455,70.65154813698149,40.62922993381746,50.25980242099524,47.059148389950856,41.47169328043075,46.32383112492127,75.05756267644148
433,48.52,46.09918808908098,50.114290906060766,70.65194304979431,42.7804239496759,51.66555693288496,49.05440380695735,43.90043825660499,46.9169486000081,75.05752110667171
434,49.04,47.06802699994436,49.51257541692639,70.65204004592377,42.85416525710145,52.60284092434497,49.84898917123736,44.35244021991058,47.46467881480039,75.05668278298134
435,47.12,47.15569071609558,45.44595379861092,70.65179755560011,39.33937194004817,52.2217777731529,47.73753239113213,40.89958585981548,48.02332802245244,75.05570589339173
436,37.78,46.69531937247618,41.06039505002554,70.65161049163613,38.08353533868862,51.21515194156806,46.44505896601476,39.37234023162373,48.56027781028424,75.05597609689524
437,38.11,45.62534814005591,36.599698942579806,70.65138185790241,34.52743899122077,49.793853799931625,43.64858434230237,36.41594670360386,48.92590472030148,75.05694605818988
438,31.360003,44.78174508892142,35.50322005363583,70.65142342767217,35.26173779689097,48.76042932343468,43.4123052350738,36.84810603013895,49.24983715123884,75.05763888768605
439,37.13,44.031542382166485,36.89727267533512,70.6514927106218,34.632943066898534,48.03697329937964,42.12819772612277,35.95706494340124,49.52884651764409,75.05807537026865
440,33.31,43.45220528575861,40.35425629922743,70.6516174199311,35.62302413011468,47.267489147746105,41.42130379117383,35.711889905441765,49.77134376960085,75.05815158151323
441,33.92,43.19425100774215,46.56549005318765,70.651818340485,38.01193487440625,46.92656507341503,41.56901503975867,36.20972600406691,49.85873728224856,75.059461029261
442,36.19,43.32657451321691,51.15839881338876,70.65206775910362,41.48127511236287,47.09528637647142,42.401494713332056,37.28645925236986,49.78810331511336,75.05962038004512
443,38.85,43.508352188128754,51.017976131103694,70.65225482306758,43.84919658706777,47.22289864137218,42.37551707137291,37.211467387703706,49.51519084827446,75.0576666008659
444,36.86,46.37583490690428,58.49063069216265,70.65323864095215,60.42862721545763,51.20975479979285,53.603418354428186,54.127696290774914,48.75790742406859,75.05849799626132
445,77.86337,47.78727408481012,58.64951035222585,70.6527051622401,50.01305466007945,53.39854867240878,49.76871448166286,44.57650127897408,47.594452707729225,75.05765274427598
446,36.33,47.22553485760513,50.42281480900315,70.6519084083195,41.20091472844007,51.20166947957247,45.29205211847774,37.84482093578099,46.894445497972285,75.05314242425587
447,29.32,45.66513040972637,43.39979966266781,70.6514719257369,38.36605042234453,48.822860189335145,42.26535025318588,35.282391044171995,46.82875833343979,75.05510313173005
448,29.14,45.60666252854404,44.81094785218526,70.65180448389508,45.22254399927383,49.40915329388464,47.12964379118682,42.08421690970548,46.42087575245072,75.05675206593095
449,53.58,45.46497196828096,45.00517913729088,70.65178369901018,41.3400383554198,50.02129586693647,45.22658665938402,38.977794618436064,46.19876847256644,75.05668278298134
450,35.51,45.00602092512873,42.9403913520481,70.65167977458576,38.49774691712525,49.03045961956949,43.66517068044084,37.1876583020676,46.06046584853968,75.05516548638471
451,34.44,44.562305202597415,43.35622415150579,70.65170055947064,38.38928445949881,48.34748908712353,43.27534323612214,37.12748952447215,46.137847974967634,75.05597609689524
452,36.76,45.52382436983368,50.271535488513,70.65216475523309,46.2710236607227,49.928013303571255,48.44137094800293,44.40186321202033,46.27639308931806,75.05758346132636
453,56.08,47.457535742694816,58.12283868996984,70.6525042416862,51.433950960608094,52.96572076540989,52.789000745820125,49.80410767647504,46.43489169315837,75.05776359699537
454,59.159996,50.14789660077281,63.79011814989193,70.65274673200987,58.10949479387348,56.46395892165203,58.269722007306754,56.91238588475734,46.76840595602784,75.05644722095263
455,68.13,53.19226561821717,68.59440572522902,70.65277444518972,63.74380942636749,60.39961151615776,63.64553849062981,63.28208706523055,47.15003722740678,75.05548418795296
456,73.84,56.16448337192971,71.42336019572217,70.65255273975094,67.28114741522636,64.2057534929432,68.30988836432915,68.02292531530779,47.57264243518959,75.05411931384549
457,77.19,59.155449091808784,74.45423289458101,70.65224789477263,71.61559266773132,68.15307333616455,73.73046163310521,74.08891082954207,48.22352803366762,75.05372440103267
458,84.9,61.98314261261889,77.58623791499674,70.65182526877996,74.53391521493627,72.10718983674339,78.3952410610922,78.60534160580772,49.190129105258336,75.05299693006168
459,88.09,64.31258087295868,79.92613097243382,70.65128486177294,76.03623976615056,75.37347214181311,81.56137486248959,80.68168232289925,50.58184342740803,75.05251194941435
460,87.83,66.39489378030723,82.1841385117178,70.65079295283066,78.6375096793152,78.3795276881189,85.30717139015806,84.27159221392799,52.24379589454139,75.05196461411238
461,93.13,68.00543829882429,84.32365835056567,70.65031490047829,79.67035217903538,80.93266673618417,87.4271603655087,85.20617070620544,54.24078684943581,75.05181911991818
462,91.45,68.82204871278775,84.60003496488545,70.64971906711158,78.01936720282649,82.28430087198005,87.57061764098701,83.32906696732941,56.326231346107086,75.05123021484643
463,86.67,69.82421272241722,88.33970687980772,70.64957357291738,81.7953087418736,84.02389874074991,90.85697814485592,87.6906157097248,58.636256523964,75.05196461411238
464,97.52,71.06028289825085,92.89082070065196,70.64953893144258,84.69730822614864,86.41652997943595,93.65511555935916,90.77350604715656,61.0591020569783,75.05244266646474
465,99.46,72.15786338609374,96.16192509901508,70.64942115042822,85.76832563110813,88.28316506462475,95.1502138989283,91.5400387451364,63.5367989012049,75.05226253079573
466,97.94,73.25803505625234,95.2665676845162,70.64938650895341,88.14182091910978,89.97944723329366,97.37567923677686,93.88419963226993,66.0319273355553,75.04906858681835
467,101.99,74.14377599734429,94.10069499323517,70.64933108259372,89.59666586495108,91.46527551420398,98.53668133669976,94.3869028581057,68.54996764134425,75.04964363530019
468,100.67,74.8300028284223,94.468573599115,70.64909552056503,87.2957860364437,92.60251356240802,99.59434098897296,95.0216316727329,70.29702035549298,75.04944271474629
469,101.48,72.73144999768336,85.47660977174299,70.64782071429205,72.10880412946948,89.6335728922124,89.2269651174963,76.43639729825725,72.8394205463675,75.04825104801287
470,62.7,68.0383615564826,68.97447120194659,70.64675375686794,58.59307246146732,82.56762656614649,77.50347943167846,59.058716237552616,75.25930769743313,75.04691388708525
471,45.71,62.88948830292714,58.224494097796345,70.64655976460901,53.736898885161565,76.00434189614658,70.27482209843548,51.79631810784584,77.2646611043464,75.0510362225875
472,48.06,58.02405852455247,52.36772577066997,70.64678839834275,47.04223988609667,70.45924638202273,63.11320987553752,45.22380841310435,78.29536968921833,75.05399460453617
473,40.45,54.84503116623123,53.250702322072186,70.64768214839282,49.43575794653781,66.83557490964529,61.47067049088702,47.0453506905345,79.26670971456291,75.05655114537706
