,Actual,Gru_predicted,vANILLA_LSTM_predicted,sEQ2SEQ_predicted,sTACKED_LSTM_predicted,cNN_1Fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,biLSTM_predicted
702,65.99,58.34594602841331,77.99634526609366,65.15231883820519,66.54022858443777,84.12818903712676,58.46070186332258,55.852141970918986,45.87356579797133,70.66118746261913
703,80.41,58.19543399331271,79.28157932714302,66.08419268855037,68.24112707583922,85.79026565975083,58.45902561682961,55.85267464480453,45.872612199966426,73.26643211195884
704,78.44,57.92666835562081,78.24366984864426,65.22948577675749,69.48733066854763,84.98814073794657,58.45854509283495,55.853374943339375,45.8723142005899,72.76118906902201
705,74.18,57.89745324174431,82.63338691453308,68.7057677037239,70.42149911409209,84.08472582805994,58.45908149171271,55.85345689316792,45.871721926829046,76.66063011066021
706,86.37,57.93644646016319,84.78791495685644,70.52454729849596,71.14624849778049,85.2279408362398,58.45943164098013,55.853874092295065,45.871617627047264,77.79711778291491
707,85.81,57.6484859376306,77.52941004300969,64.81811253742744,71.75735581922939,83.78295675941742,58.45960671561384,55.854339716320894,45.87285804945206,69.54652824469521
708,65.07,57.30971279640752,72.04319682119642,60.338470434678655,72.40577266261977,77.88268830388533,58.46045973882916,55.8536133428406,45.874001622059495,63.39749735962076
709,61.27,56.99739454983585,68.15022236602891,57.114877079040376,73.05588810245638,70.78902174516584,58.46052306369667,55.85238782040462,45.87475407048523,59.14826464981232
710,59.05,56.655350865455375,64.56850080966198,54.16278723036586,73.77861109038437,64.81411934578195,58.46044111386812,55.85164654695551,45.87495149507218,56.52744580805674
711,55.47,56.294618895174295,62.06471749804613,52.07066770747217,74.12542276478932,61.15238868180907,58.46006861464746,55.851125048046576,45.8751302946981,54.83987161377837
712,54.13,56.03280781793216,62.72217862251418,52.39407153085074,74.28364553375762,60.898210113598296,58.45926401633084,55.85077489877916,45.87462742075021,56.9651137673733
713,59.13,55.71902192443108,61.05982635046682,51.05898962409241,74.09547382744812,62.94815154973645,58.4585152928973,55.85076744879474,45.874280996474994,57.213969321720825
714,54.180706,55.6074733078117,64.29723942719166,53.40723961111314,73.37074679371295,68.18931988422958,58.4590181668452,55.85082332367784,45.87393084720757,61.426816307655024
715,64.39,55.464053657872505,63.89470931936011,53.13053229003674,72.41436249464823,74.71212393730046,58.45646654718366,55.851054273194656,45.87394947216861,61.965859929874696
716,59.08,55.47644670694392,66.81791930345672,55.355574434831375,71.77300078649718,79.19232106388804,58.454503476290775,55.85135599756339,45.87246692527037,68.72473536404
717,66.81,55.73923000715199,73.32458669028856,60.46044157949215,70.32303267010235,82.54669144591625,58.45280115485235,55.85166517191654,45.87092850348904,76.79207018566292
718,78.92,55.59810867740427,66.81470836017462,55.62670171758226,68.53101341934263,81.28490248581535,58.45159425737741,55.85242134533448,45.87118552795129,70.95100675626281
719,54.180706,56.34099877313889,84.65540208409821,69.97765884268915,66.53173560220668,80.85168589218569,58.4548014756673,55.85224254570856,45.8693304818324,87.11865748050607
720,107.76,56.24233862955442,72.98153725801228,60.95304944886412,64.48406268632236,80.04434598129215,58.454857350550405,55.853054594009606,45.87120787790453,72.6783824922689
721,54.180706,56.73824311702924,83.94379447291476,69.5883524571911,62.99987679151754,79.31785330125106,58.45803104391044,55.85376606752107,45.87102907827862,80.27768694309911
722,96.75,57.07806298106237,84.33002401485015,70.1026397812056,62.44138498498712,83.07060414979264,58.458288068372696,55.85371019263797,45.87171820183684,78.68599032322689
723,82.99,57.2579726546576,82.75082846882333,68.96286666582466,62.62749677060636,86.92269309050032,58.45874996740632,55.85465261566625,45.87227695066783,76.82192972319118
724,78.55,57.37002787021708,81.18478959527029,67.7398325246414,63.23003660998005,87.94268535648524,58.45867546756219,55.85432854134427,45.87229557562887,76.28560534528233
725,76.79,57.39242624835548,78.59600196149941,65.64343671069452,63.8751158603533,87.31739326471354,58.4586829175466,55.85392624218596,45.872228525769145,75.01717844906923
726,72.51,57.271591226165,74.3950228007355,62.2144249348301,64.2206014375327,85.40954165629684,58.458630767655706,55.853468068144544,45.872716499748215,70.8003159215363
727,65.64,56.98284473027681,68.71356038742015,57.61832467573361,64.60139249084641,81.4112989213703,58.45766226968198,55.85274914464866,45.8732677985948,65.35731260931979
728,57.29,56.83986835441019,69.3463695134648,57.88144322524027,65.00407904835063,76.89690636632598,58.45752816996255,55.85191847138659,45.87268297481835,66.61006473832745
729,66.47,57.01773300728399,77.00861888260245,63.788301191985866,64.97172376604395,76.5455800013666,58.45857489277261,55.85173222177626,45.87177035172773,72.71460431648605
730,84.51,57.26932643090338,83.20856296115694,68.87556029848595,64.91671308113662,80.3869856644257,58.45889896709458,55.85281619450839,45.87172565182125,76.23706869683011
731,89.51,57.74137979327923,92.7746632970814,76.77450312241652,65.53455518849508,85.79840104273008,58.460217614335726,55.85400446702229,45.87091732851242,84.55189200066071
732,104.74,58.435226641621526,103.2641147011823,85.62599350343898,66.42501457548708,92.7915524117462,58.462486134589554,55.85496924000381,45.870082930258135,93.79315066621486
733,117.71,59.01428040513248,106.50771871495452,88.76644503302555,67.62478241534781,99.09595272175868,58.46443058052141,55.85591538802429,45.87020585500096,96.11257666354078
734,111.61,59.33211164016994,102.97462320685275,86.2752670950369,69.17636831913917,101.12890446844244,58.46472857989794,55.85664921148899,45.871006728325376,92.51820503364016
735,98.53,59.38074513841955,95.16452144705003,80.07630641442493,70.94731156399385,98.65300644848534,58.464229430942254,55.85671998634092,45.872135400963984,85.48609769612725
736,84.0,59.42063607996022,91.1332305812664,76.69369314148615,72.68419348011122,94.62238608129888,58.46330190788281,55.8558110882425,45.87276864963911,81.94271375955083
737,84.51,59.754343231782286,96.64290380399696,80.94939988774969,74.60839035433057,94.47016799976764,58.46378988186187,55.85479044037789,45.87183740158745,88.46392351595729
738,103.45,60.28124337940838,105.87838873163084,88.45359783756054,76.33943893265237,100.15039371567042,58.46434118070845,55.85492454009733,45.87071617893326,97.3893475422967
739,118.8,60.78687382153469,113.03976074869784,94.54931663417388,78.36503009473586,107.369071012844,58.46530595368996,55.85556523875687,45.8696098562479,105.110958387239
740,124.05,61.42470796206607,122.14647269574893,102.38200674671752,80.35734217644543,115.65767037154004,58.46785384835929,55.85593401298532,45.868630183297554,114.2419200335552
741,136.82,62.08134213826426,128.11312051240296,107.7945396226839,82.25845154896817,123.42702071660236,58.46737704935685,55.85610908761903,45.86861528332873,118.89345190167836
742,139.28,62.55488549752276,127.75337566505662,107.92579344807628,85.1470638054497,128.88960258785684,58.47017824349622,55.85637728705791,45.86771383521473,121.23812589618076
743,130.38,62.91325582274485,125.79535586160118,106.53057526713432,86.72029191396153,130.96931043671808,58.46890429616156,55.85645178690204,45.869565156341416,115.85178716541132
744,125.99,62.788543083667285,113.98245197641104,96.83269215692414,90.0383361719908,126.26892157081292,58.46736959937243,55.856518836761765,45.86990040564001,107.52821012989511
745,99.56,62.32865927083045,101.03218877078982,85.99953572191862,92.00683065353124,115.02793808905804,58.46529477871334,55.85667156144224,45.87183740158745,93.80220984726137
746,83.49,61.54806107898823,86.72459800495238,73.94651883908988,94.14392573232765,100.51729054805344,58.46327210794515,55.85546838895949,45.8733869983454,79.98870949769412
747,65.64,60.65937478828658,76.64585679156876,65.20554152685335,95.99851740217414,86.70831233902504,58.46240790975322,55.85365804274708,45.87422139659969,70.59511355085813
748,60.02,59.78669851408897,71.19783963984214,60.25308616331856,97.37770321665882,77.73949960346295,58.46206521047021,55.852130795942365,45.87461252078138,65.49695511716148
749,60.17,58.910513297232725,67.44885848341366,56.85506632261319,98.2740033914308,74.75332235110567,58.4614990116548,55.851385797501045,45.87494032009556,62.10288004320292
750,58.32,58.02295195417747,63.83747108911322,53.73262885533783,98.72945073854956,74.97430378877105,58.459997839795534,55.851072898155685,45.87508931978383,59.5594888894541
751,54.52,57.24314346068306,62.07960256690377,52.1247210693824,98.7777787874382,75.2964560147682,58.45803849389485,55.85078607375578,45.8745082209996,60.49493500732543
752,55.09,56.76421748768599,65.09290521250963,54.19991795268143,97.94403613178416,76.19510293463034,58.4564888971369,55.85062589909089,45.87333857344672,66.11956521454442
753,64.91,56.59687221280368,71.03081843928182,58.70454730315221,96.11556410729048,78.76725475320646,58.45466365095566,55.85105054820245,45.87203855116661,73.24600425469774
754,75.53,56.3182018208344,69.42869929121547,57.59791544343355,93.8144501716523,78.92297432741192,58.45287937968869,55.85206374608265,45.87153567721872,73.23476222821817
755,63.65,55.91605538720014,64.26599419256254,53.680676389032136,90.76100701002792,73.4339301115216,58.45346047847292,55.852276070638425,45.871908176439376,68.68197990349243
756,53.08,55.37588681733406,55.914204066073445,47.71840543822089,87.1713661202297,64.67818693017804,58.45524474973989,55.85143422239973,45.87319702374287,59.45843357588077
757,39.44,54.89259142847864,50.62094916555518,44.041283106450265,83.7128673060577,57.86096321808828,58.45663789682517,55.8501193001508,45.87409474686466,53.27949100338718
758,37.6,54.45971380913978,47.254308659198365,41.62806180536171,80.57448687213801,56.12854011764224,58.45566567385924,55.84897200255116,45.8746795706411,49.9714073745184
759,36.43,53.885640360209074,41.404241923634864,37.66665179337421,77.74258389701002,56.88145789239708,58.45302837937695,55.84832757889941,45.874925420126736,46.34509766143825
760,26.57,53.46029840010421,41.35462502744272,37.41677931615429,74.74645346547666,58.10015241765963,58.45060340945045,55.84769060523208,45.87406494692701,49.43937791262379
761,34.32,53.42165533095275,48.911077167928006,42.237466805372186,71.16284706305318,62.47974867972307,58.449236337310616,55.847519255590576,45.87243712533272,58.78134174248384
762,53.36,53.66893521359688,58.58790662218638,48.71903891970803,67.33252697680098,70.28814439309517,58.44786554017858,55.84853990345518,45.870757153847535,68.80832418915651
763,67.25,53.7371696208377,59.5033681568692,49.47504098800995,63.648867283707744,75.51527695695376,58.44716151665153,55.85026829983906,45.87021330498537,69.82678175835231
764,56.03,53.63333546307823,55.73735261107985,47.12024246468999,59.927641044210766,74.21269188220597,58.44824176439145,55.85099467331935,45.87071245394105,64.88142995495554
765,45.51,53.70003144853772,56.21090714531497,47.43040394077402,56.48660126851117,69.52651758656125,58.449962710790906,55.85047689940263,45.87119670292791,62.98200427891019
766,51.71,53.87651040431066,57.554325584631705,48.31765238448392,53.66511709658509,65.66957125601616,58.452294555912246,55.85010067518976,45.87149842729665,61.58680472292926
767,54.38,54.0712343719116,59.10778888449521,49.36473651878758,51.12768965535906,63.1517149238437,58.45453700122064,55.8502906497923,45.87225087572239,59.08494350729202
768,56.4,54.46668699455057,65.85663291464809,54.302083313932336,49.47333121658711,63.22831566358059,58.45631382250319,55.8505737492,45.87212422598736,62.83103034477597
769,70.95,54.92517766030213,71.87150448040899,59.10798258408995,48.49453736440737,66.61573417646592,58.45697687111597,55.85143422239973,45.8722024508237,66.35507412181563
770,76.69,55.27990494314614,73.94222764806786,61.00687186125754,48.27236392923586,70.6186257016663,58.45754679492358,55.8526001449604,45.87234027553534,67.44782293558022
771,73.7,55.62436242247651,75.76146914187355,62.65838440598364,48.47101031363037,73.99360274058154,58.45849294294406,55.85314399382256,45.87241105038727,68.85398514362522
772,75.37,56.01206706132571,78.07132935921287,64.66579015611443,48.939290258900925,78.1176161123723,58.45937204110482,55.85331906845628,45.87247437525478,70.66711020022764
773,78.59,56.46770810803921,81.6225953792985,67.66059449042223,49.73142475160704,83.60782252583107,58.45977806525534,55.85358726789515,45.87232537556652,73.81643466125037
774,84.21,56.920350536026376,84.74642599365913,70.33872978726104,50.87154429126319,88.545046396233,58.45930871623731,55.85403799195216,45.8718634765329,77.10560277969395
775,87.12,57.074017639525984,80.96167001207829,67.4869353537497,52.21158416264853,88.1482155264776,58.45835511823242,55.85451851594681,45.87189700146276,74.09863262083933
776,73.61,57.30132783895043,82.25671570259988,68.53213836698903,53.50021169159812,83.55145594376053,58.45926029133862,55.85420934159366,45.87172565182125,75.13470195318803
777,81.83,57.79281448566821,89.55481728360299,74.40989296962432,54.665832527900776,81.94956029522659,58.46043366388371,55.85391134221713,45.8715282272343,79.9624781025751
778,98.04,58.607582031021735,102.34959931451996,84.9391943403516,56.33513191041347,87.40451338244192,58.46281393390374,55.854455191079296,45.87071990392547,90.18497421519652
779,119.78,59.62912389376462,116.29791458202912,96.75187472600936,58.55235157157421,98.14686940741892,58.4654363284172,55.85528958933358,45.86987060570236,101.62466368122122
780,136.93,60.11557807601126,113.52411403533992,95.12597522769596,61.36132349467827,105.60022121360944,58.46682947550247,55.85610536262683,45.87070500395664,98.09089022453789
781,111.38,60.14663706103004,103.43659674031753,87.19946001145202,64.40650089859616,104.61242778025851,58.46681457553365,55.85701053573303,45.872541425114505,88.13292815846164
782,90.21,60.17288335611787,97.60830258420172,82.37692865109186,67.57394372171188,100.43353782327983,58.465775302708,55.85647413685528,45.873640297815456,82.86968552015209
783,89.32,60.21381357048418,94.3718580054506,79.54963721631565,70.97947314670579,97.85079212686811,58.46417355605915,55.85556523875687,45.873379548360994,81.8884927729913
784,89.16,60.29602042349204,95.23487909984864,80.03631489809469,74.09948191906244,96.58834756813884,58.46315290819454,55.85511823969208,45.87229185063666,85.03855478247092
785,95.62,60.381192370296354,97.96371899060394,82.13890164908898,76.57578223817787,96.1262697348923,58.463700482048914,55.855170389582966,45.871565477156366,88.32305921067183
786,101.19,60.35366467788945,98.45038922239856,82.54346560266532,78.57208751153293,96.00593758664972,58.464676430007046,55.85560248867893,45.87199012626792,87.49946343378862
787,98.75,60.30277383436263,98.8140155116242,82.85652139769391,80.8212974057641,95.9379788288322,58.46474347986677,55.85585951314119,45.87224342573797,87.43881311068046
788,98.99,60.26803083205151,98.82496698871164,82.88660443475455,83.25686866009237,96.9420430281416,58.464844054656346,55.85591166303208,45.87205717612764,88.50059233923923
789,98.53,60.39693418736152,102.06297606418951,85.52154472196541,85.39753973140711,100.80709494172832,58.46525752879128,55.85581853822692,45.871617627047264,92.46621904240462
790,106.47,61.01802448792416,115.18865660280478,96.28918599404096,87.44560749646533,109.19238019813932,58.46619622682735,55.85562111363997,45.86987433069456,106.01330794935454
791,134.41,61.7019926569345,124.1321468413463,104.07430050612167,89.51449796795855,118.55526730922394,58.46720197472313,55.85577011332824,45.86845138367163,115.7785016687383
792,138.83,62.04662893589079,122.85051112276852,103.50297610143946,91.28279646834652,121.88046355228992,58.46841632218249,55.856310237198194,45.86877918298582,114.58660101241796
793,123.7,62.193095629455,118.59091548464129,100.22979564954667,93.0148358945953,118.44411354177846,58.46843867213573,55.85664548649679,45.86974395596733,110.29999918079272
794,114.88,61.84530055710751,104.03199204463893,88.33263244064283,94.89085371961426,110.81401830536834,58.4663377765312,55.85673861130195,45.87155430217975,96.92443871497314
795,84.77,61.13320124695278,87.57688367181096,74.65124266467551,96.59275795891148,100.73630518983376,58.4631864331244,55.85608673766579,45.87331994848569,82.3135218337508
796,63.75,60.3731724620755,77.12277499376646,65.62183175589614,97.9056091121807,91.64356941354188,58.461938560735184,55.853892717256095,45.87412082181011,73.74366321350189
797,60.06,59.733747749871895,74.0224043803231,62.520909843606205,98.65083105303668,87.33215913382058,58.46157351149893,55.85216059588002,45.87403514698936,71.77031879210841
798,66.49,59.07702044886855,72.14342146150767,60.595494896935286,98.88271926788303,86.90803152117506,58.45965514051253,55.85168379687757,45.87411337182569,70.44448976599134
799,66.1,58.34057458965137,69.27644395976216,58.07449094634824,99.04855592092169,86.27777773978416,58.45696569613935,55.85179182165157,45.87356952296353,70.25098387084195
800,61.62,57.59665639606772,66.02425011396149,55.33942286862348,98.45387581510396,83.4682396178647,58.453870227615646,55.85166144692433,45.87268297481835,69.9707005572472
801,57.5,57.04683637139429,65.98928733711017,55.10870057633778,96.83359360503816,79.62260236365888,58.4522647559746,55.85134482258677,45.87167350193036,72.00815954450097
802,61.81,56.71851183331079,68.06609714203465,56.58506771250091,94.0706178857014,77.45747299351548,58.45363927809884,55.851259147766015,45.87108122816951,73.76783841292284
803,67.0,56.65789131014029,73.33228997417183,60.65142937990986,90.59063331648164,78.70403418547575,58.45615364783831,55.85168752186978,45.87137922754604,75.40246929296855
804,77.2,56.86967946703975,81.17705651144935,67.02958826060558,87.90975642537875,82.22443492013733,58.45712214581203,55.85255544505392,45.871140828044815,80.90785132467707
805,89.47,57.10292357904934,85.09871340660781,70.44535396418327,85.95319681886829,85.05903478962291,58.45737172028987,55.85383311738079,45.87085400364491,84.55245819947612
806,88.6,57.28807431667928,85.8283574300557,71.29225329231107,84.14238870741839,85.75587653169933,58.45748719504827,55.85474946546362,45.870954578434485,85.48334120189435
807,85.12,57.424829955560845,84.50553074765716,70.40196525496059,82.5140158142798,85.47562301804223,58.457416420196346,55.85489846515189,45.87111847809157,84.97720416082794
808,80.86,57.471481757956525,81.20158931012213,67.81787856135446,80.87849093610451,85.90736451475807,58.457729319541706,55.85459674078314,45.87153567721872,82.33927642986735
809,74.48,57.58767916484976,81.20974704305462,67.7768663971596,79.29115255711403,88.65266887106661,58.45809809377016,55.85402309198333,45.87175917675111,82.5088380751126
810,78.91,57.8450984762803,85.0244072620702,70.80182081838777,78.02585465435448,94.55701991805716,58.45797144403514,55.85376234252887,45.87131962767073,86.74744710714778
811,88.28,58.15051803728531,89.343416525893,74.34273881012341,77.02329535189652,101.78392199802296,58.45664534680958,55.85420934159366,45.87051875434631,91.73434747361716
812,93.8,58.43320769584554,92.5546354574209,77.08306657684392,76.35323630378569,106.55140542355372,58.45482010062834,55.85492454009733,45.869565156341416,96.39082613139072
813,95.91,58.19172390107492,82.66650954523432,69.31683032526632,75.73775584148622,103.77138413987952,58.452950154540616,55.8553603641855,45.8697812058894,88.55101383374802
814,67.29,57.75105732303202,73.04568162381024,61.481685442858506,74.5170535454243,94.09164919169996,58.45320345401066,55.85445146608709,45.87083910367608,78.16631666048163
815,56.82,57.44851345601052,69.64993402835091,58.4894737031265,73.31676420665465,84.34632458074631,58.45482010062834,55.85259269497599,45.87176662673553,72.18470927512583
816,61.35,57.45779613658941,74.38730461688338,61.93660011609171,72.31895054426792,80.20335844860826,58.45745739511062,55.85167634689316,45.87149842729665,73.97119318746653
817,77.59,57.641255727757546,81.67298707386962,67.70974948758077,71.4586486941807,81.87014346138149,58.45908521670491,55.85224999569298,45.871494702304446,77.03608697513404
818,89.21,57.72709444816685,84.59068406950044,70.21132760381029,71.43137430124385,84.45178656010008,58.45953966575412,55.85365059276267,45.87186720152511,77.63439522336101
819,86.64,57.7008369781024,84.03713532762819,69.93899342358446,71.99749861680563,83.95385940185704,58.45959926562943,55.85453341591563,45.87206835110426,76.8525640590984
820,81.36,57.589459711124526,80.72671985363807,67.37214599391056,72.63581328133166,81.12843791316857,58.459863740076095,55.85453341591563,45.87239242542624,74.1036837102715
821,73.94,57.29292053154009,73.20183329711166,61.33356112776234,73.0118810445274,77.5970112015754,58.46013938949939,55.85392251719375,45.873454048205126,66.76903250573707
822,59.85,56.896346686246936,65.97178732372348,55.51158455842895,73.26476331545027,74.14024823377166,58.46025486425779,55.85271561971881,45.874511945991806,59.83824123125194
823,52.13,56.76525303551943,67.79163226626663,56.61964309016274,73.4849774047211,73.38768060828424,58.460228789312346,55.8514714723218,45.87426237151396,62.1950661503323
824,66.31,56.63786947702972,68.53205641716048,57.064667909087376,73.63871528307263,74.81551482098735,58.45872016746866,55.851251697781606,45.87373714761283,64.18697965787577
825,65.73,56.24861524142256,63.57008369853778,53.21663920988492,73.45834371044378,73.47958361600593,58.45732702038339,55.85165027194771,45.87384144739461,60.81153699493471
826,52.54,55.79332061898428,59.27384158708182,49.93334912914339,72.89579538740036,68.54316434392061,58.456328722472016,55.85125542277381,45.873826547425786,58.35953479998305
827,48.62,55.2034420281209,51.97502480757505,45.00952033071645,71.78153101865034,62.83494158659291,58.45557254905408,55.85038749958967,45.873938297191984,52.5329690402511
828,36.43,54.57887630982949,45.579958187253496,40.61302750400378,70.09282070174895,58.246507361457645,58.45528572465416,55.84935940174064,45.87437412128016,46.35945378140256
829,30.48,54.03336982613133,42.30697143495546,38.2542767639526,68.23303639276644,55.46311868482864,58.45483872558937,55.848234454094246,45.87468329563331,42.99944376117352
830,31.02,53.53734613890589,40.314651903261485,36.76465610551832,66.27635013652096,53.72225847703461,58.4543507516103,55.84757140548147,45.87491052015791,40.90442619434309
831,30.54,52.94990741793784,36.01563094761939,33.85227094877414,64.22855057090162,50.62748280188559,58.453155029111976,55.84726968111273,45.87539476914477,36.93237387962129
832,22.66,52.36296039594106,32.45500774711074,31.546847197152896,62.09744900456568,45.33402675178817,58.45185500683187,55.84685248198559,45.87546181900449,34.64893875699571
833,19.68,51.89566012362085,31.30874197031368,30.77260756700737,59.57917919825829,39.99655619377735,58.45084553394388,55.84633470806887,45.87508559479162,34.49063776319107
834,21.66,51.445673615077,29.00773605944948,29.44800778831847,56.56775022373235,35.57364944732756,58.4504618597466,55.84615218345074,45.87509676976824,32.22733249845005
835,17.56,51.01503844104653,26.69153590537449,28.1765040485427,53.27873110497704,32.66695607867509,58.45222750605253,55.84602180872351,45.87544691903567,28.85221949731929
836,14.96,50.81495793465246,29.245427812153764,29.41539734404564,49.95984499870906,33.41269206845558,58.45355360327809,55.84569773440154,45.8762552423445,28.64579905418956
837,24.54,50.76048364862288,32.441418975541005,31.14491495057052,47.48452062755177,37.33003542263878,58.4530581793146,55.845921233933936,45.876117417632855,31.517438383681647
838,29.05,50.84213547779195,36.6543777112414,33.74569147175839,45.34861382126929,41.61085979135154,58.45190715672276,55.84651350769479,45.8751861695812,36.91607703871733
839,35.22,50.94283691710565,38.85934587303457,35.22780999588854,43.23218872422742,44.209958203550336,58.45089395884256,55.847154206354325,45.87435177132692,40.623587856909545
840,34.78,51.043501106497295,39.62758081574303,35.80127254609736,40.921874057838885,44.86386196046107,58.45093865874904,55.84762355537236,45.87393084720757,41.68562783492278
841,33.66,51.18441011168923,40.46777888289113,36.40513103271218,38.55460053561896,44.82666418828578,58.451642682276095,55.84775020510738,45.87394947216861,41.3541668534013
842,34.69,51.66928117224806,48.63077522937222,41.84801514517808,36.55905888566625,47.41026663290504,58.45309542923668,55.84790292978786,45.87326034861038,47.84271587814014
843,54.180706,52.14775269619592,53.27661158441147,45.019670934479485,35.0583675503939,52.64988164564801,58.4540117773195,55.848770852972,45.87308899896888,50.40410991922354
844,54.180706,52.553635297013415,55.83628467909541,46.85034815435949,34.083894689173846,57.37457981069357,58.4551367249659,55.84988462564178,45.873454048205126,51.03132410697386
845,54.180706,52.91482544133592,57.24079299060068,47.91139355945355,33.722261270778766,59.71608011183591,58.454928125402326,55.85034279968319,45.87346522318175,51.80128744606619
846,54.180706,54.33032992983512,82.78907668880088,68.19072048129925,33.90090817201595,67.8066439848593,58.45667514674723,55.85064079905972,45.87016860507889,77.4579274425647
847,117.8,54.700974104378005,73.24303171091685,60.94749921047626,34.273027443472664,75.19021923703545,58.45479030069068,55.852805019531765,45.87171820183684,65.99599977306649
848,57.43,54.348858041070834,56.18173300635274,48.19354681913603,34.95603828948591,68.77551445780061,58.45470462586993,55.85394114215478,45.87454919591387,47.48446475266866
849,28.05,53.94094904449294,44.87251511735705,40.4652831381127,35.90679412532643,55.49927345918608,58.45635852240967,55.85086057359991,45.87598704290563,35.86370341548027
850,23.06,53.544997272898286,37.31837619703207,35.19520886409622,36.85912935786256,45.63037595677007,58.45579604858647,55.84819347917997,45.87711944053643,27.69735457601324
851,19.65,53.1330392097918,33.69670409924916,32.554584238778055,37.7530418126301,39.902962039593874,58.454730700815375,55.846800332094695,45.8774956647493,24.02858926425817
852,20.91,52.76674210115402,34.486748871327364,32.77118508560847,38.46578182144436,36.45822707162532,58.453870227615646,55.84620433334164,45.877216290333806,24.822033091724908
853,27.77,52.41689828309289,36.023140531907934,33.586071830712605,38.9213856182358,34.28816208680815,58.453665353044286,55.84633098307666,45.8770449406923,25.92622694404433
854,30.55,52.123353997242575,37.73009213564512,34.618691820277974,39.15370593217813,33.280290945463555,58.45365045307546,55.84675190719601,45.87710826555982,26.811298129809455
855,32.73,51.78867834744678,36.07220985424571,33.56735374487435,39.28739217748144,32.698018788686085,58.45331520377686,55.84710205646344,45.877372740006486,25.059516244865623
856,26.36,51.5246434498573,34.975732323282294,32.859318401217045,39.28471763307709,32.144592971556655,58.45393355248317,55.84707970651019,45.87754408964799,24.188346730015592
857,25.89,51.455708744081626,36.9734717186369,34.08944492756171,39.1128241427105,33.305322893092026,58.454648750986834,55.846863656962206,45.87751801470255,26.058812454150583
858,32.33,51.38611098969318,36.74489874685442,33.958429501670544,38.903494480667405,35.19906050603786,58.454194301937626,55.8469716817362,45.87745468983504,26.293328650998728
859,29.06,51.4049780752197,38.5206807565855,35.0984410165527,38.67385243612162,35.41876427137639,58.45439545151678,55.84716538133095,45.87688849101963,29.217205408700323
860,33.76,51.5348871784255,41.67986899697135,37.183736353723866,38.25454123839927,34.522065522438304,58.45443642643105,55.847340455964655,45.876326017196426,32.97461435999629
861,39.21,51.98427768821629,50.666330745608406,43.20164006314094,37.81017946808741,36.76983011969331,58.45531924958402,55.8479290047333,45.87511539472928,42.314935468293214
862,57.64,52.57966554255327,59.2042028577791,49.03786845265686,37.39310699068123,44.96779669301012,58.45585192346957,55.849094927293976,45.87411709681791,50.47041105550914
863,66.39,53.1875283957902,65.39380263297582,53.68227813568098,37.21061962247902,56.51989524885393,58.45674964659136,55.85071529890385,45.87364402280766,56.45285656411142
864,69.78,53.669117738215,66.77732433838901,55.03034536527157,37.31511310385907,65.74030885801983,58.45674964659136,55.85186259650349,45.87350247310381,58.5355183317925
865,64.82,53.94889445286965,63.523528745939466,52.77129776662272,37.66054653114757,69.6812239628865,58.45732702038339,55.852141970918986,45.87359187291677,57.13323756562679
866,54.92,54.22458485107365,62.349809776579626,51.93239599676252,37.87871932468918,70.57906628443202,58.4576697196664,55.85165399693992,45.87394202218419,56.280598024508585
867,56.36,54.44563333859877,61.13516059285346,51.01509059093742,38.3469247701156,71.2893924982964,58.45655222200441,55.85111014807775,45.87391222224654,55.69145325710991
868,54.93,54.46914176441473,57.43953622479257,48.51248810185106,39.00826361147074,67.28012378643828,58.45278625488352,55.85082704867005,45.873647747799865,53.19694890108074
869,47.45,54.42507883160265,55.55000785304021,47.18816397258546,39.8032886981292,59.03258874182801,58.45543472434243,55.85035397465981,45.87229185063666,53.29811968941248
870,47.75,54.21832313917432,51.40733599528649,44.38508871214447,39.76852707085703,52.33232978502604,58.45709234587437,55.849839925735296,45.87503344490073,42.24481993998805
871,40.09,54.12611840708391,52.44951431485404,44.94808030926049,40.55920881660257,49.54284702114701,58.45695824615493,55.84938175169388,45.87589391810046,40.50767727441622
872,48.22,54.26978018151655,58.36687675962229,48.75907513594476,41.69142019780407,51.73078451857153,58.45708862088217,55.84928862688872,45.87540221912919,45.80067515047222
873,61.44,54.40661032024224,61.59177758752509,50.984411555123714,42.84531103364809,56.73076705767056,58.45692844621728,55.85008950021314,45.87511911972148,48.75453437044489
874,61.43,54.57091227649174,64.6509721371165,53.41440649611867,44.03181790125325,60.71486599718856,58.45707372091334,55.85097232336611,45.874727995539786,52.03199483838306
875,64.63,54.492046741493226,60.28711769211822,50.32883527671221,45.17337156290895,60.41922454072592,58.45694707117831,55.85141187244649,45.87510421975266,48.40698887257523
876,49.78,54.12836830237671,50.89834561018981,44.16087025625153,46.11762728734893,54.21269840094233,58.45690237127184,55.85098349834273,45.875983317913416,39.74505589496314
877,32.49,53.69159806618194,43.16666983630522,38.96563480065821,46.85779068878831,45.529734117331664,58.457200370648366,55.84951212642111,45.87676929126901,32.694334771393734
878,26.02,53.22064357650703,37.096079837117735,34.80064278960243,47.33161714745452,38.77940754028055,58.45651869707456,55.8479290047333,45.87756271460902,26.99866523780234
