,Actual,Gru_predicted,gRU_biLSTM_1fea_predicted,cNN_1Fea_predicted,cNN_biLSTM_1fea-Copy1_predicted,vANILLA_LSTM_predicted,biLSTM_predicted,sEQ2SEQ_predicted,cNN_LSTM_1fea_predicted,sTACKED_LSTM_predicted
566,29.0,40.76733917029575,52.28943234902152,39.473376474902494,38.78952305227099,42.548606965505016,29.39160778217827,41.76303747408765,55.992678837338,44.57178800987897
567,37.0,44.14556759249725,51.98264758542446,46.55123701573237,41.90664353714693,48.599017790450496,36.72736185642834,49.898682750306,58.45750283289985,44.41835526456108
568,51.33,46.79410798112914,51.98501435542326,45.55567448014195,45.55364162653058,48.00927741732187,36.13768019387332,48.07039145504295,59.85541993769799,44.219399808227415
569,40.0,49.00164022665034,52.664600253235214,50.76908902059526,48.813968208683065,51.636299234033416,42.02239877184819,52.85383544022496,61.34341740947392,43.998721439656656
570,51.0,48.68530765601933,53.37487710340377,46.398417062026574,50.71866764609358,49.34795555334372,41.65849595894663,48.84263364624999,61.65810241463288,43.65753227992192
571,39.0,43.29866389870775,52.77405144009469,36.640312422813366,48.86651417206739,38.75171711227457,30.97585206586684,36.65209490105549,57.30077243391792,42.89770370562335
572,13.0,37.1983160614929,51.83865990363668,35.29651912806542,45.23950336358839,35.12531909540766,29.425647071936275,34.783931787486985,52.90717766576392,42.02670299077625
573,19.0,34.84622737550205,50.741575778035504,39.02520931122177,43.02971809980477,37.05083143116426,32.564870253072385,36.921378285756745,51.81316116763405,40.86503723419992
574,30.0,35.92510755387211,49.648307839719216,39.53029637602104,42.04562981194498,37.68669262927736,32.82403707205783,37.74932213367985,51.85874992804515,39.63444526420102
575,29.0,41.579482535095046,49.437668979236406,51.585199018524335,44.92295796712804,46.09696762180667,42.13450661216368,48.281896296486565,55.06639477861183,38.52636024486896
576,53.0,47.032355488853824,49.63923705609589,49.36647140049716,47.22039811731703,48.87290628576959,43.0456360040758,50.65665460271404,58.46703963170123,37.60986250488204
577,46.5,47.49625341685218,50.22802705181415,41.07790709648005,45.96226721888242,44.5301108414349,39.21922207113933,43.61504050226896,58.01524342068901,37.114216834202026
578,30.0,43.38187879798357,49.229950969790885,36.32023705311449,43.12556311122925,40.01946186713843,31.002919475008216,38.69714563410057,55.44362856113457,36.0589456452464
579,24.0,36.0896512752464,48.16933711863641,29.650754419404027,39.74102697177512,31.80725433351688,22.83104060134305,33.08406987200407,51.03256372791961,35.56792343223848
580,8.0,30.11725395969565,46.53481640217477,29.25273892852745,37.17716924675939,28.237401937861737,18.8935517672456,31.901730654693992,47.05535168665617,34.95915716384814
581,10.67,27.343808660405887,44.91531825373655,29.19186707192252,35.295436651864414,25.99135188663905,17.106631244620587,31.406727130912884,44.40798550949655,34.44308021355054
582,10.0,27.666553526498767,43.51889826856556,29.81453306861592,33.784347577604024,25.85997230053484,18.02771391346566,31.61042897018213,42.92934870480117,33.923623735859294
583,13.25,29.380566524928028,42.0960034841056,30.95800221678283,33.0381582034381,26.46104014496008,18.2885613226208,32.00226517318587,42.404898158941904,33.23819980538362
584,15.33,30.373138490675,40.85402533223648,30.587386216729623,32.53843214789193,26.10168373210273,17.276706602852553,31.921035425180367,41.94719786587065,32.56692145373802
585,13.5,30.280762907210004,39.96073294647041,30.358218666155395,32.3558275863097,26.40681175670063,17.622330245600548,32.111092560200696,41.65484489515003,31.95466190621765
586,15.0,28.29555476102617,38.86190585071507,28.014182502276757,32.330207759748994,23.38528492860588,13.969198735979695,30.998083191506783,40.39596543690184,31.29071870686292
587,5.9999995,27.6584753185106,38.38167537501952,32.289036970002336,32.86384284096796,26.246383279595577,17.93685930079835,32.287543519786034,40.50871542411624,30.735971670313525
588,19.33,27.63695789328115,37.98208020277164,31.02333974639325,33.82813465728735,25.497139120896307,17.25374709915872,31.87237903729796,40.730817524097134,30.168242258173784
589,12.33,28.70857630757736,37.93603643541504,32.445284153442834,34.0146875049451,27.12572089589583,20.08931368944813,32.61682544130972,41.10536896728789,29.63639968415546
590,18.33,32.39496185303413,38.48962210343014,39.04197851881021,35.19673683879797,33.52273693099191,28.42703709063422,37.19981318112006,44.05110227955269,29.08537893432512
591,35.33,39.17892827058603,39.67564540923448,45.73591594113623,38.39858402022029,42.84207176771345,38.08393570916984,47.887944678127305,49.90399605721804,28.52857886240466
592,53.0,44.89124324914405,41.39884844713973,42.5790373896912,40.70834972145732,46.5323945910132,39.79214553433846,50.10778412764229,54.62156677880539,28.216741320065967
593,45.75,44.70787178069399,42.18883223981068,33.13763593160493,40.23560851330838,40.98849823168798,29.71490856401505,40.913502812718086,54.37879855691245,27.962352074008347
594,24.0,37.44644529263896,41.89249795831687,25.48287795562444,37.81916203040428,29.849829131590347,17.398343903147737,32.82212530900453,49.53475425152848,27.89760348483949
595,1.0,28.51508460400062,41.353777073658605,24.68455726150033,35.25615560870595,23.76595694909587,13.357375848350587,30.818788438512023,44.57892134457305,28.01797483839112
596,1.0,26.83341562751627,41.3100487045489,35.81049350594548,35.32789259084028,30.942642062961127,23.08630867129945,34.616702057369864,44.85060085455992,28.07891457909679
597,32.0,33.67578071875961,42.04274932442706,44.746683139263546,38.15718448857472,40.31584018156245,34.40147276391263,43.9085493374076,49.74800206312625,28.08350501207121
598,49.0,43.39554001458132,43.518685442736206,46.45603782061764,40.88368151073314,46.69128375026632,41.00429504540093,50.594858054574686,54.87712656692444,28.14593453358233
599,50.5,47.04792846850487,44.02700158908424,36.94169581363796,40.426704091599504,42.17919269750546,32.073947114157434,42.30054011434343,55.42167814542472,28.13112846079911
600,27.0,42.28313242926695,43.66331160201203,28.89043047464059,37.16503817448645,34.174574743949655,20.85433264539525,34.647715917881335,51.67861487996554,28.224335165821824
601,11.5,33.65081771674121,42.82712258790704,26.062545795967456,33.93917836845609,28.5554701398252,14.529842515766427,32.00101757349658,47.383833676614366,28.4125777771764
602,8.0,26.901804272249187,41.62828203000065,25.36308269957639,31.81369781897099,25.68176736256279,11.28010218391867,31.27394032574736,44.227593602657386,28.578901162813366
603,8.67,24.252357539137133,40.500422555593296,24.971275851859463,30.5558274487068,23.471174828391973,10.054562992661408,30.779514734175265,41.8843115027086,28.74442461688484
604,7.0,25.597326880062784,39.46541018394528,27.35469580240039,29.98799162365238,24.31042780055743,11.675220674928498,31.281666270293847,40.87447862831918,28.80776048287612
605,13.0,28.776955778783144,38.764963685446176,29.952858849460814,30.036194839294712,26.25153696713561,14.4119461798337,32.160057178594585,41.20804642171667,28.800032703624208
606,17.5,30.87084270084233,38.19383089474226,30.11463583505356,30.274541421112367,26.585275388137667,14.751441906460755,32.269845951252336,41.50316612821885,28.717181076022623
607,15.33,31.457176025995945,37.818585932900696,30.4057705613717,30.50655093039059,27.8481049671668,15.9743537995488,32.86044496652006,41.92809491298107,28.586421620352205
608,18.5,31.100977141175765,37.66428353721116,30.064535534001333,31.01133343408924,28.74210738393252,16.812933434823123,33.25892830728014,42.53070024055282,28.446773016895573
609,19.0,30.66379986299337,37.60933410971951,29.81075357543953,31.629155808459505,29.250163002110146,17.036661083810948,33.45091555240802,42.988154683097065,28.291914705462123
610,19.0,29.25355537244176,37.582565757562485,27.92979155682324,31.988343428417707,25.99167479479393,14.506171146367524,31.804293118960235,42.002341772137385,28.180069228022465
611,9.0,27.320423505053352,37.1422364554592,28.530789682442304,32.38866881342491,23.50952384119432,12.364701139099797,30.99696769060812,40.2704715858024,27.97561332482336
612,7.0,25.54523959303481,36.84065858585952,28.762450597689693,32.768151944799214,21.781961543198253,12.334074401433089,30.57062618266832,38.779226685423474,27.80289048666249
613,5.9999995,25.78192393173704,36.8156442120892,29.82752094832254,32.323984438945935,24.05805306105693,16.890857043651998,31.514640834625844,38.89092355172368,27.57853903783002
614,15.670001,27.77654962086959,36.80143258386381,29.088099802471028,31.307985119621648,26.455825912141,20.0343862784216,32.531603374298484,40.15401549362864,27.248442507097444
615,19.0,33.224278060615454,37.16262003273573,37.96714570060864,32.48960329769953,34.970502982199,28.681241031443868,39.300051853362085,44.30868391305056,26.88004283119816
616,42.0,37.57659929551898,37.65966741836077,35.75789617080924,34.84237449410865,36.58748024538268,26.18917349501981,39.17143900303942,47.59793279152953,26.68119195307374
617,30.0,42.74234085019791,39.27055345953202,47.71864173087945,39.11852976798086,45.42168227351192,35.18200415423176,50.09345874768053,52.22034835093236,26.69968945317293
618,54.67,47.53242646901997,41.87320786547389,50.30902929634689,44.5680745660979,51.49778631323513,41.53030509087181,56.39681674021924,57.75125499584554,26.920252235301888
619,56.0,44.54339043930416,43.47644685443195,33.23995011435948,43.92477180277925,38.71895294278723,28.163274334558075,37.93248444571141,55.53452353732124,27.222055773668902
620,10.0,37.855265363765895,43.83896996885358,28.33875290026793,38.79160727763428,33.76409976852898,23.434987098580788,34.38708133455555,50.897866994406215,27.39257880002468
621,15.500001,31.897958500339307,43.262883473501006,25.557814664020714,34.64056423613301,30.753183041909487,19.50769922664873,33.049852615819795,48.01619058736489,27.498096378452026
622,14.75,29.982019657492604,42.31352615934463,28.08349583854409,32.71115865546365,31.12555485505483,18.0332932526644,33.64499069231004,46.753120661925024,27.62014648746793
623,20.5,33.26165101013147,42.062879712354885,35.49834773309531,33.13701580117114,36.0813253820258,22.938424075188063,37.6425202614547,48.22413610028316,27.85510253365939
624,34.5,39.33567449390224,42.57381581805043,40.37422417761049,35.42455221147365,41.49180563222458,28.703154753045208,43.15785759612767,51.47117941515554,28.160415863505253
625,42.25,43.02331130845917,43.1722600337173,38.18371799843729,37.00998354957248,41.26858803134503,27.472228866658885,41.80949955428125,53.08843555356388,28.48654759581348
626,32.5,42.21659133289744,43.51413904269199,34.87535515883618,36.75089378821491,38.57576519256495,24.031123254822464,38.5082039999789,52.37422142555236,28.812248172346724
627,25.25,38.651982525348174,43.68890207328593,32.91925828363766,35.66535729856138,36.39486920041015,22.20395296457436,36.62647507449477,50.98400641413016,29.13617458873357
628,23.25,37.13782949302732,44.02270470897788,37.43373812286242,35.80155849052363,39.900323435632686,26.84748598342389,40.22356550689585,51.64866147918997,29.42408940703009
629,36.5,36.17428623652151,43.94317389819632,31.9593183885874,35.58591455364025,36.2045148431109,22.30220877892786,36.51120420202584,51.113257741940885,29.6767393523444
630,20.75,35.888585907673495,43.76798521594368,31.80166949020187,34.572247144911685,35.08991661951856,21.490052571190585,35.86114605333076,49.76200453493313,29.91917549255534
631,23.25,36.98258772815996,43.706995938191525,34.67203677300084,34.40703559076253,37.49951965118581,24.384181123954303,38.11316256659694,50.15909349956988,30.12562938996274
632,31.75,41.266635904772365,44.3489446889062,44.120311037610776,36.84461054134589,45.37201312823467,33.48216058580309,47.78757528312372,53.83923737716934,30.34062751053637
633,51.5,44.65001251039762,45.013269506989424,40.09162817034231,39.28277626707624,45.76423645408317,31.89223788882281,46.66333751722616,56.43817466991929,30.584980917916884
634,39.0,44.707512178430605,45.59282359559607,36.01641350407408,39.64953388161976,43.0657003426083,28.19858874458676,42.461583217766005,56.03495045033991,30.915172853331583
635,30.75,41.031635825650696,45.726613984629296,31.655872788864624,38.52553095801667,37.82762369182637,22.816307916776843,37.06050766757798,53.60560598829504,31.253059543300537
636,20.25,34.83771801173891,45.27868166324303,28.684189403062536,37.14318683286957,30.662878840869805,17.160927516980774,32.70301990219644,49.48243946102776,31.546724328400344
637,8.25,29.49452374831236,44.33779701874128,28.727980152156707,35.59380745638045,26.80877369894732,15.210674178562249,31.499897141827088,45.704325983121166,31.679801017023085
638,8.5,27.902015951387646,43.5448666891571,31.87239738435221,34.98398072825421,27.588844578204665,18.60189231517579,32.1466821760432,44.15291742243152,31.68211274585913
639,16.75,30.1735317139153,42.66172022439365,34.8867193242413,34.957006889089534,30.554128511482848,21.9806124384313,33.94267898640781,44.71279613005585,31.425723670887788
640,24.25,36.03366340448397,42.92760940405786,40.8259543392274,35.16677242978984,37.94516592961199,32.069367689415564,40.50906768755792,48.07134550186417,31.24117799096545
641,42.0,42.56011423793331,43.315014793459184,43.58239375392885,37.366070517361706,44.23357474234429,36.63635679791614,47.29145258903309,52.66762017836548,30.8818784539763
642,47.5,46.93781678769225,43.818861597390864,44.55647188898748,40.35131237625772,47.9320032942136,35.93312888599209,50.60172352227665,56.36006025172617,30.598029342902542
643,47.25,47.96262452776402,45.25252977210894,42.71814108563648,42.31417564506523,48.697578165904616,36.05107475897131,50.04097883369152,58.38680429403631,30.764598579066515
644,43.25,43.801659399322034,45.87037049353346,33.27844590359586,41.56175928068539,40.90413480681584,26.807841668591195,39.430620499668265,56.288884689452026,30.938462604002
645,20.25,38.43991626404439,46.11685215920748,32.276527948411754,39.51302078973519,37.57802669633997,24.553942747558523,36.78045456202944,53.2404996086344,31.13813726486244
646,22.75,35.600551833524335,46.20794895299095,33.553908576169974,37.8235066128517,37.45143569139613,26.226104280528293,37.19092586803927,51.97743335260539,31.28574298574916
647,27.5,35.08291538361512,45.832296686544936,31.992005500446865,36.395892966037536,35.63747344550569,24.655713857507145,35.9892084920258,50.883141648661706,31.294942198752263
648,22.75,34.29631111833781,44.7914536210549,28.955643244282083,34.92740208234479,30.93660221270061,18.87897503264056,33.17851683789437,48.3666853730174,31.209105505423505
649,12.5,32.3234193496749,43.56884995847832,28.34194712241361,33.7166652944599,27.35847896498763,15.345000301579704,31.82168612639332,45.42505079267301,31.167542088715805
650,9.75,29.7032893745558,42.32842763680997,27.80010540382669,32.4417174860958,25.096474315385404,13.924675939420778,31.250158874022933,43.04829999635352,31.107971038257507
651,9.0,28.572224669770225,41.38524961052644,30.606630441936964,31.94538563558668,26.55374047128537,16.77653838329886,32.024314662988694,42.32413075670361,30.97754916838537
652,16.75,29.21077921544785,40.41505371214802,32.76138188177938,32.74202573954109,28.01039383557324,17.698395297833464,32.77341387995935,42.68662084642759,30.677899574187805
653,18.75,32.89719411619144,40.5221748231172,40.47446514323431,35.07360241887563,34.19949371303785,25.884287651538067,37.29208785578665,45.268766915124,30.47921198484625
654,35.25,36.80558268753614,41.06145345822479,39.34416184120028,36.73941220166257,36.76168552552729,28.829925559120746,38.845587980661286,47.975239962269285,30.24983160844268
655,31.75,39.02433966085012,41.68339658098057,37.3946332114248,36.73762152916734,37.940080126172695,29.95591179928873,39.23885708860228,49.45823235764463,29.96773831046105
656,30.75,40.05249023420703,42.02175295553844,37.52480923076994,36.7267600730488,40.37093271607727,30.432854482861902,41.36578338596262,51.067335065142366,29.594707838067983
657,35.75,39.10583360643688,42.27712927311494,32.45416412770192,36.31479531682267,38.30219960540073,26.11625312788608,38.61044846392728,51.3036818180463,29.408898046107524
658,26.0,36.655569833131246,42.226674873915606,28.972027163731177,35.21681585497387,35.035022233189686,21.22571555231628,35.768603511672055,49.84917872851703,29.34458244741906
659,20.0,34.03055770687508,41.997204596946176,28.344523048830915,34.417144817656656,32.53517371105637,18.23833075748336,34.2542486617544,48.07802016020189,29.373642346652453
660,18.0,31.55530157626423,41.68134904972579,28.038472167404027,34.13757607434043,29.092910400096507,15.696329878200787,32.562444772499965,45.94623923228586,29.46684354755889
661,12.25,29.96377167733128,41.30590960910913,29.98456439391768,34.351605470449435,27.45527068441163,15.899576710524537,32.08003099734816,44.10620215288921,29.51709979857228
662,13.0,30.58188393515876,41.12814133102833,34.22724179789206,34.95024049548055,29.865954357574456,20.519515417603035,33.539895096130536,44.110432983600255,29.46876998825559
663,22.5,37.477125236763,42.293263672626175,50.19681137370587,38.542424925574025,42.63877539834321,38.59478007959411,47.978564448500165,49.82307087031316,29.37826580432454
664,59.75,50.401711275617934,44.86445288052192,63.759790504161,46.60293901462099,59.15923729460759,57.61604087540217,72.42723248676202,60.53200425743394,29.27967240417276
665,87.75,62.19465100806743,48.08209320624635,62.30571306629043,53.78625842330461,68.45426595385302,63.084868427540485,80.70664161070624,69.99836871753861,29.36298087342528
666,82.25,63.47267378272455,50.31615162280841,45.19890867134532,53.94896376984263,60.50436625490526,48.556907631526016,63.469708898757055,71.16932175297848,29.68456987510013
667,44.25,54.327837779015695,51.048672441554885,32.52674140492109,48.61642547552698,48.69109064752029,32.25673514628221,45.197521634043696,65.73729472226344,30.211346827438845
668,23.25,41.51236534122196,50.872430638388046,26.37340360560897,42.30499844852722,38.82953797759962,22.38991870649598,35.9003316918071,58.91641403155189,30.95027443753092
669,13.75,32.83290236867351,49.93036077418147,26.019843027190564,37.50333950788155,34.650640438329475,19.327077981631387,34.11305707103498,53.91202014139616,31.62674133611964
670,17.25,29.68484508091395,48.29074324604799,25.556273511463356,34.45051077052353,30.20922590796705,15.138931692311644,32.35437449961276,49.99070790503473,32.159029743556346
671,11.5,29.97219847935028,46.37561167358847,26.775633414847768,32.55401980518639,27.16453592387624,12.386361671352429,31.5801104630269,46.60505259527109,32.55627282344882
672,10.0,31.73557239254532,44.789457461552026,30.79065506551848,31.82964507852883,27.923226980811044,14.234365041706294,32.228880648513325,44.99694062870309,32.83679561358627
673,17.0,32.37597265188093,43.4173913561982,31.83125228048151,31.91647434749275,27.28186166642166,14.466170898682291,32.129329532129475,44.04853736136794,32.957783428160845
674,14.25,30.46878902332438,42.08984988210871,30.609463227113828,32.07814125075997,24.30510715482368,12.776353995403603,31.118847172019457,42.20816636558386,32.91668235722036
675,7.0,27.88445048164457,40.83546545215283,30.29227568375458,31.840649641670563,23.77681106639272,13.426135103579442,31.101446825764675,40.73182294267027,32.67583690661326
676,10.25,26.73931358624595,39.95149703935879,30.31372339017786,31.589766517680943,25.01622063066623,16.22995211648178,31.67350063859216,40.51679546680983,32.30629053982308
677,14.75,28.677536761189927,39.336624871312615,34.56676137568965,32.23253538172079,29.22177277035703,20.86295392618934,33.90318511742,42.108923479711486,31.740997616488315
678,25.5,31.82448221746167,39.15272867711088,34.32747909410502,32.87794805627867,31.28695022191909,22.42036931244185,34.94669217518776,43.9369175526956,31.19548281763968
679,24.25,34.57352776929864,39.28220750839435,34.157119356532114,33.25583499393286,33.26420125067282,23.91959885083225,36.04325157503728,45.4168900229407,30.670302059021097
680,26.5,35.95472336884941,39.419711341208654,32.73127069633722,33.80731808953041,34.50223478587726,23.645281034443613,36.62900329857101,46.648777294969946,30.153564614770342
681,26.67,35.72262212429992,39.68699122758535,30.368979213475544,34.241449756706594,34.195064734140864,22.30797709278541,36.05288377852078,47.133796351825865,29.78078549702056
682,23.75,36.71970012657174,40.44699960301561,36.27551060425335,35.93674692509104,38.62702319274062,27.40514653218888,40.16993706731053,49.04905268425431,29.523561631080643
683,37.25,37.68911077102808,41.24212790969947,36.06687157268426,38.44545707442919,38.38473566366914,26.58399292904529,39.19770831532073,50.42506340627281,29.35455957552256
684,29.0,39.12274959045935,42.38896924643832,41.85546993342084,41.83124448298345,40.408452442027325,29.91027350183115,41.03926086139879,51.51396841508743,29.304195076889066
685,35.0,38.5908978429139,43.37524450316521,38.7009214578661,43.81791488939135,36.72127797323761,27.80376197173957,37.01008629307631,50.943525473623474,29.30183197630111
686,21.5,34.82421457980774,43.79496639393006,32.721792608109446,41.63318803230825,29.80056545621212,24.311484590882475,32.6084188210504,47.61692566209359,29.24418736653952
687,7.7500005,29.89069902964724,43.07539492607628,28.40077144776376,36.5093474801353,25.399516279914582,21.46459786811816,31.16708157765402,43.99672528015378,28.89869582258215
688,5.9999995,25.797463886690423,41.22623936071524,25.07757318009262,32.0401151461125,22.086074975695887,16.47584484171423,30.41480098147567,41.12763495233092,28.422393451202453
689,3.5,23.87784829417116,39.03223623300117,25.029001188659777,29.705223154074204,20.732007330565526,11.579102292395628,30.22573091797421,39.11259266122416,28.02007007198696
690,5.0,35.3945070754268,39.96375654101151,58.69888401749117,35.57230837820526,44.989609145823074,42.60421688694981,57.42085390401234,48.51308385773419,27.910725298042163
691,89.28705,52.863016306173805,42.91081451059348,63.7734480513479,46.95099364205769,61.28296753511683,57.10499835679195,77.7417796596759,62.17639201967355,28.04653019363252
692,89.28705,67.24792512016747,46.92841208768149,64.53238495880971,55.64218405168549,71.99839577944364,63.76624866725851,86.88718442206664,72.30967190192216,28.43947455871321
693,89.28705,62.618662440116935,48.65543131287163,34.78710949728384,53.03872604476727,49.44456747163603,34.511977071686296,48.85934047385396,68.39354454309299,28.97528376586132
694,8.0,47.00251583981462,48.93277272380138,25.14535453732972,44.61826476771597,38.303282081601736,21.69500751426541,36.0252310983487,59.1538983018196,29.609145135060693
695,11.0,33.44833962599071,48.522745416504506,25.225285313894016,38.68017460891534,35.2094513473962,19.42846013402982,34.61262534191456,54.09813265975181,30.23340732547422
696,19.5,28.09850739833496,47.50945228768273,25.81022609762972,35.649021081453355,32.87142384378584,17.439421122917697,33.79216709212721,51.14879965544232,30.743655416635228
697,18.0,29.605361972473457,46.28025836321801,27.95706812238311,34.121008684348794,30.963304515462323,15.968574477458697,33.145356372035145,48.77805201527484,31.15927307136339
698,16.5,32.87902686306882,45.100241882976526,29.86041171248423,33.31437310523664,29.039417728712657,15.23337315408567,32.490891260908185,46.67764088072282,31.48496630907493
699,14.25,35.499301779916536,44.22061438321905,34.91349501522003,33.19273947435231,31.23068714534284,19.08711502433393,33.99003273343817,46.20998547601317,31.660870526443496
700,23.5,36.28581064051172,43.63278210373287,36.7540604897792,33.67798970409183,32.91850972382409,21.914495159015065,35.16712836264237,46.82533466746996,31.697555461424976
701,25.0,33.92954983438344,42.71243148235254,31.938072499760917,33.58859918635401,29.26157486985632,17.80191121264167,32.854456488011465,45.66440279306381,31.56424209580236
702,12.25,33.02327140361616,42.3238849061766,37.10276093352565,33.90472993938821,33.48377512657748,23.30963818920996,35.875886076718665,46.17297212876054,31.38527575507875
703,30.25,34.85606873540406,42.405569661127615,39.00119301720289,35.74301304039815,37.48812246108303,27.6930264910823,39.21724425869071,48.645248697760486,31.17036203095469
704,35.0,37.08267457852803,42.600316303215344,37.31109540399411,36.78358456948523,37.40445989368341,26.83265239005929,38.46276201600184,49.85295088287172,30.963803555338043
705,28.0,38.00411868434191,42.85768511088386,35.791764832962684,36.43295401563123,36.49174531628372,26.00883479463798,37.32307236101132,49.74857449121899,30.79610230592658
706,25.5,37.80153418067675,42.81979110502702,34.459188927185814,35.656466316069746,36.71359422691591,25.32145323347337,37.4654014690945,49.72928806778686,30.569543706467314
707,27.5,37.26979251545682,42.918601000419,32.68338855414434,35.15362126130035,37.10803020750748,25.42908806196167,37.77559511537201,49.99664134238057,30.452239980387
708,28.25,36.67178129027035,42.726511011787295,30.76824230404142,35.1316414903037,36.43981214451149,23.143799165805312,37.112972903923584,49.92007541556652,30.345005117681445
709,25.75,36.27405017873471,42.63741404691755,32.45879492419571,35.67348504359604,35.89832819348253,21.863950859249886,36.68176575719554,49.59333272635162,30.34076327873785
710,25.25,36.8271808398043,42.9591186350342,37.52232137021305,37.73363173288157,37.38235903212868,24.31587871037638,38.05802599915191,49.99988877098358,30.431902270746104
711,30.25,40.45131116076538,44.112476845444185,50.95593175171023,43.70102580673718,44.49875572571429,34.29445072703643,46.51926176957797,53.249662127529,30.56513674403543
712,49.0,46.57335255493051,46.337879121809074,56.61381102029574,50.07102030032752,52.16815098157887,45.52358548225117,56.57470243944727,58.53325048109416,30.78613985546649
713,59.5,49.15927811680331,48.781541624994006,45.74039262237428,50.08633275180816,48.91652090314292,45.726859835156304,49.53741824380621,60.164175174921965,31.07432254075512
714,37.25,48.1047298017853,49.17008086234824,40.06047854162935,44.89646849019568,47.46796959801375,41.71901188269903,46.883054500154,59.45686687813176,30.77981562586504
715,38.0,52.65609088947207,50.62484081063708,58.91463436728922,46.61500770690948,63.2528980892231,58.411833345450034,72.72411717988346,65.98453962539443,30.80332921059735
716,89.28705,61.12573694956831,52.3814244790526,62.692072673599256,54.432507723536496,73.45285483604269,61.21575860597247,84.66253804433703,74.98961877802655,31.09900850225428
717,89.28705,69.43302992656821,55.96717276251366,63.25026345223218,60.47573017262514,79.51683514231466,65.60573166561667,89.95987568036037,81.45905430567522,32.22740554535128
718,89.28705,74.48282910659249,59.55437413267168,62.338855185095404,64.0492776650071,82.99539259600039,67.76143715228032,92.26790575026494,85.98376079294134,33.601900800688384
719,89.28705,75.96706910165713,62.77658654431628,61.71986593807456,66.24266066228738,85.0137006627644,68.22963196038503,93.24989146570718,89.15630405930868,35.181585841394764
720,89.28705,75.5696498900438,65.71442695384087,62.18496009401031,67.76316911420193,86.21496303183237,68.415810528136,93.6533064946508,91.406151950762,37.018195691056704
721,89.28705,75.15958588863843,68.34406620717998,62.2343797193497,68.76455867422351,86.94969650532191,68.66362052053803,93.81029856849402,93.0163774979801,39.07891113902412
722,89.28705,75.58989036029716,70.70920698756734,62.34468220952657,69.25099779307871,87.41113959746104,69.37665309825559,93.86584610995436,94.17679198545628,41.32225683444971
723,89.28705,76.63750715821789,72.57000926296902,63.98128348194065,69.89960285507685,87.70679870735829,69.3588417779855,93.881822724799,95.01903919687604,43.608681413264414
724,89.28705,77.65189377147323,74.08664281702505,65.28960458199333,70.55642739738092,87.9012407883454,69.11048871277755,93.88370146315464,95.63067127514093,45.96103429683653
725,89.28705,78.18780388741972,75.6714687023335,65.91840216421852,70.56794934745261,88.03200391342668,70.54395873930969,93.88147780017904,96.07496354096313,48.46091217425665
726,89.28705,78.22911411477871,76.71496108245785,66.23919673844416,70.3624183068742,88.12090639952133,70.61314181149181,93.87872574204088,96.39988253298512,50.7628877162573
727,89.28705,78.04769110349046,77.42690751456355,66.1426031672061,70.41130953705107,88.182178221909,69.99818524699607,93.87650207906526,96.63827681714386,52.984055492500296
728,89.28705,69.72143094180245,76.27055139548841,42.72145823304566,64.10808364330299,67.15180123351833,45.874880199469175,61.79240652118523,88.71273099801324,55.11917925370146
729,31.000002,58.24036911521102,74.00929897511061,39.19751016713479,55.006308175928986,56.5931669148488,36.49386990516637,49.494214600448174,78.47881752317979,56.96947600583712
730,33.5,49.42787165226461,71.22298321726146,41.05639334066145,49.22686132585447,51.696110630902446,33.715487413576774,45.8353166116752,71.96960558190779,58.38593464366466
731,36.25,43.63724043791667,67.86247804946962,37.01334472991186,45.45638022251766,43.72647317098789,26.89734777277081,38.66964339977337,65.76414747087004,59.31398001959924
732,22.0,40.735899658125575,64.44989660288236,38.53279639150137,43.04801378230716,39.24975523882934,24.59255045382585,36.25084482451387,60.2095144153952,59.76638902222356
733,22.0,39.63977324875647,61.34127814294786,39.61785218833343,41.86339219144784,37.30540414776442,25.441329216560145,35.84672159927602,56.52687533841715,59.71948294331701
734,23.75,40.27083485747664,58.90649561402201,43.4397784317993,41.44163377766076,39.464441459480646,30.906210317328355,38.50328698943875,55.30803282196271,59.1441523465997
735,33.0,43.152768123277525,57.16577847812561,50.83671993198747,43.980367046580646,45.37002797696436,38.6976960457282,45.68524871610754,57.07632924981418,57.94352845501979
736,46.75,46.97155335105506,56.060162972296176,55.83044684479975,49.92813711120586,50.13186280164564,43.00951065424908,51.75871078001813,60.04513581750919,56.39607918863822
737,51.0,49.01683525698375,55.98816179258059,53.1908194551246,53.931904678796975,50.3881381248806,44.68349955382257,51.05190886192534,61.527075091970346,55.103338407058295
738,44.25,48.01502371471432,56.31630252732965,48.09771021882761,54.08993886532184,47.86298534551975,45.554247079320966,46.93021376840926,60.906445618299166,53.69970802956536
739,36.75,51.631118025912,57.03918380377092,64.77755297539912,57.60766361042966,60.9483576290377,61.87458297719025,67.89758697249066,65.7567646162381,51.50330877656568
740,80.25,70.85546970408265,61.38263974205877,103.76822831441255,73.84250223547389,95.36956333781536,105.37172416213016,125.39522949068808,84.14427045576147,49.69438096236262
741,169.0,91.2893472645574,66.91672409676879,96.67882380704586,90.65431168388577,108.93297545875087,112.0985174892148,134.50763891070787,100.99103471193864,48.45280277627625
742,138.0,100.93983909174744,72.13519875478542,84.23199139156215,96.74728767470124,108.85560226154963,105.33234404487872,126.093268855669,107.70959388107394,47.85465211347745
