,Gru_actual,Gru_predicted
3759,278.42,189.0273184618058
3760,321.01,193.93716297868687
3761,385.04,197.05860902768714
3762,372.12,198.9746023004809
3763,343.8,198.8259825896083
3764,320.86,196.6748262651811
3765,321.28,192.93988806297776
3766,300.8,187.9648827284061
3767,298.65,181.6703000572135
3768,304.48,175.02082710590727
3769,308.2,168.66388495105699
3770,307.7,162.89260041763615
3771,307.19,158.08424465659562
3772,311.95,154.28794531850158
3773,322.19,151.24790186429746
3774,330.98,148.9688974228373
3775,357.85,147.54060448459947
3776,388.74,146.68862642077715
3777,427.22,145.52288404455814
3778,478.2,143.7108530459531
3779,530.41,141.22106311923085
3780,567.52,138.64493846172897
3781,630.51,136.65956746948234
3782,667.37,135.36518723844446
3783,631.93,134.59473097512188
3784,609.45,133.89220706209687
3785,611.65,132.9399322994693
3786,545.42,131.90215724598679
3787,490.86,131.23874770443166
3788,441.61,130.76193979103556
3789,388.62,130.32688367529985
3790,315.14,129.77697286421562
3791,285.2,129.18930364653914
3792,261.83,128.6561114353746
3793,240.66,128.39201119920995
3794,236.83,128.4039317695627
3795,233.23,128.80882884230599
3796,222.79,129.37948144580395
3797,224.43,129.84910721556255
3798,235.31,130.31472469354006
3799,235.41,130.8778673377158
3800,200.66,131.4083923212639
3801,168.88,131.63632852712098
3802,138.06,131.44515238008913
3803,133.03,130.8003538289972
3804,146.99,129.97463082137676
3805,153.77,129.64824560511911
3806,155.35,130.1995719839327
3807,141.7,131.71567482353132
3808,123.58,134.31491048680454
3809,119.53,137.16710065296263
3810,133.69,139.22323513096563
3811,129.11,140.22462264344642
3812,123.87,140.37048572242497
3813,114.42,139.71683614784615
3814,111.88,138.72368872962167
3815,111.56,137.9764030749222
3816,120.35,137.40998227389943
3817,126.009995,136.94670420785366
3818,139.75,136.56649761645343
3819,141.56,136.64587371428965
3820,136.74,137.2675165574714
3821,142.7,136.190627132519
3822,150.88,134.39483791101958
3823,150.47,133.2562446337789
3824,139.43,132.90807457520162
3825,127.060005,132.83093358430654
3826,112.59,132.70356229008766
3827,109.69,132.5391180220718
3828,133.53,132.9885980279343
3829,163.31,134.56238152732715
3830,195.04,137.3833845012999
3831,238.02,140.43570614296735
3832,242.89,142.67485117731056
3833,216.84,143.99484573389387
3834,197.5,144.66414105706065
3835,185.9,145.05421192042775
3836,165.48,145.38098455522186
3837,162.07,145.4400062791808
3838,174.96,145.28502396388242
3839,172.06,144.778027206068
3840,169.16,144.09497852485677
3841,168.06,143.3317789087364
3842,187.31,142.7765932452711
3843,204.27,142.95717498540196
3844,108.033745,143.81176067398894
3845,108.033745,145.09807961932577
3846,145.6,143.30020429801462
3847,160.17,140.92945616697727
3848,152.34,138.9785654244759
3849,143.8,137.2984355368238
3850,143.11,135.7595346064256
3851,174.65,134.26381594213018
3852,219.88,133.05991284006947
3853,267.03,133.1350273340046
3854,268.22,134.61191149714273
3855,243.48,136.24370347201454
3856,232.82,137.25058934757052
3857,230.43,137.90999059734455
3858,235.31,139.88481188482902
3859,240.28,141.97636535749254
3860,229.5,143.57358767834145
3861,225.4,144.33851577716297
3862,211.19,144.48355931692979
3863,207.21,143.96201946328506
3864,202.3,143.09846354550766
3865,209.48,142.18734455202286
3866,238.11,141.64913080059725
3867,255.60999,141.96732062473743
3868,267.7,142.56166536181144
3869,108.033745,143.15980978068538
3870,145.84,144.2379508655248
3871,161.37,144.7348598406782
3872,149.47,142.58242205493812
3873,138.79,139.4176596334186
3874,127.62,135.05200405385247
3875,131.88,131.5523779104119
3876,182.38,129.69288814109007
3877,223.03,132.6843403703939
3878,207.47,137.62304756824147
3879,185.11,142.86273426678247
3880,190.77,147.90672990227054
3881,270.91,152.2981786159374
3882,255.96999,156.88285977502193
3883,243.53,160.36652725490276
3884,224.63,162.6209306192975
3885,218.35,162.69020403375978
3886,199.25,161.25429683120916
3887,193.71,159.28914610642335
3888,192.76,157.25852164897518
3889,206.17,154.78610595354203
3890,236.89,151.97916925258548
3891,232.03,150.24666335894608
3892,230.72,149.96699187775815
3893,260.15,146.86892504736215
3894,225.48,141.83063638493047
3895,108.033745,137.08030400008184
3896,108.033745,132.95584626089018
3897,46.27,129.34778762937864
3898,89.38,126.96431428948976
3899,125.770004,125.57999335514056
3900,322.09,124.60195525983816
3901,321.94,124.57927637474211
3902,329.64,125.55755288145156
3903,352.31,127.12293237874574
3904,359.26,129.57357813257224
3905,415.31,133.16146119876177
3906,383.46,136.3374438571258
3907,371.57,138.25248348429133
3908,303.68,138.61108404192723
3909,279.7,137.75277317510503
3910,276.92,136.23905444957697
3911,270.39,134.48103853538274
3912,234.04,133.208309040248
3913,210.97,132.63118952733367
3914,255.13,132.7747131943805
3915,290.28,133.70809385299899
3916,108.033745,135.11218803342078
3917,61.68,136.98578877789765
3918,88.12,138.61372146811777
3919,77.09,139.254914046678
3920,59.62,138.66395177144156
3921,86.27,137.13525782940792
3922,91.68,135.2335990424633
3923,80.16,133.49455173584283
3924,114.61,132.23033054779737
3925,142.84,131.290363774059
3926,155.97,131.12903375504777
3927,199.14,132.62020770189622
3928,253.02,135.97918601588754
3929,228.74,139.6335113610806
3930,197.86,142.23502683343378
3931,162.5,143.71983817585647
3932,139.72,144.07478805882184
3933,128.12,143.49032249442766
3934,119.36,142.71198375395932
3935,137.07,141.63753804592923
3936,151.23,140.82579190704737
3937,167.39,141.1422234470605
3938,191.98,139.4437060796393
3939,203.87,136.9350965524727
3940,227.11,136.0960523074831
3941,216.25,136.7889652606612
3942,183.65,137.84381653117399
3943,149.44,138.4682160062498
3944,126.87,138.1729881807516
3945,118.86,137.26382118066206
3946,121.87,135.92032819977095
3947,129.43,134.47379678889345
3948,125.6,133.32623328246234
3949,151.92,133.19302090877062
3950,216.82,133.99970080525256
3951,282.38,135.52162982361105
3952,275.66,138.06628417538175
3953,242.23,140.48814175180638
3954,230.32,142.4474662978323
3955,209.09,143.2883284298007
3956,189.65,143.24306006388622
3957,197.26,142.45464844146983
3958,179.65,141.0764367994264
3959,192.69,139.804377836374
3960,237.99,139.05558720966746
3961,108.033745,139.0512958043405
3962,108.033745,139.05016335015696
3963,194.94,139.27948532231756
3964,223.74,139.44580708016397
3965,210.31,139.35778856882203
3966,189.07,138.53102251129573
3967,158.18,137.43424063456723
3968,147.57,135.83710771799596
3969,133.12,133.9932636972621
3970,128.46,131.78973136684763
3971,135.74,129.52987434151655
3972,172.25,127.2677077056796
3973,194.35,125.71983654609099
3974,214.43,125.2930205246116
3975,261.04,126.0193259754903
3976,247.42,127.3651434676002
3977,245.01,128.67698733420482
3978,212.62,129.57070229497464
3979,200.36,130.07698381856787
3980,182.33,129.95761420719825
3981,163.65,129.74025750752924
3982,173.2,129.74343135938565
3983,187.57,129.8202296338831
3984,207.44,129.96288905957934
3985,189.48,130.353824164297
3986,202.67,130.9382599272653
3987,195.46,130.6526877637528
3988,185.53,129.96653973424986
3989,153.38,128.90811229263127
3990,152.29,128.5820548920583
3991,124.75,128.47344359543203
3992,113.31,128.80018642880026
3993,87.73,128.3021300987504
3994,78.58,127.42060392116626
3995,64.03,126.30279713847814
3996,85.44,125.30476228640904
3997,114.55,124.73300703015346
3998,143.68,124.90371704796097
3999,153.21,125.38324434146881
4000,147.1,126.08003148001157
4001,136.8,126.5379005872598
4002,133.78,126.74363473083491
4003,114.2,126.47402123088213
4004,123.47,126.01150310119633
4005,134.65,125.71107492688174
4006,132.41,125.66147045350145
4007,134.7,125.65750686385917
4008,146.95,125.60998849029062
4009,153.37,125.20234968636619
4010,108.033745,124.78214958143258
4011,108.033745,124.39514081457483
4012,93.15,124.46223872494774
4013,132.24,124.80020924551695
4014,121.8,125.21957491052588
4015,138.94,125.09856622073276
4016,88.22,124.6566408763313
4017,86.96,123.86196350412325
4018,77.51,122.89051897429721
4019,81.29,121.77422461397258
4020,92.9,120.99023850329964
4021,116.5,121.08236961141327
4022,115.37,122.76359470146654
4023,123.29,126.60635446251032
4024,110.97,132.5492058047328
4025,107.68,139.1670594431784
4026,90.74,144.6221210465673
4027,90.61,147.64836644058812
4028,99.87,148.1752854516045
4029,106.12,147.04730148197777
4030,101.9,144.7378846854052
4031,98.92,141.87267129613676
4032,81.36,138.69344028235162
4033,87.11,135.42246557898932
4034,85.73,133.6383436157226
4035,105.5,133.73405089494204
4036,108.36,134.2858242951439
4037,108.67,133.57842784898722
4038,82.22,132.31027287272533
4039,78.91,130.9628461036178
4040,65.14,128.05115739068668
4041,58.97,124.68042241418499
4042,48.76,122.23942487198774
4043,61.61,120.5126781039
4044,92.66,119.83915097825799
4045,153.24,120.44300237018831
4046,236.87,122.08173807729058
4047,318.7,124.38900917119965
4048,344.13,126.97660737766601
4049,315.95,128.98462745358282
4050,259.23,130.2252757137558
4051,211.18,130.95900171967907
4052,188.71,131.65520773041712
4053,157.28,132.44272531005706
4054,139.31,133.38705799268712
4055,115.25,134.22717508900848
4056,95.66,134.93245563392756
4057,151.75,135.15277757547182
4058,198.43,135.45769086438162
4059,177.11,136.36796051722877
4060,108.033745,137.08292652555943
4061,108.033745,136.04352729436638
4062,108.033745,132.18227574856292
4063,19.18,128.0677418841899
4064,15.36,124.5522986339626
4065,49.68,121.52781897442526
4066,45.08,119.49226983135013
4067,70.75,117.97621169389035
4068,106.66,117.61792405122621
4069,133.54,119.08533881129038
4070,155.17,122.06340275001679
4071,170.34,126.19916267997412
4072,152.34,130.98913096124556
4073,141.86,136.12433386064492
4074,142.83,140.54749129145003
4075,157.26,144.7783550217527
4076,166.41,147.32125108939636
4077,177.1,148.47538581023443
4078,174.16,148.374373877208
4079,175.78,147.70290304995186
4080,158.88,146.68668932809484
4081,176.79,145.5686292332867
4082,207.0,144.3141233100787
4083,187.6,142.95508888559024
4084,108.033745,141.61129789044028
4085,0.34,140.86544270418312
4086,30.28,138.69843202118685
4087,34.74,136.2774535868257
4088,19.57,134.97779850340675
4089,38.34,134.2080574743053
4090,27.27,133.56273739826042
4091,65.34,132.98879173720252
4092,128.74,132.92577662217542
4093,172.05,133.77076625162846
4094,216.64,135.80694867500358
4095,251.87,139.07248461814245
4096,287.77,143.47968338538786
4097,278.47,148.73805557795674
4098,317.28,153.7013340514439
4099,262.74,157.0549928109153
4100,250.64,158.6094500856238
4101,226.19,158.7361657484733
4102,225.09,157.761629320712
4103,214.61,155.8243131276998
4104,209.75,153.34021527332098
4105,196.91,150.5761777249213
4106,186.22,148.12524885754894
4107,180.25,146.769358483491
4108,201.39,144.63650023455526
4109,108.033745,141.01148459171696
4110,117.5,137.83983804081876
4111,163.38,134.988825030983
4112,152.53,132.62396268155732
4113,141.91,130.79786540993607
4114,139.35,129.4625827218754
4115,160.49,128.53909613664968
4116,194.04,127.85636037041019
4117,238.81,127.80008037763238
4118,287.14,128.50646357530908
4119,338.9,129.77117648688161
4120,385.83,131.03974868310584
4121,386.78,132.12095931481107
4122,346.71,132.94726345023622
4123,317.46,133.49029013194175
4124,297.45,133.8588294651092
4125,274.31,134.09819451779197
4126,243.01,134.3774338783046
4127,223.79,134.57133685580465
4128,204.46,134.6023601401476
4129,207.77,134.7491470633285
4130,238.98,134.94552355917673
4131,162.43,135.65339682814752
4132,92.92,137.2174650627029
4133,129.05,138.5303221777875
4134,110.17,138.81546222062474
4135,108.033745,138.05461691714902
4136,108.12,136.65558897912712
4137,108.38,134.8132946325391
4138,109.25,132.8672317210306
4139,106.04,131.00537273835116
4140,128.5,129.51555475638034
4141,152.05,129.06033797603558
4142,167.28,129.7022606895299
4143,163.27,131.72901096161343
4144,163.29,135.32616227125223
4145,162.48,139.35203689362683
4146,159.67,142.58337570056634
4147,161.05,144.70218257719878
4148,160.73,145.44082581839257
4149,167.25,145.06048512057586
4150,163.41,144.13266242788433
4151,158.49,143.81956864756998
4152,168.66,143.99626130162326
4153,168.96,144.16621883342725
4154,195.46,144.6790566707145
4155,231.38,145.76361996283146
4156,208.04,146.8508355818519
4157,171.93,144.7150120910409
4158,146.09,141.26241259764186
4159,133.04,137.7095611075764
4160,114.96,133.55382677192176
4161,107.0,130.2860408211288
4162,99.86,128.09284958549534
4163,103.98,126.74557182351724
4164,137.84,125.97009401993354
4165,165.58,125.9227991570591
4166,215.09,126.64274200351203
4167,276.52,127.7945522131313
4168,285.57,128.87120322667664
4169,263.99,129.58695897279316
4170,250.03998,130.0265747066888
4171,220.52,130.19522097575398
4172,200.88,129.9411340186856
4173,195.84,129.3139779117157
4174,232.7,128.5507931963083
4175,238.74,127.66931172086296
4176,227.8,126.8318469514451
4177,247.73,126.26955364790697
4178,272.12,126.14915588734443
4179,265.62,126.55065559753722
4180,108.033745,127.32410690416094
4181,108.033745,127.60552176876294
4182,108.033745,127.63489107396947
4183,52.36,127.8139678420933
4184,84.58,127.75895440991548
4185,94.26,127.3998174266137
4186,96.96,126.66986130106449
4187,97.9,125.79746926051313
4188,117.51,125.0230047054094
4189,139.53,124.6667286589923
4190,148.57,124.61418874516265
4191,143.03,126.10944548735692
4192,134.65,128.30983376734085
4193,134.53,131.19058860020667
4194,129.98,134.2072677365194
4195,115.65,136.78166391132015
4196,104.91,137.89410643734954
4197,102.37,137.78907131182908
4198,93.83,136.67075790490097
4199,92.79,135.09669129196223
4200,99.94,133.2835725413125
4201,111.93,131.64680372831845
4202,127.2,130.25661191307051
4203,136.59,129.58217584393913
4204,108.033745,130.59563293390207
4205,110.31,130.61507836428996
4206,124.02,130.63929202281892
4207,108.8,130.69797103038022
4208,98.84,130.72875590331614
4209,84.73,130.67360836472184
4210,81.36,130.42577970708865
4211,83.44,129.9417151464903
4212,96.88,129.69135336765717
4213,99.56,130.24838671952713
4214,171.84,131.23819637805286
4215,179.46,132.81123484179867
4216,213.96,134.51008002490457
4217,224.76,136.27185091875992
4218,220.29,137.54599598162403
4219,174.12,137.95122087005205
4220,155.47,137.8490019792774
4221,131.03,137.71498496708688
4222,123.24,137.8221508945579
4223,109.72,138.26261596909114
4224,111.46,138.82726358527393
4225,108.033745,139.49342975872312
4226,129.43,139.8834261185255
4227,194.03,140.2532767144318
4228,108.033745,140.67647186266655
4229,136.71,139.04032887961597
4230,137.65,137.42613464672738
4231,135.5,136.3813413574497
4232,131.99,136.03746270419944
4233,123.84,136.15680251414315
4234,114.77,136.39077350874132
4235,129.21,136.67820826137142
4236,162.68,136.98586328146237
4237,168.43,136.93208660845863
4238,195.46,136.1482942070539
4239,198.69,134.7253655254748
4240,211.31,132.92038256409083
4241,196.91,131.04502353548693
4242,173.33,129.36209231380192
4243,171.26,127.8106151816816
4244,180.24,126.5521456688313
4245,191.36,125.6037897937072
4246,202.77,124.80646009459566
4247,203.97,123.88917220595334
4248,210.45,122.97731562717799
4249,198.48,122.33668182535305
4250,207.32,122.27197547940716
4251,212.67,122.81009982655512
4252,108.033745,123.68064417870181
4253,150.56,124.66561110552173
4254,165.18,125.38544964698407
4255,179.01,125.59568380586734
4256,183.49,125.55200981623754
4257,179.75,125.3045983785667
4258,182.23,124.9004314407575
4259,184.28,124.51879438091495
4260,167.41,124.49688288253535
4261,138.73,125.1266689653393
4262,118.56,126.31151405554857
4263,104.28,128.06362928741822
4264,96.92,130.2502344079318
4265,95.11,132.91033948356863
4266,85.38,135.43297058161266
4267,86.97,137.97963652963037
4268,87.33,139.68402477795027
4269,81.41,140.8243465378921
4270,66.69,141.10374980624707
4271,64.27,140.79405338848323
4272,71.88,139.6775578685339
4273,90.31,137.96904212272938
4274,106.69,135.86780318665424
4275,113.11,133.99211634236565
4276,117.6,132.4647038616449
4277,108.48,131.25060867193264
4278,94.19,130.21888330790415
4279,95.14,129.05558464860744
4280,89.9,127.67105510427704
4281,84.72,125.87848443677284
4282,86.68,123.84497669137062
4283,101.7,121.97776835274539
4284,125.9,120.45200240080462
4285,142.69,119.92947910010578
4286,166.91,121.28693404902253
4287,187.78,123.94250930792533
4288,216.96,126.78893289817528
4289,216.67,129.08228672619754
4290,239.31,130.7984614384537
4291,212.44,132.02943913592802
4292,216.27,132.96600854711588
4293,192.58,133.04685981553325
4294,184.76,132.296489713255
4295,154.44,131.2405804921234
4296,135.63,130.21079222077722
4297,117.39,129.20354872811066
4298,123.56,128.3671121078857
4299,122.24,128.44245011251493
4300,119.43,130.44039730648367
4301,113.33,131.6710471882733
4302,95.67,131.31331087198797
4303,80.29,129.57737781437217
4304,55.53,127.26620273367257
4305,41.11,125.05632269954529
4306,41.42,123.00078425005992
4307,41.69,121.33587544067694
4308,74.56,120.28146374119592
4309,142.89,120.4288094411121
4310,172.75,121.77607975273372
4311,170.83,123.96055407129677
4312,159.53,126.41386705273968
4313,160.25,128.44869351123717
4314,160.77,129.83569657391575
4315,165.08,130.71677573011166
4316,133.74,131.64228881229735
4317,112.52,132.0374855209161
4318,111.34,131.92912753640982
4319,111.66,131.71607714278073
4320,104.36,131.0855236732603
4321,105.67,130.21862999578414
4322,142.66,129.4954387939101
4323,219.22,129.1524690841492
4324,145.8,129.22412661268206
4325,95.29,128.94001471903775
4326,61.93,128.50102481508566
4327,53.03,126.10017724390768
4328,54.49,123.45974855970931
4329,43.44,121.14273984989336
4330,45.65,119.33514926374471
4331,56.21,118.17725211288908
4332,96.17,117.78452147226203
4333,129.51,118.4733590804508
4334,153.33,120.35797145179102
4335,162.99,122.67452568986226
4336,153.0,125.73090777580609
4337,144.82,128.78443637522173
4338,144.06,131.21961518901554
4339,163.93,132.51494906568163
4340,140.6,132.4648081666355
4341,130.62,131.3728839223257
4342,136.41,129.82995979943348
4343,115.13,128.07888761746972
4344,108.94,126.34995789493613
4345,115.77,124.98152112058193
4346,126.28,123.94762770282053
4347,135.76,123.52847809814925
4348,108.033745,123.67539167739014
4349,108.033745,124.15657295003442
4350,7.69,123.69585780661447
4351,28.8,122.67766228993632
4352,30.6,121.34634319151793
4353,31.900002,120.035080452718
4354,40.54,118.8019794036496
4355,56.55,117.97373817554215
4356,91.4,117.31847187360924
4357,131.59,117.04289808848009
4358,138.15,117.3077657113612
4359,183.2,118.02486997199888
4360,186.0,118.89183815303976
4361,176.2,119.79370380378823
4362,149.92,120.53304737849021
4363,117.39,121.159600006586
4364,95.55,121.4060354475592
4365,88.82,121.38016780989379
4366,76.91,120.9884802191726
4367,70.34,120.65401136614452
4368,76.13,120.24860021880474
4369,74.92,120.08569817457827
4370,91.7,119.95203877949832
4371,103.08,120.11922477869531
4372,108.033745,120.50953405346947
4373,55.48,120.74772194982988
4374,48.47,120.9173442155927
4375,38.38,120.8470203008681
4376,37.22,120.37830347459888
4377,31.15,119.61835966425609
4378,41.59,118.4771960140331
4379,34.75,117.54908275743921
4380,46.19,116.98767604632108
4381,62.95,117.49966454297069
4382,74.97,118.38982568370407
4383,77.03,119.69386157672767
4384,81.8,121.02121708550378
4385,79.06,122.14329292244948
4386,82.5,123.24779336848135
4387,69.77,124.2343174198036
4388,66.83,125.13449183963328
4389,54.08,125.68587782129866
4390,63.1,125.70140436418309
4391,55.02,125.19387118070281
4392,66.51,124.57822587447977
4393,60.63,124.01355590722758
4394,74.84,123.62803721166392
4395,79.93,123.80870835607244
4396,69.56,124.11046269383877
4397,71.98,124.09871348168487
4398,62.38,123.79259323502686
4399,47.36,123.27942758205491
4400,38.94,122.29202438866915
4401,20.89,121.0055787872723
4402,33.26,121.13767360749345
4403,39.73,119.90175632367922
4404,82.05,118.52477399045341
4405,78.28,118.09225099591767
4406,97.82,118.90138951003487
4407,98.3,120.60539779017479
4408,96.95,122.59989546909773
4409,109.03,124.35690558516846
4410,110.52,125.73469255689308
4411,115.58,126.61651674873603
4412,105.64,126.91859890218706
4413,90.43,126.96187057256746
4414,76.63,126.9457480011654
4415,79.95,127.13316916853614
4416,80.11,127.72150891829497
4417,83.82,128.4142430629178
4418,105.81,128.68126383881886
4419,99.15,128.5583776591952
4420,82.95,128.37219325099855
4421,76.13,128.05419713612662
4422,70.5,127.71814135717032
4423,47.34,127.42231750315447
4424,36.92,125.41876764111994
4425,108.033745,123.16142138591938
4426,1.75,121.41507272995787
4427,23.14,120.41669516149113
4428,64.43,120.20291463292791
4429,100.76,121.01130811139808
4430,122.03,122.73614758822939
4431,127.99,124.62132618666135
4432,123.76,125.93440681244007
4433,123.0,126.54971685262194
4434,116.17,126.77580537007434
4435,104.18,126.84302248615077
4436,106.65,126.70726209054617
4437,109.29,126.4489135295767
4438,120.47,126.21912963531494
4439,136.93,126.15899035788544
4440,136.33,126.0941424551666
4441,117.13,125.8390571503312
4442,110.02,125.46276944643444
4443,115.24,125.12502988691581
4444,108.033745,125.00782087892263
4445,108.033745,124.80946258825325
4446,108.033745,124.36603227184476
4447,17.05,123.69177501126866
4448,34.03,122.68368217796446
4449,48.92,121.36008164884944
4450,61.64,119.95686661049118
4451,76.9,118.65460390230756
4452,109.49,117.88262776626497
4453,137.68,118.0593353210312
4454,136.22,118.85296219297692
4455,117.3,120.21244363885363
4456,105.45,122.08790697244811
4457,106.51,124.33079208573952
4458,108.41,126.8880524406582
4459,101.5,128.76674922896086
4460,98.96,129.26718967308128
4461,101.38,128.77199427991607
4462,107.55,127.7179476479021
4463,102.57,126.34764828443028
4464,92.74,124.93604414468628
4465,89.69,123.52113949702586
4466,91.94,122.1968460847591
4467,99.78,121.39688640981349
4468,89.21,121.12719840629599
4469,77.69,121.01574852385447
4470,69.03,120.98193135583507
4471,52.79,120.86743427759714
4472,37.82,120.43279538182378
4473,32.23,119.79447864086116
4474,29.39,119.12598050583671
4475,45.11,118.33819471336383
4476,75.38,117.5406638546276
4477,85.07,117.56112998385194
4478,105.57,118.88152685968464
4479,128.26,121.10486223759757
4480,147.86,124.3771184022728
4481,170.85,128.5580945456493
4482,145.93,132.8619419679366
4483,105.54,136.5652012544276
4484,91.75,139.36497071245955
4485,82.51,140.65863570927627
4486,71.17,139.93525079813398
4487,66.48,138.14217350638978
4488,57.07,137.0435290405437
4489,52.09,136.9780106057425
4490,67.85,138.00836510418043
4491,76.59,139.7344487905423
4492,70.33,140.99543652387962
4493,70.63,141.3523234995273
4494,64.79,140.54914527058648
4495,49.84,138.38910812124652
4496,44.51,135.25310407570296
4497,43.32,131.82117187115296
4498,33.01,128.74198424405307
4499,30.11,126.18727191104729
4500,66.89,124.44668238063743
4501,113.05,123.95299195947926
4502,136.61,124.77837970105853
4503,184.95,126.45091022511077
4504,229.02,128.66968598486378
4505,242.45,131.31563538320677
4506,239.26,133.7795576722636
4507,233.52,135.3308112936898
4508,196.91,136.10347286252764
4509,138.36,136.37603670364274
4510,126.84999,136.22072657265966
4511,173.81,136.18015193132157
4512,199.31,135.97234658864767
4513,229.53,135.21315526430837
4514,246.23,134.6267973093707
4515,218.42,134.38598688753268
4516,193.82,134.4821560888533
4517,159.11,134.8128923132897
4518,111.79,133.9108776554118
4519,79.29,131.68381709926365
4520,65.11,128.67703203634366
4521,65.57,125.86985692398005
4522,61.98,123.79848646699497
4523,73.79,122.74942412345975
4524,106.56,122.40053883066132
4525,140.99,122.9619306410665
4526,158.97,124.29414378226136
4527,179.46,126.24569760648859
4528,204.44,128.87184395733308
4529,203.3,131.05964113488196
4530,178.47,133.29917358776166
4531,171.92,136.50226064296518
4532,169.64,139.09109560860566
4533,160.52,140.2281094102746
4534,175.06,140.4035653051538
4535,162.3,140.2821244946854
4536,136.74,139.6307845306124
4537,154.29,138.98987506559806
4538,162.8,137.95890963792957
4539,169.8,137.2701688843749
4540,174.53,137.57539508825647
4541,108.033745,136.33164747979177
4542,65.66,134.4521758544162
4543,42.42,131.68860022811768
4544,49.77,129.50648022219931
4545,61.88,128.32819144568404
4546,81.8,127.92564868558541
4547,86.0,127.91712547778322
4548,114.66,127.95045837263203
4549,136.55,128.3899101986853
4550,159.6,129.54546048725274
4551,193.33,131.46345045558056
4552,172.62,134.6394778160834
4553,202.5,137.51150083116585
4554,265.41,139.50819636524756
4555,230.77,141.2626063069101
4556,190.57,143.56132439159109
4557,184.97,146.81085696903142
4558,192.79,149.92515067582008
4559,170.08,151.99344413558288
4560,178.72,152.82858439378197
4561,153.01,152.74312880506585
4562,173.39,151.85717711573827
4563,210.56,151.03419583929895
4564,108.033745,150.72733055699388
4565,108.033745,149.6190751313009
4566,64.01,146.0949969179243
4567,96.34,141.85960337088758
4568,116.81,137.90559488702698
4569,123.84,133.87028811336077
4570,123.47,131.34400634064625
4571,117.24,130.51530319043763
4572,138.34,129.9214948790295
4573,168.12,129.0180944548481
4574,197.62,128.48859762049292
4575,257.17,128.752340239547
4576,232.4,129.71477728840028
4577,216.74,132.10844271594073
4578,239.98,135.64423288968885
4579,284.5,138.95593124151867
4580,334.29,142.98474130434263
4581,325.7,147.4838625697205
4582,297.92,151.33194188528418
4583,275.09,153.80276320443267
4584,262.97,154.14211204094892
4585,242.17,153.48664457939128
4586,257.73,151.4602668251313
4587,275.4,148.65441787621944
4588,218.68,145.86862528692603
4589,108.033745,143.37896946662025
4590,108.033745,140.0814714942231
4591,108.033745,136.8068461161903
4592,68.05,132.97907647236505
4593,120.7,129.7943321947918
4594,152.68,127.4829038019722
4595,118.49,125.89658880299605
4596,95.95,124.9210093253289
4597,118.19,124.28632835832384
4598,145.72,124.03344090864722
4599,163.81,124.22946723774135
4600,227.56,124.74643257251321
4601,267.48,125.2741115198896
4602,253.29999,125.84196278935467
4603,320.6,126.8315191357604
4604,353.85,127.66223388221603
4605,339.79,128.36463858953752
4606,312.31,128.58572046744177
4607,253.34999,128.4611654079687
4608,256.1,128.16942434929868
4609,202.37,127.93028280731004
4610,180.89,127.33790496434422
4611,180.09,126.41121472583619
4612,174.23,125.50917026653242
4613,108.033745,124.79240127193592
4614,108.033745,123.98011870738819
4615,55.85,123.08587477130898
4616,77.1,121.82981917395512
4617,83.43,120.57283228204244
4618,83.88,119.64431670619915
4619,87.87,118.98946017387212
4620,84.92,118.57114500912552
4621,93.01,118.89916185345021
4622,105.58,119.81858054404307
4623,112.81,120.58238363903756
4624,109.58,120.98710935358204
4625,115.64,120.84522476495872
4626,140.31,120.29380898186746
4627,128.15,119.62753850342769
4628,131.85,118.972845878943
4629,114.96,118.55593883156932
4630,110.65,118.22607429883996
4631,109.16,117.75992784555307
4632,113.4,117.29396020082145
4633,91.83,117.13729410496074
4634,79.62,117.00297162815492
4635,82.61,117.3786260517517
4636,84.8,118.35121793647419
4637,70.25,119.53306053302586
4638,63.300003,120.48137915636761
4639,40.69,121.01293228910863
4640,41.28,121.01323775372393
4641,49.17,120.5973290541173
4642,48.53,119.97882281100961
4643,49.86,119.3516443529703
4644,80.02,118.77426407757952
4645,94.19,118.81533789280113
4646,78.63,120.11555920331185
4647,70.5,122.38708348687567
4648,54.26,124.89669136180933
4649,45.55,126.86497123631274
4650,45.33,127.96455444707412
4651,43.47,128.24890475212547
4652,50.63,129.31700275644272
4653,46.2,129.47369865372931
4654,35.14,129.14312633713527
4655,35.73,128.6391991261867
4656,48.36,128.1364341708475
4657,40.55,127.71016947574694
4658,65.82,127.85449778129258
4659,86.24,128.29870293477398
4660,89.2,128.93400973172257
4661,80.95,129.5221408715002
4662,72.41,129.71702729605434
4663,58.99,129.37299963567466
4664,50.34,128.27064489230625
4665,46.67,126.44174628665212
4666,46.31,124.5345965869888
4667,44.35,123.00282564773283
4668,70.91,121.94395863508247
4669,120.31,121.6714394961062
4670,148.0,122.96217650283003
4671,153.06,127.38715182061392
4672,138.09,134.47109975985114
4673,121.22,142.8600074363143
4674,108.033745,151.17217644113177
4675,169.41,156.49971774317237
4676,108.033745,159.3585238258762
4677,108.033745,161.4347295642106
4678,108.033745,163.23263468694765
4679,108.033745,165.16317105557175
4680,108.033745,167.01029323315262
4681,132.48,167.36026627799572
4682,134.48,165.30782717680208
4683,140.62,161.43954249449052
4684,138.31,156.78014916072024
4685,123.69,151.77787552146674
4686,107.29,146.21280195443512
4687,79.02,141.11540216376687
