,Unnamed: 0,_actual,Gru_predicted,cNN_1Fea_predicted
114,114,37.38,45.72420478546257,22.10722897160415
115,115,40.08,45.79340769067712,23.611555899270158
116,116,45.6,45.90858072471353,25.76721633922433
117,117,46.83,45.97185716732735,27.25701207229232
118,118,42.45,46.01436677838928,27.670352107507465
119,119,44.3,46.07103880982076,27.86644687224045
120,120,46.2,46.182930125723146,28.55606957942044
121,121,51.0,46.39442400823829,30.2875428068538
122,122,58.38,46.69889369623061,32.89828181969827
123,123,64.88,47.00424620737591,35.41881642126729
124,124,65.2,47.23420860125146,37.06107236035994
125,125,63.199997,47.35180288022218,37.57009254539427
126,126,59.47,47.28295384926726,36.36632406390364
127,127,49.01,47.135276533235896,34.00301765838376
128,128,49.01,46.99292223106779,31.548456393786154
129,129,49.01,46.877577847389865,29.53206596245301
130,130,49.01,46.79260332517249,28.292947304921576
131,131,49.01,46.7306902297063,27.758805772445815
132,132,49.01,46.68502555024537,27.751523412681877
133,133,49.01,46.65069974706139,28.15423977012375
134,134,49.01,46.8609383072029,30.730991954075037
135,135,69.7,47.17212415614376,34.85569817441624
136,136,68.97,47.419571663437175,37.996019329275576
137,137,65.97,47.514413690009874,39.12956053269484
138,138,58.73,47.42427260360193,37.94197341734976
139,139,50.5,47.25018881781785,35.77732084620881
140,140,49.0,47.07574743278193,33.84787545797033
141,141,48.75,46.91322229781499,32.189132703371186
142,142,47.0,46.7580987223626,30.702156789403606
143,143,45.23,46.60894630941741,29.422439441812244
144,144,43.77,46.47060009886362,28.37517278289046
145,145,42.88,46.35948730633242,27.79653249351444
146,146,43.27,46.26210483507481,27.508002047174234
147,147,42.02,46.166108060918056,27.036555858528054
148,148,40.73,46.23709151240737,27.723943570384076
149,149,54.27,46.51749030076053,30.664746692672544
150,150,65.18,46.839996401017295,34.27825733253075
151,151,64.47,47.15755943661589,37.37004183893786
152,152,68.07,47.47946581312738,40.30084335715156
153,153,72.42,47.75131574436636,42.87248485179536
154,154,71.67,47.94546233817528,44.67251283579932
155,155,70.42,48.004633839377405,45.04654675325023
156,156,63.780003,47.91492112707322,43.273122663585944
157,157,57.1,47.77865346217072,40.21008392203731
158,158,57.4,47.68155036532861,37.48419050011746
159,159,59.77,47.62389493595458,35.80062439745341
160,160,59.9,47.597443766295385,35.14502949408087
161,161,60.62,47.55113466318272,34.82960832900109
162,162,57.5,47.40761816344614,33.850095553325474
163,163,49.92,47.155704390496986,32.04684172607059
164,164,43.17,46.86818714203698,29.95374625521877
165,165,41.12,46.63979296988041,28.191161892875744
166,166,43.42,46.49280850239948,27.126387770582852
167,167,44.73,46.38594220098382,26.704033254227692
168,168,43.45,46.26385558141192,26.552355296566418
169,169,39.9,46.12054395624671,26.550287925891745
170,170,37.83,45.97265804065177,26.699458963797966
171,171,36.55,45.81873763768211,26.56894268686249
172,172,34.33,45.707993619379366,26.370709776602904
173,173,36.58,45.663465062541455,26.455263374700923
174,174,38.83,45.66708947995849,26.556482587931352
175,175,40.0,45.74101195029883,26.942738204812176
176,176,44.62,45.85353651487634,27.748994142973583
177,177,45.95,45.99988773368215,28.90680367061896
178,178,49.33,46.13204673218074,30.14745702493952
179,179,48.38,46.17143107478132,30.566105174049095
180,180,43.0,46.198522943100045,30.422730224016377
181,181,46.53,46.279802273048446,30.49278242745403
182,182,50.85,46.403077165134256,30.731465028085278
183,183,53.02,46.48363384659458,30.541613350290586
184,184,49.25,46.462259841313006,29.504903319282352
185,185,43.85,46.32119066145618,27.6866936483179
186,186,37.38,46.13709782161292,25.713680751230818
187,187,36.6,46.06581264575487,24.81826339961181
188,188,44.92,46.14269648489946,25.474566051503604
189,189,51.22,46.21382148609263,26.23042284510947
190,190,46.07,46.21244323897618,26.1502312128854
191,191,42.6,46.17927590836845,25.83786081642284
192,192,42.88,46.11041197744471,25.582877649895433
193,193,40.17,46.06376017504903,25.615895980814894
194,194,42.77,46.084974005665714,26.151732384744665
195,195,46.45,46.19435467682084,27.25387562885435
196,196,51.6,46.4018069427918,29.242354693583305
197,197,57.95,46.56732697149287,31.050350435917213
198,198,53.02,46.604830193029095,31.568463326927898
199,199,47.07,46.50375997948694,30.684194876983298
200,200,40.65,46.3000364307148,28.622061541352885
201,201,35.75,46.02998194571941,25.910423664607755
202,202,30.83,45.74475184247427,23.148509568049903
203,203,28.45,45.53136938891037,20.883189082525107
204,204,31.379997,45.332991203954734,18.875399658197043
205,205,26.67,45.07947568435673,16.65690232470943
206,206,20.0,44.85322338271897,15.117299720846756
207,207,22.07,44.74817115250793,15.198280120170576
208,208,28.05,44.745336433438695,16.51170771598378
209,209,30.5,44.83028115571841,18.333625616689922
210,210,34.72,44.9206755415964,19.711040197380353
211,211,32.95,44.91918926970597,19.906887250131597
212,212,26.88,44.842357580452266,19.2204121613662
213,213,24.55,44.68909650110318,17.901092559130177
214,214,19.35,44.54875369472664,16.670736945764812
215,215,21.68,44.49645107915352,16.25756081020676
216,216,25.98,44.51361584324162,16.3926178526421
217,217,27.65,44.58710621448599,16.87318840969839
218,218,30.5,44.669100742938056,17.409086275999574
219,219,30.12,44.77647364329381,17.993276803763454
220,220,33.67,44.93447663772193,18.967332465856373
221,221,38.02,45.14356045027939,20.461881288980006
222,222,42.3,45.40014536345564,22.383046019543173
223,223,46.93,45.70569157419568,24.604776646266124
224,224,52.45,46.00880164003259,26.677738534241175
225,225,53.92,46.2278237317973,27.927644769202974
226,226,50.8,46.30021150534851,27.841087125297797
227,227,44.4,46.24480969625948,26.640898361317724
228,228,40.05,46.25204735611694,25.954985746375524
229,229,49.23,46.408850903054514,26.86809681097597
230,230,57.8,46.61965566201143,28.496670853693715
231,231,58.33,46.85494106975025,30.19554294933475
232,232,62.05,47.059420791940326,31.65246562617934
233,233,61.28,47.15142809944379,32.30417908767258
234,234,55.83,47.13126844162157,32.11026344338047
235,235,51.97,47.09671913890519,31.75917547792232
236,236,54.42,47.08168879535149,31.528389860769103
237,237,55.08,47.07586290754034,31.18975454425768
238,238,54.82,47.04200645337439,30.594865838876395
239,239,52.0,46.97606664133284,29.965133556394402
240,240,50.35,46.909880979805656,29.747966510748583
241,241,50.72,46.87918331903092,30.182360201915532
242,242,52.77,46.95201436665471,31.666259272320445
243,243,59.8,47.13314583769371,34.226021766817354
244,244,65.52,47.34110470260477,36.88527880315302
245,245,66.12,47.494917080800434,38.50867138171136
246,246,63.72,47.61638162667383,39.277554473063766
247,247,65.47,47.67678237530414,39.543030942637216
248,248,62.3,47.62062811778937,38.83130413170315
249,249,55.55,47.524169444599,37.67473502646258
250,250,56.08,47.47505914734696,37.04089035258448
251,251,59.53,47.43013946632736,36.53183291762808
252,252,56.82,47.41254260314329,36.104460836770606
253,253,59.2,47.46407414532964,36.41163486910494
254,254,63.529995,47.55754909976251,37.34989335609226
255,255,65.03,47.72152698169003,39.06569554131237
256,256,71.12,47.8818133963408,41.02340244542246
257,257,69.6,47.97136965897231,42.14643172083465
258,258,66.53,48.04490473012315,42.67344361822695
259,259,69.2,48.09009633557384,42.68109102722713
260,260,67.45,48.028078940325855,41.63500891582705
261,261,59.98,47.88844015747637,39.91940788018609
262,262,57.17,47.71905358686484,38.156085969386154
263,263,55.25,47.49132991330546,36.138455115648206
264,264,48.93,47.23257332967275,33.98195655244754
265,265,46.12,47.040598406320285,32.483123988286295
266,266,49.65,46.9981111452116,32.41882317281566
267,267,57.07,47.09982950739772,33.87681864741575
268,268,62.930004,47.23277820424411,35.822557151565974
269,269,61.75,47.32252816647037,37.254187131327626
270,270,59.7,47.37768412607376,38.22639892227827
271,271,59.93,47.408433936739385,38.88381162184764
272,272,59.55,47.42306570612698,39.09545450405105
273,273,59.28,47.42032783685512,38.954366699233184
274,274,58.33,47.41615584558371,38.67002686912542
275,275,58.83,47.41117553100346,38.26507924135179
276,276,58.53,47.38610260846072,37.78779971491005
277,277,56.83,47.37567263028218,37.61724722173784
278,278,58.78,47.43150281347497,38.10535157553202
279,279,63.449997,47.55437168141027,39.2069882207016
280,280,67.05,47.75632958387647,40.932523810557605
281,281,73.0,47.98133401312501,42.813961499237195
282,282,74.22,48.07045445166834,43.38995704414651
283,283,64.88,48.01574176613754,42.2647188483558
284,284,60.07,47.91926074299393,40.56567912806546
285,285,60.73,47.7662566881071,38.69585969007832
286,286,55.15,47.53406302389978,36.41039072170793
287,287,48.88,47.25920329895786,33.83762800440992
288,288,45.4,47.011718541742376,31.542045682198566
289,289,45.83,46.88435733320591,30.53187994565469
290,290,51.77,46.95317656422317,31.70100227463157
291,291,62.1,47.17410212700547,34.737228522276965
292,292,68.28,47.40562156762339,38.03310907667687
293,293,66.88,47.50719465511345,39.8360500045864
294,294,59.35,47.50503415963361,40.06866459291306
295,295,57.67,47.54277578067106,40.25847902078569
296,296,64.33,47.60091918402416,40.599572832153484
297,297,63.47,47.64116399982446,40.39383406259756
298,298,62.33,47.6812076660456,40.01839209809255
299,299,63.55,47.70092404979523,39.86148797636539
300,300,62.12,47.698372430133695,39.89525503071838
301,301,61.5,47.75016099678231,40.490013361372434
302,302,66.97,47.9210971641518,42.11191594304813
303,303,75.1,48.15334670324221,44.13216174131512
304,304,77.48,48.3623373909945,45.6406941851824
305,305,76.67,48.51052130596597,46.46564213423661
306,306,75.42,48.545126483565454,46.23560896550913
