,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,_actual,Gru_predicted,cNN_biLSTM_1fea-Copy1_predicted,cNN_LSTM_1fea_predicted,gRU_biLSTM_1fea_predicted,cNN_1Fea_predicted,biLSTM_predicted,vANILLA_LSTM_predicted,sEQ2SEQ_predicted
523,523,523,523,523,523,523,523,97.38,85.41006804986797,82.2307197423939,87.62393008458177,85.25679403128673,77.46596565271504,84.6205310538811,75.00926083972807,83.72938744759833
524,524,524,524,524,524,524,524,62.66,85.21239700801961,81.37543641631382,87.52878934948653,85.2721020653159,68.81343276785248,90.9918316559715,71.34528475713452,78.62115236079751
525,525,525,525,525,525,525,525,60.47,82.27477410407205,79.16674410209453,86.82759945013522,85.26805716873301,61.50180172313153,86.05717701148114,66.94603884541668,73.48885647111871
526,526,526,526,526,526,526,526,53.56,79.05208655475771,76.87071777767665,86.12508359941789,85.26197120094623,59.93980866645165,82.72595512844164,65.41844603260382,72.38524778134186
527,527,527,527,527,527,527,527,55.99,79.23940325728705,76.59766118625392,86.23469806206481,85.262045692596,75.15822179178723,88.23692187059706,73.37482465364002,83.08104192459885
528,528,528,528,528,528,528,528,81.03,79.93634713260107,76.69882084665115,86.50943071560752,85.25527440163127,65.4656662893975,78.65665508108125,68.10552372169128,75.48526248180337
529,529,529,529,529,529,529,529,53.8,80.33595013866504,75.84264362077371,86.21356478102307,85.25059632602527,62.72182596317994,76.22733339855232,67.11993960182119,74.60764655912013
530,530,530,530,530,530,530,530,59.09,79.42666781566156,74.85437780151165,85.70690237589953,85.24845841567668,58.02501570726272,73.82161067067277,64.1998669305611,71.30917120532261
531,531,531,531,531,531,531,531,52.31,76.44030502526489,73.03082221496963,84.79313565557948,85.23753049065438,46.94548155476178,64.80292153049612,57.08128099623735,63.771137689434305
532,532,532,532,532,532,532,532,36.57,72.54057776945696,70.61455146948164,83.45458775157081,85.22851700103136,42.25259328420531,59.7852645652417,51.99047323090189,60.00706717703534
533,533,533,533,533,533,533,533,33.08,73.07559169648563,70.90720681396071,83.305850274461,85.23445398551858,70.36725409055181,73.78382850590584,64.97417783333354,75.45924254853625
534,534,534,534,534,534,534,534,78.32,77.12553136406898,73.05994845003245,84.60253387129495,85.24308756772776,81.84483809821887,78.87159328734793,71.25538823418358,82.24913407821879
535,535,535,535,535,535,535,535,75.86,82.54905235855112,74.52160870362763,86.11076630433075,85.25516266415661,85.8541202233539,84.090001524169,76.83663039873868,88.13939740270897
536,536,536,536,536,536,536,536,82.07,87.90859992420475,76.33630723301115,87.70049260222262,85.26641090327294,91.1885790013626,89.67529603447194,84.55903074782516,97.01339396235868
537,537,537,537,537,537,537,537,95.4,91.1702093605276,77.95391575541458,89.19685106628395,85.2725043202247,85.31922548296487,88.24381979736641,86.5133787730457,97.71328770700386
538,538,538,538,538,538,538,538,88.98,90.03638685760119,77.35924891524445,89.55931253576908,85.26874249191097,64.97685208356054,77.24295255161253,78.22299449273922,85.23943747688867
539,539,539,539,539,539,539,539,62.26,87.22986925726121,76.24908496028722,89.11255631539625,85.26492851944238,64.18816429238112,75.52259769667162,77.5015577629785,84.88631726028558
540,540,540,540,540,540,540,540,72.88,83.96635283470408,75.47496773580419,88.55928448500721,85.25779221939374,59.183882302844175,70.1146380078279,73.06288342103367,79.43528649954077
541,541,541,541,541,541,541,541,61.34,81.49322261294127,74.66901278020646,87.8638080951938,85.25247351559966,60.00817710261702,68.18846272455305,70.21710872126121,76.61723759181533
542,542,542,542,542,542,542,542,60.08,78.63167058174604,73.39154802901497,86.74257468107972,85.24088261489435,53.2747427943005,60.145945684297175,62.181910485595935,67.56193580577326
543,543,543,543,543,543,543,543,41.63,75.11579134807423,71.3137822384438,85.14588341393369,85.23041653810067,48.69461625859404,55.63933495775567,55.46182880550195,61.906283932255896
544,544,544,544,544,544,544,544,34.93,71.80162805283366,68.98695361684312,83.59774580411234,85.22290777980315,47.23873283243906,54.40258361774983,52.12412987351434,60.128920617740626
545,545,545,545,545,545,545,545,35.87,70.06867665991547,67.43411558392084,82.62351421166825,85.22050169951535,50.97186696268562,56.5542786461422,52.808857118264925,61.67877898467183
546,546,546,546,546,546,546,546,43.07,73.96218386296702,69.38187854730108,83.35186376652827,85.23066236054494,81.45837541917557,72.99794904992302,69.81950209141127,82.43913248014012
547,547,547,547,547,547,547,547,91.49,81.03427210949994,73.33388404292255,85.52920999452137,85.24699837934105,92.07239262930732,81.61757897307906,78.8903130389369,92.15717902508355
548,548,548,548,548,548,548,548,90.19,88.83233362726497,77.10210374021409,87.92068991896356,85.26447412037874,101.13118807372392,90.65326710773483,88.4082079700944,102.53313582085782
549,549,549,549,549,549,549,549,103.25,92.65001578000846,78.69968145799247,89.49370773981045,85.27191583619147,84.53230314388516,86.4309612117324,85.38928487958017,95.72765318887696
550,550,550,550,550,550,550,550,79.85,92.6659122980709,78.5369916948794,90.0677180454974,85.27726433664546,77.00582328287727,86.26824165195941,85.0071874112138,94.34039519507908
551,551,551,551,551,551,551,551,83.28,91.13317211225844,78.66517692581574,90.40106072908468,85.27666840344725,77.710544086428,84.64538146824671,85.9628407862035,95.25853457524104
552,552,552,552,552,552,552,552,86.5,88.45787900216573,77.92309111073685,90.33197717308148,85.27249687105973,66.5605743544804,77.73525296665905,79.99356416879482,86.83627027816928
553,553,553,553,553,553,553,553,67.98,84.89250006721707,76.15965028556491,89.39109549224257,85.26150935271761,56.11259530711918,68.68468140037784,72.3116351330322,77.45516436349737
554,554,554,554,554,554,554,554,55.27,82.31190074232093,75.47158581490432,88.31994281427357,85.2535610936864,61.85290321602567,68.27132723576503,71.5521033735755,77.91047222526461
555,555,555,555,555,555,555,555,64.95,80.87491957229688,75.43049622088729,87.65273600555057,85.24882342476059,64.12577008652787,68.94166269377868,70.02299838027218,76.77651563736859
556,556,556,556,556,556,556,556,61.83,80.18781604391842,74.95719117653393,87.13411769063781,85.2500525369819,64.13053755211361,71.71810801510365,68.52885231820925,75.52689586486376
557,557,557,557,557,557,557,557,59.99,79.96607675002709,74.59648026081854,86.70482231297271,85.24776564333375,65.90676114438727,71.88108829565084,68.2292692503009,75.66426591621762
558,558,558,558,558,558,558,558,61.49,80.47861654631804,74.45527388950119,86.5961091992881,85.25000039282706,71.50475648097722,75.26570579325052,70.4721383334379,78.7906506607002
559,559,559,559,559,559,559,559,68.38,82.08474590549082,74.68714404776219,86.97860892256325,85.25622044558344,78.29882699221224,80.19693382185112,74.75210076636776,84.2353049362241
560,560,560,560,560,560,560,560,77.14,84.30616139349202,75.49141549207496,87.68519201735842,85.26025044383638,82.56401028182636,81.68396593136036,78.00337821086654,87.85424336736244
561,561,561,561,561,561,561,561,79.81,79.69019692507781,72.28147346403748,86.46075787164321,85.23557880943022,48.03340230309559,51.491777707722,52.321778567867774,60.592389039740944
562,562,562,562,562,562,562,562,0.89,74.45163124782708,68.6336397219506,84.19065464134773,85.22757840624416,50.85189816071969,56.24047512229143,55.44314629973787,64.22194625555501
563,563,563,563,563,563,563,563,50.02,71.6812048518041,67.96355008638122,83.3834258785388,85.22412944285949,57.683523637189815,58.18059896698705,58.10285948127972,67.0758628926481
564,564,564,564,564,564,564,564,52.95,72.44832731037307,68.33714060834305,83.57690304050472,85.2259991832689,62.44041885781721,61.10085414278909,61.4397017592949,70.78981542307707
565,565,565,565,565,565,565,565,58.46,74.25288752622194,68.75541867100611,83.67473292415691,85.2233249330419,55.51359305293202,57.24000407899979,59.44386188514854,67.8483189533411
566,566,566,566,566,566,566,566,47.7,74.53754246751495,68.6286636797455,83.22878866276665,85.21812541588746,45.69420061846692,52.74599733960056,55.10815735069051,63.27692283898851
567,567,567,567,567,567,567,567,38.45,72.90525164094048,68.62314384849702,82.43878236938616,85.2130674328676,43.20318495159265,51.36121246857529,52.07738263869676,60.91494160785803
568,568,568,568,568,568,568,568,36.52,70.34145763223403,68.404980153795,81.65339455829186,85.20948438451333,43.20214951766075,51.99670445740573,49.6636744059611,59.3615858579698
569,569,569,569,569,569,569,569,34.36,69.98543969045461,68.6885698644962,81.49846682508557,85.21854256912621,54.78515410809227,63.28540743789812,55.66942213510062,65.52347925878946
570,570,570,570,570,570,570,570,55.27,73.86933002151994,70.73793198900736,82.65942663602577,85.23197341358102,74.5617448045275,76.19408032609185,67.46255649580571,79.42499175354159
571,571,571,571,571,571,571,571,79.93,80.24158411672748,73.63159737042149,84.67828442995324,85.24832433070708,85.0218920628798,84.4988116981454,75.86126653321799,88.50130763398575
572,572,572,572,572,572,572,572,85.36,84.43257372316366,75.03358981254526,86.11344800372272,85.25138593751291,72.94538029267537,78.51395887676834,73.54953736902709,83.15178664439212
573,573,573,573,573,573,573,573,65.69,84.7956013291871,74.38190706363577,86.42550097380374,85.25201911653602,60.25618587680222,74.43519838988627,70.52013330338924,78.44350467440923
574,574,574,574,574,574,574,574,60.52,84.45243319699422,74.46795236829324,86.78773896833954,85.25749425279463,68.35527932506375,80.34141782575868,76.60202639693085,86.49992558109598
575,575,575,575,575,575,575,575,82.42,83.04734190223972,74.72246798808646,87.16986623336581,85.2538963061104,60.94633611365656,72.77019083072972,72.09310642924626,79.68122813044465
576,576,576,576,576,576,576,576,60.19,80.37773250502498,73.32346266111874,86.6129145154778,85.24483067233253,51.54227932168835,63.99137970116511,64.83693441778432,70.83528512610098
577,577,577,577,577,577,577,577,46.43,79.12252585878687,72.51055763459681,86.00531592490637,85.244674239868,60.21203840056185,68.98804119492986,68.14008784718783,76.00446928074936
578,578,578,578,578,578,578,578,66.99,77.96680281082601,72.07459525427666,85.65654602065025,85.23939278189881,55.26231037073912,63.733430016317165,63.58739658609425,70.48059313568758
579,579,579,579,579,579,579,579,48.99,76.05553330667153,70.71265697223801,84.83308552735491,85.23137003121782,49.5839906881946,58.10849477458536,58.15875429068993,64.90198797553461
580,580,580,580,580,580,580,580,40.57,75.39191699546777,70.1661266361538,84.23627332767119,85.23116145459845,59.78933925848451,63.48667642643071,62.07834474491091,70.35828529591866
581,581,581,581,581,581,581,581,60.12,75.87171026251671,70.23196235622675,84.31753626841297,85.23346324657656,62.71657430187066,65.55094433006225,63.5013140356119,72.11292120808696
582,582,582,582,582,582,582,582,58.2,79.9454574613688,71.37289136254189,85.41381497985175,85.24809340659277,83.72390486217473,80.0729201233023,76.83245141718618,89.2288750265231
583,583,583,583,583,583,583,583,94.31,84.78520229487822,73.93163483739346,87.10353886840433,85.25802314350804,83.7195396514978,80.5951661815592,80.22242486440483,91.64183089359601
584,584,584,584,584,584,584,584,83.05,90.1566908719911,77.14556216869403,88.87836946682718,85.26477953614283,95.67246977472212,85.9430558040227,89.6869018335072,102.92865668451401
585,585,585,585,585,585,585,585,104.72,93.00928900688317,79.04375838831264,90.2941801099846,85.27678759008688,86.48677035574535,87.11205326397385,88.31320131996875,98.85178828553627
586,586,586,586,586,586,586,586,86.12,92.45964491983824,78.70566313746957,90.70082257695248,85.2766162592924,74.98548310511924,82.09872053898899,84.24615092043163,92.4439569783952
587,587,587,587,587,587,587,587,76.54,88.95657080076312,77.01672141123964,90.14031015820514,85.27006099411201,63.06614126677939,74.31005241826084,77.4690496070158,83.49450037752135
588,588,588,588,588,588,588,588,63.429996,83.70745710590397,74.61596727640021,88.85526215706635,85.25665249715215,52.30367337238946,64.14811758146098,68.99138587000485,73.68284762546809
589,589,589,589,589,589,589,589,49.71,78.4237345905584,72.2403689716905,87.15819339184574,85.24223836292029,47.089179671764185,56.84276990739873,62.03204445999199,66.88783851944586
590,590,590,590,590,590,590,590,42.99,73.74790863238336,70.24952748724418,85.31909139799527,85.22775718620363,43.89234072492248,50.29857418617581,54.67664957102704,61.00059955593665
591,591,591,591,591,591,591,591,32.86,70.16033118580114,68.7349781623073,83.52893786721329,85.21539157234065,44.33580813895765,47.33002979840581,49.7181687723555,58.270089510446695
592,592,592,592,592,592,592,592,30.19,68.46290486066162,67.69985709533546,82.23688020183047,85.21148076072735,49.967086344667976,51.19491730961302,49.66292204029836,59.177245096849035
593,593,593,593,593,593,593,593,37.8,68.73097051154929,67.10435594868783,81.68272936997407,85.21326111115702,53.98506164533199,56.07265288450873,51.783617368636015,61.58033826949147
594,594,594,594,594,594,594,594,44.05,72.72035591702887,68.56547241323963,82.38251882630956,85.224963749337,74.52503531951739,69.88039156593902,64.34554280086508,75.95020956305177
595,595,595,595,595,595,595,595,77.06,80.39480599115389,72.79038551698427,84.65648072406348,85.24421239163938,98.1225895258688,84.59624677605377,79.75166743447383,94.70965030302388
596,596,596,596,596,596,596,596,101.78,86.86490486834357,75.82787937578792,86.99457993227546,85.25719628619552,88.90865777162652,84.42281531704286,81.32497577275484,93.42611448237557
597,597,597,597,597,597,597,597,81.77,91.15018600506752,77.30314180463238,88.60240025189817,85.27111877553885,87.80880346099845,89.95465461946581,86.69522778848143,98.82908323068423
598,598,598,598,598,598,598,598,94.53,93.5727438457967,79.35429172873819,90.08541726148442,85.2795512302936,90.60081753712682,92.04882347131786,91.5539307468591,103.69589088055764
599,599,599,599,599,599,599,599,99.98,92.99053200946928,79.90842766226464,90.92340362648628,85.27893294960046,75.5769021093591,84.61290310894393,86.33343674384429,95.0025216732873
600,600,600,600,600,600,600,600,77.52,89.46802301896732,78.21055438722645,90.43634742358408,85.27285443097865,59.78977503463571,76.01346787204244,77.79994151532543,83.49199745808885
601,601,601,601,601,601,601,601,61.16,86.08521566845722,77.14793100315693,89.56565177516511,85.26568833427011,62.55019347751114,74.73365663388297,77.25363465419056,84.01656765581878
602,602,602,602,602,602,602,602,72.7,86.15164732172839,78.42712396062325,89.67554930608118,85.26936077260412,80.73023444093494,84.13261074784145,84.80971004765487,94.89070225780699
603,603,603,603,603,603,603,603,95.07,89.65767131013469,81.24746721116183,90.83034865758482,85.28078779167991,95.17018747860548,94.02218176556153,91.82950515604428,103.64412663312758
604,604,604,604,604,604,604,604,103.44,93.7688654613297,83.3644826520005,92.06869784347838,85.28840083828713,94.75360037639234,96.74570076971987,93.771770635671,104.84480539172888
605,605,605,605,605,605,605,605,98.13,96.80103316717428,84.5021191273955,92.98290406453212,85.29888181341076,95.9467778258611,101.80335602632208,96.37455357387076,107.38085871005836
606,606,606,606,606,606,606,606,102.48,98.74453520818729,85.45747453578608,93.90554274034062,85.30527319696162,101.88459661956894,105.03544442183828,100.41998649664258,111.99142998302871
607,607,607,607,607,607,607,607,109.92,102.50491838392227,87.63353205823803,95.64723200377766,85.32406744020037,125.28856192647976,119.63376670693484,113.63392616562264,128.6574616859765
608,608,608,608,608,608,608,608,141.27,107.93921832012715,90.84493412261116,98.23215184436089,85.33904026180556,137.58543489505465,125.81351948078854,122.80343109993788,138.2973664903038
609,609,609,609,609,609,609,609,146.91,112.1671408865228,92.61409590648596,100.34479462535764,85.34731628409578,129.37256662550615,122.67987924961768,123.10930871225236,136.1543758111879
610,610,610,610,610,610,610,610,133.52,115.2500821008554,93.81296451799771,101.80962822323332,85.35624038373908,134.31075217419593,125.58505359092236,128.3187034594504,141.69074420591727
611,611,611,611,611,611,611,611,147.73,112.77917917942094,92.64955393177983,101.8898557300432,85.34517837374719,101.09646006659786,106.2099989588628,113.32891265644555,120.41849154234612
612,612,612,612,612,612,612,612,96.88,104.0663676515588,87.80338046889467,99.53046680832496,85.31993315363775,69.35784754108302,84.02054550991687,93.64509013606016,95.2068969636156
613,613,613,613,613,613,613,613,63.84,91.94897486395672,81.91459207907009,95.6177854546208,85.2884082874521,51.08658782792475,65.83892159893533,76.03621762188435,75.46521677884837
614,614,614,614,614,614,614,614,44.03,80.40849010721793,76.77475763443385,91.51993275790086,85.25879040750075,45.97624835201774,54.21490935530154,62.62352678213416,63.66451779110842
615,615,615,615,615,615,615,615,33.11,72.49628503449952,73.34002960402916,88.00273502202799,85.23663659085706,52.30097677466753,50.16648559279116,54.95053301976228,59.5714027633143
616,616,616,616,616,616,616,616,32.17,68.71555818921043,71.24652372786012,85.35851982822226,85.22155948094219,58.34911025253018,50.02059742128532,50.71358206541368,58.25224131116012
617,617,617,617,617,617,617,617,32.22,71.51736046811949,71.56665904194195,84.5799033080927,85.23106461545373,85.43089591514563,70.37792129479989,64.3203124790856,74.11406488769744
618,618,618,618,618,618,618,618,78.09,79.21234044092306,74.93768926262229,86.00406446519011,85.25034305441604,106.14280004159892,87.35759263996894,78.34207684407279,91.6428737766929
619,619,619,619,619,619,619,619,97.22,89.31110635871198,79.68147395288892,88.71917336208867,85.27210951448089,123.07122858088636,101.94940435487496,93.60187008085953,109.89031850941743
620,620,620,620,620,620,620,620,119.09,98.6987973352242,84.16685455924396,91.86581238614562,85.29798046444846,126.01756700785782,113.65457525094084,105.16005405358534,121.85650814630206
621,621,621,621,621,621,621,621,128.07,104.20861690597305,87.06673254424949,94.43200502597487,85.31318421016795,112.47370382201524,113.8846501604422,107.76648708262417,121.85886208243502
622,622,622,622,622,622,622,622,117.51,108.59142995975007,90.6517698255743,96.81812155163313,85.3298405430581,126.04003368943056,124.62823814619615,120.4126811936635,136.53045435425227
623,623,623,623,623,623,623,623,149.34,115.62540082909206,97.14095346343689,100.50702998940706,85.35968934712376,157.65642031599126,145.10395159870137,140.37242078482308,159.958510260701
624,624,624,624,624,624,624,624,186.71,119.29707934827256,100.80296296647631,103.46434103639068,85.36954459238926,128.06766659970177,134.95963403707378,131.6407330729074,144.06251363982844
625,625,625,625,625,625,625,625,130.65,115.67142177032432,98.34500669377309,103.03781674809728,85.35814736997337,88.7991103514644,116.13458105197806,113.41229860920598,119.033319314742
626,626,626,626,626,626,626,626,91.97,105.26502768645116,92.96677662235538,99.99834886057457,85.33211998754128,60.09917237740217,96.25007802709332,93.99010566116752,94.90371594902304
627,627,627,627,627,627,627,627,64.62,95.90597130011324,89.5044494357083,97.12836437462455,85.31598509619957,73.66429175550863,97.82425046851174,93.24958417073393,97.94132154530134
628,628,628,628,628,628,628,628,92.44,90.3507714163202,88.25736237929588,95.41660585606792,85.30487094205283,81.60089284352901,95.47801677214412,88.76201350987544,93.95785077681406
629,629,629,629,629,629,629,629,80.97,89.65703068194661,87.42193852704635,94.36610971258212,85.30180188608202,94.54317636410217,99.6936631146565,89.86490707981443,97.19485562121555
630,630,630,630,630,630,630,630,91.17,91.80152609238804,86.79127732170394,93.89170219181204,85.305146561157,103.2591612362448,104.20188286083318,91.36825286062484,99.94274829318097
631,631,631,631,631,631,631,631,93.88,95.2012206999026,86.75459763335373,94.07736517971634,85.31011515419713,116.7923274211794,109.50771449783258,96.6650412113413,107.28153154424565
632,632,632,632,632,632,632,632,106.73,99.33216258745348,87.30973920415217,95.07576186334808,85.31885302471598,127.81688301156238,116.21927805777456,105.09272850051684,117.99301362894569
633,633,633,633,633,633,633,633,122.61,100.10286064521176,86.0369450794017,95.64266566564632,85.31743768337022,103.41264383144542,104.65979793034262,97.58358284641209,106.16926692476471
634,634,634,634,634,634,634,634,88.24,99.57945251721834,84.55478472378788,95.52714401517208,85.3106961890654,105.280775221214,101.07719652596552,100.07552220974358,109.90526898352769
635,635,635,635,635,635,635,635,106.85,96.47972088502598,83.0313112992077,94.9197986962099,85.29819649023281,89.5278025679134,86.58544199504001,90.67279881830638,96.89037845191686
636,636,636,636,636,636,636,636,76.23,90.1647806651569,79.61297888091893,92.99800352194192,85.2770483108611,65.76094373994871,68.8958503291658,75.84307567234242,78.32774465065569
637,637,637,637,637,637,637,637,48.5,82.49874069829171,75.96288804184383,90.14303655258698,85.25502857918701,52.76568548263664,58.247801608833406,65.01224306636962,67.60370327380325
638,638,638,638,638,638,638,638,40.55,75.3102815964771,73.51477211607614,87.30959022085261,85.23504246955183,46.50388760571849,51.412548389019136,55.926448123491326,60.740377875770506
639,639,639,639,639,639,639,639,31.520002,70.05222145447972,71.98365584822885,84.84005049660905,85.21930983311891,47.31818562609126,49.58845273801624,50.02031807759865,57.92304781246541
640,640,640,640,640,640,640,640,28.89,67.31738716872022,70.98457384141915,82.9547338832369,85.21451257087328,49.578195237841946,53.94002771845928,47.54731076705798,57.474384605858276
641,641,641,641,641,641,641,641,31.15,69.43866353192614,72.01612675836667,82.51346024828766,85.2231908480723,68.46203330835924,70.31429797672531,58.62716150907046,68.71157288594735
642,642,642,642,642,642,642,642,66.96,79.218709476979,77.45203571420673,84.87056972552271,85.25587778399446,110.8455398328384,102.5075851849843,84.79959408161514,103.21920391530439
643,643,643,643,643,643,643,643,127.05001,97.7621840259175,88.40564545734206,90.81487674192611,85.31174652132725,178.7455874027404,145.14362585137263,123.0501623423294,151.11830311339014
644,644,644,644,644,644,644,644,197.27,117.3184470452247,99.58515857759126,98.28513775484728,85.36220716488621,196.8210607127897,163.78382035838166,144.18515669202137,169.70320991793466
645,645,645,645,645,645,645,645,193.53,128.40137429237296,103.95652226479756,103.45184878672308,85.39232413889108,156.42213837417552,160.227127149797,143.0441382957265,160.61668868147103
646,646,646,646,646,646,646,646,157.24,129.5735152999447,103.32769355403968,105.58529708550256,85.40480149022873,126.66366288303402,153.69979633808362,139.95741290558522,153.10980757351948
647,647,647,647,647,647,647,647,150.0,121.8463772819324,100.3365260522324,105.3233471990616,85.38277430938966,92.98907942229864,128.0207517586722,124.32265850048076,131.31338696712717
648,648,648,648,648,648,648,648,110.02,108.6364601620403,94.89829295691926,102.6428024276596,85.34821018389312,66.71996413750833,99.95332610744931,102.26824351425066,103.33739981600563
649,649,649,649,649,649,649,649,71.2,97.18186427749444,89.79263528120075,99.14331880610372,85.3217507498923,71.44747240229867,91.34048237358796,93.7074843419134,95.89041744363979
650,650,650,650,650,650,650,650,80.79,90.06721150227892,86.22105864099063,96.32170174835396,85.30453572962884,76.02298790488393,86.89388212010684,86.00157644408756,88.79806746836753
651,651,651,651,651,651,651,651,72.21,86.82680983864759,83.52536971718897,94.0469427899474,85.28736540435523,79.31027461288494,82.17979725060633,80.51441723320089,84.26108649621193
652,652,652,652,652,652,652,652,68.66,86.39901919230799,82.03216969907818,92.4147264550227,85.28045257925591,85.7387848020041,84.83150630437963,80.45901034409671,86.39738782517787
653,653,653,653,653,653,653,653,77.15,86.05884562443615,80.8596115382677,91.23947914565528,85.27372598328105,81.1368545604079,82.25400583211422,76.76550577153155,82.59574372463138
654,654,654,654,654,654,654,654,66.9,85.8623366523243,79.50288022254846,90.39822259722818,85.27328648254736,86.01002379717228,85.52518744543342,78.20314991723862,85.62657058077997
655,655,655,655,655,655,655,655,76.81,89.33136808745134,80.90223566027012,91.02528585588637,85.28796133755344,118.11848736383014,102.6577305542749,93.54004201154456,106.83759110823439
656,656,656,656,656,656,656,656,118.6,95.0308285002026,83.64236630232878,92.96221028422406,85.29884456758586,129.84021030447647,106.99129717838434,101.34842062280372,115.27494741355099
657,657,657,657,657,657,657,657,116.99,99.38930513199746,84.38568867879398,94.459693572197,85.30793999802364,120.58100252549973,104.53165739439616,100.79876163742888,112.29721820536346
658,658,658,658,658,658,658,658,103.36,100.39987375120278,83.84448449566884,94.8613674461248,85.30436439883435,106.22287111594429,96.38533996475849,97.78706423694304,107.18042402800327
659,659,659,659,659,659,659,659,95.54,94.76319490088362,80.8066852211011,93.54610563183644,85.28369296602122,68.45922497316263,72.67014854507914,79.13469779436045,81.88761120352085
660,660,660,660,660,660,660,660,47.02,86.94021592626817,77.25726984669967,91.1462900917842,85.26690999732645,58.23833372014674,66.66356650946213,72.98331144074183,76.58794747512299
661,661,661,661,661,661,661,661,58.17,79.97015889243487,75.39666211355856,89.01090501011049,85.25061122435523,49.82186859801012,60.547843033174274,66.08213683545738,70.16767606246917
662,662,662,662,662,662,662,662,48.12,75.29400517100082,74.66315773653398,87.10926727627219,85.23643546340266,44.73988809317323,56.98735075045099,59.954725619319504,65.02021367289576
663,663,663,663,663,663,663,663,41.45,72.8704640404946,75.04215635226961,85.38585826369044,85.22661746396204,48.17213182705786,58.03152255287074,56.11255061212931,62.695627249953354
664,664,664,664,664,664,664,664,40.1,72.72320894721534,76.25683209186403,84.30012756986007,85.22989509655224,60.80517816191156,68.24425697023605,57.8160033117358,65.58168703392525
665,665,665,665,665,665,665,665,51.01,76.78529820287731,78.51899451229328,84.79505009097875,85.25244371893974,89.05810291940924,92.141327202011,71.88037317581298,83.5271575167836
666,666,666,666,666,666,666,666,88.97,87.10975892116072,83.19128956626888,87.79798727345081,85.29459854354857,130.970993548092,124.56015277829994,97.08004909057917,116.65728895846357
667,667,667,667,667,667,667,667,140.86,105.73679820281912,92.54852835635222,94.16670301529396,85.34946909277434,204.7428603099993,164.43919789312008,136.6369476167735,165.63341822568572
668,668,668,668,668,668,668,668,216.79,130.83891985303728,105.70987692058968,103.76681438031036,85.4206831099612,270.44592565302696,203.5982067211953,179.81679222486423,214.71402948088516
669,669,669,669,669,669,669,669,277.68,152.66235113163873,116.84265397976876,113.47725532781156,85.48104369377553,261.0656093498427,214.46689598358483,199.2898629697004,228.28698910513066
670,670,670,670,670,670,670,670,261.86,164.64160660389427,123.34111182802856,120.26900914873852,85.51397645214196,226.396823085358,210.06491622832016,204.94154443828467,227.18637497967484
671,671,671,671,671,671,671,671,247.76,166.50331681345207,126.43001237434336,124.13526730630164,85.52992511435923,195.91361833353565,202.8875414839924,204.4666154759661,221.6001418745847
672,672,672,672,672,672,672,672,237.35,158.17552282662754,124.70503903711628,124.76651699567728,85.51671029568878,148.62901565279068,178.0639441122906,183.68374315477024,191.77727580137594
673,673,673,673,673,673,673,673,178.51,143.1838250373884,118.34665528709722,121.75110246186756,85.47711798383229,115.82423394067696,148.75818417350408,157.625431789684,159.32466081274814
674,674,674,674,674,674,674,674,136.13,127.10466834804409,110.56789455578942,116.71556377608417,85.43370425034223,103.04425282663804,127.71900098375536,136.5154368376572,136.27888115462522
675,675,675,675,675,675,675,675,116.14,114.1529392862792,103.84956715404768,111.58842270856992,85.39509522826279,103.6224346647125,114.60730855325926,121.21602894151906,121.4351833751631
676,676,676,676,676,676,676,676,105.25,107.5206050450401,100.04209035732364,107.69639044018396,85.3700287881128,123.88040157575446,114.33116800753577,117.9390518778472,122.05678639589263
677,677,677,677,677,677,677,677,119.77,106.17503257845746,98.10503929318132,105.34483804002228,85.3589742272859,136.4090627617756,117.41568844484364,116.79602220700832,123.50195419822717
678,678,678,678,678,678,678,678,121.87,107.62247982527518,96.48268565268712,104.02234308654056,85.35813247164342,143.25958304521166,122.31637489703566,117.58094072070904,126.21131978892791
679,679,679,679,679,679,679,679,126.12001,105.78550084344334,92.98282212371736,102.21025176489924,85.34054499313106,118.68840807794432,105.33549678714024,103.25904204960516,107.62718769754109
680,680,680,680,680,680,680,680,84.308846,103.04867763063478,89.3730089196767,100.18319244033133,85.33042902709133,125.1011111389808,105.64237258756174,104.56126037601756,111.97066171107086
681,681,681,681,681,681,681,681,110.22,101.03361891084596,88.20170221858248,99.13031256405264,85.32456653425388,132.80616983199923,104.39042122641888,105.20973998398662,113.93509590567122
682,682,682,682,682,682,682,682,110.22,102.696793975418,89.35586094189803,99.3120796386736,85.32634688468355,152.27365370310213,111.28872045402196,114.41123163271612,126.70664456495538
683,683,683,683,683,683,683,683,135.54,106.73011455593608,91.56102235191788,100.31414876063936,85.3359190616799,154.12116580421244,116.78495274785146,119.0818282770768,131.7673986741883
684,684,684,684,684,684,684,684,134.73,110.58036445796208,93.58476679807072,101.27024163636273,85.34100684135967,141.53936227524036,117.73078812340054,120.83914588863708,132.86358799564735
685,685,685,685,685,685,685,685,132.53,108.16372125422522,92.9743226264778,100.52563055435638,85.32645117299325,94.92769481108628,98.133212035127,102.9795791763016,108.01250320517782
686,686,686,686,686,686,686,686,78.92,98.48326319575928,89.47370673184531,97.31372194676476,85.29864344013147,55.35931339707879,78.31622824160016,81.78828403770814,81.59034482592058
