,Actual,Gru_predicted,cNN_biLSTM_1fea-Copy1_predicted,vANILLA_LSTM_predicted,cNN_1Fea_predicted,cNN_LSTM_1fea_predicted,sEQ2SEQ_predicted,biLSTM_predicted,gRU_biLSTM_1fea_predicted,sTACKED_LSTM_predicted
80,38.4,47.65884487130858,51.44052503860928,45.13125586195036,62.28713540060388,38.90228227017101,48.23350800325906,42.38217429114103,38.45649083314013,40.62505913831429
81,57.270004,50.70363007440795,54.29163394090256,46.81109424888225,65.30501686391075,41.98941531598476,49.29854484101492,43.82411036663338,40.278507469067165,40.8635645885365
82,47.35,52.18982341124787,52.96957247973245,44.94674539559791,62.71534518586655,42.90436434899977,46.331314535166136,42.751135847489095,41.94750185819676,41.2371637508611
83,39.12,52.49628666441206,51.43902500433116,44.07857555656057,60.23467599869958,42.7581141319538,44.97977427535942,37.90453447007481,40.69931708522441,40.2043588996565
84,39.73,52.27326281796869,50.51762269884878,43.93334723786657,58.98372241245552,42.71506939831438,44.680051801232565,37.873458759946274,41.13286449246008,40.76349042668553
85,40.75,51.04136591719967,48.66195216887769,40.54081346316898,55.97030355112607,41.96903360023071,40.70037960950475,33.88008313007348,40.9384319243721,41.290627472590685
86,31.4,49.16947939166774,46.07555244060265,37.60736517929218,52.42495065927288,40.38854748365343,37.84597688194242,30.50886234241095,40.25601945518091,41.819755188985766
87,28.78,47.384966737765296,44.30801517461434,36.29234137894362,50.45189932196693,39.02278502384723,36.82140346883904,28.88813155618009,39.39980613936881,42.374936625749065
88,30.000002,45.16697230312685,42.62701738618832,32.311962921076514,48.45659435113068,37.35947201454604,33.745720684681665,24.611830711024066,38.41465862720887,43.0769682932696
89,21.0,48.32844767277885,47.44737128880679,48.45485056128236,58.663015083791954,40.47618073621018,53.37686303695807,45.57320658621496,39.44825099640949,43.838132562062455
90,78.86179,48.5857410523346,49.32498294516691,37.032095783487634,57.88633483543472,42.056848106929394,38.30664053382665,30.574973228147982,39.499589669578384,44.650038615384375
91,13.720001,46.96479776124767,45.27455288651127,32.87436952294613,51.76887941701988,38.77966696821978,34.4066982890527,25.582959152826344,38.84608411095527,45.25200237119677
92,21.12,44.03861839347696,42.01282522593778,28.268920531240656,47.4125579932686,35.77163573000594,31.282151888285338,21.179608529384364,37.9496042499897,45.928639708417165
93,15.17,40.71444868100502,39.670509200356726,24.67138363440141,44.83603974080072,33.17727019469976,29.42135624119731,18.52776980572603,36.87649535277466,46.48115545926538
94,12.82,38.26464269911051,38.35281971409307,24.300276716528483,43.67015684855494,31.414092403332265,29.418740556424822,19.527677030168466,35.91897034683215,46.77077457751476
95,18.0,37.30405824825489,38.51740472511774,25.944297097462968,44.32739061737348,30.83751047753435,30.4680864106172,22.172784350003703,35.201691455888735,46.73903635224672
96,23.48,38.32367529809763,40.47991832161985,30.41861340508172,46.97230730785255,31.749250062208453,33.58103567137179,27.418179215472307,35.025409302566096,46.47659285500274
97,34.0,44.44708397755378,48.247102063904585,46.88891477720291,59.65810032304449,37.17474279319469,53.30876773087393,47.82561118217936,36.93895615510159,46.24325002275442
98,78.86179,52.79599976332467,58.8595195742266,58.06183259583276,72.97684217710639,45.21863285865126,65.70653853930841,58.14601576954981,40.02593919748752,46.09565289992955
99,78.86179,60.79904514541641,66.72681810429066,65.5575601349191,81.01290081360257,51.84348424685681,72.48375590931472,63.19093730388956,43.57825162337694,46.127331748840746
100,78.86179,67.10658303251266,71.38843087942635,70.19715990702326,84.86080124413976,56.80327258577002,76.15453354231923,66.62724082879433,47.52007295015336,46.61595228958357
101,78.86179,71.42685050737488,74.13103730226842,73.03815607822483,86.4166242971275,60.473031445493966,78.13749760614647,68.63358667693187,50.95132010951227,47.12042319253194
102,78.86179,74.0618669716183,75.13014763350061,74.78363971525326,86.14603061363903,63.17374316097653,79.20540950960208,69.71209882261958,53.662888323082775,47.670410760607226
103,78.86179,75.50841252744448,74.93748073076084,75.86130184151669,85.04424293606905,65.16225110149001,79.77836010241836,70.64550765246979,55.82810655170245,48.44267840812964
104,78.86179,73.62379446097694,71.25777789380147,66.55804549757289,78.10609688859101,64.06530728460983,67.89677608965869,58.418709501027664,55.626876953291706,48.903085804158025
105,50.85,69.79374443834946,65.3510554159636,60.264007918979786,70.54711165396748,60.51106981473014,60.41073002180909,51.258549005172576,54.68426791320231,49.93741256514065
106,48.48,65.48477097157298,60.489894330837245,55.89025797195952,65.98416988361843,57.251732833787415,55.56050043648458,47.18644345119801,53.39499470129493,51.37999240534403
107,46.67,61.85761308534785,57.56624627091088,53.65045053885997,64.03595036375832,54.8517217397839,53.39962605712865,45.39251808220032,51.8568470522178,52.87303902379215
108,47.75,61.00542486151539,58.59385100328465,58.86534470733999,67.74994773440135,54.91147310519596,60.33204072363568,51.50717343662932,50.95372016435727,54.3730983024905
109,66.4,61.60393228834526,61.284293734104864,60.4055424032639,71.69161280760713,56.26521654034868,62.210221142992914,53.11917589840432,50.751659296950734,56.14181997054425
110,62.03,61.55255611431941,61.91361436506459,56.839567165157874,71.0892490426539,55.88687039454808,57.75345679896396,49.11952200006328,50.45725256929699,57.934117177335885
111,49.42,59.83130428102556,57.686142760733006,50.80394799182911,64.37667064974923,53.34019969914352,50.52721666808597,42.82861886809718,49.62524605664817,59.60946796171905
112,38.35,56.53474144941398,51.62243544554632,44.28441776037656,55.705997511320085,49.5890952305453,43.12481001152761,37.81864500736638,48.69311850607719,61.34241381223946
113,30.05,53.26126039525708,48.1967946643019,41.875712717702726,51.03265946824371,46.38164693534012,41.02887149105751,32.11757722905973,45.285165629029024,61.29066262964408
114,34.22,50.24707276636009,46.52713150988997,38.77372933253553,48.51783637560663,43.93748170734565,38.28199622066559,29.942305645705183,44.108444989123775,62.87719888447646
115,29.600002,47.65377600547708,45.67473078120145,36.16586973886904,47.07701595060864,41.6354384770609,36.2533123620696,27.76617154264072,42.889335880575786,64.01873122027398
116,27.52,46.2069366929381,46.56682929204632,36.66123730879202,48.55098713315324,40.2039682657299,37.04054910165916,29.66871814380329,42.46700747971194,65.06550514069365
117,33.4,45.30708487991816,48.633057758595264,35.62036352319965,51.47168825073737,39.30076325108406,36.294619556003525,30.1748890856002,42.7204632715728,65.91309950954934
118,29.7,49.28902587349164,56.9782390840279,50.65589460857797,65.0836618056018,42.72333208712973,55.55745661692855,51.14139007790803,45.13855602877058,66.39482926782702
119,78.86179,51.63852956332205,62.41440705896014,45.38104281997264,69.89688429525636,45.50316436064066,47.368756992347286,45.21061080033469,47.37778219858735,66.52142591075811
120,33.7,51.58142200832519,59.817785222093946,40.65422230473821,65.4353948432513,43.67094749162237,41.1705466035552,42.2264863584285,49.04083895203269,66.13500458042694
121,29.15,50.49210961583497,56.8221667675316,39.47433284242042,61.742335451073785,41.72757808259485,39.84998517666322,40.981889167438005,48.50457044745944,64.03030023464403
122,33.77,50.407735812761736,56.93488809339002,43.35578403964504,63.15113014423377,41.90798220511094,44.37163537843541,45.58055675417778,48.26804004237011,61.97042816334866
123,46.95,49.65766554748419,56.44838947613647,39.94643113060396,61.74746056819072,41.84420574771924,40.27651992364864,41.21758205338872,47.60938124098734,59.971357481460025
124,30.7,52.94096557602,59.74632733916967,53.6055807635155,68.7399703579652,44.780822854008576,58.30841948072837,58.03431321697195,48.31977872467984,58.09372082452861
125,78.86179,58.46575432607542,66.07589072958308,62.728189229373015,77.27586541650463,50.90862538387108,68.43982599919764,66.04175869961286,49.74381126604846,56.378681633203335
126,78.86179,64.22092334067986,70.66615187422252,68.49084591508243,82.64383808306752,56.136563600427976,73.95653331457964,69.16884265836738,51.28644651767433,54.88385372404994
127,78.86179,68.99063233598307,73.62776955181398,72.01378266969186,85.63876902191906,59.99769558332681,76.94532036303369,69.2583259532005,52.50052426124777,53.72350845834758
128,78.86179,67.27049302811217,68.79197154627361,54.60296605532783,76.45519666294132,57.8294835362937,54.62319776765406,48.081851412669,52.660446665724585,53.76859073854813
129,23.8,62.48610869745461,60.62450365687067,47.48769721031711,65.59549850187007,52.03323233289706,46.36004956680651,41.18375315534554,51.75233216388929,54.0173964241468
130,32.55,56.84798610754386,54.849221682653685,42.03551011932304,58.79751815739735,47.689583073724535,40.73712419917604,36.794346600547314,50.23647252412799,54.37421082791345
131,29.15,52.15466635785427,50.71644911734311,39.64395546856247,54.654448481781714,44.652976182512376,38.84861854387102,36.07690208081903,48.555752867057706,54.66353618945004
132,31.649998,49.50048695570778,48.77761106186411,40.483405901316495,53.53839797828388,43.205936865402975,40.18226151969684,36.93369978498532,46.23336542187585,54.29295897118157
133,38.17,48.78550186718134,48.92624883346944,42.20345145704501,54.761325924098266,43.08368094666421,42.430369142468685,37.96269517413777,44.38885764699115,54.073803963147206
134,41.8,49.12867845930269,49.874795509243086,43.03683925125828,56.582242534888,43.32473333008782,43.53102554418724,37.99430527147789,43.30937672916549,54.24587039513403
135,41.33,49.489461703763546,50.13492645364162,42.18583855456267,57.50676366164031,43.11835986413166,42.55235317999454,36.52919054131706,42.74300128660167,54.70361835539016
136,37.53,50.34908134741556,50.83734875508874,44.34652542963384,58.70460353415303,43.2814698414495,45.22013289292939,39.28493788944981,42.87491055093447,55.30968845503892
137,45.15,54.50965142294268,56.63139365806797,56.5148409946575,67.14858399230022,47.01724270969669,61.2089232617718,53.90586262542523,44.30754328883101,55.74006703986204
138,78.86179,55.78216800193481,58.97459720393024,47.99384002647131,66.50093169243321,48.64506740803452,49.37667162633404,42.49362058786304,45.11203042261904,56.27568552958144
139,31.3,54.37049824307508,55.70659752503133,42.14363134006187,59.68291339006184,45.7069627677527,42.07994238466973,36.46161087201602,45.362323642210185,56.79674118651735
140,28.900002,51.39646778183212,50.93380095917231,37.55741403783056,52.832444346140335,42.50629587751322,37.502169025395695,32.510173700502534,44.947476662308496,57.04171553456397
141,25.77,48.24538327462757,47.05621235021386,35.05523185905811,49.05371737132469,40.01490144525764,35.54297425473395,32.192616443823034,44.64926984781683,57.2672519384232
142,26.45,45.91505502298588,46.16549824600484,34.528638575578775,48.92955828409556,38.48954158840153,35.35203551648544,29.390152403140853,42.07438913276925,55.7841492972105
143,29.25,44.27808636569429,46.728167353873125,33.34589279798972,50.70328944162396,37.41944838509981,34.58477110829486,28.78529170612883,41.51185440297171,55.79998090898757
144,26.88,43.88650241738922,48.04646622906227,35.11167064877264,53.78339107675898,37.05213061631486,36.25400612792323,32.261568019474275,41.72762808373746,55.83089411540264
145,34.02,44.50960415623756,51.073791658178514,37.084534481793824,58.5555751286211,37.569726819196845,38.14786815562973,35.80704591418397,42.351098581012494,55.59882631229073
146,36.7,46.71157634974276,55.02271314720473,42.563322180653344,64.72506611112988,39.36801166281534,44.33330637755785,42.57342866160223,43.21049946966561,54.87756608036746
147,49.32,49.58188881586747,57.75622561223567,46.26385049350737,68.24243398848176,41.89993827129448,48.42219981516179,49.04895163742023,45.54343403086555,54.663198681737455
148,50.27,52.24298712612183,58.39847778870142,48.37999260066099,68.23302127338653,43.95997909644615,50.47908744325798,49.95288166863384,45.754688858368446,52.8350319052701
149,49.85,54.456262702927,57.1489304845931,50.300823994659645,65.82470373956788,45.60249163042398,52.37472138645551,50.29211129556086,45.73150707862855,51.18198163048843
150,51.65,56.160470396735626,56.62161843468884,51.77202011378971,64.49581087228947,47.05578734050172,53.76932825540154,49.370937120291615,45.31584758015955,49.69611017600402
151,52.5,57.55838984137919,57.60796597427129,53.44590211460887,65.13236291849833,48.43786267308257,55.47846731189951,47.35525668384414,44.5788494886016,48.497382783210085
152,54.7,58.56550660557087,58.69768462604517,54.20606948562106,65.84121661691293,49.60053924205885,56.078368520579474,48.36338597117356,45.87052275535398,49.19921132108878
153,53.95,58.74013559611616,58.96227192227831,52.81773776007186,65.78720288261471,49.93805320478027,54.121398800763615,46.47828664370846,46.55762595673573,49.71808567817858
154,48.7,58.00438128298049,58.07585166619042,50.48687824629,64.80601796100613,49.312738915371696,51.18837552659895,44.30187753435967,47.04835904575359,50.40613265112699
155,44.4,57.44872483536245,57.60259710158416,51.26635855863308,65.0812117496142,48.97343116165936,52.23267126538829,46.02046055666702,47.49265982372058,51.06014134624756
156,50.48,59.60828668472502,61.16697855326967,60.5424955328569,71.75046415245231,51.58810341100568,64.00773721904388,57.23686374400548,48.632760876811055,51.58464708202316
157,76.33,63.1683492877181,66.81295132256929,66.05735280596255,79.14118304192694,55.82805030041702,70.1122642170241,62.45465797875654,50.132451397082704,52.10853405365904
158,75.58,66.54202638151106,70.47145992520727,68.33590487443756,82.67113870692944,58.92871490544803,72.09500952585245,63.92722912930823,51.72427527274549,52.80136238586898
159,72.52,68.17780126152297,69.25490712507492,66.15715508660061,79.62738165232487,59.95766341852929,68.79399659254909,61.25041170984767,53.03966783152076,53.73352743729691
160,62.47,68.7504955984834,66.59814016379866,66.07182188660366,75.71479224354346,60.05680318402784,68.41997554558375,61.20255436623259,53.72882107974928,54.51724534647569
161,65.75,68.80409057321232,65.77815267580334,66.20031857295372,73.98865279856004,60.38686072635839,68.41838800930607,57.81923955220266,52.50404934180136,54.410174149731546
162,66.22,68.13581905216388,65.09946216666475,64.22645471708044,72.14767322930035,60.21339426237865,65.89469283892815,55.262306122278574,52.70604145763682,55.96962853570091
163,60.42,67.10050164354341,64.16943466408314,62.77352776542941,70.3080936920336,59.50014671355771,64.16620334024235,53.68898891952218,52.75592384752738,57.643535537091374
164,59.6,65.72014510023959,63.15779279648578,60.57913387010016,68.71101969639736,58.50226766046216,61.59803215351796,51.69865906237506,52.71932301114108,59.40991340158554
165,55.850002,64.00552466848363,62.05089250208452,57.89959138836766,67.34317593903025,57.08122893750697,58.522149364790174,49.415197506710605,52.49911797911202,61.112827315829286
166,51.98,62.62418060261338,61.680459037101045,57.31155295077056,67.49572942511577,55.91610856268591,58.09050200097346,49.58867022083317,52.29827588955646,62.66971289309736
167,54.83,62.36982479018563,63.06299688025098,59.51488455034031,70.10378902335268,55.95549696277239,61.00898119278312,53.339793439859854,52.69162237813833,64.21637323670286
168,62.079998,63.18891225761409,65.39689396344603,62.08898712260612,73.33995047469834,57.01260236928266,64.18092242659647,56.94993218717107,53.33312453746502,65.44963266860786
169,65.72,65.66453132937804,68.83217871507024,68.1835638932081,78.12710986877043,59.3765313887544,71.58121028473697,64.56548746450846,54.70809970779606,66.5383137966727
170,78.77,69.68432318790293,73.78239183517475,75.4369796450915,84.30795111065038,63.24378226147941,80.09146725740608,72.1304228351019,56.31994279092901,67.19240374365
171,89.08,74.70524417379265,79.26492961972959,82.72464617965879,90.45867916439693,67.9015761993487,88.3280679766022,79.2231661653694,58.53690595200125,67.8910009576879
172,97.37,78.87311441613998,82.85815548055493,84.89978338494258,93.09878949504316,71.60096698620848,90.01305648122232,80.28619670727826,60.778700930519314,68.72000115163765
173,90.97,82.38058831739905,84.9967105998809,88.62861859465343,94.60968652140096,74.42613154563297,93.84458153755662,83.47305703201616,62.98833892420003,69.63552832286402
174,97.67,84.67052189595934,86.21923853655444,89.4074863929996,94.89680558252014,76.65546998949976,94.12368791557346,83.3953115054094,64.88390724089788,70.69105244323943
175,93.55,86.30834682281802,87.21575505851403,91.30554226654203,95.51806977937775,78.3787281186406,95.97138013822776,84.73501711977597,66.49333776890019,71.85784785633773
176,97.45,87.88456409184546,89.42523054848128,94.10057488740463,98.08456592782493,80.39473668758642,98.97996138901026,87.18162302854381,68.08787420654924,73.25392975899058
177,102.05,89.5204202237141,92.55370203894309,96.60076952075858,101.89266544884912,82.57834908654162,101.61770916566844,89.80962683253699,69.95551688510265,75.03897054996179
178,104.35,91.0575553496535,94.71581394657846,98.3573659117308,104.51476286787218,84.51546835274361,103.34991124919262,92.48066912002676,72.11214116733723,77.14034356961868
179,105.05,91.89356820385348,94.78980313734708,97.81059716721066,104.3745596640099,85.61206841176839,102.32223776524776,92.88865344310602,73.88053782796403,79.14615190547323
180,100.53,92.80514528481412,94.63225578714396,99.95090232652775,104.56792658274613,86.65209842807931,104.72204260453805,94.65979391643324,74.42275646850719,80.34501680140933
181,107.350006,92.9016724906116,94.17813290972664,98.06783429548098,103.4661264048905,87.18804192522563,102.18114704110424,91.58731120540254,74.49500811957031,81.74635507417845
182,98.5,90.6316643673791,90.61035763048687,89.96364910218651,97.36281193461843,85.0559557037241,92.21644433207751,81.78019334743587,73.59296875656143,83.39099890685979
183,78.86179,87.2377555612599,85.652025574852,85.19232757003431,90.59079468344297,81.60572686060404,86.80164559546576,77.32080394342019,72.56378273805281,85.44080199806324
184,78.86179,83.89857300572103,82.26992328853022,82.41515785736705,86.34487265749041,78.91048402009382,83.94473031048756,74.92412417554269,71.1570130911683,87.31776363956949
185,79.05,79.9878398893588,78.8103254813147,75.9494413556423,81.31189514609025,75.76253083444485,76.55049884074499,67.997178384008,69.2079435518839,89.08114143550742
186,65.62,75.6908104455219,74.61169203598011,69.89269044942043,75.83271993837555,71.6677122614423,69.84139552725131,62.18170799142285,67.17535335402195,90.88910150021982
187,59.419994,70.27584920519668,69.63164073402653,60.407867456395,69.33778401894145,66.43071758793121,59.04926766026684,52.62617088246938,64.59630691878115,92.47196892121364
188,42.95,64.99754108760884,65.46990813193388,54.98086219084499,64.85685662274899,61.10052078460582,53.47109644033858,48.44890980052669,62.17893292800832,93.87141965084945
189,43.58,61.21855473186594,64.21020434573407,53.77082828967966,64.60678840829956,57.60940975726398,52.98473532622718,49.504715177329246,60.56507104874272,95.03313994797342
190,49.42,59.11857549405914,65.26569096525253,53.67341981374379,66.76980033650183,55.77352405440711,53.56837366327512,51.5559870520967,59.63517479916045,95.68277354311611
191,51.35,58.931258713578025,67.79764257430297,56.28075439541294,70.4913228791068,55.342089195446455,57.22370094321492,56.2120965764745,59.41020715829834,95.6784359439952
192,59.02,60.98321185391346,71.98458200241099,62.31607981202891,76.23777919461246,56.88392442879066,64.83452486243338,64.65701455604552,60.30725890733245,95.21545661419412
193,71.95,65.20464582027559,77.60651672240361,70.61558821876399,83.68576189265458,60.45146220260307,74.87738560749338,74.55345945527466,61.9054641788201,94.01402915969956
194,85.52,70.14470245828859,83.07213537032975,76.39808285780164,90.0835830928656,64.59045678509645,81.25251878924772,80.28190285915713,63.78256957361135,92.29349609283064
195,87.62,75.10472205248635,87.53468734661514,81.9490284555819,94.973544836132,68.4754143124462,87.24398070351413,85.01164844123392,65.71530748969263,90.28283139600065
196,93.43,79.06771886315566,90.6349956935051,84.57751977071547,97.81002215407072,71.65475571536498,89.58859678165497,87.02120686278379,67.98111551694639,88.62921860836468
197,91.35,81.81972550080734,92.43128049141944,86.2085507923228,99.41030872311926,73.87016259087366,90.8864014385192,87.76221754603571,69.74982468471447,86.88258494505637
198,91.42,83.77212636621775,93.6556772207978,88.18040210220624,100.83281622963844,75.72822380047552,92.76363183616697,89.65116696148135,71.54890954661464,85.51784125853071
199,94.12,85.5991931175478,95.08223481986796,91.30044840013922,103.04249172417612,77.85604117442723,96.12747120515256,92.83430220109524,73.12450180135953,84.24103083141743
200,99.5,88.00474808823756,97.2879852247112,96.20712302532108,106.77567703329352,80.74464468353085,101.6649977462864,97.67269401590818,74.59273535279029,83.07477293060212
201,108.00001,90.5457061530996,99.47539771050432,99.3590763023784,110.14262897340625,83.77248887450162,104.9252847489386,100.05097336330732,75.83268868766142,82.13215764036991
202,108.62001,91.99237671178228,99.23746727342208,98.31992755620588,109.79658356572796,85.38947582517999,103.12281855976984,97.48390220172024,76.4221896586797,81.4957680978745
203,100.38,92.22258197233218,96.66280218830197,96.6776025265128,106.71981325671896,85.55210454150027,100.82007843856002,94.83531042725976,76.5228857097418,81.32332665731815
204,97.38,91.31753629062422,93.68224657794914,94.0415110377034,102.9263640704778,84.88980190685021,97.49720250565296,90.28709399340768,75.48393071799687,81.14407256108196
205,92.65,89.25447664648782,90.2591183541206,89.76351952891306,98.10316635287369,83.27321496531269,92.3502098888295,84.10459021353613,73.91831369120153,81.55313815887004
206,85.0,86.75174445514673,86.41498050956437,86.71776242860433,92.9666989765684,81.23343085305855,88.92056901617674,80.79891467368492,72.69031687955565,82.84128009492599
207,83.55,83.48127596983173,82.00622351257832,81.10114033001341,86.68004281665226,78.56535738341091,82.42083298705263,74.31039765093264,70.77875444736725,84.13389088310221
208,72.9,79.76760360661562,77.30066598323634,75.94556626709048,80.30789720316851,75.17702995483491,76.67223287255783,68.02396649615821,68.26632828450377,85.3786318273777
209,67.8,74.67893107249716,71.85262898707842,66.33897174139526,72.83967654265732,70.43253403568988,65.58867334590458,57.370098038617286,65.48378344900655,87.01175039668875
210,49.48,69.35014055130752,67.04876921137651,60.17695592970581,67.19359752092967,65.12895659065842,59.02128577083696,51.22862019625253,62.62981823144201,88.66858200787986
211,48.2,67.62038852377096,68.19643293728588,67.31529405188556,71.05636079110597,63.75407517246976,68.78665892487192,61.5181553282077,61.87634476339596,90.65787746638937
212,78.86179,68.5232779062041,73.44164029846971,71.50241473413553,78.07802124701873,65.55086623195295,74.10936805709233,67.34400720802604,62.25406589491401,92.32066546369322
213,78.86179,66.63284720690883,72.83638271738828,58.79626187868941,74.74140750018115,63.2486261221692,58.4602667006746,53.55286080878216,61.6368955416071,93.44594742814436
214,36.2,63.80200751779875,69.05200873852976,55.13258440793472,69.70347987566318,58.57071297454453,54.62867289276923,51.969527752147854,61.08802674909759,94.16207004266504
215,46.95,62.30789837507029,68.96372547111916,57.83130232785593,70.80415502781021,56.89218711760601,58.56482534000288,57.62380383619118,61.08273287812436,94.25642219875922
216,60.800003,62.53826613933365,71.63907410701573,61.25089297084524,74.68984382187054,57.59750323518135,63.01503953435069,62.97140728728567,61.38655232087335,93.56796896652716
217,66.1,65.48764603727273,76.5213169238926,69.87149621509906,81.58587640699017,60.46668130038323,73.70634634741653,73.08322585813973,62.30204199124277,92.17610591028156
218,85.12,70.9004884791801,83.55323386418205,80.0005214291518,91.03406731291516,65.57964813966451,85.75289662991322,84.0797583960903,64.33210713140319,90.64924601914733
219,99.43,76.40665180361543,89.52638285996966,84.69836628224708,97.76230856374062,70.43438407796623,90.40569045352208,87.59066362576058,66.50875687125077,88.95023844416953
220,95.07,80.965705985127,93.08970803751764,87.94269042012289,101.65269746520576,73.83714308632639,93.40978410175585,89.9991436632927,68.86497946461863,87.47183591036162
221,96.17,84.35843351425218,95.35745360904733,90.46842938720476,104.23295642815472,76.4968601150163,95.71129919497184,92.12519224682478,71.14466905908787,86.18180018102953
222,97.72,86.75981963967732,96.65014564908026,92.50916977131118,105.66122656635903,78.74346145336719,97.56680409615804,94.0047914486034,73.13054568947182,85.01407974679304
223,99.12,88.26131645122554,96.76481076935742,93.44684744871122,105.46370955278664,80.47585104117614,98.19016834100506,94.58861728993612,74.53638406507531,83.88331640708391
224,98.25,88.61759959285203,95.55347058834155,92.13519872548844,103.59204178225362,81.2141241618705,96.19732280137066,92.05985950386952,74.90306744436347,82.70180815777431
225,92.92,88.80627890446911,94.41063197269352,93.29207516192264,102.71815931267376,81.7746932217494,97.4363511151036,92.2245445171794,74.81389040652883,81.80283761489277
226,98.25,87.89023922153103,92.30013374451134,89.66827985253765,99.91440774256952,81.52099367431833,92.82694578298955,87.21076119439644,74.28021571122817,81.48962420747701
227,86.15,85.76714695555543,88.4420080803116,85.01136093466394,95.0111456953704,79.66305746757298,87.22471776332584,81.32970805314301,73.02569954357355,81.48676164206292
228,79.05,83.65490493752493,85.02696129115645,83.65006732697798,91.8320730485931,77.89148573439081,85.88024954012621,79.45342142706191,71.57361636120396,81.81915673781022
229,82.95,81.43057285806141,82.20474054900278,80.61227290862897,88.78675345828215,76.33465015826533,82.45200244932354,75.74637421524086,70.02466846532431,82.51325384901374
230,76.75,78.36349652057478,78.20748045536392,74.57637247887305,83.22267631042546,73.60158770351784,75.43356081696594,68.33630488357839,67.84155607779513,83.26449601607106
231,64.9,74.86403530241805,74.27667813038892,69.7460870993048,78.14094768498616,70.12592077909788,70.10122646479421,63.03443372753831,65.68453803656256,84.35944603738992
232,61.4,70.7775169190878,71.2089142771915,63.43941798206131,73.78079804875424,66.25480106796385,63.03697753566829,56.14240123382702,63.275920495888286,85.52585394163304
233,51.8,66.4863876100782,67.41821515379355,57.93075460049575,68.66854372575506,62.06670536343311,57.07906013794651,51.94641159890763,61.578987968328576,87.13049686023099
234,46.9,62.022085593801656,62.1462446810308,51.89961052943007,62.16705765663981,57.74403783372589,50.5280323117247,47.91648200871973,59.96262603193277,88.43086407565369
235,39.23,57.45660626546544,57.79806406830976,45.83195937412047,57.30949040363813,53.21262803393164,44.07903494205824,41.318615612163406,56.74640878634336,88.19489618341865
236,32.33,53.53237909074289,56.11199428898082,42.38766816668467,55.82498773043251,49.23761844875166,41.00349591118586,36.912502425592535,53.49470947993343,87.69109092068119
237,32.9,50.83501120167199,56.34489336108852,41.26554252436042,56.933675565681874,46.53971304739776,40.43765798090503,38.5850125200615,52.87969542590133,88.42478893682727
238,35.65,49.06929272724592,57.42635557418988,39.93056201796994,58.71051616926598,44.64124466442885,39.51144619051841,39.6366678020279,52.5245248096978,88.32658669275254
239,33.9,50.25934804686944,61.34130128681652,47.523623031278255,64.99602230290223,45.321491459131,49.0280355344546,50.521604039828645,53.07639367076357,87.35429572438471
240,58.38,53.928225636454975,67.38328310554166,55.25713725416186,73.28076162214059,48.74069459326512,58.49181117151505,60.770006981849,54.80480816773547,85.92434429776031
241,67.6,60.13601124405577,74.6442990311009,66.29449572504879,83.24160174290115,54.04045320103018,72.07145898768586,73.60720658191798,57.13279261581759,83.62285420511563
242,87.05,69.28533282034961,84.58008857941675,81.86506403686373,96.77091090875514,62.06288027602388,91.12914448557711,90.10154600334616,60.35726004993669,80.85117211784917
243,113.94999,79.45982782345807,94.87230502264408,94.76930891902218,109.12476821369746,71.3175167589279,104.9419851305684,101.6116027761279,64.69254036786583,78.51056238125949
244,121.73,89.39178603422188,103.25794664765776,106.24773996910672,118.3514290573144,80.13124316634774,116.38408410040816,111.12461391329646,69.45195537793539,76.50856663252851
245,131.38,95.83090192808118,106.61839843923192,106.5386091159212,119.79398702201787,85.97260165051624,114.49184085969348,107.94294120710376,73.26134242838167,74.91341768088255
246,112.26999,95.99550568953433,101.86038971129808,94.87561134819876,110.37937188335164,85.51017233328379,99.06277578144852,92.46580628038764,74.78212718068949,73.73296570571046
247,78.86179,92.48148788873692,93.8213935076739,88.06800578377475,99.68187742888853,81.8962459994203,90.52310563664248,84.38785293653194,74.63476131314914,73.031093416832
248,78.86179,88.81776666698244,89.10683577266316,87.63242082997795,95.48675656382188,79.88468753216627,90.2569620548458,84.37880272972058,74.01715344984446,72.88840265612515
249,88.9,84.33771429078556,85.25309770872694,80.47713232045537,91.23955950873292,77.66749936595231,81.72934218540736,75.60437722038765,71.9647065482258,72.84414539477757
250,69.65,79.96779568131733,80.42852495970122,75.91857815036984,86.57162783920062,74.35199860157937,76.70843994994613,70.81898036659236,69.75555606568548,73.47967241756305
251,68.75,79.78368522410571,80.87833523856892,86.1095235293951,91.11169408680824,74.99485079175638,89.91582925942839,83.13351177287645,68.92810590715648,74.50862093064431
252,105.33001,84.642233749531,88.25244124841329,100.66806871490031,103.33993602124306,81.0792773304097,107.80036294896776,98.25176974869348,69.43138615789658,75.53825070929355
253,130.0,89.39175478350775,93.19649797783464,101.1084975293869,108.00570514135772,86.0102712613257,107.18364885608716,95.4668561090654,70.03778751511508,76.97338975446314
254,106.12,89.89343499768452,89.49003202929637,90.53392463387348,99.38137056183706,84.82337538890049,93.56412512868948,81.51282473764537,69.71494263760519,78.95033493074939
255,75.62,86.05114094526184,80.78290805790874,78.8920210981872,85.1941588618822,79.42458326806492,79.47784073508124,67.76507308003913,67.97822795096099,81.06425198705712
256,60.35,79.071181442281,71.39524353510618,66.86029615447266,71.2847410099508,72.46059288000332,65.5391472141551,54.97524331244483,65.29735418880666,83.42573095054125
