,Test,BiLSTM_Tred,BiLSTM_Shift,Gru_Tred,Gru_Shift,LSTM_Tred,LSTM_Shift,RNN_Tred,RNN_Shift
1240,32.28,31.973513,31.857328,30.212877,31.310873,32.705677,32.965588,31.510868,31.39443
1241,32.24625,32.75099,32.69574,30.944696,32.074898,33.611378,33.899307,32.386967,32.192013
1242,33.995,32.485786,32.346367,30.663933,31.784369,33.300907,33.505123,32.014328,31.779955
1243,35.228750000000005,34.382732,34.376545,32.457047,33.64902,35.356678,35.64729,33.942825,33.820087
1244,34.60916666666667,35.30684,35.210735,33.16315,34.3973,36.14082,36.42726,34.795887,34.597588
1245,30.59166666666667,34.5165,34.4149,32.42794,33.73028,35.31889,35.507786,33.94265,33.706287
1246,31.71333333333333,30.387938,30.14926,28.875597,30.009922,30.998901,31.362152,29.857922,29.62722
1247,32.36291666666667,32.52396,32.560093,31.020615,32.13289,33.499874,33.709347,32.19551,31.944233
1248,32.764583333333334,32.767628,32.591522,30.897228,31.979475,33.35374,33.440918,32.110497,32.07936
1249,33.70666666666667,33.17083,33.14009,31.216677,32.4388,33.867916,34.17212,32.7719,32.539726
1250,34.82000000000001,34.02364,33.90962,32.077023,33.258705,34.755688,35.02636,33.44293,33.280613
1251,34.61083333333333,34.95841,34.89728,32.935734,34.19488,35.74565,36.092495,34.5167,34.34706
1252,36.032916666666665,34.515957,34.397293,32.540794,33.826317,35.275883,35.493973,33.981937,33.79814
1253,36.525416666666665,36.133553,36.16936,34.141727,35.47009,36.89591,37.28013,35.714916,35.464325
1254,36.95125,36.329872,36.264336,34.21921,35.573593,37.225914,37.555874,35.738266,35.608597
1255,35.42958333333333,36.821644,36.879475,34.700645,36.13932,37.74799,38.100777,36.28274,36.06034
1256,35.40208333333333,35.13921,35.037468,33.221653,34.598488,35.873512,36.147785,34.484715,34.286304
1257,34.72208333333334,35.52102,35.606457,33.71715,35.110462,36.53171,36.955345,35.138245,34.904327
1258,35.22708333333334,34.748188,34.664577,32.914253,34.244545,35.50236,35.837208,34.181335,34.029404
1259,32.502500000000005,35.49536,35.563976,33.601685,34.99161,36.49971,36.950996,35.034298,34.892704
1260,33.927083333333336,32.414055,32.18049,30.747257,32.009228,32.90293,33.374035,31.908186,31.751139
1261,34.52875,34.562958,34.678677,32.93068,34.238415,35.81899,36.137474,34.277252,34.01876
1262,35.020833333333336,34.68694,34.49131,32.782276,34.037495,35.47995,35.669514,34.022144,33.883495
1263,34.575,35.12678,35.14095,33.233353,34.633823,36.203487,36.55727,34.893845,34.62111
1264,35.13333333333333,34.570274,34.397007,32.721333,34.04161,35.437943,35.64654,34.003048,33.736523
1265,35.96375,35.256466,35.22456,33.441254,34.80964,36.32096,36.652298,34.779236,34.580994
1266,37.26541666666667,35.971214,35.89129,34.04498,35.415398,36.970955,37.25776,35.39163,35.271652
1267,37.64666666666667,37.240612,37.26248,35.142902,36.596592,38.296375,38.65104,36.89754,36.6123
1268,38.22541666666667,37.41248,37.374012,35.2569,36.74235,38.358696,38.671715,36.830776,36.675644
1269,37.895,38.047287,38.11019,35.892944,37.428104,39.11322,39.48188,37.606956,37.356174
1270,37.37083333333333,37.600777,37.587128,35.501793,37.0307,38.5265,38.823868,37.078243,36.86069
1271,36.14958333333333,37.200195,37.247208,35.21197,36.758354,38.174187,38.565323,36.831886,36.559517
1272,36.35625,35.9877,35.945934,34.190964,35.680187,36.83454,37.207783,35.56659,35.271137
1273,37.46791666666667,36.429985,36.519806,34.688396,36.180344,37.614346,38.083828,36.08815,35.86909
1274,38.74791666666667,37.488937,37.586056,35.555542,37.054626,38.70694,39.128246,37.11886,36.954742
1275,35.79708333333333,38.721382,38.849907,36.48539,38.068604,39.913063,40.380352,38.317944,38.07578
1276,34.557916666666664,35.375862,35.19542,33.453396,34.973938,35.878754,36.2894,34.809196,34.486885
1277,31.152916666666663,34.7996,34.86993,33.254562,34.726738,35.82076,36.20043,34.461098,34.169426
1278,28.68208333333334,31.344437,31.017868,29.939295,31.173748,31.528366,32.08683,30.779963,30.673061
1279,30.41208333333333,29.411934,29.25506,28.230547,29.403774,29.94727,30.497047,29.07495,29.082708
1280,32.069166666666675,31.497189,31.346582,30.099903,31.162544,32.43353,32.680984,31.067526,30.628712
1281,34.045416666666675,32.672672,32.48093,30.89791,32.044422,33.44622,33.7087,32.33624,32.09133
1282,36.723333333333336,34.362206,34.24535,32.47557,33.73566,35.325172,35.702488,33.946175,33.793755
1283,34.63791666666667,36.741238,36.631893,34.658466,35.981518,36.480778,37.222237,36.258938,36.070274
1284,33.929166666666674,33.94951,33.654846,32.09764,33.445534,35.34224,35.419937,33.510387,33.273613
1285,33.66875,33.88128,33.837402,32.356754,33.69214,34.662605,34.998203,33.51308,33.18937
1286,35.95875,33.640305,33.46195,32.081688,33.307632,34.501247,34.7502,33.03798,32.919407
1287,36.05833333333333,36.147736,36.222206,34.324978,35.677856,36.726254,37.22126,35.772694,35.639343
1288,36.36541666666667,35.66472,35.56632,33.7532,35.12201,36.657494,37.005314,35.139957,34.95641
1289,36.8,36.20396,36.288223,34.30274,35.75564,37.116585,37.514175,35.751472,35.580574
1290,37.03916666666667,36.554585,36.536457,34.672436,36.07873,37.517338,37.892544,36.103977,35.98963
1291,37.49875,36.749413,36.801865,34.846878,36.323708,37.748394,38.1623,36.36322,36.217754
1292,37.79083333333334,37.215347,37.27727,35.31301,36.799103,38.314434,38.740646,36.63925,36.577366
1293,37.04708333333333,37.485355,37.545048,35.52293,37.03699,38.573643,39.006,37.104477,36.90254
1294,38.10208333333333,36.69233,36.69333,34.818985,36.337425,37.688286,38.098423,36.10087,35.928185
1295,37.8325,37.996323,38.139454,36.110867,37.64403,39.409763,39.832455,37.491936,37.281578
1296,38.18541666666667,37.448944,37.39932,35.48785,37.023354,38.50943,38.90249,36.977196,36.797554
1297,38.44166666666667,37.95989,38.080425,36.057575,37.655735,39.389435,39.848427,37.628918,37.38662
1298,39.33166666666667,38.14388,38.14447,36.192844,37.75657,39.435963,39.78592,37.642147,37.485
1299,38.1575,39.07152,39.204697,37.03121,38.669334,40.600468,41.026352,38.793495,38.628094
1300,38.67083333333333,37.72428,37.650963,35.72357,37.334904,38.720024,39.001057,37.373154,37.005634
1301,37.77583333333333,38.619324,38.806713,36.683315,38.323307,40.158123,40.57262,38.341278,38.03231
1302,33.64333333333334,37.55315,37.451992,35.56239,37.140453,38.448357,38.721558,37.157204,36.842636
1303,31.574583333333333,33.45483,33.249886,31.948574,33.44991,33.784515,34.400963,33.191364,32.855583
1304,31.00958333333333,32.07953,31.985716,30.937973,32.26611,32.89452,33.393517,31.727526,31.637733
1305,32.735,31.77708,31.582342,30.374155,31.584265,32.458904,32.907864,31.504868,31.31117
1306,32.663333333333334,33.560307,33.521664,31.890636,33.155636,34.631496,34.957664,33.35451,32.990227
1307,33.74625,33.07054,32.869312,31.185896,32.44074,33.746048,33.940628,32.60615,32.355927
1308,33.46375,34.337864,34.264713,32.3754,33.687916,35.18792,35.51428,33.87711,33.63494
1309,33.24375,33.660183,33.40171,31.742208,33.00428,34.296993,34.445324,33.056282,32.80799
1310,34.68333333333333,33.462673,33.322323,31.708544,33.012676,34.21224,34.477005,32.984856,32.662846
1311,35.37375,34.922054,34.792175,33.132862,34.41628,35.73328,36.06426,34.36845,34.217308
1312,36.40208333333333,35.19992,35.084152,33.369167,34.721035,35.997658,36.297024,34.780262,34.576004
1313,37.84083333333332,36.260063,36.25223,34.346573,35.76191,37.078724,37.440334,35.646755,35.533226
1314,38.36208333333334,37.59472,37.60996,35.54168,36.98793,37.847862,38.431824,37.113785,36.955112
1315,30.97458333333333,37.910637,37.91997,35.784645,37.30808,38.60209,39.1922,37.474003,37.308067
1316,30.787916666666668,29.934898,29.584297,28.810734,30.056557,29.668621,30.795319,29.494583,29.625383
1317,32.30125000000001,31.510616,31.70572,30.696442,31.907835,32.80415,33.20685,31.304914,31.032436
1318,33.74791666666667,32.773193,32.61244,31.347614,32.422005,33.600853,33.822197,32.259968,32.275467
1319,34.53375,33.966812,34.0313,32.27807,33.598522,35.05957,35.561844,33.657917,33.54066
1320,33.655833333333334,34.46894,34.368626,32.74271,34.026928,35.522964,35.85331,33.828926,33.761135
1321,34.570416666666674,33.396053,33.25632,31.792908,33.09584,34.39563,34.715576,33.033516,32.899384
1322,35.196666666666665,34.61017,34.557194,33.020557,34.320847,35.748466,36.119835,34.04974,33.901115
1323,36.16583333333333,35.05336,34.902657,33.275867,34.586864,36.003723,36.307648,34.41266,34.33966
1324,32.88708333333333,35.99289,35.953373,34.159424,35.560036,37.074875,37.490925,35.525764,35.45138
1325,32.35166666666667,32.315804,32.012245,30.814383,32.0974,32.996895,33.368046,31.795446,31.595839
1326,34.47083333333333,32.597492,32.580658,31.32717,32.596085,33.636574,33.988304,32.066772,31.923798
1327,33.31666666666667,34.801266,34.686653,33.157494,34.365646,35.81476,36.114094,34.352077,34.307697
1328,34.47,33.029507,32.852024,31.372934,32.672512,33.821312,34.101513,32.830128,32.602436
1329,34.35,34.651962,34.66841,33.05107,34.365616,35.802315,36.179623,34.175064,34.073135
1330,34.998333333333335,34.13697,33.932453,32.459827,33.72114,35.015854,35.25136,33.731144,33.663353
1331,33.124583333333334,34.93811,34.967495,33.261,34.62946,36.038864,36.452084,34.675117,34.49829
1332,34.60666666666666,32.864418,32.663147,31.25678,32.511337,33.56008,33.85859,32.25632,31.963478
1333,35.566250000000004,34.994316,35.10321,33.303642,34.621628,36.043842,36.397778,34.65106,34.452564
1334,35.770833333333336,35.58813,35.45547,33.603203,34.900913,36.32031,36.648087,34.99174,34.889606
1335,32.27333333333333,35.63558,35.650867,33.705776,35.13304,36.55886,36.944824,35.07606,34.886127
1336,29.133750000000003,31.895506,31.636621,30.39707,31.65515,32.45477,32.892,31.185303,31.076883
1337,31.166250000000005,29.366634,29.242088,28.306547,29.44083,29.987204,30.505522,29.207735,29.09082
1338,30.800833333333337,32.060097,31.995178,30.713953,31.767597,33.01393,33.293053,31.560415,31.420233
1339,30.800416666666667,31.013523,30.79453,29.416868,30.498226,31.602621,31.820618,30.566849,30.508097
1340,31.232916666666668,31.142569,31.05547,29.670378,30.809753,32.001945,32.341393,30.823704,30.56455
1341,30.624166666666667,31.479296,31.270588,29.99418,31.049604,32.270164,32.515503,30.904024,30.840836
1342,30.644583333333337,30.646051,30.443312,29.238659,30.320759,31.467464,31.725063,30.264389,30.064714
1343,29.695833333333336,30.744799,30.55096,29.450897,30.507074,31.604956,31.882227,30.388695,30.208012
1344,29.497916666666665,29.57448,29.394798,28.41754,29.415913,30.448822,30.707039,29.181389,29.044918
1345,29.61875000000001,29.785925,29.658741,28.457924,29.448149,30.408415,30.69886,29.2114,29.180593
1346,30.175416666666667,29.869305,29.70051,28.501917,29.451485,30.431433,30.688845,29.35421,29.255075
1347,29.856666666666666,30.358606,30.2297,28.975298,29.959097,30.937088,31.265915,29.881384,29.810507
1348,31.43125,29.798021,29.637857,28.495474,29.464651,30.456577,30.70046,29.370493,29.287252
1349,31.909166666666664,31.581968,31.511497,30.195024,31.2103,32.157444,32.576736,31.170483,31.098623
1350,30.62041666666667,31.699507,31.549067,30.187225,31.224672,32.28841,32.555984,31.183348,31.226278
1351,30.234166666666667,30.257,30.14705,28.963755,30.02219,31.007381,31.293837,29.902607,29.765911
1352,31.272916666666667,30.16147,30.048014,29.004126,29.998018,30.890408,31.207855,29.595406,29.497307
1353,28.8375,31.276724,31.206898,30.007277,31.009296,31.99254,32.35431,30.850706,30.832508
1354,31.035833333333336,28.43428,28.29397,27.278494,28.227028,29.213274,29.566277,28.003962,27.959305
1355,31.625833333333333,31.533392,31.54246,30.245008,31.236246,32.131886,32.50877,31.011118,30.973139
1356,32.866666666666674,31.384512,31.213055,29.942287,30.916441,32.106846,32.343403,30.71097,30.839827
1357,30.10625,32.84227,32.837486,31.239456,32.385002,33.525547,33.981033,32.46862,32.443398
1358,31.37708333333333,29.48582,29.243015,28.25039,29.23949,30.396946,30.659071,28.923231,28.81807
1359,31.805000000000003,31.704664,31.711994,30.427673,31.487822,32.539135,32.91203,31.332058,31.31754
1360,31.2525,31.662577,31.46391,30.201216,31.197641,32.432076,32.563705,31.080044,31.05245
1361,29.16041666666667,31.167841,31.100348,29.68262,30.795578,31.962399,32.277172,30.754215,30.603962
1362,29.982916666666668,28.983751,28.777159,27.816307,28.776873,29.842312,30.16221,28.437246,28.37034
1363,30.53458333333333,30.3319,30.244808,29.13225,30.102837,31.210672,31.516636,30.090425,29.919872
1364,31.766250000000003,30.561047,30.399529,29.21599,30.172594,31.403479,31.595848,29.961102,30.02833
1365,31.596249999999998,31.923018,31.887642,30.355888,31.41815,32.69207,33.04557,31.646233,31.557003
1366,30.253333333333337,31.555779,31.3778,29.889034,30.932936,32.240604,32.41733,31.01261,30.906836
1367,31.20583333333333,30.15881,30.027184,28.750343,29.787365,30.955431,31.202877,29.695335,29.577656
1368,32.14208333333334,31.522388,31.4257,30.055717,31.066307,32.243668,32.53074,30.958584,30.880655
1369,31.062083333333334,32.232533,32.099167,30.575157,31.622078,32.897644,33.157383,31.818813,31.7183
1370,30.26083333333333,30.880161,30.7562,29.361132,30.439388,31.652306,31.876442,30.39181,30.230158
1371,31.33416666666667,30.34546,30.236214,28.977438,29.998672,31.102427,31.375965,29.797886,29.710976
1372,31.391250000000003,31.633049,31.548233,30.141916,31.153048,32.345882,32.643356,31.175999,31.152264
1373,31.512083333333333,31.422384,31.300943,29.815014,30.86178,32.09523,32.3195,30.967497,30.882496
1374,31.756666666666664,31.623,31.550571,30.035404,31.114685,32.32816,32.622604,31.084728,30.971272
1375,31.787916666666668,31.855124,31.736298,30.247858,31.306507,32.543377,32.79473,31.37425,31.294289
1376,31.11541666666667,31.835112,31.73879,30.230875,31.316153,32.547474,32.807377,31.373743,31.309841
1377,32.81791666666667,31.134447,30.999321,29.596725,30.660618,31.844397,32.086697,30.514051,30.396627
1378,33.06583333333334,33.103287,33.06086,31.477152,32.573982,33.872772,34.20244,32.609985,32.49942
1379,32.31416666666667,32.89858,32.760025,31.175104,32.30038,33.647236,33.892273,32.44836,32.36546
1380,32.290416666666665,32.197025,32.128292,30.574139,31.744684,32.992752,33.286095,31.668037,31.534101
1381,33.125416666666666,32.394337,32.284714,30.805016,31.918547,33.168278,33.434635,31.772118,31.71251
1382,32.42666666666668,33.24699,33.195972,31.56193,32.708504,34.05332,34.380875,32.822357,32.732178
1383,32.51708333333334,32.406887,32.26443,30.656017,31.81145,33.087505,33.32993,31.8272,31.702085
1384,32.83875,32.669205,32.611935,31.045595,32.20843,33.501785,33.824036,32.199207,32.065296
1385,32.12583333333334,32.945908,32.815605,31.261518,32.402184,33.74805,34.00755,32.442253,32.357876
1386,32.52458333333333,32.072098,31.973618,30.49118,31.65096,32.91472,33.188988,31.608318,31.453064
1387,31.578333333333337,32.791058,32.716312,31.12158,32.272717,33.603306,33.90268,32.23041,32.11138
1388,31.67166666666667,31.582756,31.408882,30.000864,31.110981,32.34006,32.581463,31.203455,31.034245
1389,31.25125,31.925852,31.85748,30.397366,31.528103,32.78549,33.09633,31.488049,31.336306
1390,31.06666666666667,31.382423,31.230013,29.841473,30.913242,32.14704,32.373436,30.7756,30.706572
1391,29.86916666666667,31.36967,31.265139,29.772419,30.86744,32.08488,32.37297,30.966028,30.813187
1392,27.75166666666667,30.039602,29.84969,28.578058,29.594435,30.727945,31.007757,29.579971,29.392464
1393,26.96541666666667,27.992176,27.80195,26.760147,27.689072,28.67472,29.053503,27.511503,27.46752
1394,29.019583333333333,27.480494,27.300838,26.367273,27.196125,28.172392,28.47925,27.095556,27.011925
1395,29.32333333333333,29.691032,29.567398,28.363592,29.209541,30.296505,30.562473,29.373373,29.256807
1396,29.202500000000004,29.44938,29.277514,27.973927,28.871506,30.075205,30.199448,28.918093,28.852364
1397,29.600416666666664,29.293016,29.159788,27.940535,28.87504,29.983786,30.206467,28.929354,28.801176
1398,28.742083333333337,29.67121,29.510817,28.37824,29.27393,30.319931,30.543926,29.235342,29.127676
1399,27.679166666666664,28.63487,28.484087,27.396034,28.283419,29.325214,29.489729,28.173494,28.11492
1400,26.941666666666663,27.723469,27.588882,26.60986,27.451143,28.36009,28.608646,27.26401,27.13918
1401,26.316666666666677,27.04774,26.916286,26.05435,26.81952,27.675795,27.93302,26.660484,26.593914
1402,27.254583333333333,26.437944,26.32952,25.492466,26.216507,27.058334,27.32769,26.036575,26.020496
1403,26.51625,27.51281,27.427263,26.499987,27.232836,27.990728,28.300991,27.08118,27.075035
1404,26.549583333333334,26.354437,26.257153,25.404884,26.110434,27.070187,27.258083,25.994724,26.03237
1405,27.18208333333333,26.6083,26.549332,25.702597,26.421621,27.187637,27.468565,26.353664,26.35585
1406,26.933333333333337,27.205427,27.091728,26.231901,26.924751,27.702322,27.958387,26.710192,26.76102
1407,26.488750000000003,26.702385,26.619312,25.79838,26.518034,27.37596,27.582186,26.326721,26.369501
1408,26.84958333333333,26.285357,26.204891,25.469753,26.166653,26.97334,27.190865,25.91949,25.887623
1409,26.27541666666667,26.778715,26.690773,25.921461,26.606817,27.32002,27.584747,26.338884,26.315794
1410,25.039166666666667,26.012716,25.921598,25.193884,25.862263,26.71233,26.888956,25.567476,25.62589
1411,26.214583333333337,24.795277,24.727259,24.126997,24.74873,25.567234,25.855556,24.506819,24.54472
1412,27.65375000000001,26.357546,26.269272,25.582851,26.20053,26.77043,27.060762,25.920467,26.009806
1413,25.756250000000005,27.537035,27.449492,26.587666,27.262745,27.954945,28.185673,27.123142,27.288465
1414,24.709583333333335,25.141434,25.089165,24.385017,25.051413,25.954008,26.29062,24.891119,24.934898
1415,24.59958333333333,24.608788,24.533749,23.9748,24.57337,25.358978,25.573362,24.315403,24.287472
1416,24.15,24.565027,24.46954,23.944378,24.464096,25.222246,25.363909,24.23797,24.310966
1417,24.496250000000003,24.05327,24.002317,23.4056,23.928537,24.742107,24.898249,23.76905,23.811487
1418,24.942500000000003,24.488787,24.433384,23.841078,24.361164,25.074987,25.230022,24.212475,24.17978
1419,24.08583333333333,24.811995,24.753319,24.133183,24.660646,25.409075,25.5497,24.570583,24.650082
1420,22.825416666666666,23.74749,23.711617,23.153275,23.664837,24.43202,24.692036,23.472792,23.511251
1421,22.222916666666663,22.625301,22.59166,22.121569,22.562271,23.18311,23.569326,22.33838,22.375835
1422,23.32958333333333,22.260078,22.21037,21.739124,22.110706,22.743494,22.953331,22.057255,22.131435
1423,24.210833333333337,23.532007,23.457619,22.904325,23.300226,23.819382,23.918062,23.308708,23.281578
1424,23.275,24.05125,24.019838,23.434557,23.882397,24.509884,24.55816,23.672615,23.760902
1425,23.442916666666665,22.8346,22.832565,22.317398,22.762197,23.327143,23.61963,22.672838,22.725067
1426,22.76833333333333,23.307571,23.252935,22.814192,23.245182,23.844854,23.867739,23.153198,23.09522
1427,22.7025,22.383642,22.366035,21.989635,22.367092,22.790375,23.106247,22.084356,22.195068
1428,23.26291666666667,22.532757,22.528728,22.118052,22.509485,23.127186,23.102173,22.389877,22.460686
1429,22.245,23.099371,23.091808,22.64186,23.025974,23.516018,23.571953,22.914297,22.957394
1430,21.91583333333333,21.839262,21.887611,21.432861,21.79537,22.145388,22.540161,21.576887,21.665253
1431,21.032916666666665,21.807386,21.80543,21.404999,21.744242,22.266844,22.312721,21.57144,21.594616
1432,20.739166666666662,20.76284,20.792557,20.478348,20.740498,20.945961,21.401995,20.668392,20.725212
1433,22.08625,20.669546,20.687927,20.365131,20.617222,21.088797,21.134018,20.516705,20.608145
1434,22.40375,22.094864,22.079018,21.744522,22.024122,22.39243,22.351402,21.829107,21.947372
1435,21.97666666666667,22.003784,22.054146,21.669743,21.992783,22.399015,22.480732,21.875088,21.984009
1436,22.41541666666667,21.562696,21.599468,21.248096,21.579763,22.012123,22.085526,21.451452,21.490168
1437,21.58875,22.177528,22.156792,21.84244,22.166477,22.60997,22.551119,21.915684,21.96907
1438,21.6375,21.097017,21.13242,20.841547,21.132015,21.375269,21.671074,20.909983,21.034584
1439,21.37833333333333,21.45349,21.46252,21.156036,21.454538,21.919472,21.815334,21.351349,21.40764
1440,22.31125,21.108473,21.122736,20.799847,21.059406,21.2786,21.485594,20.838583,20.941849
1441,22.16541666666667,22.192944,22.175417,21.839386,22.154144,22.583727,22.453129,22.026373,22.116875
1442,21.76875,21.658558,21.71307,21.408834,21.717476,22.034637,22.1873,21.586002,21.661922
1443,21.875,21.434084,21.474905,21.119427,21.435144,21.915562,21.88793,21.3571,21.439169
1444,21.44375,21.666098,21.67273,21.3223,21.61362,22.013464,22.02199,21.50073,21.582901
1445,21.90875,21.14433,21.18557,20.817558,21.095003,21.474268,21.571413,21.02284,21.123505
1446,21.8125,21.807291,21.81099,21.422949,21.71957,22.234072,22.1014,21.627676,21.644222
1447,22.04625,21.504496,21.534191,21.157558,21.444286,21.809305,21.915916,21.41173,21.4348
1448,22.067916666666665,21.822733,21.844765,21.464611,21.778252,22.337368,22.20681,21.70464,21.732529
1449,19.654166666666665,21.786755,21.81606,21.41369,21.717106,22.136328,22.184818,21.631762,21.67261
1450,18.95125,19.240082,19.312572,18.940763,19.136957,19.390045,19.999556,19.121817,19.242754
1451,19.550416666666667,19.15075,19.112715,18.83158,18.966005,19.46366,19.39254,19.007557,19.02818
1452,20.0425,19.684475,19.661434,19.421318,19.52973,19.824556,19.783781,19.546381,19.605303
1453,20.45125,19.953344,20.001266,19.701176,19.864832,20.307976,20.168762,19.941973,20.03388
1454,19.00875,20.309494,20.334753,20.016077,20.20721,20.618593,20.524414,20.2993,20.271608
1455,17.394583333333333,18.619768,18.689728,18.432907,18.554602,18.865526,19.132462,18.49285,18.599854
1456,12.08,17.318428,17.327637,17.151733,17.17803,17.490448,17.700504,17.19157,17.271503
1457,14.351052631578948,12.126291,12.176654,11.899335,11.540376,11.700039,13.338675,11.859771,12.559563
1458,16.6221052631579,15.484433,15.16514,15.440344,15.204229,15.783532,14.676307,15.305207,15.085234
1459,18.893157894736845,16.649025,16.780704,16.895687,16.748455,16.360128,16.362305,16.849394,16.27399
1460,16.8125,18.783428,18.844109,18.797653,18.861265,19.023903,18.404806,18.601656,18.714333
1461,16.50166666666667,15.914079,16.168026,16.130882,16.090357,16.235388,16.408817,16.072893,16.47484
1462,17.412499999999998,16.45218,16.36113,16.522959,16.463356,16.584005,16.157465,16.413433,16.652407
1463,18.215416666666663,17.134073,17.131504,17.423899,17.344526,16.89179,16.839254,17.287048,16.805769
1464,16.574166666666667,17.754461,17.836226,18.024218,18.030483,17.673618,17.501284,17.89682,17.51722
1465,17.6775,15.811454,16.00822,16.153543,16.08718,15.8658285,16.002995,15.967548,15.8795395
1466,18.48875,17.54671,17.523453,17.808289,17.781921,17.36002,17.096333,17.523098,17.79834
1467,18.754583333333333,17.9146,18.067764,18.254986,18.250797,17.69159,17.741182,17.609867,17.993889
1468,18.755,18.172087,18.317247,18.40454,18.468388,18.152042,18.039307,18.184547,18.371117
1469,17.8125,18.165335,18.286013,18.395052,18.448486,18.12742,18.102467,18.207827,18.427357
1470,17.82208333333333,17.166153,17.313248,17.44018,17.448593,17.246344,17.275751,17.234388,17.271381
1471,16.99083333333333,17.491766,17.558506,17.706253,17.70543,17.493975,17.417892,17.415375,17.583637
1472,18.0425,16.532568,16.6674,16.76269,16.706116,16.530313,16.63607,16.409142,16.586098
1473,17.2025,17.965027,17.973108,18.0851,18.085707,18.029243,17.767014,17.83239,18.093729
1474,15.00625,16.672586,16.823193,16.85719,16.809975,16.725822,16.861473,16.65104,16.670685
1475,14.719166666666668,14.734799,14.813737,14.838801,14.693705,14.941332,15.052804,14.658022,14.90723
1476,15.21,14.91202,14.836337,15.012522,14.804996,14.950699,14.724864,14.774589,14.954458
1477,17.232916666666668,15.274806,15.25528,15.443736,15.247318,15.315024,15.05337,15.212466,15.461828
1478,18.06875,17.286123,17.237865,17.428213,17.351038,17.353022,16.89296,17.283844,17.440636
1479,17.424583333333334,17.707808,17.773466,17.789413,17.780066,17.737278,17.541872,17.854502,17.845055
1480,17.030833333333334,17.027905,17.0517,17.03092,17.018564,17.208992,16.940159,17.004938,17.089851
1481,16.415,16.81668,16.76701,16.858343,16.802994,16.815504,16.605822,16.824717,16.696312
1482,14.890416666666669,16.162933,16.16047,16.282618,16.179739,16.140842,16.006166,16.198082,16.13315
1483,13.76,14.636166,14.708964,14.816209,14.631061,14.665853,14.665171,14.819778,14.811961
1484,14.7975,13.833984,13.867087,13.956273,13.693004,13.745641,13.667257,13.814839,13.87754
1485,15.654583333333331,15.0823965,15.109864,15.227611,14.998994,14.879263,14.514418,15.073748,15.187863
1486,15.536666666666669,15.837744,15.906308,15.782344,15.611045,15.387067,15.203339,15.798446,15.861929
1487,15.414583333333333,15.464021,15.5431385,15.48385,15.333358,15.290024,15.06941,15.373282,15.5381975
1488,14.376666666666669,15.305158,15.318118,15.433702,15.266416,15.164981,14.954268,15.176275,15.479848
1489,14.179166666666667,14.071389,14.1765785,14.363838,14.128733,14.077334,13.980409,14.044759,14.035102
1490,12.96625,14.2529545,14.2317295,14.414555,14.164229,14.024835,13.794188,14.02893,14.134863
1491,13.19875,12.90579,12.983642,13.109461,12.776184,12.704958,12.708931,12.705324,12.928254
1492,12.344583333333333,13.467037,13.375133,13.641965,13.326222,13.196267,12.862813,13.368859,13.524209
1493,9.990833333333333,12.256801,12.368165,12.589306,12.210674,12.108602,12.100874,12.102426,12.223509
1494,10.484583333333331,10.255156,10.273137,10.306819,9.796803,10.154062,10.262441,9.948889,10.590634
1495,11.350416666666668,11.245263,10.962874,11.342882,10.8442135,10.897375,10.430523,11.113456,11.502315
1496,12.933750000000002,11.621306,11.557905,12.014011,11.55577,11.347492,11.1050415,11.562422,11.638322
1497,13.871250000000002,13.114051,12.960335,13.504985,13.153694,12.938011,12.503991,13.11294,12.636995
1498,14.893333333333333,13.5838175,13.582292,14.13308,13.836939,13.474688,13.282728,13.762308,13.702922
1499,12.745,14.62013,14.516318,15.0749235,14.841183,14.442691,14.15822,14.674398,15.020933
1500,13.087083333333332,12.0054455,12.178509,12.606123,12.248744,12.288292,12.267876,12.239956,12.232799
1501,13.299583333333333,13.2746315,13.005632,13.59507,13.256572,12.859491,12.543915,13.130606,13.463589
1502,10.622083333333334,12.952279,13.020157,13.611374,13.257411,12.671743,12.657145,13.289325,13.239793
1503,9.217083333333331,10.285524,10.47958,10.745433,10.26299,10.356637,10.524088,10.334427,10.694749
1504,9.183333333333334,9.779288,9.64634,9.898057,9.32602,9.387211,9.34698,9.627996,10.1208315
1505,9.021666666666668,9.845293,9.718228,10.045365,9.4501705,9.381525,9.176737,9.917672,9.5350065
1506,9.405416666666666,9.578567,9.493314,9.800357,9.210082,9.323404,9.070276,9.403573,9.743127
1507,10.838333333333331,9.927068,9.749773,10.228336,9.66138,9.881722,9.443418,9.924823,9.643825
1508,12.626666666666669,11.195674,10.967403,11.653854,11.158087,11.190176,10.720268,11.743996,11.401948
1509,12.692083333333334,12.667804,12.475361,13.226931,12.833329,12.654683,12.247038,13.034515,13.358418
1510,12.407083333333333,12.274215,12.2527485,12.910791,12.537741,12.548318,12.245967,12.650122,12.369845
1511,13.964166666666666,12.208286,12.052214,12.697547,12.307697,12.344612,11.992579,12.745723,12.930768
1512,15.23625,14.032964,13.751283,14.456499,14.130939,13.594736,13.323497,14.50612,14.486401
1513,12.662083333333332,14.928131,14.850224,15.407809,15.167514,14.497025,14.362877,14.673405,14.658147
1514,8.738333333333335,11.958356,12.1121,12.460442,12.102443,12.148937,12.137549,12.186101,11.688445
1515,9.8925,8.923629,8.855003,9.036886,8.426078,8.7668085,9.214409,9.025923,9.3321085
1516,9.56625,10.94559,10.493104,11.054988,10.492739,10.272226,9.747917,11.255469,10.708464
