,Test,BiLSTM-Tred_Pred,BiLSTM-GAB_Pred,CNN-Tred_Pred,CNN-GAB_Pred,GRU-Tred_Pred,GRU-GAB_Pred,LSTM (1)-Tred_Pred,LSTM (1)-GAB_Pred,RNN-Tred_Pred,RNN-GAB_Pred
1544,5.68,5.3582353591918945,5.80183373676358,5.573769569396973,5.922135072735256,5.095478057861328,5.642072945410608,5.361186981201172,5.974039602130751,5.077773094177246,5.71473010309665
1545,5.92,5.775622367858887,6.012537392967099,5.944706916809082,6.10273826880788,5.690065383911133,6.102124358358963,5.801650047302246,6.088023874673172,5.724651336669922,6.146266497624171
1546,5.31,5.916261672973633,5.640954712963322,6.104949951171875,5.578484015902247,5.82553768157959,5.595572080293805,5.970797538757324,5.48826035931248,5.7269487380981445,5.926658904067672
1547,7.14,5.28425407409668,6.202761146373496,5.392394542694092,6.451664923016761,5.107624053955078,6.16757319995935,5.204369068145752,6.170890318789925,5.104569435119629,6.22297270767645
1548,8.54,7.601161003112793,8.098845593349456,7.65380334854126,8.464134171408023,7.514852523803711,7.9420135175401985,7.520113945007324,8.108518793542805,7.491623401641846,8.142184500048348
1549,12.63,8.46873950958252,9.014393021730408,8.665173530578613,9.567941005687784,8.382064819335938,8.863851530405528,8.499788284301758,9.059436262173131,8.066628456115723,9.5140081495046
1550,7.45,13.035902976989746,12.17565407321939,13.11220932006836,12.062765764312893,12.727664947509766,11.966241175054286,12.202105522155762,11.751756866384499,12.510380744934082,12.889229044615714
1551,10.93,5.499724388122559,5.914368706112886,6.100736618041992,6.881229608871401,5.282410144805908,6.539024860877519,6.150676250457764,6.2236817203852794,5.941280841827393,5.865094734714614
1552,14.16,12.242395401000977,13.091605478226686,11.982863426208496,12.829818422879438,11.752842903137207,11.766520390269429,11.534698486328125,12.567810279073234,11.543062210083008,11.799674183894972
1553,15.259999999999998,13.190572738647461,14.13174738945401,14.138679504394531,14.317131070945782,13.896060943603516,14.84574857974058,13.685030937194824,13.831238736360115,13.696783065795898,12.416013747132187
1554,16.17,15.659872055053711,14.923468077631819,14.919511795043945,15.159059260463698,14.966289520263672,14.978993982503402,14.73701286315918,15.31149060396643,15.301301956176758,13.257118724512209
1555,12.63,15.632630348205566,14.217093032097871,15.950769424438477,14.538870377419514,15.669469833374023,14.298616854412149,15.586105346679688,14.77729842122442,15.86150074005127,15.94417221264426
1556,12.82,12.322097778320312,12.338634480040499,11.71249008178711,12.392111860157902,11.459943771362305,11.938666364267988,12.01458740234375,12.601500297497921,11.655790328979492,12.565051299875726
1557,10.44,12.691116333007812,11.44031700954899,12.942499160766602,11.928998129335875,13.095760345458984,11.252623242682604,13.002769470214844,11.88979802477176,13.111587524414062,11.218598139928124
1558,9.83,9.87710952758789,10.001512458529296,10.027244567871094,10.107735708329422,9.805337905883789,10.500215535909627,10.060157775878906,10.007195585269939,9.39710521697998,10.428550097103626
1559,12.51,10.2871732711792,10.82697568712902,10.081449508666992,11.131335247226861,10.198554039001465,11.717729638233514,10.061352729797363,10.997812170591077,10.173638343811035,11.373105154965193
1560,16.6,13.138792037963867,13.520979015472253,13.07995319366455,14.053414609689371,13.291191101074219,14.07797729794862,13.223526954650879,13.928827625040109,13.07272720336914,13.891371507233563
1561,16.3,16.951236724853516,17.244419366397736,16.98294448852539,16.047462293958535,16.600696563720703,16.410299467950466,16.6534366607666,16.41473919803918,16.119239807128906,17.246421776043793
1562,13.55,16.378833770751953,15.863343922420048,15.641769409179688,14.614139763764301,15.901745796203613,15.6600045576987,15.837841033935547,15.81512750942554,15.948307037353516,13.446983610855469
1563,11.96,12.59549331665039,12.34414106057837,12.967842102050781,12.121976364574929,12.498316764831543,11.73123744675943,12.931553840637207,12.119804990290778,12.778018951416016,11.434927579960048
1564,13.43,11.882926940917969,12.717136591101777,11.79343318939209,12.80330327328769,11.807616233825684,12.345387413315288,11.822418212890625,12.516883692487244,11.675898551940918,12.024938454717649
1565,12.21,13.840362548828125,13.718364498934072,13.727816581726074,12.958319117908854,14.013206481933594,13.278661521160187,13.991495132446289,13.057318977637479,13.845733642578125,13.029996927460141
1566,11.54,11.573484420776367,10.74006726368703,11.865309715270996,11.627140173906428,11.363496780395508,11.916124310339905,11.781156539916992,11.61689625012419,11.70333480834961,11.624994718198996
1567,11.84,11.824525833129883,11.43355253296517,11.625297546386719,11.922314738502273,11.730069160461426,11.950764574903136,11.649996757507324,12.180100990675244,11.670936584472656,11.83414951223094
1568,11.47,11.861614227294922,11.641955883836179,11.956631660461426,11.587798366566902,11.903444290161133,11.811447666868531,12.09921932220459,11.873480606615834,11.945672035217285,11.87693193048962
1569,13.55,11.434995651245117,12.499690145781702,11.3773832321167,12.471229845480254,11.344539642333984,12.656495132789802,11.45657730102539,12.6231148628299,11.299712181091309,12.61410042131814
1570,15.010000000000002,14.513525009155273,15.151562629176732,13.95173168182373,14.795729847518425,14.219517707824707,14.954807575297552,14.107536315917969,14.883898326160839,14.05633544921875,14.510347486066939
1571,17.46,14.952704429626465,15.99870497922699,14.991147994995117,15.91310753945195,14.881767272949219,15.843305321757548,15.104909896850586,15.917246676223376,14.860504150390625,16.093994743452765
1572,17.88,17.798965454101562,17.40233177033646,17.500381469726562,17.094938902024765,17.484683990478516,17.64995673349378,17.482173919677734,17.486165841348683,16.98699188232422,17.842675605115552
1573,18.49,17.442832946777344,17.760400717533432,17.400440216064453,17.711058798300762,17.429609298706055,18.06712856495922,17.641407012939453,18.098423601357293,17.470775604248047,18.15076406249016
1574,18.31,18.378862380981445,17.767131873871616,18.217802047729492,17.517868221031073,18.249797821044922,18.001201695826374,18.444881439208984,18.068628400313404,18.229755401611328,18.09674606580937
1575,18.43,17.887107849121094,17.83212902629092,17.84770965576172,17.763337668719213,18.03767204284668,18.104201785070188,18.243362426757812,18.075047583058705,18.02654266357422,18.141118482920636
1576,16.66,18.31890296936035,17.17163439948928,18.161365509033203,17.03591981820235,18.276100158691406,17.503912443779544,18.473861694335938,17.440057867547676,18.289472579956055,17.509945781657827
1577,16.17,16.24251937866211,16.08319901425167,16.094636917114258,15.936982664789525,16.216983795166016,16.307322790910682,16.482282638549805,16.24714266352677,16.296701431274414,16.26744044622695
1578,15.62,16.247554779052734,15.548052670571742,16.11087417602539,15.48852849223627,16.25370216369629,15.788088888375865,16.391624450683594,15.87395531521024,16.159194946289062,15.758193315031663
1579,14.83,15.6185302734375,15.060226846928632,15.45423698425293,14.876263802861368,15.682953834533691,15.064548938833447,15.772619247436523,15.13249872742779,15.545713424682617,15.09805695103401
1580,14.47,14.816277503967285,14.807023204539735,14.707717895507812,14.609256417882344,14.721183776855469,14.721510901107857,14.920450210571289,14.690061844162525,14.782994270324707,14.612973911429266
1581,18.8,14.622831344604492,15.510216451419664,14.476082801818848,15.557388221026542,14.616364479064941,15.527667087066483,14.659515380859375,15.459545392135738,14.537076950073242,15.302522610023253
1582,18.62,19.03006362915039,18.39843168733649,19.477909088134766,18.70966134586356,18.81531524658203,18.398252337071167,18.716754913330078,18.358229761798707,18.223623275756836,18.5536903367725
1583,19.41,18.23171615600586,18.641952773452566,17.935117721557617,18.779012951503514,18.034378051757812,18.877675539067248,18.198822021484375,18.808150886147292,18.220361709594727,18.905944190390176
1584,19.96,19.233230590820312,19.49491711257408,19.321285247802734,19.35376442743675,19.187862396240234,19.467943964241332,19.414043426513672,19.282300637619606,19.240478515625,19.437976188101146
1585,18.86,19.666629791259766,18.942340514268448,19.634784698486328,18.6068236580144,19.68926239013672,18.937095891931136,19.885513305664062,18.75036702138305,19.50096893310547,18.97523756575272
1586,18.13,18.576251983642578,18.05711618220536,18.26958465576172,17.708437990696684,18.494918823242188,18.212249811284526,18.71731185913086,18.024555253996255,18.632110595703125,18.326468958958532
1587,20.02,18.091148376464844,18.531085627991253,17.8425235748291,18.607445740265952,18.024864196777344,18.83928223410469,18.18958854675293,18.778798150844562,17.975767135620117,18.83387878104336
1588,20.02,19.92855453491211,19.409818818551695,20.203880310058594,19.419662439022012,19.96881103515625,19.64899270811662,20.071739196777344,19.530183882867743,19.76116371154785,19.64663110134694
1589,20.02,19.594593048095703,19.574481092687716,19.528440475463867,19.514512881573864,19.750198364257812,19.66637237116225,19.91469955444336,19.565125856118865,19.779979705810547,19.66194325669788
1590,20.08,19.789775848388672,19.508061617137525,19.77423095703125,19.640328450852728,19.838115692138672,19.683692774112917,20.052570343017578,19.645665206328943,19.909337997436523,19.629076806660052
1591,20.57,19.761043548583984,20.13275618087529,19.834991455078125,20.157895351920477,19.932241439819336,20.031396856217974,20.126562118530273,20.091052597367312,19.760833740234375,19.95962994966076
1592,19.78,20.417667388916016,19.625523340021605,20.345264434814453,19.469793807381517,20.412155151367188,19.81032714775911,20.620384216308594,19.6577525338477,20.322711944580078,19.747520465828373
1593,20.32,19.624202728271484,20.020868741674377,19.328615188598633,20.01656715059084,19.56535530090332,19.97248557334932,19.74101448059082,19.93812423132762,19.52761459350586,19.79213900889835
1594,20.32,20.278778076171875,19.98793900024905,20.269088745117188,19.946296883760347,20.2675724029541,20.13316444644733,20.43461799621582,20.02194649785767,20.172618865966797,19.996208022589112
1595,20.32,20.153099060058594,20.041639775160323,19.989227294921875,19.949902347851346,20.182453155517578,20.15882446210469,20.365774154663086,20.044142834569744,20.046241760253906,20.030456445854405
1596,19.41,20.264009475708008,19.4248824323014,20.0633544921875,19.189218763736456,20.194364547729492,19.53194580694434,20.393951416015625,19.405728449171644,20.178098678588867,19.481289200531098
1597,18.86,19.281837463378906,18.799719242548296,19.02912139892578,18.72746280794296,19.2413330078125,18.931536254954064,19.403640747070312,18.81189945344371,19.132112503051758,18.90557056911914
1598,19.65,18.820480346679688,19.405871722558636,18.661666870117188,19.494396793036923,18.84619903564453,19.55428575426123,18.981353759765625,19.48392310899427,18.697376251220703,19.16012689761236
1599,20.75,19.761333465576172,20.280975118936645,19.625673294067383,20.421289592896173,19.746173858642578,20.434773447204247,19.845050811767578,20.32137781800672,19.538188934326172,20.038168217817432
1600,21.3,20.652259826660156,20.740201847426622,20.6434326171875,20.840247313108357,20.580448150634766,20.904723222448442,20.761367797851562,20.745726469737267,20.50164222717285,20.713070708213134
1601,21.3,21.101184844970703,20.785163757806,21.02190399169922,20.82604959576814,21.010879516601562,20.98310501933024,21.201780319213867,20.819119648967693,20.942371368408203,20.866637683512007
1602,21.61,21.047473907470703,21.038211808986013,20.946475982666016,21.12279216631142,21.027076721191406,21.211442452090616,21.233245849609375,21.04114391311237,21.001333236694336,21.09480863633793
1603,21.67,21.413803100585938,21.113600389205036,21.325740814208984,21.147744625836907,21.331783294677734,21.33549428091677,21.567211151123047,21.11429916884327,21.254558563232422,21.24866722322991
1604,21.18,21.453350067138672,20.90887129671673,21.31136703491211,20.741228755963043,21.393688201904297,21.028519265190333,21.60993194580078,20.818155720013316,21.351573944091797,20.982238827642913
1605,20.2,21.052061080932617,20.12367369023494,20.789730072021484,19.862974955174607,20.962987899780273,20.32010253266813,21.151569366455078,20.107788072176874,20.88965606689453,20.221553254780982
1606,20.2,20.11984634399414,19.923941307177174,19.815547943115234,19.93964601228247,20.02971649169922,20.09659491070257,20.188785552978516,19.983211285913992,19.92828941345215,19.95457354766586
1607,19.71,20.213911056518555,19.68462050337294,20.054737091064453,19.496217747546364,20.209280014038086,19.771260166784174,20.34585189819336,19.653942848437083,20.023244857788086,19.617346704840855
1608,20.02,19.65312957763672,19.91248094755265,19.412845611572266,19.862246987487797,19.64693260192871,19.880957094009034,19.77651596069336,19.81486885010983,19.504676818847656,19.70339376690565
1609,20.2,20.070514678955078,19.99396845415421,19.938278198242188,19.962528585354146,20.03777313232422,20.066338127049757,20.178871154785156,19.988246929877622,19.94809341430664,19.88726836382798
1610,20.75,20.096471786499023,20.382444705222337,19.998088836669922,20.49058138123454,20.14734649658203,20.43317628223777,20.305709838867188,20.42343332352913,19.980907440185547,20.22631481926715
1611,21.060000000000002,20.719982147216797,20.621569287829267,20.592105865478516,20.675862444448715,20.634550094604492,20.790785482122917,20.81751823425293,20.703047687260945,20.560413360595703,20.640385519334984
1612,21.18,20.921855926513672,20.809081642103575,20.790159225463867,20.802893569316225,20.87263298034668,20.964042035654625,21.06714630126953,20.782576419667823,20.77935028076172,20.779500661674263
1613,19.96,21.10943603515625,20.15603270260721,20.894065856933594,20.040573355344556,20.972736358642578,20.33995110861549,21.185279846191406,20.15595255604315,20.918289184570312,20.20795149879439
1614,21.36,19.891067504882812,20.453980391157355,19.462800979614258,20.382656494248447,19.735960006713867,20.648469250281018,19.893680572509766,20.53630252372389,19.636987686157227,20.301928572184618
1615,20.51,21.42701530456543,20.414717797123746,21.44916343688965,20.590433348054596,21.197986602783203,20.561428412072672,21.329757690429688,20.298066680714435,21.131851196289062,20.59253663759123
1616,18.8,20.364784240722656,19.457272238052973,19.948307037353516,19.053855774962475,20.28781509399414,19.790425888615133,20.353199005126953,19.480971474708028,20.19097137451172,19.373529199457487
1617,18.62,18.622966766357422,18.593365311531354,18.388988494873047,18.575213604683196,18.527692794799805,18.698951033471953,18.708341598510742,18.54041197631495,18.597885131835938,18.483741459175636
1618,17.58,18.891918182373047,17.94323674451863,18.587085723876953,17.82969286382784,18.79784393310547,18.09747716326652,18.84890365600586,17.931889703757662,18.496173858642578,17.852805234571715
1619,17.4,17.42607879638672,17.66767514266501,17.281742095947266,17.463976329315287,17.532005310058594,17.506306805479895,17.601654052734375,17.467072160346973,17.434246063232422,17.49664815056757
1620,17.7,17.73169708251953,17.744001068421117,17.370567321777344,17.762005970172364,17.581514358520508,17.757402928457843,17.64649200439453,17.742310052301292,17.47412872314453,17.58531175720299
1621,17.4,17.737442016601562,17.532131546248422,17.706052780151367,17.419237898016004,17.918272018432617,17.493816507922507,17.954059600830078,17.545876619397898,17.67020034790039,17.461870735704835
1622,20.08,17.465614318847656,18.22164677075253,17.19945526123047,18.300670990739906,17.414512634277344,18.200258175011825,17.51708221435547,18.32409268249569,17.31169891357422,18.088563166851632
1623,19.47,20.174114227294922,19.40833594291058,20.376758575439453,19.59534790209134,19.973861694335938,19.491196205948576,20.020092010498047,19.337539630407026,19.652950286865234,19.42067064570618
1624,19.59,19.299592971801758,19.297615243376132,18.873619079589844,19.267960352986535,19.15480613708496,19.400550702841958,19.20886993408203,19.271143439423433,19.15359115600586,19.270923895973393
1625,20.14,19.53347396850586,19.733820301600808,19.408653259277344,19.68487819708341,19.485734939575195,19.90039492945693,19.670663833618164,19.726249635187827,19.494373321533203,19.69542920866413
1626,19.71,20.110841751098633,19.63296653290759,19.924152374267578,19.267132334517314,20.025367736816406,19.65083742176644,20.203590393066406,19.522728147033906,19.8206729888916,19.591533877390866
1627,20.2,19.648021697998047,19.82529759195477,19.291458129882812,19.728567681899577,19.503189086914062,19.84698512255437,19.69974136352539,19.818803644528987,19.487464904785156,19.723544579294252
1628,19.9,20.16400146484375,19.662387026931274,20.042739868164062,19.48549921423594,20.100812911987305,19.783266725458205,20.294940948486328,19.70665505077514,20.039119720458984,19.684972296623553
1629,21.18,19.699142456054688,20.314694406363113,19.564006805419922,20.38733505157717,19.727947235107422,20.533836706227174,19.922534942626953,20.48205654715494,19.62807846069336,20.272604239587245
1630,20.81,20.932601928710938,20.39222930915681,21.125106811523438,20.231900283913518,20.928592681884766,20.54059190139465,21.123428344726562,20.405877669528024,20.909210205078125,20.540287454752505
1631,19.84,20.456787109375,19.711945402132102,20.32860565185547,19.495855828566025,20.548927307128906,19.891148968044014,20.696407318115234,19.749046533809683,20.496307373046875,19.882345355534003
1632,20.45,19.641895294189453,19.96099646514289,19.463621139526367,20.177749031650187,19.619518280029297,20.077783805126316,19.816242218017578,20.07284585373345,19.62801742553711,19.931290830404055
1633,20.57,20.3978271484375,20.245826478647356,20.381242752075195,20.18134560117371,20.427038192749023,20.36743267043353,20.568017959594727,20.258366532780137,20.228862762451172,20.224791757539666
1634,20.63,20.46277618408203,20.305278327933635,20.272693634033203,20.2548451878815,20.438034057617188,20.41525041096508,20.611692428588867,20.32488064454688,20.336624145507812,20.309836230923974
1635,21.24,20.57099151611328,20.72196233241244,20.37425994873047,20.851897579811617,20.49107551574707,20.827529610840386,20.68838119506836,20.73500084166962,20.48145294189453,20.64175998435948
1636,20.87,21.028560638427734,20.56721866809454,21.088619232177734,20.474048826001653,21.041183471679688,20.78983674304693,21.255653381347656,20.586443166925896,20.964277267456055,20.68233137836596
1637,18.49,20.712329864501953,19.78279060492887,20.454517364501953,19.575589132339644,20.67397689819336,20.050081705277023,20.838504791259766,19.863043882047524,20.565658569335938,19.868196402362265
1638,17.21,18.199478149414062,17.35205042713237,17.884456634521484,17.32310585615081,18.023479461669922,17.537543708430267,18.228925704956055,17.37458793119101,18.075241088867188,17.4534789444667
1639,16.24,17.24843978881836,16.453106929962836,17.099315643310547,16.429723401511538,17.23341941833496,16.524757896983765,17.311967849731445,16.427122145263493,17.012958526611328,16.522137775993087
1640,16.48,16.372173309326172,16.56351179932798,16.117258071899414,16.68433409312785,16.385700225830078,16.585250993857745,16.35820960998535,16.666023016687,16.181570053100586,16.54644345332397
1641,19.41,16.810592651367188,17.464439761710338,16.582700729370117,17.75200242731463,16.832523345947266,17.52391991671246,16.84450340270996,17.623247009417113,16.730072021484375,17.51725592688212
1642,18.98,19.548099517822266,19.018500432846853,19.810487747192383,19.072138952235772,19.471240997314453,19.06871039686552,19.521163940429688,18.910089507036293,19.130910873413086,18.89090614870083
1643,18.62,18.813547134399414,18.53248403785914,18.448265075683594,18.40471326255368,18.658288955688477,18.630565833943663,18.71929168701172,18.49516251849174,18.69468116760254,18.614560682267374
1644,17.15,18.469757080078125,17.65037638091203,18.383508682250977,17.613521917172168,18.512466430664062,17.8500209517889,18.67904281616211,17.767002290618624,18.478862762451172,18.01552484595473
1645,17.21,16.942535400390625,17.158476245281435,16.727100372314453,17.191428818979244,16.913270950317383,17.275292237936792,17.001323699951172,17.206677114303684,16.777843475341797,17.081527929036557
1646,16.6,17.398029327392578,16.5457563904429,17.180683135986328,16.47888201339111,17.40743637084961,16.77216423524742,17.475820541381836,16.74791849358958,17.253311157226562,16.70778956520415
1647,17.27,16.617115020751953,17.069284722195736,16.350696563720703,17.272089625273,16.605871200561523,17.39018929377857,16.672937393188477,17.353710311620624,16.511890411376953,16.991235072462793
1648,17.09,17.537553787231445,16.919430935119966,17.359241485595703,16.919209079865578,17.470827102661133,17.13526969334813,17.57830810546875,17.18451378579418,17.397607803344727,17.078124977087604
1649,17.33,16.89550018310547,17.18997186252569,16.837787628173828,17.160650402365114,17.084850311279297,17.33184793118845,17.197887420654297,17.305619476389467,16.930044174194336,17.137613566840702
1650,18.31,17.350643157958984,18.027570501889194,17.247512817382812,18.063654460168493,17.40924835205078,18.191692363752612,17.53179931640625,18.1420718943639,17.341533660888672,17.902817880140734
1651,16.17,18.193828582763672,17.431594874357163,18.268577575683594,17.42361729484153,18.374290466308594,17.624669194800692,18.497028350830078,17.585215297926094,18.133180618286133,17.559142038785012
1652,16.97,15.58291244506836,16.283221863082463,15.55392837524414,16.56512615565556,15.564270973205566,16.58171288975397,15.801700592041016,16.60291851202688,15.759405136108398,16.333495638838585
1653,17.27,17.46070671081543,17.11205263820027,17.168848037719727,17.034408452535235,17.263107299804688,17.287106539374793,17.318424224853516,17.20942469554457,17.134521484375,17.09175353786983
1654,17.46,17.071239471435547,17.351070096841028,17.079463958740234,17.215270347807127,17.24614906311035,17.416178437052668,17.416770935058594,17.393510794061697,17.090991973876953,17.28245856965939
1655,17.27,17.56673240661621,17.117926627149593,17.297311782836914,17.018191045636552,17.473777770996094,17.3339853875518,17.627532958984375,17.28621636207488,17.548709869384766,17.274209469833274
1656,17.4,17.150772094726562,17.261226806861295,17.06018829345703,17.189188483641296,17.250911712646484,17.39328510190213,17.38610076904297,17.36062852412232,17.126752853393555,17.24084234915587
1657,16.78,17.391769409179688,16.740261227341076,17.27865982055664,16.467479397896422,17.447357177734375,16.87388455979968,17.576501846313477,16.854235374502604,17.323955535888672,16.896858032260916
1658,16.3,16.585186004638672,16.271686084302505,16.458892822265625,16.21561127194708,16.693973541259766,16.446008013926107,16.83075714111328,16.339626758687558,16.62497901916504,16.446596730283296
1659,15.81,16.192628860473633,15.735789865795686,16.16361427307129,15.770288904426641,16.31388282775879,16.005521734242123,16.43924331665039,15.912746913626036,16.27735710144043,15.950659561480196
1660,15.2,15.768949508666992,15.137025087866762,15.663488388061523,15.254096127162068,15.865560531616211,15.316306488894135,15.954273223876953,15.368217003642279,15.743284225463867,15.39713556261169
1661,14.77,15.079774856567383,14.72412717569828,15.055639266967773,14.824287395844847,15.191614151000977,14.864576280052836,15.3233642578125,14.912299140968262,15.168684959411621,15.006341297218187
1662,14.04,14.813024520874023,13.998627303933807,14.700738906860352,14.20581964431612,14.839402198791504,14.178284909149028,14.936023712158203,14.174918721649156,14.790632247924805,14.376615656266491
1663,13.37,13.8905611038208,13.35890949523846,13.934367179870605,13.60845508667568,13.918481826782227,13.47593713992781,14.099754333496094,13.526024610004043,13.948909759521484,13.634190878749328
1664,12.88,13.308832168579102,12.768216869614408,13.319995880126953,13.126980776591166,13.335896492004395,12.866444985112125,13.461418151855469,12.963464333619315,13.319938659667969,13.166060468612713
1665,12.21,12.848852157592773,11.984633642951112,12.879009246826172,12.496246451104108,12.836727142333984,12.10554150549974,12.998207092285156,12.236349211912517,12.877695083618164,12.563527315715127
1666,10.68,12.082558631896973,11.096414294026681,12.180355072021484,11.595407240083608,12.09050464630127,11.275665936930363,12.247403144836426,11.440564962258902,12.103741645812988,11.623714187390362
1667,10.38,10.32685661315918,10.395896640677682,10.557473182678223,10.832188802880864,10.291997909545898,10.571172738003563,10.475252151489258,10.590107278462272,10.270263671875,10.598825809488837
1668,10.62,10.632377624511719,10.803848735865957,10.585229873657227,10.952913582594357,10.61181926727295,10.767947517687057,10.639544486999512,10.683300676939073,10.546924591064453,10.738231885340657
1669,10.62,10.753059387207031,11.31915470975007,10.785453796386719,10.860383945088158,10.701700210571289,10.742341632865822,10.86292839050293,10.651146800520367,10.682917594909668,10.64435613155925
1670,11.41,10.722286224365234,12.214123658955637,10.686260223388672,11.553602501375702,10.665990829467773,11.549497302476395,10.734466552734375,11.538861200906346,10.625288009643555,11.157575270790803
1671,11.29,11.827970504760742,12.03822377352231,11.602607727050781,11.348515893509553,11.705066680908203,11.358943407135609,11.738651275634766,11.32286937665095,11.73296070098877,11.363973994003056
1672,11.47,11.146245002746582,11.822124569459953,11.19885540008545,11.481025802402852,11.054183006286621,11.664024234236797,11.228317260742188,11.601534556476217,11.11068344116211,11.559936311965034
1673,10.86,11.713079452514648,11.119283956904646,11.485746383666992,10.817586855013186,11.640604972839355,11.084365326350943,11.60976505279541,11.055170875598765,11.660835266113281,11.249142420386788
1674,10.25,10.575166702270508,10.132208773105175,10.724446296691895,10.335235579361683,10.494800567626953,10.407688204612542,10.70522689819336,10.305612494249953,10.485713005065918,10.516737209775956
1675,11.11,10.275266647338867,10.801060959986852,10.215278625488281,11.232678581884569,10.22706413269043,11.103944174558873,10.216936111450195,11.082910675713023,10.241471290588379,11.062827204587037
1676,13.0,11.528915405273438,11.991381615510889,11.316854476928711,12.282117842877971,11.428308486938477,12.209073941871925,11.47005558013916,12.331099050574364,11.369073867797852,12.263596140405518
1677,11.84,13.428753852844238,12.78068638173819,13.20486831665039,12.317572965651422,13.336620330810547,12.843354519600405,13.370278358459473,12.87644516077991,13.303204536437988,13.071734387394175
1678,9.16,11.296128273010254,10.389018798068388,11.396404266357422,10.494818670605252,11.07319164276123,10.66704633361831,11.404765129089355,10.928568330956113,11.209394454956055,10.24227957533651
1679,8.73,8.558794021606445,8.77750219904578,8.829608917236328,9.063280144880821,8.516822814941406,9.038338024690267,8.646177291870117,8.92934834599724,8.423386573791504,9.313562567793864
1680,7.87,9.263520240783691,8.272919270779505,8.971684455871582,8.314765303008144,8.963624000549316,8.514054059412016,9.01076602935791,8.508474924287487,8.873710632324219,9.191885349236314
1681,7.2,7.702410697937012,7.516536180011295,7.87321662902832,7.6505468963623615,7.711490154266357,7.501033319020441,7.794256687164307,7.674501331165353,7.427252769470215,7.462944898070041
1682,7.87,7.419090747833252,8.095298915294578,7.380366325378418,8.250343906975397,7.20294189453125,8.175623615744696,7.307797431945801,8.44501033612894,7.073269844055176,8.014662789218097
1683,9.09,8.431689262390137,9.262081390942345,8.267273902893066,9.41714130335715,8.264880180358887,9.267281804962957,8.329864501953125,9.492735258768235,8.196978569030762,9.1150646210849
1684,9.77,9.406074523925781,9.694173509571316,9.341553688049316,9.784140060645381,9.404350280761719,9.587727107058823,9.48322582244873,9.919195879948393,9.23612117767334,9.434023917378328
1685,8.79,9.940162658691406,9.034684036295094,9.815605163574219,9.077841266762361,9.73702621459961,8.988999335441274,9.905580520629883,9.31524733771017,9.758977890014648,9.156356261938035
1686,8.85,8.50226879119873,8.73558112109759,8.620563507080078,8.977192641433838,8.358160972595215,9.035899732918299,8.481014251708984,9.055282096578596,8.192239761352539,9.016848362661763
1687,9.16,9.191874504089355,8.993820732544757,8.979257583618164,9.142684570139192,9.014294624328613,8.982249881416857,9.019756317138672,9.011138519812082,9.062616348266602,9.096442407835914
1688,8.0,9.115159034729004,8.337207766492156,9.208179473876953,8.415299680911653,9.120928764343262,8.30356060516544,9.206045150756836,8.358441544393472,9.017600059509277,8.274810655572312
1689,8.0,7.6954193115234375,8.106950183520105,7.8329033851623535,8.141905593244442,7.55727481842041,8.0572980537194,7.635334014892578,8.102848809452041,7.454070568084717,7.904344233664762
1690,8.61,8.27234935760498,8.743598539085836,8.212625503540039,8.701346016906895,8.185482025146484,8.537759519794387,8.197296142578125,8.538460566758674,8.189826965332031,8.201396630863849
1691,9.28,8.829179763793945,9.19650633246722,8.788448333740234,9.262095490216407,8.762269020080566,8.830132225288578,8.784472465515137,9.070261236278572,8.689556121826172,8.614194813344447
1692,9.83,9.395291328430176,9.67539239091393,9.379012107849121,9.73700160080308,9.37268352508545,9.403260455781592,9.400144577026367,9.494933072698949,9.286331176757812,8.885387070565418
1693,9.77,9.98598861694336,9.692781347022319,9.902703285217285,9.67489501567013,9.834647178649902,9.466768467726345,9.875364303588867,9.482490821218649,9.802440643310547,8.982405199867765
1694,8.48,9.802318572998047,9.000923907350591,9.7174654006958,8.880577329980632,9.624316215515137,8.81751663882237,9.681188583374023,8.818928187310057,9.599502563476562,8.62665770783737
1695,7.51,8.076748847961426,7.720780381698185,8.263609886169434,7.699687357119578,8.068510055541992,7.5843305510957135,8.126691818237305,7.624723301455696,7.915120601654053,7.760698981657952
1696,10.74,7.4825568199157715,8.296609969105116,7.543187141418457,8.565132011356145,7.354689598083496,8.251161103330015,7.415890693664551,8.386003870845306,7.331338405609131,8.3851939933175
1697,10.93,11.730571746826172,10.576291222775106,11.431432723999023,10.597623918604905,11.657453536987305,10.690109565576043,11.493009567260742,10.6459557036889,11.576407432556152,10.981685741042858
1698,8.18,10.27443790435791,9.512591093261078,10.629685401916504,9.697323289145558,10.136733055114746,9.456768319680924,10.484829902648926,9.389074626847353,10.226555824279785,9.096353750809755
1699,7.14,7.536603927612305,7.53769763315349,7.735418319702148,7.451764480324291,7.556711196899414,7.686835198201273,7.49842643737793,7.367233768871521,7.43751859664917,8.004522195672202
1700,6.29,7.434426307678223,6.783060096009874,7.31279182434082,6.603640438544664,7.033639907836914,7.090382898343037,7.184164047241211,6.7476465782297,7.112990856170654,6.822943405703061
1701,6.04,6.319703102111816,6.391988179922473,6.3526411056518555,6.44855558294301,6.2380876541137695,6.481216376192436,6.248207092285156,6.424199789643337,6.009261131286621,6.266842427332515
1702,6.96,6.138806343078613,7.069106153574849,6.277826309204102,7.425982334006826,6.136712074279785,7.290051477556771,6.240945816040039,7.297463108638166,6.027544021606445,7.44662962676067
