,actual,predicted,gru_actual,gru_P_train,1d_cnn_actual,1d_cnn_P_train
19486,79.0,83.84242458981814,79.0,83.84242458981814,79.0,83.84242458981814
19487,79.0,81.46354035786018,79.0,81.46354035786018,79.0,81.46354035786018
19488,74.0,79.46982446325559,74.0,79.46982446325559,74.0,79.46982446325559
19489,74.0,68.6003177820373,74.0,68.6003177820373,74.0,68.6003177820373
19490,44.0,59.25792574997478,44.0,59.25792574997478,44.0,59.25792574997478
19491,44.0,53.958110091070004,44.0,53.958110091070004,44.0,53.958110091070004
19492,39.0,54.25156644074947,39.0,54.25156644074947,39.0,54.25156644074947
19493,43.0,57.50413575208415,43.0,57.50413575208415,43.0,57.50413575208415
19494,46.0,61.29121720150041,46.0,61.29121720150041,46.0,61.29121720150041
19495,50.0,65.02921439511358,50.0,65.02921439511358,50.0,65.02921439511358
19496,56.0,71.28278336711392,56.0,71.28278336711392,56.0,71.28278336711392
19497,70.0,194.50240239551712,70.0,194.50240239551712,70.0,194.50240239551712
19498,424.0,294.8926772563442,424.0,294.8926772563442,424.0,294.8926772563442
19499,380.33,295.74171015343416,380.33,295.74171015343416,380.33,295.74171015343416
19500,293.0,206.98799902785294,293.0,206.98799902785294,293.0,206.98799902785294
19501,160.0,125.62521758669075,160.0,125.62521758669075,160.0,125.62521758669075
19502,135.0,85.77831791043407,135.0,85.77831791043407,135.0,85.77831791043407
19503,106.5,77.77037932078102,106.5,77.77037932078102,106.5,77.77037932078102
19504,84.07889,88.43274163815953,84.07889,88.43274163815953,84.07889,88.43274163815953
19505,87.33,104.08065564899988,87.33,104.08065564899988,87.33,104.08065564899988
19506,95.5,116.60545365334703,95.5,116.60545365334703,95.5,116.60545365334703
19507,106.0,115.8306927923549,106.0,115.8306927923549,106.0,115.8306927923549
19508,93.0,120.67570503590524,93.0,120.67570503590524,93.0,120.67570503590524
19509,129.0,124.89215266377468,129.0,124.89215266377468,129.0,124.89215266377468
19510,129.0,163.64347560919688,129.0,163.64347560919688,129.0,163.64347560919688
19511,241.0,143.55068508854794,241.0,143.55068508854794,241.0,143.55068508854794
19512,84.07889,107.91999092051321,84.07889,107.91999092051321,84.07889,107.91999092051321
19513,89.0,86.65330163155626,89.0,86.65330163155626,89.0,86.65330163155626
19514,89.0,75.18680860625292,89.0,75.18680860625292,89.0,75.18680860625292
19515,65.0,69.85493777341637,65.0,69.85493777341637,65.0,69.85493777341637
19516,55.0,72.59136669204031,55.0,72.59136669204031,55.0,72.59136669204031
19517,64.33,77.93830030173244,64.33,77.93830030173244,64.33,77.93830030173244
19518,67.0,82.29165558480149,67.0,82.29165558480149,67.0,82.29165558480149
19519,71.0,78.58479644524336,71.0,78.58479644524336,71.0,78.58479644524336
19520,57.0,67.3883548703651,57.0,67.3883548703651,57.0,67.3883548703651
19521,41.5,59.13685125232719,41.5,59.13685125232719,41.5,59.13685125232719
19522,44.0,59.89045966048222,44.0,59.89045966048222,44.0,59.89045966048222
19523,55.0,64.07746407182883,55.0,64.07746407182883,55.0,64.07746407182883
19524,56.0,59.950600713519265,56.0,59.950600713519265,56.0,59.950600713519265
19525,35.0,49.79460595944496,35.0,49.79460595944496,35.0,49.79460595944496
19526,23.0,43.22825141924301,23.0,43.22825141924301,23.0,43.22825141924301
19527,26.0,40.226602437704635,26.0,40.226602437704635,26.0,40.226602437704635
19528,22.0,42.197914927960234,22.0,42.197914927960234,22.0,42.197914927960234
19529,29.0,43.639124792501626,29.0,43.639124792501626,29.0,43.639124792501626
19530,25.0,45.480202591780774,25.0,45.480202591780774,25.0,45.480202591780774
19531,30.5,46.87078377064666,30.5,46.87078377064666,30.5,46.87078377064666
19532,32.0,55.47364701890184,32.0,55.47364701890184,32.0,55.47364701890184
19533,57.0,62.8705416509992,57.0,62.8705416509992,57.0,62.8705416509992
19534,57.0,74.67739620495794,57.0,74.67739620495794,57.0,74.67739620495794
19535,84.07889,67.50692746498895,84.07889,67.50692746498895,84.07889,67.50692746498895
19536,39.0,52.74638196208626,39.0,52.74638196208626,39.0,52.74638196208626
19537,31.000002,39.925141465740985,31.000002,39.925141465740985,31.000002,39.925141465740985
19538,21.5,34.051282133587684,21.5,34.051282133587684,21.5,34.051282133587684
19539,19.0,33.35294670616396,19.0,33.35294670616396,19.0,33.35294670616396
19540,16.5,36.06376963782936,16.5,36.06376963782936,16.5,36.06376963782936
19541,19.67,39.750191678054236,19.67,39.750191678054236,19.67,39.750191678054236
19542,23.0,40.963999834918425,23.0,40.963999834918425,23.0,40.963999834918425
19543,20.75,42.04736419747425,20.75,42.04736419747425,20.75,42.04736419747425
19544,26.33,44.62315039848858,26.33,44.62315039848858,26.33,44.62315039848858
19545,33.0,49.71402413859516,33.0,49.71402413859516,33.0,49.71402413859516
19546,43.0,54.19262864899071,43.0,54.19262864899071,43.0,54.19262864899071
19547,46.0,60.359599493749826,46.0,60.359599493749826,46.0,60.359599493749826
19548,59.0,64.29500490659134,59.0,64.29500490659134,59.0,64.29500490659134
19549,59.0,68.68298329924704,59.0,68.68298329924704,59.0,68.68298329924704
19550,69.0,71.05364280015041,69.0,71.05364280015041,69.0,71.05364280015041
19551,68.0,72.5894077239836,68.0,72.5894077239836,68.0,72.5894077239836
19552,71.0,72.02992057741868,71.0,72.02992057741868,71.0,72.02992057741868
19553,67.0,76.91717903097114,67.0,76.91717903097114,67.0,76.91717903097114
19554,84.07889,78.7827842842338,84.07889,78.7827842842338,84.07889,78.7827842842338
19555,74.0,81.1831071104304,74.0,81.1831071104304,74.0,81.1831071104304
19556,82.25,83.86242514009007,82.25,83.86242514009007,82.25,83.86242514009007
19557,84.75,117.01430569439731,84.75,117.01430569439731,84.75,117.01430569439731
19558,178.0,147.36392279684878,178.0,147.36392279684878,178.0,147.36392279684878
19559,178.0,130.27987242862514,178.0,130.27987242862514,178.0,130.27987242862514
19560,91.5,87.62949870227537,91.5,87.62949870227537,91.5,87.62949870227537
19561,50.33,55.055022148445026,50.33,55.055022148445026,50.33,55.055022148445026
19562,40.5,44.625498225373036,40.5,44.625498225373036,40.5,44.625498225373036
19563,40.0,53.657991782605905,40.0,53.657991782605905,40.0,53.657991782605905
19564,54.33,66.07614708768583,54.33,66.07614708768583,54.33,66.07614708768583
19565,55.0,75.25110971505086,55.0,75.25110971505086,55.0,75.25110971505086
19566,62.500004,76.66132459623798,62.500004,76.66132459623798,62.500004,76.66132459623798
19567,59.0,71.7710579894898,59.0,71.7710579894898,59.0,71.7710579894898
19568,53.75,64.10275456954979,53.75,64.10275456954979,53.75,64.10275456954979
19569,47.0,67.97388822142942,47.0,67.97388822142942,47.0,67.97388822142942
19570,74.0,79.84268872034264,74.0,79.84268872034264,74.0,79.84268872034264
19571,88.75,76.96789942863431,88.75,76.96789942863431,88.75,76.96789942863431
19572,54.0,67.36169969826756,54.0,67.36169969826756,54.0,67.36169969826756
19573,50.25,71.72308895145684,50.25,71.72308895145684,50.25,71.72308895145684
19574,84.07889,79.42997010189202,84.07889,79.42997010189202,84.07889,79.42997010189202
19575,81.0,82.57745948622944,81.0,82.57745948622944,81.0,82.57745948622944
19576,76.33,82.27507405743005,76.33,82.27507405743005,76.33,82.27507405743005
19577,77.0,82.61833368489596,77.0,82.61833368489596,77.0,82.61833368489596
19578,82.0,80.31097746636463,82.0,80.31097746636463,82.0,80.31097746636463
19579,73.0,76.71172950466355,73.0,76.71172950466355,73.0,76.71172950466355
19580,69.0,76.599635444849,69.0,76.599635444849,69.0,76.599635444849
19581,75.0,125.77379100672249,75.0,125.77379100672249,75.0,125.77379100672249
19582,216.0,172.40644597705366,216.0,172.40644597705366,216.0,172.40644597705366
19583,216.0,148.2356562451278,216.0,148.2356562451278,216.0,148.2356562451278
19584,89.0,92.62623925823344,89.0,92.62623925823344,89.0,92.62623925823344
19585,50.0,60.67796481928153,50.0,60.67796481928153,50.0,60.67796481928153
19586,64.33,59.136711850105925,64.33,59.136711850105925,64.33,59.136711850105925
19587,71.0,63.204630079697715,71.0,63.204630079697715,71.0,63.204630079697715
19588,48.0,68.87053798251969,48.0,68.87053798251969,48.0,68.87053798251969
19589,55.0,73.95282014362097,55.0,73.95282014362097,55.0,73.95282014362097
19590,60.5,74.28315938626338,60.5,74.28315938626338,60.5,74.28315938626338
19591,56.0,73.29397589808964,56.0,73.29397589808964,56.0,73.29397589808964
19592,60.5,79.75075662389831,60.5,79.75075662389831,60.5,79.75075662389831
19593,84.07889,80.0766056476242,84.07889,80.0766056476242,84.07889,80.0766056476242
19594,67.0,73.79594128598549,67.0,73.79594128598549,67.0,73.79594128598549
19595,58.0,72.40640195529957,58.0,72.40640195529957,58.0,72.40640195529957
19596,71.5,78.3584292487871,71.5,78.3584292487871,71.5,78.3584292487871
19597,84.07889,77.24944055687519,84.07889,77.24944055687519,84.07889,77.24944055687519
19598,63.0,74.61506873813477,63.0,74.61506873813477,63.0,74.61506873813477
19599,67.0,70.2243683336849,67.0,70.2243683336849,67.0,70.2243683336849
19600,58.67,69.84339673688748,58.67,69.84339673688748,58.67,69.84339673688748
19601,66.0,71.51413235874061,66.0,71.51413235874061,66.0,71.51413235874061
19602,66.0,72.38786879683043,66.0,72.38786879683043,66.0,72.38786879683043
19603,64.0,76.05036868219045,64.0,76.05036868219045,64.0,76.05036868219045
19604,75.0,83.83620284857433,75.0,83.83620284857433,75.0,83.83620284857433
19605,89.0,87.71966259159734,89.0,87.71966259159734,89.0,87.71966259159734
19606,84.07889,108.64015746948283,84.07889,108.64015746948283,84.07889,108.64015746948283
19607,146.0,89.92716279794932,146.0,89.92716279794932,146.0,89.92716279794932
19608,37.0,62.595875253354365,37.0,62.595875253354365,37.0,62.595875253354365
19609,37.0,48.28500463145538,37.0,48.28500463145538,37.0,48.28500463145538
19610,40.0,62.116287590450945,40.0,62.116287590450945,40.0,62.116287590450945
19611,84.07889,74.54835376982125,84.07889,74.54835376982125,84.07889,74.54835376982125
19612,65.0,81.80236846208167,65.0,81.80236846208167,65.0,81.80236846208167
19613,74.0,74.84046011904216,74.0,74.84046011904216,74.0,74.84046011904216
19614,49.5,62.66378614598714,49.5,62.66378614598714,49.5,62.66378614598714
19615,42.0,53.51451021212983,42.0,53.51451021212983,42.0,53.51451021212983
19616,38.33,54.55255051037721,38.33,54.55255051037721,38.33,54.55255051037721
19617,51.0,67.99052844447297,51.0,67.99052844447297,51.0,67.99052844447297
19618,77.0,72.94303447453616,77.0,72.94303447453616,77.0,72.94303447453616
19619,57.0,80.06576162220163,57.0,80.06576162220163,57.0,80.06576162220163
19620,84.07889,66.27716509074901,84.07889,66.27716509074901,84.07889,66.27716509074901
19621,28.67,48.69792134779937,28.67,48.69792134779937,28.67,48.69792134779937
19622,24.67,59.03990801287636,24.67,59.03990801287636,24.67,59.03990801287636
19623,84.07889,58.988116419197155,84.07889,58.988116419197155,84.07889,58.988116419197155
19624,31.000002,57.01898667424819,31.000002,57.01898667424819,31.000002,57.01898667424819
19625,43.0,59.22612003264947,43.0,59.22612003264947,43.0,59.22612003264947
19626,53.67,62.01767152434495,53.67,62.01767152434495,53.67,62.01767152434495
19627,53.0,61.018003521740326,53.0,61.018003521740326,53.0,61.018003521740326
19628,46.0,60.0456510175445,46.0,60.0456510175445,46.0,60.0456510175445
19629,50.0,66.05206718820217,50.0,66.05206718820217,50.0,66.05206718820217
19630,69.0,60.70852325357448,69.0,60.70852325357448,69.0,60.70852325357448
19631,35.0,52.11922604253602,35.0,52.11922604253602,35.0,52.11922604253602
19632,33.33,45.72355117987472,33.33,45.72355117987472,33.33,45.72355117987472
19633,29.75,44.04719911589644,29.75,44.04719911589644,29.75,44.04719911589644
19634,31.000002,45.017798086887936,31.000002,45.017798086887936,31.000002,45.017798086887936
19635,30.67,46.14683135082586,30.67,46.14683135082586,30.67,46.14683135082586
19636,30.0,49.03696956079129,30.0,49.03696956079129,30.0,49.03696956079129
19637,37.5,51.78463870062456,37.5,51.78463870062456,37.5,51.78463870062456
19638,39.5,67.76311939983675,39.5,67.76311939983675,39.5,67.76311939983675
19639,84.07889,60.766448544989316,84.07889,60.766448544989316,84.07889,60.766448544989316
19640,22.0,67.1828906701395,22.0,67.1828906701395,22.0,67.1828906701395
19641,84.07889,77.49381265075158,84.07889,77.49381265075158,84.07889,77.49381265075158
19642,84.07889,68.21049047571007,84.07889,68.21049047571007,84.07889,68.21049047571007
19643,37.5,51.03943844749947,37.5,51.03943844749947,37.5,51.03943844749947
19644,26.0,40.8999665251245,26.0,40.8999665251245,26.0,40.8999665251245
19645,28.25,40.860614745453375,28.25,40.860614745453375,28.25,40.860614745453375
19646,32.5,62.26429606463861,32.5,62.26429606463861,32.5,62.26429606463861
19647,84.07889,61.019573630969305,84.07889,61.019573630969305,84.07889,61.019573630969305
19648,21.0,48.57162293533388,21.0,48.57162293533388,21.0,48.57162293533388
19649,19.0,38.35787163990205,19.0,38.35787163990205,19.0,38.35787163990205
19650,19.0,36.583750928583875,19.0,36.583750928583875,19.0,36.583750928583875
19651,25.0,40.11270348597265,25.0,40.11270348597265,25.0,40.11270348597265
19652,28.0,62.01858130726267,28.0,62.01858130726267,28.0,62.01858130726267
19653,83.0,81.28856122233738,83.0,81.28856122233738,83.0,81.28856122233738
19654,84.07889,85.42039903885836,84.07889,85.42039903885836,84.07889,85.42039903885836
19655,74.0,71.79312756220365,74.0,71.79312756220365,74.0,71.79312756220365
19656,47.0,59.38509726056293,47.0,59.38509726056293,47.0,59.38509726056293
19657,51.0,51.910570265139356,51.0,51.910570265139356,51.0,51.910570265139356
19658,42.5,51.58229270797986,42.5,51.58229270797986,42.5,51.58229270797986
19659,45.67,56.534233792198975,45.67,56.534233792198975,45.67,56.534233792198975
19660,51.5,62.05068050294854,51.5,62.05068050294854,51.5,62.05068050294854
19661,54.0,64.89857983987086,54.0,64.89857983987086,54.0,64.89857983987086
19662,54.0,61.73764180966094,54.0,61.73764180966094,54.0,61.73764180966094
19663,44.0,55.54077285692013,44.0,55.54077285692013,44.0,55.54077285692013
19664,38.0,50.940991131450794,38.0,50.940991131450794,38.0,50.940991131450794
19665,37.0,54.749342425048376,37.0,54.749342425048376,37.0,54.749342425048376
19666,53.0,64.60632675146968,53.0,64.60632675146968,53.0,64.60632675146968
19667,66.0,70.79856608307271,66.0,70.79856608307271,66.0,70.79856608307271
19668,63.0,72.30134403917936,63.0,72.30134403917936,63.0,72.30134403917936
19669,64.0,72.17776763850803,64.0,72.17776763850803,64.0,72.17776763850803
19670,67.0,72.00642029769712,67.0,72.00642029769712,67.0,72.00642029769712
19671,68.0,73.7571361097609,68.0,73.7571361097609,68.0,73.7571361097609
19672,73.0,76.1282358282051,73.0,76.1282358282051,73.0,76.1282358282051
19673,74.5,76.32897502682576,74.5,76.32897502682576,74.5,76.32897502682576
19674,70.5,74.44945889927273,70.5,74.44945889927273,70.5,74.44945889927273
19675,67.0,74.04682859946624,67.0,74.04682859946624,67.0,74.04682859946624
19676,70.5,75.91153140677018,70.5,75.91153140677018,70.5,75.91153140677018
19677,74.0,77.21153782660932,74.0,77.21153782660932,74.0,77.21153782660932
19678,72.0,89.14999541440062,72.0,89.14999541440062,72.0,89.14999541440062
19679,106.33,95.20666241734457,106.33,95.20666241734457,106.33,95.20666241734457
19680,92.33,85.2728087713345,92.33,85.2728087713345,92.33,85.2728087713345
19681,63.0,68.29485816741106,63.0,68.29485816741106,63.0,68.29485816741106
19682,47.0,51.57499243376102,47.0,51.57499243376102,47.0,51.57499243376102
19683,29.0,62.1615126058127,29.0,62.1615126058127,29.0,62.1615126058127
19684,84.07889,59.039504480130596,84.07889,59.039504480130596,84.07889,59.039504480130596
19685,23.0,51.044464264424,23.0,51.044464264424,23.0,51.044464264424
19686,26.0,45.36060282289498,26.0,45.36060282289498,26.0,45.36060282289498
19687,26.0,44.332570136742575,26.0,44.332570136742575,26.0,44.332570136742575
19688,28.5,63.95793767253318,28.5,63.95793767253318,28.5,63.95793767253318
19689,84.07889,65.36860744517917,84.07889,65.36860744517917,84.07889,65.36860744517917
19690,33.0,56.35571824243147,33.0,56.35571824243147,33.0,56.35571824243147
19691,32.0,46.56330649229161,32.0,46.56330649229161,32.0,46.56330649229161
19692,28.0,38.65915285636986,28.0,38.65915285636986,28.0,38.65915285636986
19693,19.0,37.087792675880664,19.0,37.087792675880664,19.0,37.087792675880664
19694,24.0,40.91899492832708,24.0,40.91899492832708,24.0,40.91899492832708
19695,30.0,46.04093702137806,30.0,46.04093702137806,30.0,46.04093702137806
19696,33.5,49.337880260828896,33.5,49.337880260828896,33.5,49.337880260828896
19697,35.0,49.666972220438936,35.0,49.666972220438936,35.0,49.666972220438936
19698,34.0,48.4760223593826,34.0,48.4760223593826,34.0,48.4760223593826
19699,34.0,47.41005392664875,34.0,47.41005392664875,34.0,47.41005392664875
19700,34.5,49.868507479112594,34.5,49.868507479112594,34.5,49.868507479112594
19701,43.25,53.91699377275604,43.25,53.91699377275604,43.25,53.91699377275604
19702,47.0,56.36454460412521,47.0,56.36454460412521,47.0,56.36454460412521
19703,46.5,53.36972266294927,46.5,53.36972266294927,46.5,53.36972266294927
19704,36.0,44.60588653392885,36.0,44.60588653392885,36.0,44.60588653392885
19705,21.0,38.658070654915306,21.0,38.658070654915306,21.0,38.658070654915306
19706,23.0,32.896463127195354,23.0,32.896463127195354,23.0,32.896463127195354
19707,10.0,30.92973623632345,10.0,30.92973623632345,10.0,30.92973623632345
19708,13.0,31.55724799838587,13.0,31.55724799838587,13.0,31.55724799838587
19709,13.0,33.06000027513596,13.0,33.06000027513596,13.0,33.06000027513596
19710,14.0,34.79772966974513,14.0,34.79772966974513,14.0,34.79772966974513
19711,16.67,35.97610398305162,16.67,35.97610398305162,16.67,35.97610398305162
19712,18.0,58.10151829195594,18.0,58.10151829195594,18.0,58.10151829195594
19713,84.07889,61.24740088226932,84.07889,61.24740088226932,84.07889,61.24740088226932
19714,32.33,54.84054449407082,32.33,54.84054449407082,32.33,54.84054449407082
19715,37.0,56.22319808872218,37.0,56.22319808872218,37.0,56.22319808872218
19716,60.5,67.53031035336629,60.5,67.53031035336629,60.5,67.53031035336629
19717,80.0,116.61168273154983,80.0,116.61168273154983,80.0,116.61168273154983
19718,196.5,167.43451167952162,196.5,167.43451167952162,196.5,167.43451167952162
19719,224.0,186.9927313664169,224.0,186.9927313664169,224.0,186.9927313664169
19720,209.75,157.01764401074865,209.75,157.01764401074865,209.75,157.01764401074865
19721,134.0,122.15932619202655,134.0,122.15932619202655,134.0,122.15932619202655
19722,130.0,100.37946064180049,130.0,100.37946064180049,130.0,100.37946064180049
19723,112.0,91.59662912589305,112.0,91.59662912589305,112.0,91.59662912589305
19724,97.0,91.79811669433312,97.0,91.79811669433312,97.0,91.79811669433312
19725,92.5,102.56232333978375,92.5,102.56232333978375,92.5,102.56232333978375
19726,112.0,107.6645253446078,112.0,107.6645253446078,112.0,107.6645253446078
19727,98.0,102.64442391114943,98.0,102.64442391114943,98.0,102.64442391114943
19728,85.0,95.26752982932399,85.0,95.26752982932399,85.0,95.26752982932399
19729,84.07889,80.1501733356567,84.07889,80.1501733356567,84.07889,80.1501733356567
19730,53.33,64.38204325137339,53.33,64.38204325137339,53.33,64.38204325137339
19731,40.0,56.48061529572531,40.0,56.48061529572531,40.0,56.48061529572531
19732,41.0,57.937170410044295,41.0,57.937170410044295,41.0,57.937170410044295
19733,48.0,60.65466997441236,48.0,60.65466997441236,48.0,60.65466997441236
19734,44.0,58.98874739767235,44.0,58.98874739767235,44.0,58.98874739767235
19735,36.0,55.335741537276334,36.0,55.335741537276334,36.0,55.335741537276334
19736,35.0,57.80840677935013,35.0,57.80840677935013,35.0,57.80840677935013
19737,51.33,60.97137714720691,51.33,60.97137714720691,51.33,60.97137714720691
19738,50.0,51.47776305290864,50.0,51.47776305290864,50.0,51.47776305290864
19739,18.0,62.91152590405092,18.0,62.91152590405092,18.0,62.91152590405092
19740,84.07889,60.92913827416382,84.07889,60.92913827416382,84.07889,60.92913827416382
19741,32.0,54.53786191843136,32.0,54.53786191843136,32.0,54.53786191843136
19742,37.0,50.62298531691077,37.0,50.62298531691077,37.0,50.62298531691077
19743,39.0,51.45656657831745,39.0,51.45656657831745,39.0,51.45656657831745
19744,43.5,52.99303585021598,43.5,52.99303585021598,43.5,52.99303585021598
19745,41.0,52.81512193108761,41.0,52.81512193108761,41.0,52.81512193108761
19746,38.0,51.79623109586654,38.0,51.79623109586654,38.0,51.79623109586654
19747,37.67,50.838831314141075,37.67,50.838831314141075,37.67,50.838831314141075
19748,37.33,50.58864834872566,37.33,50.58864834872566,37.33,50.58864834872566
19749,38.0,54.38418564340545,38.0,54.38418564340545,38.0,54.38418564340545
19750,49.0,56.836179003457545,49.0,56.836179003457545,49.0,56.836179003457545
19751,45.5,57.07972935792437,45.5,57.07972935792437,45.5,57.07972935792437
19752,45.0,51.591551950255415,45.0,51.591551950255415,45.0,51.591551950255415
19753,31.000002,44.07671570200941,31.000002,44.07671570200941,31.000002,44.07671570200941
19754,24.0,39.90120096847859,24.0,39.90120096847859,24.0,39.90120096847859
19755,24.67,39.80007566238983,24.67,39.80007566238983,24.67,39.80007566238983
19756,26.0,42.51870511844603,26.0,42.51870511844603,26.0,42.51870511844603
19757,29.5,45.04087282298669,29.5,45.04087282298669,29.5,45.04087282298669
19758,30.0,45.5450833203408,30.0,45.5450833203408,30.0,45.5450833203408
19759,28.67,45.235206856388196,28.67,45.235206856388196,28.67,45.235206856388196
19760,30.0,43.69244247365573,30.0,43.69244247365573,30.0,43.69244247365573
19761,27.0,43.084480038885886,27.0,43.084480038885886,27.0,43.084480038885886
19762,29.33,42.74264378146868,29.33,42.74264378146868,29.33,42.74264378146868
19763,28.0,44.935330667571556,28.0,44.935330667571556,28.0,44.935330667571556
19764,35.0,47.70567101075782,35.0,47.70567101075782,35.0,47.70567101075782
19765,36.67,49.68206434513055,36.67,49.68206434513055,36.67,49.68206434513055
19766,38.0,48.97737877968029,38.0,48.97737877968029,38.0,48.97737877968029
19767,34.0,47.50120096847859,34.0,47.50120096847859,34.0,47.50120096847859
19768,34.0,49.14603712501261,34.0,49.14603712501261,34.0,49.14603712501261
19769,41.67,51.891127323752485,41.67,51.891127323752485,41.67,51.891127323752485
19770,43.0,55.3426823005035,43.0,55.3426823005035,43.0,55.3426823005035
19771,48.0,57.97075900840999,48.0,57.97075900840999,48.0,57.97075900840999
19772,49.67,60.09238744646313,49.67,60.09238744646313,49.67,60.09238744646313
19773,53.0,90.90399818410265,53.0,90.90399818410265,53.0,90.90399818410265
19774,142.0,113.2292492456689,142.0,113.2292492456689,142.0,113.2292492456689
19775,123.74999,99.5899598301494,123.74999,99.5899598301494,123.74999,99.5899598301494
19776,65.5,76.57828489411851,65.5,76.57828489411851,65.5,76.57828489411851
19777,62.000004,56.9472165411741,62.000004,56.9472165411741,62.000004,56.9472165411741
19778,43.33,47.69267358786467,43.33,47.69267358786467,43.33,47.69267358786467
19779,38.0,63.20334611187028,38.0,63.20334611187028,38.0,63.20334611187028
19780,84.07889,81.74704779111677,84.07889,81.74704779111677,84.07889,81.74704779111677
19781,84.07889,82.16442537854122,84.07889,82.16442537854122,84.07889,82.16442537854122
19782,57.0,71.10181727303576,57.0,71.10181727303576,57.0,71.10181727303576
19783,48.0,59.91752570228454,48.0,59.91752570228454,48.0,59.91752570228454
19784,44.0,56.38717912268313,44.0,56.38717912268313,44.0,56.38717912268313
19785,49.25,59.07696699285564,49.25,59.07696699285564,49.25,59.07696699285564
19786,53.0,58.67518044333575,53.0,58.67518044333575,53.0,58.67518044333575
19787,41.0,51.353034749672126,41.0,51.353034749672126,41.0,51.353034749672126
19788,25.0,45.094924200042186,25.0,45.094924200042186,25.0,45.094924200042186
19789,26.33,43.01882892962939,26.33,43.01882892962939,26.33,43.01882892962939
19790,27.67,46.663588048093764,27.67,46.663588048093764,27.67,46.663588048093764
19791,37.0,66.33126048955859,37.0,66.33126048955859,37.0,66.33126048955859
19792,84.07889,63.218188779955426,84.07889,63.218188779955426,84.07889,63.218188779955426
19793,25.33,51.50689811715289,25.33,51.50689811715289,25.33,51.50689811715289
19794,28.0,38.26295706961857,28.0,38.26295706961857,28.0,38.26295706961857
19795,14.33,29.497785614057612,14.33,29.497785614057612,14.33,29.497785614057612
19796,9.0,52.02457927125655,9.0,52.02457927125655,9.0,52.02457927125655
19797,84.07889,54.48279070407293,84.07889,54.48279070407293,84.07889,54.48279070407293
19798,16.33,44.77878931005072,16.33,44.77878931005072,16.33,44.77878931005072
19799,15.0,37.20839760815136,15.0,37.20839760815136,15.0,37.20839760815136
19800,20.33,33.07089932775113,20.33,33.07089932775113,20.33,33.07089932775113
19801,15.0,33.03352119005475,15.0,33.03352119005475,15.0,33.03352119005475
19802,17.33,35.430817520658124,17.33,35.430817520658124,17.33,35.430817520658124
19803,20.0,37.42386208351294,20.0,37.42386208351294,20.0,37.42386208351294
19804,20.0,36.69430422700551,20.0,36.69430422700551,20.0,36.69430422700551
19805,16.0,36.012033071342756,16.0,36.012033071342756,16.0,36.012033071342756
19806,19.0,38.35877041738126,19.0,38.35877041738126,19.0,38.35877041738126
19807,27.0,40.45528077625026,27.0,40.45528077625026,27.0,40.45528077625026
19808,26.0,40.85689123875382,26.0,40.85689123875382,26.0,40.85689123875382
19809,25.0,39.9623802012161,25.0,39.9623802012161,25.0,39.9623802012161
19810,24.0,39.030480020543486,24.0,39.030480020543486,24.0,39.030480020543486
19811,24.0,39.63485835083504,24.0,39.63485835083504,24.0,39.63485835083504
19812,27.0,40.66293872722103,27.0,40.66293872722103,27.0,40.66293872722103
19813,27.0,42.34182571053862,27.0,42.34182571053862,27.0,42.34182571053862
19814,30.0,41.170465530049434,30.0,41.170465530049434,30.0,41.170465530049434
19815,23.0,40.98766152773829,23.0,40.98766152773829,23.0,40.98766152773829
19816,28.0,39.5121220319708,28.0,39.5121220319708,28.0,39.5121220319708
19817,22.0,38.16938516283464,22.0,38.16938516283464,22.0,38.16938516283464
19818,22.0,58.31896374625127,22.0,58.31896374625127,22.0,58.31896374625127
19819,84.07889,57.69425103405266,84.07889,57.69425103405266,84.07889,57.69425103405266
19820,23.0,67.5801503159478,23.0,67.5801503159478,23.0,67.5801503159478
19821,84.07889,78.35074011574054,84.07889,78.35074011574054,84.07889,78.35074011574054
19822,84.07889,66.30322596916643,84.07889,66.30322596916643,84.07889,66.30322596916643
19823,32.0,67.86543329328576,32.0,67.86543329328576,32.0,67.86543329328576
19824,84.07889,54.369331969881785,84.07889,54.369331969881785,84.07889,54.369331969881785
19825,19.5,39.136132230343826,19.5,39.136132230343826,19.5,39.136132230343826
19826,15.0,54.70583425809588,15.0,54.70583425809588,15.0,54.70583425809588
19827,84.07889,76.51052807762503,84.07889,76.51052807762503,84.07889,76.51052807762503
19828,84.07889,64.2498899456148,84.07889,64.2498899456148,84.07889,64.2498899456148
19829,11.0,42.428801691169056,11.0,42.428801691169056,11.0,42.428801691169056
19830,10.0,29.552926529526676,10.0,29.552926529526676,10.0,29.552926529526676
19831,12.0,27.313976448361565,12.0,27.313976448361565,12.0,27.313976448361565
19832,12.0,54.23673110962334,12.0,54.23673110962334,12.0,54.23673110962334
19833,84.07889,55.80440446820804,84.07889,55.80440446820804,84.07889,55.80440446820804
19834,11.0,68.14000431046342,11.0,68.14000431046342,11.0,68.14000431046342
19835,84.07889,56.04830699670754,84.07889,56.04830699670754,84.07889,56.04830699670754
19836,12.0,39.574086319322795,12.0,39.574086319322795,12.0,39.574086319322795
19837,15.0,32.42754707117767,15.0,32.42754707117767,15.0,32.42754707117767
19838,21.0,35.13634500215523,21.0,35.13634500215523,21.0,35.13634500215523
19839,27.0,41.42168667516531,27.0,41.42168667516531,27.0,41.42168667516531
